DEPTH,BS,CALI,DENS,DENS_CORR,DRHO,DTC,DTS,GR,NEUT,NEUT_CORR,PEF,RESD,RESM,RESS,SP,TEMP,TENS
1699.1076,8.5,8.7872,2.4214,2.4214,0.008829,100.817,180.6857,117.9155,0.324497,0.324251,3.2957,4.8021,4.7178,4.3541,-395.4443,46.8164,1849.8396
1699.26,8.5,8.7681,2.4201,2.4201,0.011716,101.376,182.1628,118.9438,0.32464,0.324457,3.3052,4.7407,4.6563,4.2927,-395.5218,46.8164,1863.2531
1699.4124,8.5,8.7491,2.4187,2.4188,0.014603,101.9349,183.64,119.9721,0.324783,0.324663,3.3146,4.6793,4.5948,4.2312,-395.5992,46.8164,1876.6666
1699.5648,8.5,8.7398,2.419,2.4191,0.01597,101.7781,184.4129,119.8164,0.326678,0.326485,3.3185,4.6742,4.5876,4.2159,-395.7024,46.8164,1882.6273
1699.7172,8.5,8.7436,2.4214,2.4214,0.015283,100.6539,184.2336,118.0602,0.330943,0.330489,3.3149,4.7453,4.6536,4.2627,-395.8404,46.8164,1878.5131
1699.8696,8.5,8.7474,2.4238,2.4238,0.014595,99.5297,184.0544,116.304,0.335208,0.334494,3.3113,4.8164,4.7197,4.3095,-395.9783,46.8164,1874.3988
1700.022,8.5,8.7534,2.4257,2.4256,0.013355,98.4375,183.6683,114.7965,0.337796,0.336849,3.3093,4.8931,4.7911,4.3627,-396.0886,46.8164,1871.7257
1700.1744,8.5,8.7721,2.4242,2.4242,0.008842,97.5351,182.0564,114.7634,0.330446,0.329426,3.317,5.0032,4.8946,4.4539,-396.0348,46.8164,1877.5956
1700.3268,8.5,8.7907,2.4228,2.4227,0.004329,96.6328,180.4446,114.7303,0.323097,0.322003,3.3247,5.1133,4.9981,4.5451,-395.981,46.8164,1883.4653
1700.4792,8.5,8.8093,2.4213,2.4213,-0.000184,95.7304,178.8327,114.6971,0.315747,0.31458,3.3325,5.2235,5.1016,4.6363,-395.9273,46.8164,1889.3351
1700.6316,8.5,8.8158,2.4265,2.4265,-0.000453,95.561,177.7541,115.7744,0.315173,0.31421,3.3208,5.2245,5.0924,4.6496,-395.9786,46.8164,1878.1807
1700.784,8.5,8.8203,2.4328,2.4328,-5.2e-05,95.5074,176.7598,117.0273,0.31567,0.314956,3.3061,5.2082,5.0655,4.6506,-396.0466,46.8164,1864.3354
1700.9364,8.5,8.8248,2.4391,2.4391,0.000349,95.4538,175.7655,118.2801,0.316167,0.315702,3.2913,5.1919,5.0385,4.6517,-396.1145,46.8164,1850.4904
1701.0888,8.5,8.842,2.4433,2.4432,0.000642,95.5184,174.9509,119.0206,0.317415,0.316964,3.294,5.1648,5.0026,4.6401,-396.2115,46.8164,1853.4172
1701.2412,8.5,8.8685,2.4459,2.4459,0.000858,95.6678,174.2651,119.3942,0.3192,0.318597,3.309,5.1298,4.9602,4.6194,-396.3292,46.8164,1868.3568
1701.3936,8.5,8.895,2.4485,2.4486,0.001074,95.8172,173.5792,119.7677,0.320985,0.320229,3.324,5.0949,4.9179,4.5988,-396.447,46.8164,1883.2963
1701.546,8.5,8.9033,2.4514,2.4516,0.001322,95.8282,173.1084,119.6875,0.320949,0.320058,3.3355,5.1059,4.9246,4.6106,-396.5397,46.8164,1893.5499
1701.6984,8.5,8.8695,2.4553,2.4552,0.001642,95.5193,173.1349,118.5578,0.316701,0.315717,3.3387,5.2232,5.045,4.6975,-396.5745,46.8164,1892.965
1701.8508,8.5,8.8358,2.4592,2.4588,0.001963,95.2103,173.1614,117.4282,0.312453,0.311376,3.342,5.3405,5.1654,4.7844,-396.6092,46.8164,1892.38
1702.0032,8.5,8.8034,2.4628,2.4621,0.002285,94.8981,173.1901,116.2874,0.308338,0.307171,3.3449,5.4523,5.2805,4.8666,-396.6386,46.8164,1891.7432
1702.1556,8.5,8.8338,2.4531,2.4527,0.002684,94.4365,173.3204,114.6274,0.310449,0.309306,3.3319,5.3074,5.1476,4.7302,-396.4177,46.8164,1888.6876
1702.308,8.5,8.8642,2.4433,2.4432,0.003083,93.9748,173.4507,112.9675,0.31256,0.31144,3.3189,5.1625,5.0146,4.5938,-396.1968,46.8164,1885.6321
1702.4604,8.5,8.8946,2.4336,2.4338,0.003482,93.5132,173.581,111.3075,0.314671,0.313575,3.306,5.0175,4.8817,4.4575,-395.976,46.8164,1882.5764
1702.6128,8.5,8.8891,2.4263,2.4266,0.005459,93.6099,173.9281,113.382,0.318066,0.317017,3.3041,4.9373,4.8091,4.3813,-395.8239,46.8164,1886.2396
1702.7652,8.5,8.871,2.4199,2.4202,0.007991,93.9027,174.3512,116.7676,0.321913,0.320918,3.3062,4.8797,4.7577,4.3262,-395.6959,46.8164,1892.2616
1702.9176,8.5,8.853,2.4135,2.4138,0.010522,94.1955,174.7744,120.1532,0.32576,0.324819,3.3083,4.8222,4.7064,4.2711,-395.5679,46.8164,1898.2834
1703.07,8.5,8.8558,2.413,2.4132,0.014063,94.4049,175.5631,121.9177,0.330534,0.329489,3.3246,4.7938,4.6865,4.2432,-395.5016,46.8164,1897.53
1703.2224,8.5,8.8831,2.4195,2.4195,0.018793,94.5159,176.7821,121.7738,0.3364,0.335063,3.3577,4.7998,4.7038,4.2472,-395.508,46.8164,1888.8011
1703.3748,8.5,8.9104,2.4259,2.4257,0.023523,94.6269,178.001,121.6299,0.342266,0.340638,3.3908,4.8057,4.7211,4.2512,-395.5143,46.8164,1880.0721
1703.5272,8.5,8.9316,2.431,2.4307,0.027168,94.9989,179.2445,121.6753,0.346108,0.344325,3.4144,4.8204,4.7444,4.261,-395.5255,46.8164,1871.3596
1703.6796,8.5,8.9249,2.4299,2.4298,0.025821,96.5722,180.6009,122.5919,0.340629,0.339327,3.3944,4.8751,4.7948,4.2972,-395.5591,46.8164,1862.723
1703.832,8.5,8.9181,2.4287,2.4289,0.024473,98.1455,181.9572,123.5084,0.33515,0.334328,3.3743,4.9299,4.8452,4.3334,-395.5927,46.8164,1854.0864
1703.9844,8.5,8.9113,2.4275,2.4279,0.023126,99.7187,183.3136,124.425,0.32967,0.32933,3.3542,4.9847,4.8956,4.3696,-395.6264,46.8164,1845.4497
1704.1368,8.5,8.9353,2.4333,2.4336,0.028764,99.9928,183.5342,122.9274,0.326119,0.32555,3.3513,4.9203,4.8253,4.3349,-395.427,46.8164,1871.3834
1704.2892,8.5,8.9627,2.4399,2.4399,0.035199,100.1187,183.6253,121.1544,0.322788,0.321909,3.3504,4.8424,4.7412,4.2921,-395.2011,46.8164,1901.2595
1704.4416,8.5,8.9901,2.4464,2.4463,0.041633,100.2447,183.7164,119.3815,0.319457,0.318269,3.3494,4.7645,4.6571,4.2493,-394.9752,46.8164,1931.1355
1704.594,8.5,9.0067,2.4484,2.4483,0.040342,99.8869,182.9791,118.1292,0.318681,0.317414,3.354,4.7662,4.6552,4.2751,-394.9337,46.8164,1936.2142
1704.7464,8.5,9.0167,2.4475,2.4474,0.03425,99.2286,181.7272,117.2005,0.319492,0.318289,3.3619,4.8172,4.7043,4.3435,-395.007,46.8164,1925.8872
1704.8988,8.5,9.0267,2.4466,2.4466,0.028157,98.5703,180.4753,116.2717,0.320304,0.319164,3.3698,4.8683,4.7535,4.4119,-395.0801,46.8164,1915.5602
1705.0512,8.5,9.0156,2.4457,2.4457,0.022534,98.1765,179.3128,114.981,0.321694,0.320691,3.3706,4.9423,4.8252,4.4885,-395.2228,46.8164,1908.153
1705.2036,8.5,8.9628,2.4448,2.4449,0.017835,98.3056,178.3269,112.9748,0.324226,0.323505,3.3571,5.0612,4.9415,4.581,-395.5029,46.8164,1906.5167
1705.356,8.5,8.91,2.444,2.4441,0.013137,98.4347,177.341,110.9687,0.326759,0.32632,3.3437,5.1802,5.0577,4.6736,-395.7829,46.8164,1904.8804
1705.5084,8.5,8.8627,2.4432,2.4434,0.008584,98.556,176.3631,109.2332,0.329026,0.328844,3.3291,5.2916,5.1662,4.7612,-396.0545,46.8164,1902.9728
1705.6608,8.5,8.9093,2.4437,2.4437,0.006512,98.5433,175.5239,112.1372,0.326745,0.326389,3.2959,5.2719,5.1412,4.7643,-396.1821,46.8164,1896.4128
1705.8132,8.5,8.9559,2.4441,2.4441,0.00444,98.5306,174.6847,115.0411,0.324465,0.323935,3.2626,5.2523,5.1162,4.7675,-396.3097,46.8164,1889.8529
1705.9656,8.5,9.0025,2.4446,2.4444,0.002369,98.518,173.8455,117.9451,0.322184,0.32148,3.2293,5.2327,5.0913,4.7706,-396.4373,46.8164,1883.293
1706.118,8.5,8.956,2.4412,2.4411,0.001551,98.3859,173.5985,118.3285,0.318807,0.318116,3.238,5.2101,5.0705,4.7559,-396.3186,46.8164,1881.6797
1706.2704,8.5,8.8824,2.4367,2.4366,0.0011,98.219,173.5241,117.9771,0.315111,0.314486,3.2589,5.1868,5.051,4.7359,-396.1281,46.8164,1881.5085
1706.4228,8.5,8.8088,2.4321,2.4322,0.000648,98.0521,173.4497,117.6257,0.311414,0.310856,3.2798,5.1635,5.0315,4.7159,-395.9377,46.8164,1881.3373
1706.5752,8.5,8.7968,2.4278,2.4279,0.000476,97.9869,173.6357,117.9681,0.313824,0.313302,3.2895,5.1144,4.9874,4.6743,-395.7939,46.8164,1883.5773
1706.7276,8.5,8.8482,2.4237,2.4239,0.000592,98.026,174.0891,119.0229,0.322502,0.321985,3.2877,5.039,4.918,4.6106,-395.6983,46.8164,1888.2926
1706.88,8.5,8.8996,2.4195,2.4199,0.000707,98.0652,174.5424,120.0776,0.33118,0.330668,3.2859,4.9636,4.8487,4.5469,-395.6026,46.8164,1893.0079
1707.0324,8.5,8.9312,2.418,2.4183,0.001016,98.0832,175.0169,120.6443,0.337953,0.337456,3.2844,4.9034,4.7942,4.497,-395.5504,46.8164,1895.5405
1707.1848,8.5,8.89,2.4258,2.4259,0.002041,98.0231,175.5694,119.4035,0.337669,0.33723,3.2843,4.8995,4.7949,4.4979,-395.659,46.8164,1889.9893
1707.3372,8.5,8.8488,2.4337,2.4335,0.003066,97.963,176.1219,118.1626,0.337386,0.337003,3.2841,4.8956,4.7956,4.4988,-395.7675,46.8164,1884.4381
1707.4896,8.5,8.8075,2.4415,2.4411,0.00409,97.9029,176.6744,116.9217,0.337102,0.336777,3.2839,4.8917,4.7964,4.4997,-395.8761,46.8164,1878.8868
1707.642,8.5,8.8172,2.4429,2.4426,0.003051,97.4643,176.7599,118.3592,0.335025,0.334849,3.2803,4.9059,4.81,4.49,-395.9849,46.8164,1875.8673
1707.7944,8.5,8.8306,2.4437,2.4436,0.001861,96.9979,176.8112,119.9928,0.332817,0.332796,3.2765,4.9215,4.8246,4.4794,-396.0936,46.8164,1873.0331
1707.9468,8.5,8.844,2.4446,2.4445,0.00067,96.5315,176.8625,121.6265,0.330609,0.330743,3.2726,4.9371,4.8391,4.4689,-396.2024,46.8164,1870.199
1708.0992,8.5,8.8459,2.4445,2.4445,-0.000372,96.1022,176.6561,121.8611,0.328095,0.328198,3.2674,4.9666,4.8658,4.4799,-396.2307,46.8164,1879.5461
1708.2516,8.5,8.8417,2.4439,2.4439,-0.001334,95.6928,176.3113,121.3453,0.325418,0.325389,3.2614,5.0035,4.899,4.5023,-396.2158,46.8164,1895.4259
1708.404,8.5,8.8375,2.4432,2.4434,-0.002296,95.2833,175.9665,120.8296,0.32274,0.32258,3.2554,5.0405,4.9321,4.5248,-396.2009,46.8164,1911.3058
1708.5564,8.5,8.8294,2.4433,2.4434,-0.002935,94.9637,175.5873,119.5877,0.320286,0.319925,3.2524,5.0777,4.9648,4.5509,-396.1679,46.8164,1919.7023
1708.7088,8.5,8.8145,2.4445,2.4445,-0.003023,94.7967,175.1494,117.1097,0.318212,0.317533,3.2543,5.1155,4.9966,4.5829,-396.104,46.8164,1915.3611
1708.8612,8.5,8.7997,2.4457,2.4456,-0.003111,94.6298,174.7115,114.6318,0.316137,0.31514,3.2562,5.1533,5.0284,4.615,-396.0401,46.8164,1911.0199
1709.0136,8.5,8.7889,2.4469,2.4468,-0.003164,94.4764,174.2942,112.4528,0.313698,0.312427,3.2571,5.1848,5.0546,4.6436,-395.9975,46.8164,1906.9777
1709.166,8.5,8.8197,2.4488,2.4486,-0.002862,94.4621,174.0873,113.3252,0.307535,0.30644,3.2474,5.1521,5.0232,4.6366,-396.1724,46.8164,1905.9867
1709.3184,8.5,8.8504,2.4506,2.4505,-0.002559,94.4477,173.8805,114.1976,0.301372,0.300453,3.2377,5.1194,4.9917,4.6296,-396.3472,46.8164,1904.9958
1709.4708,8.5,8.8812,2.4524,2.4523,-0.002256,94.4333,173.6736,115.0699,0.295209,0.294466,3.2281,5.0867,4.9602,4.6226,-396.5221,46.8164,1904.0049
1709.6232,8.5,8.8515,2.4541,2.4541,-0.001809,94.3741,173.4049,116.7168,0.297233,0.29655,3.2324,5.1009,4.978,4.6394,-396.6365,46.8164,1904.0756
1709.7756,8.5,8.8075,2.4558,2.4558,-0.001328,94.3044,173.1216,118.5471,0.301199,0.300547,3.2401,5.1262,5.0074,4.662,-396.7365,46.8164,1904.3977
1709.928,8.5,8.7634,2.4575,2.4575,-0.000847,94.2346,172.8383,120.3775,0.305164,0.304544,3.2477,5.1516,5.0369,4.6845,-396.8366,46.8164,1904.7198
1710.0804,8.5,8.7633,2.4576,2.4576,-0.000299,94.3038,172.7613,121.7742,0.307908,0.307234,3.2387,5.1091,5.0002,4.6504,-396.7437,46.8164,1905.01
1710.2328,8.5,8.8025,2.4564,2.4563,0.000309,94.4975,172.8691,122.7828,0.309559,0.308753,3.2149,5.0059,4.9044,4.5655,-396.4779,46.8164,1905.2714
1710.3852,8.5,8.8417,2.4551,2.4551,0.000917,94.6912,172.9768,123.7913,0.311211,0.310272,3.191,4.9027,4.8085,4.4807,-396.2122,46.8164,1905.5328
1710.5376,8.5,8.8619,2.4534,2.4534,0.001433,95.0118,173.2055,124.3533,0.313414,0.312421,3.181,4.8239,4.7361,4.4169,-396.0029,46.8164,1903.3561
1710.69,8.5,8.8239,2.4506,2.4506,0.001669,95.7202,173.8035,123.5523,0.317299,0.316491,3.2133,4.8196,4.7352,4.4175,-395.9663,46.8164,1893.735
1710.8424,8.5,8.786,2.4477,2.4478,0.001905,96.4285,174.4015,122.7512,0.321185,0.320562,3.2456,4.8153,4.7344,4.4181,-395.9297,46.8164,1884.1139
1710.9948,8.5,8.748,2.4448,2.445,0.002142,97.1369,174.9995,121.9501,0.325071,0.324633,3.2778,4.8111,4.7336,4.4186,-395.8931,46.8164,1874.4928
1711.1472,8.5,8.7689,2.4462,2.4462,0.003033,97.3244,175.1658,121.0161,0.327493,0.327083,3.2877,4.8203,4.7434,4.4161,-395.9318,46.8164,1879.1439
1711.2996,8.5,8.7919,2.4477,2.4477,0.003947,97.4936,175.3168,120.0774,0.329863,0.329476,3.2968,4.8299,4.7535,4.4135,-395.9731,46.8164,1884.2992
1711.452,8.5,8.8148,2.4492,2.4491,0.004862,97.6628,175.4678,119.1388,0.332234,0.331869,3.3059,4.8396,4.7637,4.4109,-396.0144,46.8164,1889.4546
1711.6044,8.5,8.8281,2.4487,2.4486,0.004499,97.6979,175.3276,117.8023,0.331642,0.331285,3.3002,4.8776,4.7977,4.4403,-396.1967,46.8164,1887.9022
1711.7568,8.5,8.8368,2.4472,2.4472,0.003549,97.6715,175.0535,116.283,0.329688,0.329333,3.2877,4.9288,4.8428,4.4844,-396.4439,46.8164,1883.2659
1711.9092,8.5,8.8456,2.4458,2.4458,0.002598,97.6451,174.7794,114.7636,0.327734,0.327382,3.2751,4.9799,4.8878,4.5286,-396.691,46.8164,1878.6295
1712.0616,8.5,8.8545,2.4464,2.4465,0.001646,97.5404,174.3881,114.0684,0.325201,0.32474,3.2718,5.0531,4.9542,4.5881,-396.8033,46.8164,1878.6033
1712.214,8.5,8.8635,2.4502,2.4502,0.00069,97.32,173.8242,114.5879,0.321815,0.321082,3.2822,5.1589,5.0524,4.6703,-396.7169,46.8164,1885.3723
1712.3664,8.5,8.8724,2.454,2.4539,-0.000266,97.0997,173.2603,115.1074,0.318428,0.317424,3.2926,5.2646,5.1505,4.7525,-396.6304,46.8164,1892.1414
1712.5188,8.5,8.8807,2.4568,2.4567,-0.001131,96.8925,172.7497,115.602,0.315533,0.314322,3.3034,5.355,5.2334,4.8213,-396.5361,46.8191,1898.0264
1712.6712,8.5,8.8834,2.4525,2.4525,-0.001346,96.7785,172.6177,115.9196,0.316131,0.315169,3.3175,5.3372,5.2084,4.7954,-396.3858,46.8408,1897.63
1712.8236,8.5,8.8861,2.4482,2.4483,-0.001562,96.6646,172.4857,116.2372,0.316728,0.316017,3.3315,5.3194,5.1834,4.7694,-396.2355,46.8626,1897.2336
1712.976,8.5,8.8888,2.444,2.4441,-0.001777,96.5506,172.3537,116.5548,0.317326,0.316864,3.3455,5.3016,5.1584,4.7435,-396.0853,46.8843,1896.8372
1713.1284,8.5,8.8625,2.4472,2.4473,-0.000273,96.5641,172.194,116.8003,0.319262,0.318695,3.3417,5.2643,5.1194,4.712,-396.0964,46.8784,1901.3708
1713.2808,8.5,8.8309,2.4518,2.4518,0.001552,96.6015,172.0292,117.0323,0.321448,0.32071,3.3347,5.2235,5.0777,4.6794,-396.1377,46.8673,1906.826
1713.4332,8.5,8.7993,2.4563,2.4562,0.003377,96.6388,171.8643,117.2644,0.323635,0.322725,3.3276,5.1826,5.0361,4.6468,-396.179,46.8563,1912.2813
1713.5856,8.5,8.8131,2.4581,2.458,0.003836,96.5834,171.8286,117.0805,0.323736,0.322847,3.3096,5.1618,5.0175,4.6354,-396.1784,46.8667,1915.291
1713.738,8.5,8.8625,2.4577,2.4577,0.00323,96.4555,171.8936,116.572,0.32221,0.32149,3.283,5.1566,5.0169,4.6407,-396.1451,46.8939,1916.3923
1713.8904,8.5,8.912,2.4573,2.4573,0.002624,96.3275,171.9586,116.0635,0.320684,0.320133,3.2563,5.1513,5.0163,4.6459,-396.1118,46.9211,1917.4937
1714.0428,8.5,8.9286,2.4575,2.4576,0.00212,96.1989,172.1258,115.7906,0.321373,0.320875,3.2368,5.1298,5.0004,4.6379,-396.0563,46.9471,1916.9491
1714.1952,8.5,8.8614,2.4594,2.4594,0.00188,96.0684,172.5548,116.1209,0.32773,0.326991,3.2354,5.0667,4.9454,4.5959,-395.9441,46.9701,1912.1899
1714.3476,8.5,8.7943,2.4614,2.4612,0.00164,95.938,172.9839,116.4511,0.334088,0.333107,3.234,5.0035,4.8903,4.5539,-395.8318,46.9931,1907.4307
1714.5,8.5,8.7271,2.4633,2.463,0.0014,95.8075,173.4129,116.7814,0.340445,0.339222,3.2326,4.9404,4.8353,4.5119,-395.7195,47.0161,1902.6715
1714.6524,8.5,8.7771,2.4573,2.457,0.000778,95.7579,174.1028,116.2409,0.337246,0.336302,3.2408,4.9131,4.8064,4.4719,-395.5042,47.0161,1912.8761
1714.8048,8.5,8.8271,2.4512,2.4511,0.000157,95.7083,174.7928,115.7004,0.334047,0.333382,3.2491,4.8858,4.7775,4.4318,-395.2888,47.0161,1923.0808
1714.9572,8.5,8.8771,2.4452,2.4451,-0.000465,95.6588,175.4828,115.1599,0.330848,0.330461,3.2574,4.8585,4.7486,4.3917,-395.0735,47.0161,1933.2854
1715.1096,8.5,8.9,2.4398,2.4399,0.006546,95.6636,175.9034,115.2052,0.324607,0.324168,3.2705,4.8338,4.7244,4.3633,-395.0477,47.0161,1932.4213
1715.262,8.5,8.9122,2.4348,2.4349,0.016537,95.6897,176.2189,115.4792,0.317177,0.316557,3.2855,4.8102,4.7021,4.3393,-395.0961,47.0161,1927.2347
1715.4144,8.5,8.9244,2.4297,2.4299,0.026527,95.7158,176.5343,115.7532,0.309747,0.308947,3.3006,4.7866,4.6798,4.3154,-395.1444,47.0161,1922.0482
1715.5668,8.5,8.9925,2.4273,2.4275,0.032284,95.7026,176.6701,115.9262,0.306565,0.305603,3.3065,4.7809,4.6731,4.313,-395.2696,47.0161,1914.307
1715.7192,8.5,9.1321,2.4283,2.4284,0.032614,95.6391,176.5756,115.9699,0.308828,0.307726,3.3009,4.7983,4.6862,4.3382,-395.4932,47.0161,1903.2922
1715.8716,8.5,9.2717,2.4293,2.4293,0.032944,95.5757,176.481,116.0135,0.31109,0.309849,3.2953,4.8157,4.6994,4.3634,-395.7168,47.0161,1892.2775
1716.024,8.5,9.3697,2.4304,2.4303,0.031726,95.5042,176.2905,116.2749,0.312789,0.311447,3.2928,4.8413,4.7206,4.3906,-395.8991,47.0161,1882.8647
1716.1764,8.5,9.245,2.4325,2.4325,0.022227,95.39,175.586,117.7013,0.311469,0.310235,3.3069,4.9107,4.7848,4.4279,-395.8603,47.0161,1882.0231
1716.3288,8.5,9.1203,2.4347,2.4346,0.012728,95.2758,174.8816,119.1277,0.310149,0.309023,3.321,4.9801,4.849,4.4653,-395.8214,47.0161,1881.1814
1716.4812,8.5,8.9955,2.4368,2.4368,0.00323,95.1616,174.1772,120.554,0.308829,0.307811,3.3351,5.0495,4.9132,4.5026,-395.7827,47.0161,1880.3398
1716.6336,8.5,8.9246,2.4392,2.4392,0.002391,95.2452,173.9117,120.3999,0.315622,0.314772,3.3303,5.0107,4.872,4.4745,-395.6492,47.0161,1879.6108
1716.786,8.5,8.8612,2.4417,2.4417,0.002771,95.3566,173.7081,120.0234,0.323556,0.322884,3.3229,4.9567,4.816,4.4372,-395.5024,47.0161,1878.8978
1716.9384,8.5,8.7978,2.4441,2.4443,0.003151,95.468,173.5044,119.6469,0.33149,0.330996,3.3154,4.9027,4.7599,4.3999,-395.3556,47.0161,1878.1847
1717.0908,8.5,8.7815,2.4442,2.4443,0.003558,95.3593,173.4995,120.1395,0.332929,0.332522,3.3083,4.8711,4.7305,4.3797,-395.267,47.0161,1882.2859
1717.2432,8.5,8.7973,2.4427,2.4427,0.003983,95.1014,173.6293,121.2217,0.329962,0.329579,3.3015,4.8548,4.7191,4.3713,-395.2178,47.0161,1889.6533
1717.3956,8.5,8.8131,2.4412,2.4411,0.004409,94.8435,173.7592,122.3039,0.326994,0.326636,3.2947,4.8385,4.7078,4.3628,-395.1686,47.0161,1897.0206
1717.548,8.5,8.8108,2.4399,2.4398,0.004542,94.7317,173.9852,122.9705,0.325987,0.325697,3.2979,4.8222,4.6962,4.3529,-395.1989,47.0161,1903.9121
1717.7004,8.5,8.7692,2.4391,2.439,0.004041,94.9377,174.42,122.733,0.329241,0.329118,3.3229,4.8061,4.6843,4.3398,-395.4023,47.0161,1909.7689
1717.8528,8.5,8.7276,2.4382,2.4382,0.00354,95.1438,174.8548,122.4955,0.332496,0.332538,3.3479,4.7899,4.6723,4.3267,-395.6057,47.0161,1915.6256
1718.0052,8.5,8.6883,2.4373,2.4373,0.00304,95.3567,175.3072,122.1907,0.335688,0.335882,3.3719,4.7752,4.6618,4.3145,-395.8003,47.0161,1921.4908
1718.1576,8.5,8.7147,2.4343,2.4344,0.002574,95.7629,176.2571,119.979,0.337074,0.337062,3.3677,4.8018,4.6952,4.3279,-395.7479,47.0161,1927.5983
1718.31,8.5,8.7412,2.4313,2.4314,0.002108,96.1692,177.207,117.7673,0.338461,0.338241,3.3635,4.8285,4.7285,4.3413,-395.6955,47.0161,1933.7056
1718.4624,8.5,8.7677,2.4283,2.4285,0.001642,96.5754,178.1569,115.5556,0.339847,0.339421,3.3593,4.8552,4.7618,4.3547,-395.6431,47.0161,1939.8129
1718.6148,8.5,8.7448,2.4316,2.4317,0.002265,96.9074,179.1426,114.8912,0.341407,0.340853,3.3507,4.8697,4.7773,4.3607,-395.5286,47.0161,1930.1865
1718.7672,8.5,8.7056,2.437,2.4369,0.003244,97.2149,180.14,114.7335,0.343024,0.342367,3.3406,4.8802,4.7869,4.3642,-395.3937,47.0161,1915.4069
1718.9196,8.5,8.6665,2.4423,2.4421,0.004223,97.5225,181.1374,114.5759,0.34464,0.343881,3.3305,4.8907,4.7966,4.3676,-395.2588,47.0161,1900.6272
1719.072,8.5,8.6608,2.4438,2.4436,0.003468,97.5061,181.3436,115.1876,0.343276,0.342488,3.3296,4.8792,4.7831,4.3603,-395.2971,47.0161,1895.674
1719.2244,8.5,8.6924,2.4409,2.4409,0.000778,97.1277,180.6663,116.6586,0.338583,0.337846,3.339,4.8432,4.7436,4.3409,-395.5287,47.0161,1901.6935
1719.3768,8.5,8.724,2.4381,2.4383,-0.001913,96.7494,179.9889,118.1295,0.33389,0.333204,3.3483,4.8071,4.7042,4.3215,-395.7603,47.0161,1907.713
1719.5292,8.5,8.7466,2.4363,2.4366,-0.004016,96.3189,179.2141,119.0372,0.328192,0.327533,3.3571,4.8069,4.6981,4.3304,-396.0071,47.0161,1911.3105
1719.6816,8.5,8.7316,2.4387,2.4389,-0.003639,95.6686,178.028,117.5681,0.318256,0.317516,3.3631,4.9578,4.8329,4.4582,-396.3178,47.0161,1904.689
1719.834,8.5,8.7166,2.4412,2.4412,-0.003261,95.0182,176.8419,116.099,0.308319,0.307499,3.3692,5.1086,4.9678,4.5861,-396.6285,47.0161,1898.0674
1719.9864,8.5,8.7016,2.4437,2.4434,-0.002884,94.3679,175.6558,114.6299,0.298383,0.297482,3.3753,5.2595,5.1026,4.7139,-396.9393,47.0161,1891.4458
1720.1388,8.5,8.7112,2.4443,2.4441,-0.002799,93.9933,174.7427,115.0631,0.293434,0.292613,3.3774,5.3864,5.2247,4.8345,-397.063,47.0161,1893.4412
1720.2912,8.5,8.7232,2.4447,2.4447,-0.002743,93.6456,173.8563,115.6827,0.288973,0.288248,3.3792,5.511,5.3455,4.9544,-397.1685,47.0161,1896.2809
1720.4436,8.5,8.7352,2.4452,2.4452,-0.002687,93.298,172.9699,116.3023,0.284512,0.283883,3.381,5.6356,5.4664,5.0743,-397.2739,47.0161,1899.1206
1720.596,8.5,8.7391,2.446,2.446,-0.002442,93.1707,172.3715,116.7938,0.289515,0.288847,3.3769,5.6422,5.4695,5.0952,-397.2631,47.0161,1900.9825
1720.7484,8.5,8.7382,2.4469,2.447,-0.002087,93.1728,171.9423,117.2101,0.300078,0.299292,3.3694,5.5794,5.4034,5.0581,-397.1839,47.0161,1902.27
1720.9008,8.5,8.7373,2.4478,2.4479,-0.001731,93.1749,171.5131,117.6263,0.310641,0.309737,3.362,5.5167,5.3374,5.0209,-397.1048,47.0161,1903.5575
1721.0532,8.5,8.7422,2.4487,2.4488,-0.001597,93.2699,171.2558,118.0104,0.316016,0.315059,3.3526,5.446,5.2688,4.9752,-396.9967,47.0161,1905.9766
1721.2056,8.5,8.758,2.4494,2.4494,-0.001875,93.5382,171.319,118.3346,0.311719,0.310828,3.3397,5.3606,5.1956,4.9136,-396.8346,47.0161,1910.5057
1721.358,8.5,8.7738,2.4502,2.45,-0.002154,93.8065,171.3823,118.6588,0.307422,0.306598,3.3268,5.2751,5.1224,4.8519,-396.6725,47.0161,1915.0348
1721.5104,8.5,8.7881,2.4506,2.4504,-0.002489,94.0971,171.4473,118.8669,0.303682,0.302914,3.3148,5.1944,5.0538,4.7931,-396.5304,47.0161,1918.9352
1721.6628,8.5,8.7833,2.4467,2.4466,-0.003589,94.6922,171.5367,117.4902,0.307549,0.306692,3.314,5.1789,5.0488,4.7732,-396.6612,47.0161,1914.2498
1721.8152,8.5,8.7785,2.4428,2.4429,-0.00469,95.2873,171.6262,116.1134,0.311416,0.31047,3.3132,5.1634,5.0438,4.7533,-396.792,47.0161,1909.5645
1721.9676,8.5,8.7737,2.439,2.4392,-0.00579,95.8824,171.7156,114.7367,0.315283,0.314248,3.3125,5.148,5.0387,4.7334,-396.9228,47.0161,1904.879
1722.12,8.5,8.7849,2.4405,2.4406,-0.005204,96.3684,171.7114,114.9015,0.311202,0.310216,3.3107,5.1144,5.0142,4.7044,-396.8465,47.0161,1902.8525
