DEPT,BS,CALI,GR,RESS,RESM,RESD,DENS,NEUT,DRHO,PEF,DTC
196.901,12.25,,,,,,,,,,
197.053,12.25,,,,,,,,,,
197.206,12.25,,,,,,,,,,
197.358,12.25,,,,,,,,,,
197.51,12.25,,,,,,,,,,
197.663,12.25,,,,,,,,,,
197.815,12.25,,,,,,,,,,
197.968,12.25,,,,,,,,,,
198.12,12.25,,,,,,,,,,
198.272,12.25,,,,,,,,,,
198.425,12.25,,,,,,,,,,
198.577,12.25,,,,,,,,,,
198.73,12.25,,,,,,,,,,
198.882,12.25,,,,,,,,,,
199.034,12.25,,,,,,,,,,
199.187,12.25,,,,,,,,,,
199.339,12.25,,,,,,,,,,
199.492,12.25,,,,,,,,,,
199.644,12.25,,,,,,,,,,
199.796,12.25,,,,,,,,,,
199.949,12.25,,,,,,,,,,
200.101,12.25,,,,,,,,,,
200.254,12.25,,,,,,,,,,
200.406,12.25,,,,,,,,,,
200.558,12.25,,,,,,,,,,
200.711,12.25,,,,,,,,,,
200.863,12.25,,,,,,,,,,
201.016,12.25,,,,,,,,,,
201.168,12.25,,,,,,,,,,
201.32,12.25,,,,,,,,,,
201.473,12.25,,,,,,,,,,
201.625,12.25,,,,,,,,,,
201.778,12.25,,,,,,,,,,
201.93,12.25,,,,,,,,,,
202.082,12.25,,,,,,,,,,
202.235,12.25,,,,,,,,,,
202.387,12.25,,,,,,,,,,
202.54,12.25,,,,,,,,,,
202.692,12.25,,,,,,,,,,
202.844,12.25,,,,,,,,,,
202.997,12.25,,,,,,,,,,
203.149,12.25,,,,,,,,,,
203.302,12.25,,,,,,,,,,
203.454,12.25,,,,,,,,,,
203.606,12.25,,,,,,,,,,
203.759,12.25,,,,,,,,,,
203.911,12.25,,,,,,,,,,
204.064,12.25,,,,,,,,,,
204.216,12.25,,,,,,,,,,
204.368,12.25,,,,,,,,,,
204.521,12.25,,,,,,,,,,
204.673,12.25,,,,,,,,,,
204.826,12.25,,,,,,,,,,
204.978,12.25,,,,,,,,,,
205.13,12.25,,,,,,,,,,
205.283,12.25,,,,,,,,,,
205.435,12.25,,,,,,,,,,
205.588,12.25,,,,,,,,,,
205.74,12.25,,,,,,,,,,
205.892,12.25,,,,,,,,,,
206.045,12.25,,,,,,,,,,
206.197,12.25,,,,,,,,,,
206.35,12.25,,,,,,,,,,
206.502,12.25,,,,,,,,,,
206.654,12.25,,,,,,,,,,
206.807,12.25,,,,,,,,,,
206.959,12.25,,,,,,,,,,
207.112,12.25,,,,,,,,,,
207.264,12.25,,,,,,,,,,
207.416,12.25,,,,,,,,,,
207.569,12.25,,,,,,,,,,
207.721,12.25,,,,,,,,,,
207.874,12.25,,,,,,,,,,
208.026,12.25,,,,,,,,,,
208.178,12.25,,,,,,,,,,
208.331,12.25,,,,,,,,,,
208.483,12.25,,,,,,,,,,
208.636,12.25,,,,,,,,,,
208.788,12.25,,,,,,,,,,
208.94,12.25,,,,,,,,,,
209.093,12.25,,,,,,,,,,
209.245,12.25,,,,,,,,,,
209.398,12.25,,,,,,,,,,
209.55,12.25,,,,,,,,,,
209.702,12.25,,,,,,,,,,
209.855,12.25,,,,,,,,,,
210.007,12.25,,,,,,,,,,
210.16,12.25,,,,,,,,,,
210.312,12.25,,,,,,,,,,
210.464,12.25,,,,,,,,,,
210.617,12.25,,,,,,,,,,
210.769,12.25,,,,,,,,,,
210.922,12.25,,,,,,,,,,
211.074,12.25,,,,,,,,,,
211.226,12.25,,,,,,,,,,
211.379,12.25,,,,,,,,,,
211.531,12.25,,,,,,,,,,
211.684,12.25,,,,,,,,,,
211.836,12.25,,,,,,,,,,
211.988,12.25,,,,,,,,,,
212.141,12.25,,,,,,,,,,
212.293,12.25,,,,,,,,,,
212.446,12.25,,,,,,,,,,
212.598,12.25,,,,,,,,,,
212.75,12.25,,,,,,,,,,
212.903,12.25,,,,,,,,,,
213.055,12.25,,,,,,,,,,
213.208,12.25,,,,,,,,,,
213.36,12.25,,,,,,,,,,
213.512,12.25,,,,,,,,,,
213.665,12.25,,,,,,,,,,
213.817,12.25,,,,,,,,,,
213.97,12.25,,,,,,,,,,
214.122,12.25,,,,,,,,,,
214.274,12.25,,,,,,,,,,
214.427,12.25,,,,,,,,,,
214.579,12.25,,,,,,,,,,
214.732,12.25,,,,,,,,,,
214.884,12.25,,,,,,,,,,
215.036,12.25,,,,,,,,,,
215.189,12.25,,,,,,,,,,
215.341,12.25,,,,,,,,,,
215.494,12.25,,,,,,,,,,
215.646,12.25,,,,,,,,,,
215.798,12.25,,,,,,,,,,
215.951,12.25,,,,,,,,,,
216.103,12.25,,,,,,,,,,
216.256,12.25,,,,,,,,,,
216.408,12.25,,,,,,,,,,
216.56,12.25,,,,,,,,,,
216.713,12.25,,,,,,,,,,
216.865,12.25,,,,,,,,,,
217.018,12.25,,,,,,,,,,
217.17,12.25,,,,,,,,,,
217.322,12.25,,,,,,,,,,
217.475,12.25,,,,,,,,,,
217.627,12.25,,,,,,,,,,
217.78,12.25,,,,,,,,,,
217.932,12.25,,,,,,,,,,
218.084,12.25,,,,,,,,,,
218.237,12.25,,,,,,,,,,
218.389,12.25,,,,,,,,,,
218.542,12.25,,,,,,,,,,
218.694,12.25,,,,,,,,,,
218.846,12.25,,,,,,,,,,
218.999,12.25,,,,,,,,,,
219.151,12.25,,,,,,,,,,
219.304,12.25,,,,,,,,,,
219.456,12.25,,,,,,,,,,
219.608,12.25,,,,,,,,,,
219.761,12.25,,,,,,,,,,
219.913,12.25,,,,,,,,,,
220.066,12.25,,,,,,,,,,
220.218,12.25,,,,,,,,,,
220.37,12.25,,,,,,,,,,
220.523,12.25,,,,,,,,,,
220.675,12.25,,,,,,,,,,
220.828,12.25,,,,,,,,,,
220.98,12.25,,,,,,,,,,
221.132,12.25,,,,,,,,,,
221.285,12.25,,,,,,,,,,
221.437,12.25,,,,,,,,,,
221.59,12.25,,,,,,,,,,
221.742,12.25,,,,,,,,,,
221.894,12.25,,,,,,,,,,
222.047,12.25,,,,,,,,,,
222.199,12.25,,,,,,,,,,
222.352,12.25,,,,,,,,,,
222.504,12.25,,,,,,,,,,
222.656,12.25,,,,,,,,,,
222.809,12.25,,,,,,,,,,
222.961,12.25,,,,,,,,,,
223.114,12.25,,,,,,,,,,
223.266,12.25,,,,,,,,,,
223.418,12.25,,,,,,,,,,
223.571,12.25,,,,,,,,,,
223.723,12.25,,,,,,,,,,
223.876,12.25,,,,,,,,,,
224.028,12.25,,,,,,,,,,
224.18,12.25,,,,,,,,,,
224.333,12.25,,,,,,,,,,
224.485,12.25,,,,,,,,,,
224.638,12.25,,,,,,,,,,
224.79,12.25,,,,,,,,,,
224.942,12.25,,,,,,,,,,
225.095,12.25,,,,,,,,,,
225.247,12.25,,,,,,,,,,
225.4,12.25,,,,,,,,,,
225.552,12.25,,,,,,,,,,
225.704,12.25,,,,,,,,,,
225.857,12.25,,,,,,,,,,
226.009,12.25,,,,,,,,,,
226.162,12.25,,,,,,,,,,
226.314,12.25,,,,,,,,,,
226.466,12.25,,,,,,,,,,
226.619,12.25,,,,,,,,,,
226.771,12.25,,,,,,,,,,
226.924,12.25,,,,,,,,,,
227.076,12.25,,,,,,,,,,
227.228,12.25,,,,,,,,,,
227.381,12.25,,,,,,,,,,
227.533,12.25,,,,,,,,,,
227.686,12.25,,,,,,,,,,
227.838,12.25,,,,,,,,,,
227.99,12.25,,,,,,,,,,
228.143,12.25,,,,,,,,,,
228.295,12.25,,,,,,,,,,
228.448,12.25,,,,,,,,,,
228.6,12.25,,,,,,,,,,
228.752,12.25,,,,,,,,,,
228.905,12.25,,,,,,,,,,
229.057,12.25,,,,,,,,,,
229.21,12.25,,,,,,,,,,
229.362,12.25,,,,,,,,,,
229.514,12.25,,,,,,,,,,
229.667,12.25,,,,,,,,,,
229.819,12.25,,,,,,,,,,
229.972,12.25,,,,,,,,,,
230.124,12.25,,,,,,,,,,
230.276,12.25,,,,,,,,,,
230.429,12.25,,,,,,,,,,
230.581,12.25,,,,,,,,,,
230.734,12.25,,,,,,,,,,
230.886,12.25,,,,,,,,,,
231.038,12.25,,,,,,,,,,
231.191,12.25,,,,,,,,,,
231.343,12.25,,,,,,,,,,
231.496,12.25,,,,,,,,,,
231.648,12.25,,,,,,,,,,
231.8,12.25,,,,,,,,,,
231.953,12.25,,,,,,,,,,
232.105,12.25,,,,,,,,,,
232.258,12.25,,,,,,,,,,
232.41,12.25,,,,,,,,,,
232.562,12.25,,,,,,,,,,
232.715,12.25,,,,,,,,,,
232.867,12.25,,,,,,,,,,
233.02,12.25,,,,,,,,,,
233.172,12.25,,,,,,,,,,
233.324,12.25,,,,,,,,,,
233.477,12.25,,,,,,,,,,
233.629,12.25,,,,,,,,,,
233.782,12.25,,,,,,,,,,
233.934,12.25,,,,,,,,,,
234.086,12.25,,,,,,,,,,
234.239,12.25,,,,,,,,,,
234.391,12.25,,,,,,,,,,
234.544,12.25,,,,,,,,,,
234.696,12.25,,,,,,,,,,
234.848,12.25,,,,,,,,,,
235.001,12.25,,,,,,,,,,
235.153,12.25,,,,,,,,,,
235.306,12.25,,,,,,,,,,
235.458,12.25,,,,,,,,,,
235.61,12.25,,,,,,,,,,
235.763,12.25,,,,,,,,,,
235.915,12.25,,,,,,,,,,
236.068,12.25,,,,,,,,,,
236.22,12.25,,,,,,,,,,
236.372,12.25,,,,,,,,,,
236.525,12.25,,,,,,,,,,
236.677,12.25,,,,,,,,,,
236.83,12.25,,,,,,,,,,
236.982,12.25,,,,,,,,,,
237.134,12.25,,,,,,,,,,
237.287,12.25,,,,,,,,,,
237.439,12.25,,,,,,,,,,
237.592,12.25,,,,,,,,,,
237.744,12.25,,,,,,,,,,
237.896,12.25,,,,,,,,,,
238.049,12.25,,,,,,,,,,
238.201,12.25,,,,,,,,,,
238.354,12.25,,,,,,,,,,
238.506,12.25,,,,,,,,,,
238.658,12.25,,,,,,,,,,
238.811,12.25,,,,,,,,,,
238.963,12.25,,,,,,,,,,
239.116,12.25,,,,,,,,,,
239.268,12.25,,,,,,,,,,
239.42,12.25,,,,,,,,,,
239.573,12.25,,,,,,,,,,
239.725,12.25,,,,,,,,,,
239.878,12.25,,,,,,,,,,
240.03,12.25,,,,,,,,,,
240.182,12.25,,,,,,,,,,
240.335,12.25,,,,,,,,,,
240.487,12.25,,,,,,,,,,
240.64,12.25,,,,,,,,,,
240.792,12.25,,,,,,,,,,
240.944,12.25,,,,,,,,,,
241.097,12.25,,,,,,,,,,
241.249,12.25,,,,,,,,,,
241.402,12.25,,,,,,,,,,
241.554,12.25,,,,,,,,,,
241.706,12.25,,,,,,,,,,
241.859,12.25,,,,,,,,,,
242.011,12.25,,,,,,,,,,
242.164,12.25,,,,,,,,,,
242.316,12.25,,,,,,,,,,
242.468,12.25,,,,,,,,,,
242.621,12.25,,,,,,,,,,
242.773,12.25,,,,,,,,,,
242.926,12.25,,,,,,,,,,
243.078,12.25,,,,,,,,,,
243.23,12.25,,,,,,,,,,
243.383,12.25,,,,,,,,,,
243.535,12.25,,,,,,,,,,
243.688,12.25,,,,,,,,,,
243.84,12.25,,,,,,,,,,
243.992,12.25,,,,,,,,,,
244.145,12.25,,,,,,,,,,
244.297,12.25,,,,,,,,,,
244.45,12.25,,,,,,,,,,
244.602,12.25,,,,,,,,,,
244.754,12.25,,,,,,,,,,
244.907,12.25,,,,,,,,,,
245.059,12.25,,,,,,,,,,
245.212,12.25,,,,,,,,,,
245.364,12.25,,,,,,,,,,
245.516,12.25,,,,,,,,,,
245.669,12.25,,,,,,,,,,
245.821,12.25,,,,,,,,,,
245.974,12.25,,,,,,,,,,
246.126,12.25,,,,,,,,,,
246.278,12.25,,,,,,,,,,
246.431,12.25,,,,,,,,,,
246.583,12.25,,,,,,,,,,
246.736,12.25,,,,,,,,,,
246.888,12.25,,,,,,,,,,
247.04,12.25,,,,,,,,,,
247.193,12.25,,,,,,,,,,
247.345,12.25,,,,,,,,,,
247.498,12.25,,,,,,,,,,
247.65,12.25,,,,,,,,,,
247.802,12.25,,,,,,,,,,
247.955,12.25,,,,,,,,,,
248.107,12.25,,,,,,,,,,
248.26,12.25,,,,,,,,,,
248.412,12.25,,,,,,,,,,
248.564,12.25,,,,,,,,,,
248.717,12.25,,,,,,,,,,
248.869,12.25,,,,,,,,,,
249.022,12.25,,,,,,,,,,
249.174,12.25,,,,,,,,,,
249.326,12.25,,,,,,,,,,
249.479,12.25,,,,,,,,,,
249.631,12.25,,,,,,,,,,
249.784,12.25,,,,,,,,,,
249.936,12.25,,,,,,,,,,
250.088,12.25,,,,,,,,,,
250.241,12.25,,,,,,,,,,
250.393,12.25,,,,,,,,,,
250.546,12.25,,,,,,,,,,
250.698,12.25,,,,,,,,,,
250.85,12.25,,,,,,,,,,
251.003,12.25,,,,,,,,,,
251.155,12.25,,,,,,,,,,
251.308,12.25,,,,,,,,,,
251.46,12.25,,,,,,,,,,
251.612,12.25,,,,,,,,,,
251.765,12.25,,,,,,,,,,
251.917,12.25,,,,,,,,,,
252.07,12.25,,,,,,,,,,
252.222,12.25,,,,,,,,,,
252.374,12.25,,,,,,,,,,
252.527,12.25,,,,,,,,,,
252.679,12.25,,,,,,,,,,
252.832,12.25,,,,,,,,,,
252.984,12.25,,,,,,,,,,
253.136,12.25,,,,,,,,,,
253.289,12.25,,,,,,,,,,
253.441,12.25,,,,,,,,,,
253.594,12.25,,,,,,,,,,
253.746,12.25,,,,,,,,,,
253.898,12.25,,,,,,,,,,
254.051,12.25,,,,,,,,,,
254.203,12.25,,,,,,,,,,
254.356,12.25,,,,,,,,,,
254.508,12.25,,,,,,,,,,
254.66,12.25,,,,,,,,,,
254.813,12.25,,,,,,,,,,
254.965,12.25,,,,,,,,,,
255.118,12.25,,,,,,,,,,
255.27,12.25,,,,,,,,,,
255.422,12.25,,,,,,,,,,
255.575,12.25,,,,,,,,,,
255.727,12.25,,,,,,,,,,
255.88,12.25,,,,,,,,,,
256.032,12.25,,,,,,,,,,
256.184,12.25,,,,,,,,,,
256.337,12.25,,,,,,,,,,
256.489,12.25,,,,,,,,,,
256.642,12.25,,,,,,,,,,
256.794,12.25,,,,,,,,,,
256.946,12.25,,,,,,,,,,
257.099,12.25,,,,,,,,,,
257.251,12.25,,,,,,,,,,
257.404,12.25,,,,,,,,,,
257.556,12.25,,,,,,,,,,
257.708,12.25,,,,,,,,,,
257.861,12.25,,,,,,,,,,
258.013,12.25,,,,,,,,,,
258.166,12.25,,,,,,,,,,
258.318,12.25,,,,,,,,,,
258.47,12.25,,,,,,,,,,
258.623,12.25,,,,,,,,,,
258.775,12.25,,,,,,,,,,
258.928,12.25,,,,,,,,,,
259.08,12.25,,,,,,,,,,
259.232,12.25,,,,,,,,,,
259.385,12.25,,,,,,,,,,
259.537,12.25,,,,,,,,,,
259.69,12.25,,,,,,,,,,
259.842,12.25,,,,,,,,,,
259.994,12.25,,,,,,,,,,
260.147,12.25,,,,,,,,,,
260.299,12.25,,,,,,,,,,
260.452,12.25,,,,,,,,,,
260.604,12.25,,,,,,,,,,
260.756,12.25,,,,,,,,,,
260.909,12.25,,,,,,,,,,
261.061,12.25,,,,,,,,,,
261.214,12.25,,,,,,,,,,
261.366,12.25,,,,,,,,,,
261.518,12.25,,,,,,,,,,
261.671,12.25,,,,,,,,,,
261.823,12.25,,,,,,,,,,
261.976,12.25,,,,,,,,,,
262.128,12.25,,,,,,,,,,
262.28,12.25,,,,,,,,,,
262.433,12.25,,,,,,,,,,
262.585,12.25,,,,,,,,,,
262.738,12.25,,,,,,,,,,
262.89,12.25,,,,,,,,,,
263.042,12.25,,,,,,,,,,
263.195,12.25,,,,,,,,,,
263.347,12.25,,,,,,,,,,
263.5,12.25,,,,,,,,,,
263.652,12.25,,,,,,,,,,
263.804,12.25,,,,,,,,,,
263.957,12.25,,,,,,,,,,
264.109,12.25,,,,,,,,,,
264.262,12.25,,,,,,,,,,
264.414,12.25,,,,,,,,,,
264.566,12.25,,,,,,,,,,
264.719,12.25,,,,,,,,,,
264.871,12.25,,,,,,,,,,
265.024,12.25,,,,,,,,,,
265.176,12.25,,,,,,,,,,
265.328,12.25,,,,,,,,,,
265.481,12.25,,,,,,,,,,
265.633,12.25,,,,,,,,,,
265.786,12.25,,,,,,,,,,
265.938,12.25,,,,,,,,,,
266.09,12.25,,,,,,,,,,
266.243,12.25,,,,,,,,,,
266.395,12.25,,,,,,,,,,
266.548,12.25,,,,,,,,,,
266.7,12.25,,,,,,,,,,
266.852,12.25,,,,,,,,,,
267.005,12.25,,,,,,,,,,
267.157,12.25,,,,,,,,,,
267.31,12.25,,,,,,,,,,
267.462,12.25,,,,,,,,,,
267.614,12.25,,,,,,,,,,
267.767,12.25,,,,,,,,,,
267.919,12.25,,,,,,,,,,
268.072,12.25,,,,,,,,,,
268.224,12.25,,,,,,,,,,
268.376,12.25,,,,,,,,,,
268.529,12.25,,,,,,,,,,
268.681,12.25,,,,,,,,,,
268.834,12.25,,,,,,,,,,
268.986,12.25,,,,,,,,,,
269.138,12.25,,,,,,,,,,
269.291,12.25,,,,,,,,,,
269.443,12.25,,,,,,,,,,
269.596,12.25,,,,,,,,,,
269.748,12.25,,,,,,,,,,
269.9,12.25,,,,,,,,,,
270.053,12.25,8.551,,,,,,,,,
270.205,12.25,8.563,,,,,,,,,
270.358,12.25,8.559,,,,,,,,,
270.51,12.25,8.563,,,,,,,,,
270.662,12.25,8.551,,,,,,,,,
270.815,12.25,8.563,,,,,,,,,
270.967,12.25,8.551,,,,,,,,,
271.12,12.25,8.551,,,,,,,,,
271.272,12.25,8.563,,,,,,,,,
271.424,12.25,8.551,,,,,,,,,
271.577,12.25,8.551,,,,,,,,,
271.729,12.25,8.559,,,,,,,,,
271.882,12.25,8.566,,,,,,,,,
272.034,12.25,8.563,,,,,,,,,
272.186,12.25,8.551,,,,,,,,,
272.339,12.25,8.551,,,,,,,,,
272.491,12.25,8.551,,,,,,,,,
272.644,12.25,8.551,,,,,,,,,
272.796,12.25,8.539,,,,,,,,,
272.948,12.25,8.551,,,,,,,,,
273.101,12.25,8.551,,,,,,,,,
273.253,12.25,8.539,,,,,,,,,
273.406,12.25,8.551,,,,,,,,,
273.558,12.25,8.551,,,,,,,,,
273.71,12.25,8.551,,,,,,,,,
273.863,12.25,8.551,,,,,,,,,
274.015,12.25,8.551,,,,,,,,,
274.168,12.25,8.551,,,,,,,,,
274.32,12.25,8.551,,,,,,,,,
274.472,12.25,8.551,,,,,,,,,
274.625,12.25,8.543,,,,,,,,,
274.777,12.25,8.535,,,,,,,,,
274.93,12.25,8.551,,,,,,,,,
275.082,12.25,8.543,,,,,,,,,
275.234,12.25,8.543,,,,,,,,,
275.387,12.25,8.539,,,,,,,,,
275.539,12.25,8.543,,,,,,,,,
275.692,12.25,8.543,,,,,,,,,
275.844,12.25,8.535,,,,,,,,,
275.996,12.25,8.528,,,,,,,,,
276.149,12.25,8.539,,,,,,,,,
276.301,12.25,8.528,,,,,,,,,
276.454,12.25,8.539,,,,,,,,,
276.606,12.25,8.551,,,,,,,,,
276.758,12.25,8.539,,,,,,,,,
276.911,12.25,8.559,,,,,,,,,
277.063,12.25,8.551,,,,,,,,,
277.216,12.25,8.597,,,,,,,,,
277.368,12.25,8.621,,,,,,,,,
277.52,12.25,8.605,,,,,,,,,
277.673,12.25,8.609,,,,,,,,,
277.825,8.5,8.609,,,,,,,,,
277.978,8.5,8.597,,,,,,0.693,,,
278.13,8.5,8.93,,,,,,0.546,,,
278.282,8.5,9.05,63.418,,,,,0.512,,,
278.435,8.5,8.992,89.883,,,,,0.568,,,134.382
278.587,8.5,9.247,113.435,,,,1.581,0.605,0.065,,165.477
278.74,8.5,11.045,110.749,,,,2.141,0.574,0.109,2.441,172.159
278.892,8.5,11.165,100.705,,10.475,,2.309,0.551,0.096,2.687,161.44
279.044,8.5,11.35,118.579,11.378,15.694,11.526,2.192,0.545,0.041,2.709,166.482
279.197,8.5,11.532,117.78,11.118,23.027,16.28,2.214,0.562,0.016,2.754,137.998
279.349,8.5,11.625,112.275,10.86,26.157,18.278,2.23,0.489,0.013,2.788,137.965
279.502,8.5,11.644,120.208,10.693,26.553,18.804,2.21,0.479,0.02,2.888,137.979
279.654,8.5,11.868,100.363,10.275,25.211,18.392,2.146,0.454,0.032,2.919,138.434
279.806,8.5,11.775,118.391,10.17,24.923,18.998,2.137,0.534,0.029,2.737,138.159
279.959,8.5,11.644,102.137,10.122,28.697,23.058,2.187,0.5,0.017,2.884,137.77
280.111,8.5,11.598,117.07,10.112,27.13,22.19,2.195,0.497,0.004,2.796,136.035
280.264,8.5,11.675,126.63,10.093,25.633,21.793,2.199,0.475,0.002,2.847,135.716
280.416,8.5,11.706,107.87,10.308,25.285,22.802,2.174,0.534,0.005,2.911,135.626
280.568,8.5,11.799,131.223,10.398,25.619,24.422,2.202,0.532,0.008,2.855,135.776
280.721,8.5,11.791,106.609,10.233,23.798,23.846,2.18,0.536,0.015,2.714,136.453
280.873,8.5,11.625,116.593,10.469,24.937,26.151,2.157,0.443,0.025,2.636,136.56
281.026,8.5,11.137,110.349,10.501,23.963,25.49,2.158,0.455,0.035,2.987,136.585
281.178,8.5,11.265,115.895,10.596,24.087,26.268,2.208,0.428,0.029,2.736,135.383
281.33,8.5,11.346,115.356,11.26,25.172,28.095,2.257,0.47,0.02,2.741,134.744
281.483,8.5,11.404,118.029,11.538,24.733,28.378,2.215,0.466,0.009,2.84,134.632
281.635,8.5,11.358,102.765,11.829,22.618,27.243,2.108,0.441,0.02,2.908,136.047
281.788,8.5,10.616,112.014,12.012,21.087,26.29,1.945,0.466,0.024,2.291,135.091
281.94,8.5,10.534,112.461,11.459,24.184,30.786,2.19,0.454,0.027,3.09,134.035
282.092,8.5,9.123,108.224,9.448,25.481,32.874,2.267,0.442,0.011,3.143,131.965
282.245,8.5,8.76,106.975,8.554,23.283,29.925,2.265,0.414,0.001,2.827,130.149
282.397,8.5,8.713,117.655,7.854,23.777,30.727,2.24,0.388,-0.007,2.82,131.496
282.55,8.5,8.682,98.915,8.152,23.557,30.482,2.206,0.377,-0.009,2.913,132.705
282.702,8.5,8.675,117.115,9.088,23.525,30.317,2.206,0.406,-0.009,2.903,133.283
282.854,8.5,8.69,108.769,8.063,22.295,28.804,2.217,0.431,-0.009,2.905,134.015
283.007,8.5,8.713,108.67,8.188,22.819,29.559,2.207,0.447,-0.008,2.85,135.178
283.159,8.5,8.702,108.384,8.402,23.207,29.821,2.213,0.427,-0.008,2.879,135.629
283.312,8.5,8.69,112.278,8.293,21.938,27.851,2.22,0.421,-0.008,2.884,135.873
283.464,8.5,8.698,105.12,7.788,19.135,23.988,2.204,0.409,-0.008,2.876,135.775
283.616,8.5,8.632,107.457,8.259,22.485,28.533,2.209,0.399,-0.008,2.98,135.698
283.769,8.5,8.621,112.304,8.237,22.292,28.268,2.184,0.408,-0.007,3.046,135.792
283.921,8.5,8.621,114.752,8.041,20.726,26.152,2.212,0.411,-0.007,2.861,135.763
284.074,8.5,8.621,116.764,8.033,20.776,26.235,2.22,0.424,-0.008,2.883,136.029
284.226,8.5,8.667,107.614,8.227,22.032,27.867,2.221,0.418,-0.007,2.937,136.215
284.378,8.5,8.771,118.996,8.767,23.654,29.888,2.207,0.423,-0.003,2.986,135.956
284.531,8.5,8.853,113.214,9.019,24.015,30.31,2.204,0.422,0.0,2.862,136.018
284.683,8.5,8.876,113.145,9.145,24.244,30.72,2.228,0.428,0.0,2.913,136.128
284.836,8.5,8.868,112.756,9.631,24.294,30.715,2.211,0.43,-0.003,2.878,135.509
284.988,8.5,8.899,125.286,9.833,24.114,30.506,2.211,0.422,-0.004,2.962,135.486
285.14,8.5,8.907,105.678,9.751,22.911,29.008,2.206,0.384,-0.002,2.854,134.93
285.293,8.5,8.922,114.424,9.875,22.915,29.002,2.207,0.374,-0.002,2.923,135.414
285.445,8.5,8.86,120.494,10.035,22.865,29.123,2.208,0.398,-0.003,3.008,136.291
285.598,8.5,8.922,125.76,9.656,21.011,26.555,2.211,0.409,-0.003,2.841,136.626
285.75,8.5,8.907,121.786,9.479,20.013,25.169,2.212,0.433,-0.003,2.831,136.538
285.902,8.5,8.922,107.428,10.183,22.374,28.344,2.232,0.407,-0.003,2.825,135.445
286.055,8.5,8.945,118.788,9.629,21.081,26.645,2.213,0.438,-0.005,2.964,135.236
286.207,8.5,8.853,115.157,9.65,22.379,28.428,2.222,0.454,-0.006,2.973,135.057
286.36,8.5,8.853,113.303,9.758,23.093,29.417,2.216,0.457,-0.009,2.896,135.081
286.512,8.5,8.737,118.471,9.527,22.583,28.657,2.227,0.428,-0.009,2.892,134.844
286.664,8.5,8.713,116.602,8.919,20.474,25.887,2.225,0.414,-0.009,2.827,135.174
286.817,8.5,8.713,107.558,8.815,20.675,26.318,2.209,0.455,-0.009,2.994,135.103
286.969,8.5,8.713,101.412,9.037,21.724,27.817,2.212,0.423,-0.008,2.945,134.759
287.122,8.5,8.713,106.768,9.469,23.536,30.322,2.217,0.421,-0.008,2.96,134.201
287.274,8.5,8.76,109.085,9.227,21.693,27.884,2.23,0.393,-0.008,2.87,134.452
287.426,8.5,8.729,114.919,8.557,19.006,24.274,2.211,0.408,-0.005,2.867,134.499
287.579,8.5,8.737,104.41,8.975,22.134,28.561,2.166,0.408,0.0,2.958,134.772
287.731,8.5,8.829,108.341,9.331,23.905,30.917,2.164,0.422,0.003,2.835,135.974
287.884,8.5,8.76,109.789,9.031,21.562,27.45,2.229,0.442,0.003,3.056,135.659
288.036,8.5,8.69,113.418,8.823,21.065,26.808,2.241,0.468,-0.001,2.913,134.571
288.188,8.5,8.69,122.25,8.541,19.615,24.717,2.23,0.47,-0.002,2.877,134.584
288.341,8.5,8.69,106.665,8.362,19.113,23.938,2.219,0.447,-0.004,2.889,135.27
288.493,8.5,8.69,115.437,8.261,19.771,24.866,2.225,0.418,-0.004,2.851,134.928
288.646,8.5,8.713,120.289,8.447,19.999,25.067,2.252,0.438,-0.004,2.903,134.659
288.798,8.5,8.713,121.87,8.213,18.52,23.11,2.261,0.446,-0.003,2.931,135.032
288.95,8.5,8.644,118.015,7.994,18.044,22.625,2.248,0.439,-0.003,2.865,134.26
289.103,8.5,8.644,112.763,7.98,18.26,22.923,2.236,0.406,-0.005,2.884,134.446
289.255,8.5,8.667,109.278,7.995,19.213,24.216,2.246,0.414,-0.007,2.912,134.645
289.408,8.5,8.679,109.858,7.634,19.228,24.376,2.209,0.397,-0.009,2.862,134.514
289.56,8.5,8.702,120.056,7.986,21.283,27.151,2.198,0.394,-0.009,2.791,134.602
289.712,8.5,8.713,114.494,8.003,21.401,27.27,2.204,0.415,-0.007,2.864,135.016
289.865,8.5,8.76,118.234,7.935,22.06,28.114,2.232,0.407,-0.005,2.845,133.774
290.017,8.5,8.76,106.622,7.779,22.338,28.583,2.225,0.397,-0.004,2.836,133.555
290.17,8.5,8.798,112.079,7.826,22.486,28.914,2.223,0.391,-0.005,2.819,133.273
290.322,8.5,8.806,109.295,7.792,20.819,26.674,2.22,0.4,-0.006,2.79,134.213
290.474,8.5,8.806,104.095,7.537,19.782,25.323,2.212,0.386,-0.007,2.844,134.438
290.627,8.5,8.829,100.93,7.651,20.639,26.389,2.198,0.39,-0.006,3.008,135.394
290.779,8.5,8.837,107.67,7.985,21.524,27.483,2.192,0.406,-0.006,3.014,135.223
290.932,8.5,8.853,129.463,8.325,22.961,29.432,2.237,0.434,-0.004,2.94,134.579
291.084,8.5,8.887,108.247,8.165,21.277,27.01,2.208,0.438,-0.004,2.939,135.133
291.236,8.5,8.945,118.08,8.085,20.372,25.726,2.23,0.441,-0.004,2.924,134.781
291.389,8.5,8.984,110.808,8.328,21.0,26.685,2.239,0.414,-0.005,2.942,135.115
