DEPTH,BS,CALI,DENS,DTC,GR,NEUT,PEF,RESD,RESM,RESS,SP
312.2676,8.5,9.0607,2.0988,137.2607,101.7471,0.34685,2.8189,16.7327,12.1757,4.7525,-281.4352
312.42,8.5,8.9388,2.2109,137.2929,108.6697,0.385801,3.0561,17.8755,12.9443,4.9936,-281.2746
312.5724,8.5,8.9328,2.2145,136.866,109.1848,0.41424,2.9479,17.9348,12.9271,4.8669,-281.0582
312.7248,8.5,8.9542,2.2156,135.7952,110.1255,0.407868,2.972,18.1295,13.0765,4.7337,-281.0111
312.8772,8.5,8.975,2.2238,135.8401,106.6285,0.38712,2.9363,18.6336,13.4376,4.6616,-281.0223
313.0296,8.5,8.9642,2.2301,133.7571,109.8363,0.419229,2.9333,19.6933,14.01,4.7188,-281.1131
313.182,8.5,8.9297,2.2237,131.8151,117.5444,0.383653,2.8777,18.4851,13.2426,4.8355,-281.2192
313.3344,8.5,8.8751,2.219,132.0974,105.9949,0.362654,2.7549,17.1269,12.2403,4.7006,-281.382
313.4868,8.5,8.84,2.2067,131.8577,104.774,0.328031,2.8619,16.6019,11.7323,4.5143,-281.4515
313.6392,8.5,8.8206,2.2098,133.5878,122.064,0.360366,2.8581,18.7421,13.0754,4.8401,-281.1399
313.7916,8.5,8.8621,2.2208,135.6411,106.0652,0.381811,2.9327,19.8044,13.7711,4.932,-280.855
313.944,8.5,8.9014,2.2126,135.5709,97.425,0.431142,2.8834,17.7379,12.4909,4.5866,-280.6395
314.0964,8.5,8.8516,2.2283,136.0013,110.4388,0.481566,2.8152,19.8531,13.9396,4.9242,-280.4107
314.2488,8.5,8.8612,2.233,135.6181,110.378,0.440618,2.8299,21.5759,15.0924,5.3245,-280.1568
314.4012,8.5,8.8592,2.2192,135.5434,108.4642,0.420559,2.8933,19.1012,13.5261,5.0377,-279.922
314.5536,8.5,8.8161,2.2067,136.7459,97.6368,0.380785,2.8906,17.229,12.2575,4.6278,-279.9389
314.706,8.5,8.7715,2.2064,135.9474,101.8202,0.37836,2.8058,19.1564,13.4292,4.8423,-280.1
314.8584,8.5,8.7443,2.2146,136.0466,114.3379,0.391536,2.85,17.8153,12.578,4.7229,-280.239
315.0108,8.5,8.681,2.213,137.2135,106.0065,0.413122,2.8715,16.8995,11.985,4.6749,-280.2219
315.1632,8.5,8.6558,2.2055,137.1821,100.8975,0.423958,2.8577,16.4482,11.6444,4.5224,-280.1209
315.3156,8.5,8.6436,2.2059,137.9993,107.3718,0.386461,2.8284,17.5829,12.3581,4.4922,-279.7887
315.468,8.5,8.6328,2.2053,136.9561,110.3211,0.408295,2.855,18.8516,13.1744,4.4218,-279.4415
315.6204,8.5,8.6314,2.2237,135.127,119.5072,0.410755,2.8912,20.1929,14.033,4.5266,-279.152
315.7728,8.5,8.6229,2.2231,134.4341,110.1378,0.414178,2.8372,18.758,13.2286,4.481,-278.9091
315.9252,8.5,8.644,2.2192,134.7163,103.0875,0.386625,2.9554,17.3378,12.3647,4.3257,-278.5732
316.0776,8.5,8.6214,2.2093,134.4122,105.8092,0.384948,2.8359,17.1843,12.2887,4.2549,-278.3763
316.23,8.5,8.6059,2.2129,134.3988,110.8145,0.397103,2.9624,18.1878,12.8999,4.3386,-278.1507
316.3824,8.5,8.5489,2.2065,134.2559,109.9427,0.393845,2.8066,17.8886,12.736,4.3897,-278.0048
316.5348,8.5,8.5089,2.2219,133.5893,98.0988,0.388713,2.9152,16.5444,11.8223,4.2348,-277.8235
316.6872,8.5,8.5178,2.2154,133.7847,112.8362,0.367782,3.0328,16.5909,11.8425,4.2605,-277.7987
316.8396,8.5,8.5429,2.2069,133.8885,122.6637,0.384172,2.8143,15.4844,11.2522,4.2789,-277.9294
316.992,8.5,8.6097,2.2191,134.0475,112.6262,0.378256,2.8773,17.4218,12.5714,4.5959,-278.3477
317.1444,8.5,8.692,2.223,134.0259,116.1927,0.379073,3.0923,20.3499,14.4841,4.7895,-278.5982
317.2968,8.5,8.8559,2.2629,133.7845,103.4577,0.360269,2.9692,22.3794,15.9007,5.0443,-278.4088
317.4492,8.5,8.9392,2.2593,132.7724,105.8661,0.340959,2.9107,21.5034,15.4787,5.0843,-278.0745
317.6016,8.5,9.0179,2.2685,131.5432,101.627,0.335492,2.8941,21.3685,15.2969,5.0352,-277.7789
317.754,8.5,9.0246,2.2512,131.0033,118.9321,0.34217,2.7786,18.4463,13.2636,4.8033,-277.3878
317.9064,8.5,9.0464,2.2612,130.767,129.3734,0.360053,2.7954,17.877,12.7391,4.8226,-276.7733
318.0588,8.5,9.0747,2.263,130.527,123.4596,0.369415,2.8099,19.2454,13.557,5.0499,-276.2585
318.2112,8.5,9.1785,2.2338,129.0086,114.2881,0.37044,3.1119,19.5406,13.7815,4.9464,-275.8651
318.3636,8.5,9.3103,2.2698,127.2064,105.8417,0.359259,2.8208,22.0392,15.526,5.0793,-275.444
318.516,8.5,9.428,2.2862,127.0998,116.4599,0.366011,2.8206,24.4297,17.1687,5.2936,-274.9347
318.6684,8.5,9.4173,2.2769,125.6335,103.6604,0.348331,2.8859,26.8699,18.6929,5.4624,-274.3285
318.8208,8.5,9.439,2.2818,124.7447,116.795,0.32577,2.82,28.9119,19.8803,5.6526,-273.719
318.9732,8.5,9.4856,2.2801,123.6354,109.4624,0.29736,2.7694,28.8645,19.8053,5.8734,-273.334
319.1256,8.5,9.5658,2.2449,123.2973,111.3129,0.303848,2.9088,29.0311,19.8216,5.8202,-273.079
319.278,8.5,9.7188,2.2192,119.0942,106.001,0.320523,2.7838,27.5982,18.8518,5.3772,-272.7446
319.4304,8.5,9.773,2.2408,106.4019,101.1536,0.309242,2.7647,25.3432,17.5588,5.2423,-272.5559
319.5828,8.5,9.5375,2.241,105.008,108.4503,0.291796,2.616,26.4336,18.4098,5.7597,-272.2797
319.7352,8.5,9.4063,2.26,104.8663,112.6225,0.302131,2.6935,26.6204,18.4656,5.7577,-271.8968
319.8876,8.5,9.4837,2.2221,108.4388,113.4785,0.325651,2.7609,22.5858,15.9697,5.1308,-271.5947
320.04,8.5,9.5717,2.2166,123.9152,106.9162,0.344437,2.69,22.326,15.964,5.0295,-271.3355
320.1924,8.5,9.608,2.2207,127.6278,106.674,0.336466,2.6843,23.9766,17.2482,5.3738,-271.0269
320.3448,8.5,9.658,2.2625,128.1016,102.166,0.331346,2.6614,26.9505,19.3452,5.7328,-270.863
320.4972,8.5,9.5819,2.2186,127.8901,104.2365,0.337323,2.6541,31.6544,22.1181,5.9171,-270.8727
320.6496,8.5,9.5894,2.2117,127.2132,102.5878,0.324681,2.7804,32.1097,22.2566,5.9876,-271.0854
320.802,8.5,9.6738,2.2565,118.4355,125.5256,0.33335,2.7347,29.4526,20.6646,5.8782,-271.274
320.9544,8.5,9.5379,2.2328,126.2501,113.399,0.328205,2.7149,26.784,19.0478,5.8948,-271.3674
321.1068,8.5,9.4966,2.2638,127.103,125.3367,0.354716,2.7885,27.1785,19.2646,6.065,-271.5726
321.2592,8.5,9.334,2.2502,127.3526,117.0876,0.359617,2.8282,25.8461,18.2569,5.6807,-271.6485
321.4116,8.5,9.3244,2.2422,126.4605,119.6508,0.346006,2.8182,25.7124,17.9052,5.2998,-271.5568
321.564,8.5,9.3449,2.268,126.15,102.9096,0.317627,2.6994,28.0464,18.9822,5.2491,-270.9636
321.7164,8.5,9.2575,2.2882,126.1407,101.9106,0.328021,2.7735,25.5733,17.3016,4.9456,-270.5915
321.8688,8.5,9.2234,2.2737,126.6847,97.6437,0.359586,2.7123,24.441,16.3891,4.5646,-270.3085
322.0212,8.5,9.2541,2.2316,127.9031,106.2545,0.380572,2.6485,25.5049,16.5192,4.1772,-270.0219
322.1736,8.5,9.295,2.2163,129.0416,107.0285,0.400146,2.6825,25.2428,16.2225,3.8157,-269.5306
322.326,8.5,9.2764,2.1917,130.2481,96.8984,0.385412,2.634,26.8632,17.0142,3.5698,-269.1946
322.4784,8.5,9.2563,2.1863,131.473,103.3891,0.396919,2.6806,29.3584,17.6331,3.2693,-269.144
322.6308,8.5,9.275,2.1775,131.9878,102.3268,0.384766,2.6722,29.189,17.1807,3.097,-269.2669
322.7832,8.5,9.2786,2.1596,132.4467,99.9347,0.407456,2.6011,28.5593,16.7613,3.1168,-269.6418
322.9356,8.5,9.3102,2.1613,131.6532,96.3146,0.390885,2.5165,28.8925,16.6417,3.1831,-270.2613
323.088,8.5,9.3327,2.1437,130.3803,98.2341,0.398484,2.5327,30.3526,17.2228,3.218,-270.9268
323.2404,8.5,9.3146,2.1276,127.5073,100.8283,0.384527,2.6663,31.8703,17.4855,3.036,-271.3307
323.3928,8.5,8.8796,2.0473,110.9107,92.737,0.389778,2.6108,37.1479,18.9217,2.8836,-271.6545
323.5452,8.5,8.5655,2.1425,108.6574,101.8252,0.371597,2.631,45.5549,21.7811,3.0935,-272.0896
323.6976,8.5,8.4553,2.1941,109.6161,107.4363,0.378946,2.9292,34.2847,17.8101,2.9155,-272.4456
323.85,8.5,8.4569,2.1516,119.9495,107.351,0.381884,2.7579,29.5368,16.334,3.0949,-272.808
324.0024,8.5,8.4785,2.157,129.9147,100.5814,0.380908,2.7385,28.7665,16.3696,3.3483,-273.4402
324.1548,8.5,8.4419,2.1668,130.6236,105.9476,0.377771,2.6627,28.9678,16.4555,3.3053,-274.2913
324.3072,8.5,8.3247,2.1798,129.9613,98.5777,0.376047,2.6,30.4734,17.2612,3.1471,-275.0665
324.4596,8.5,8.3009,2.202,128.8924,96.9773,0.361751,2.4934,30.7655,17.8131,3.3194,-275.369
324.612,8.5,8.2662,2.2109,129.4103,105.9989,0.34664,2.6551,27.6489,16.9952,3.7121,-275.8443
324.7644,8.5,8.2632,2.2059,130.6883,105.0529,0.345058,2.8234,22.025,14.5022,3.9294,-276.2558
324.9168,8.5,8.2538,2.188,132.4821,110.9603,0.368498,2.9847,18.7635,12.7633,4.0407,-276.7236
325.0692,8.5,8.2667,2.2036,133.7935,100.05,0.360544,2.9649,18.1531,12.5193,4.1895,-276.8356
325.2216,8.5,8.3178,2.2245,133.1141,113.7013,0.354667,2.9462,19.4039,13.5783,4.5275,-276.9654
325.374,8.5,8.322,2.2225,132.1528,107.5525,0.336619,2.8683,20.3888,14.4007,4.766,-277.2076
325.5264,8.5,8.3302,2.2326,131.628,100.3721,0.344564,2.8139,21.4586,15.1914,4.9478,-277.3779
325.6788,8.5,8.3046,2.217,131.884,107.9818,0.340494,2.8683,20.1805,14.4472,4.8098,-277.3306
325.8312,8.5,8.3101,2.2033,132.554,115.456,0.361129,2.9101,17.1562,12.5085,4.4561,-277.1099
325.9836,8.5,8.3214,2.2035,133.5691,93.8978,0.369574,2.9511,18.0015,12.9869,4.5235,-276.6851
326.136,8.5,8.3321,2.2024,134.3232,120.0368,0.379617,2.9167,18.0383,12.9183,4.6023,-276.4462
326.2884,8.5,8.3322,2.2075,134.232,112.2551,0.387761,2.903,18.33,13.0145,4.5284,-275.9614
326.4408,8.5,8.3243,2.2147,133.9492,109.2975,0.376376,2.9093,20.082,14.0849,4.7098,-275.9104
326.5932,8.5,8.3577,2.213,133.395,95.8859,0.35647,2.8308,20.8181,14.5354,4.8574,-276.0237
326.7456,8.5,8.4183,2.2162,133.1099,95.7393,0.353398,2.9509,21.257,14.7935,4.8778,-276.1346
326.898,8.5,8.4933,2.229,134.5211,96.4215,0.357359,2.9658,19.2759,13.4495,4.5938,-276.3802
327.0504,8.5,8.5543,2.2309,134.349,108.0881,0.368994,2.9636,19.1956,13.3028,4.569,-276.6913
327.2028,8.5,8.4989,2.2097,132.7757,107.4138,0.377379,2.9037,20.8573,14.2842,4.9013,-276.7585
327.3552,8.5,8.502,2.2167,132.65,111.1074,0.369819,2.8828,21.461,14.6195,5.011,-276.5296
327.5076,8.5,8.4645,2.2151,132.3891,114.2785,0.355833,2.9097,20.3811,14.0299,4.8753,-276.29
327.66,8.5,8.4947,2.2177,132.1264,104.2551,0.343863,2.9243,20.9985,14.4859,4.9832,-276.0264
327.8124,8.5,8.5371,2.2126,132.0504,96.7302,0.369532,2.8352,20.8227,14.3887,4.981,-275.761
327.9648,8.5,8.54,2.2226,131.4406,113.612,0.397615,2.7952,19.1758,13.3846,4.7673,-275.5853
328.1172,8.5,8.5444,2.2169,130.4774,114.1165,0.41294,2.7958,18.2563,12.8251,4.7182,-275.3861
328.2696,8.5,8.6099,2.2108,130.2328,106.0522,0.389742,2.9611,19.8678,13.9137,4.9077,-275.2244
328.422,8.5,8.6904,2.2049,131.1412,94.0608,0.379524,2.9481,21.4876,15.0785,5.1163,-275.223
328.5744,8.5,8.7852,2.2314,133.1905,111.2827,0.365943,3.1134,19.8401,14.0904,4.9676,-275.1413
328.7268,8.5,8.9269,2.2271,133.0097,120.1345,0.386232,2.8513,21.8265,15.439,5.1526,-274.9807
328.8792,8.5,9.0121,2.224,132.8578,107.411,0.367388,2.8483,22.0838,15.6486,5.1741,-274.969
329.0316,8.5,9.0954,2.225,131.3482,111.6856,0.382808,2.8069,20.4044,14.6224,5.2571,-275.2694
329.184,8.5,9.1203,2.2358,130.364,108.9414,0.369287,2.8476,19.4487,14.0258,5.3539,-275.502
329.3364,8.5,9.2159,2.2307,130.7982,92.1523,0.342657,3.0343,18.561,13.4452,5.1645,-275.5712
329.4888,8.5,9.4194,2.2291,130.3442,103.5466,0.334998,2.8328,22.191,15.8981,5.4364,-275.5797
329.6412,8.5,9.3869,2.2224,131.1646,98.8922,0.295649,2.732,24.4942,17.566,5.8548,-275.5661
329.7936,8.5,9.4309,2.2666,130.3206,102.4938,0.325852,2.8678,23.311,16.8194,5.8673,-275.3679
329.946,8.5,9.3841,2.2618,129.3333,110.9882,0.331635,2.9586,24.0292,17.2432,6.0038,-275.0627
330.0984,8.5,9.2334,2.2142,128.3671,112.4347,0.375113,2.8912,23.5633,17.0069,6.2828,-274.7563
330.2508,8.5,9.1265,2.205,127.2704,112.4202,0.383028,2.8511,23.7465,17.1444,6.445,-274.4783
330.4032,8.5,9.1783,2.27,126.8865,108.5837,0.379864,3.1387,24.1747,17.3152,6.4939,-274.2263
330.5556,8.5,9.3064,2.2776,127.6072,109.8447,0.346736,2.9311,23.647,16.8995,6.4232,-273.5871
330.708,8.5,9.3268,2.2585,127.2022,92.4851,0.34962,2.8635,26.2037,18.3634,6.5277,-272.8727
330.8604,8.5,9.394,2.2741,124.7132,109.5327,0.352441,2.8908,29.7625,20.4348,6.5886,-272.3174
331.0128,8.5,9.33,2.2482,124.7689,107.1192,0.383415,2.9803,33.4837,22.4523,6.0627,-271.9679
331.1652,8.5,9.055,2.1933,128.5836,90.9873,0.37193,2.954,30.9319,20.9457,4.9008,-271.9316
331.3176,8.5,8.8947,2.1582,130.2766,94.4043,0.358933,2.6203,28.902,20.1189,4.4518,-272.0774
331.47,8.5,8.8734,2.1582,132.4498,105.3192,0.335064,2.5436,31.4031,21.4325,4.1963,-272.2555
331.6224,8.5,8.9044,2.1332,132.0117,102.6697,0.346339,2.6289,32.3237,21.7612,4.0134,-272.2642
331.7748,8.5,8.8873,2.1187,132.98,90.8619,0.36437,2.5653,29.1686,20.1076,4.3572,-272.2343
331.9272,8.5,8.8958,2.1177,133.3218,84.5433,0.367291,2.5715,27.3643,19.3809,4.8721,-272.2983
332.0796,8.5,8.8878,2.1369,132.4998,84.1145,0.341086,2.5663,28.4733,20.3815,4.8628,-272.4396
332.232,8.5,8.7625,2.1712,116.3076,85.6784,0.338527,2.8016,33.9128,23.4112,4.7042,-272.2417
332.3844,8.5,8.7362,2.3784,105.4548,72.8235,0.292974,2.9027,59.294,37.1568,6.5958,-271.9272
332.5368,8.5,8.7253,2.4549,102.6858,78.6803,0.241061,3.2703,78.4208,50.132,10.5218,-271.9148
332.6892,8.5,8.7313,2.3573,102.7084,90.6829,0.232615,3.1106,47.2626,31.9329,6.1441,-272.3381
332.8416,8.5,8.7312,2.2033,116.9944,88.643,0.267225,2.6388,29.6764,22.2294,4.6928,-272.73
332.994,8.5,8.7217,2.1758,128.4056,84.6925,0.309736,2.5425,26.0897,20.371,5.0301,-273.0426
333.1464,8.5,8.6795,2.1844,131.9356,91.7101,0.33425,2.5583,28.114,21.8151,5.2615,-273.574
333.2988,8.5,8.6551,2.1992,130.9093,93.101,0.331189,2.6698,30.4799,23.6419,4.7962,-273.7875
333.4512,8.5,8.6335,2.2132,129.5047,87.6095,0.338535,2.7031,33.0223,26.0076,4.7258,-274.0074
333.6036,8.5,8.6325,2.2195,127.8747,86.7969,0.313734,2.7946,31.5765,25.6145,5.0699,-274.2202
333.756,8.5,8.6387,2.1979,120.8806,82.7835,0.305375,2.8757,31.0622,24.9767,5.1767,-274.5061
333.9084,8.5,8.6296,2.2461,110.0895,86.7273,0.27435,2.7216,42.7178,31.248,6.6961,-274.6433
334.0608,8.5,8.5888,2.4038,98.2015,66.204,0.23521,3.107,67.9736,45.4751,11.7439,-274.6203
334.2132,8.5,8.5824,2.4899,87.6074,57.2187,0.189211,3.523,75.4207,50.5325,17.308,-274.5304
334.3656,8.5,8.5263,2.5516,81.6455,58.1037,0.177143,3.3978,58.6157,40.1215,16.841,-274.5401
334.518,8.5,8.4415,2.5564,80.2454,68.4145,0.16484,3.2091,60.0648,40.7913,18.4564,-274.4222
334.6704,8.5,8.4229,2.545,79.5147,69.1075,0.168499,3.3286,64.9894,44.0472,21.6127,-274.3441
334.8228,8.5,8.3833,2.5629,77.1951,78.6389,0.159626,3.3621,60.5733,40.9637,21.3533,-274.4723
334.9752,8.5,8.403,2.5688,74.729,61.9643,0.155111,3.3361,62.1178,41.6643,21.5557,-274.6016
335.1276,8.5,8.4402,2.567,76.6777,55.9319,0.150108,3.2885,117.6426,75.4209,30.817,-274.7611
335.28,8.5,8.4743,2.5535,81.3382,60.9339,0.154106,3.3162,97.6462,64.6285,29.2931,-274.6163
335.4324,8.5,8.4498,2.5311,82.8941,64.2811,0.169718,3.3502,45.361,32.0529,17.7069,-274.3997
335.5848,8.5,8.4484,2.5408,93.0296,59.7289,0.185034,3.6213,45.6013,32.7452,16.8985,-274.1984
335.7372,8.5,8.4546,2.5396,82.7635,62.5777,0.186133,3.6002,62.1548,43.8998,18.3474,-273.7293
335.8896,8.5,8.4484,2.5245,85.0396,71.7354,0.179823,3.4593,82.1771,54.7448,15.7408,-272.9161
336.042,8.5,8.4498,2.4599,96.2491,73.2442,0.201978,3.1322,43.998,30.6199,10.2911,-272.3536
336.1944,8.5,8.4748,2.3435,107.4326,84.529,0.244459,2.893,26.6147,19.4218,7.4491,-272.033
336.3468,8.5,8.4527,2.2551,123.37,98.5922,0.321048,2.8954,22.0878,16.7416,6.6489,-271.8731
336.4992,8.5,8.4904,2.2241,126.5154,93.1544,0.359625,2.799,22.2167,17.1464,6.3075,-271.7393
336.6516,8.5,8.4818,2.2186,129.2311,99.6312,0.393565,2.7727,20.8729,16.3068,5.6292,-271.3127
336.804,8.5,8.4646,2.2199,130.5844,105.5009,0.384668,2.7941,21.3359,16.6609,5.2162,-271.2968
336.9564,8.5,8.5163,2.2187,131.3288,119.8321,0.383263,2.9072,21.6933,16.8,4.8262,-271.2791
337.1088,8.5,8.5615,2.1919,132.2843,111.252,0.377796,2.9132,21.009,16.406,4.8004,-271.3785
337.2612,8.5,8.5831,2.2181,133.6244,115.6737,0.395131,2.8319,20.4351,15.8144,4.8631,-271.5904
337.4136,8.5,8.5679,2.2034,134.0549,102.0257,0.403371,2.7924,19.0493,14.5296,4.7607,-271.7564
337.566,8.5,8.6209,2.209,134.5887,102.952,0.403639,2.7903,19.8661,14.8518,4.7717,-271.8309
337.7184,8.5,8.7337,2.2062,134.6881,100.0892,0.394732,3.0602,21.3227,15.5421,4.7702,-271.7851
337.8708,8.5,8.8214,2.1901,134.3944,105.8464,0.385083,2.9506,23.1332,16.6316,5.0657,-271.7254
338.0232,8.5,8.8751,2.2055,134.5874,106.4779,0.380845,2.8818,22.5077,16.1198,5.3174,-271.686
338.1756,8.5,8.9448,2.2086,134.3192,119.2797,0.393968,2.9492,21.7787,15.6638,5.3635,-271.8954
338.328,8.5,8.9907,2.2261,134.603,118.0662,0.423326,2.9479,22.2871,15.9449,5.4733,-271.4551
338.4804,8.5,9.0066,2.2115,134.7598,115.5418,0.427896,2.9112,20.4637,14.6864,5.3611,-271.6243
338.6328,8.5,8.9611,2.1872,135.3501,99.0262,0.409785,2.9445,20.5391,14.6285,5.4363,-271.9245
338.7852,8.5,9.1047,2.2066,136.0336,103.7808,0.380145,2.8982,20.0376,14.3106,5.5345,-272.1048
338.9376,8.5,9.1428,2.205,135.588,104.7504,0.381607,2.848,18.6393,13.4449,5.4274,-272.178
339.09,8.5,9.1342,2.2073,135.8793,103.8843,0.37937,2.9364,19.3301,13.9663,5.6096,-272.1173
339.2424,8.5,9.1695,2.2056,136.4362,107.966,0.402548,2.8781,18.0368,13.1109,5.5485,-272.0473
339.3948,8.5,9.162,2.1693,136.0338,128.5691,0.390019,3.0861,17.4346,12.6688,5.2757,-271.7596
339.5472,8.5,9.1621,2.2004,135.8407,108.7941,0.394041,2.8787,20.5302,14.7371,5.6709,-271.286
339.6996,8.5,9.1724,2.2105,135.0372,95.1271,0.378594,2.9402,22.3726,15.9704,5.8657,-270.789
339.852,8.5,9.1755,2.2054,134.3747,103.7705,0.375363,2.9785,21.5277,15.4821,5.7482,-270.4251
340.0044,8.5,9.1637,2.2066,134.881,101.3995,0.375706,2.7913,21.7352,15.6019,5.6512,-270.0755
340.1568,8.5,9.1828,2.1869,134.8758,115.3575,0.383154,2.8863,22.9524,16.3728,5.8196,-269.8335
340.3092,8.5,9.1794,2.2022,135.4915,112.1234,0.393801,2.8419,22.7964,16.2234,5.7156,-269.4428
340.4616,8.5,9.1063,2.1834,135.5653,115.855,0.397805,2.8934,20.4699,14.6418,5.3497,-269.2836
340.614,8.5,9.0104,2.1627,136.7213,101.661,0.404148,2.8306,21.0961,15.0126,5.4764,-269.0912
340.7664,8.5,8.902,2.1717,137.8627,102.6532,0.402604,2.7881,21.7324,15.5048,5.6035,-269.0495
340.9188,8.5,8.9134,2.1657,137.5485,111.4345,0.378478,2.8306,20.7332,14.9249,5.2606,-269.1303
341.0712,8.5,8.8388,2.1562,138.1871,113.2979,0.398604,2.7469,21.2861,15.2829,5.0933,-269.3491
341.2236,8.5,8.6571,2.1468,137.9649,99.5857,0.393642,2.7261,22.8957,16.3419,5.2272,-269.6171
341.376,8.5,8.6035,2.1667,137.6935,91.9627,0.402956,2.8121,21.6435,15.5398,5.0406,-269.8203
341.5284,8.5,8.5875,2.1699,137.3119,99.2571,0.365708,2.796,19.9642,14.4143,4.7421,-269.708
341.6808,8.5,8.5946,2.1781,137.1746,94.9519,0.397023,2.8,18.9622,13.8001,4.6859,-269.7357
341.8332,8.5,8.6128,2.1797,136.5789,104.4152,0.406886,2.8026,17.31,12.6964,4.4668,-269.584
341.9856,8.5,8.5788,2.1751,136.1827,107.1924,0.430129,2.7814,18.9696,13.7775,4.5295,-269.5554
342.138,8.5,8.5496,2.1949,135.4044,107.0589,0.40009,2.7644,22.1102,15.8143,4.7437,-269.7249
342.2904,8.5,8.5443,2.1974,136.0224,106.5836,0.401302,2.835,20.9799,15.0847,4.6014,-269.98
342.4428,8.5,8.4963,2.1913,136.3548,101.8486,0.412045,2.8377,19.9812,14.3953,4.4635,-270.0784
342.5952,8.5,8.4777,2.1913,136.8062,109.7842,0.422257,2.804,19.6049,14.1584,4.4541,-270.1657
342.7476,8.5,8.4455,2.1821,136.5233,95.1572,0.396573,2.8707,18.9659,13.7134,4.4214,-270.4181
342.9,8.5,8.3818,2.1862,136.1167,102.0656,0.390922,2.8188,20.0895,14.3725,4.5894,-270.8373
343.0524,8.5,8.3552,2.1938,136.0619,107.8827,0.376476,2.9298,20.7122,14.731,4.6334,-271.1869
343.2048,8.5,8.3214,2.1977,136.0283,101.0547,0.393412,2.9406,20.4904,14.6831,4.4679,-271.1939
343.3572,8.5,8.2876,2.2047,136.8755,106.4231,0.393987,2.876,20.8089,14.9056,4.4885,-271.3803
343.5096,8.5,8.2644,2.2159,135.7617,103.6427,0.387026,2.892,23.1992,16.4363,4.7258,-271.515
343.662,8.5,8.25,2.2147,135.235,117.1477,0.37832,2.8775,21.3422,15.2266,4.5206,-271.3903
343.8144,8.5,8.2562,2.1833,134.6379,107.7953,0.384862,2.8245,19.5191,14.0411,4.425,-271.1169
343.9668,8.5,8.2634,2.1861,134.7027,103.434,0.382324,2.8635,20.4717,14.6672,4.6314,-270.8006
344.1192,8.5,8.2638,2.1787,134.4012,109.456,0.375311,2.8739,19.3064,13.9504,4.5585,-270.7108
344.2716,8.5,8.2624,2.1874,134.1694,101.6721,0.377391,2.8466,18.4272,13.4222,4.4852,-270.5041
344.424,8.5,8.2437,2.1974,133.8819,108.8076,0.380011,2.9355,18.6612,13.6436,4.5421,-270.4296
344.5764,8.5,8.261,2.1826,133.1326,107.833,0.382456,2.8855,18.4163,13.5701,4.5864,-270.7574
344.7288,8.5,8.2428,2.1824,132.7518,105.3475,0.372049,2.9258,19.141,14.1439,4.693,-270.9164
344.8812,8.5,8.2519,2.2002,132.3666,109.5584,0.382177,2.9249,21.1252,15.3626,4.8723,-270.9494
345.0336,8.5,8.3074,2.2122,132.8226,107.2455,0.388565,2.9687,20.1817,14.6327,4.6654,-271.0199
345.186,8.5,8.3309,2.2053,133.5306,111.4536,0.376691,2.8441,19.2051,13.9861,4.5144,-271.1349
345.3384,8.5,8.3262,2.2053,133.5648,108.3672,0.381088,2.7816,20.0029,14.417,4.4635,-271.2099
345.4908,8.5,8.3339,2.1997,133.7271,106.1887,0.393085,2.8055,20.8595,14.931,4.564,-271.1653
345.6432,8.5,8.3573,2.1791,133.5309,101.7172,0.429045,2.9365,21.402,15.2381,4.5351,-271.2113
345.7956,8.5,8.3985,2.1873,133.7874,110.1161,0.418748,2.9582,20.4752,14.6726,4.4011,-271.3039
345.948,8.5,8.3952,2.2054,133.8538,113.7792,0.408618,2.9704,22.2465,15.8587,4.5528,-271.3883
346.1004,8.5,8.4037,2.2054,134.2745,118.1707,0.374164,2.9905,21.5688,15.5814,4.6424,-271.3466
346.2528,8.5,8.4379,2.2026,134.315,121.8557,0.356929,2.9521,19.9546,14.635,4.5622,-271.2454
346.4052,8.5,8.4942,2.2051,133.5154,108.3563,0.346946,2.8241,22.074,16.1137,4.8266,-271.031
346.5576,8.5,8.5558,2.2172,133.3642,114.3072,0.346208,2.8016,22.702,16.5211,4.9968,-270.9964
346.71,8.5,8.6247,2.2162,133.6729,118.572,0.37134,2.9584,19.8591,14.7386,4.8474,-270.8121
346.8624,8.5,8.6941,2.2069,134.249,102.8361,0.369026,3.0621,19.4736,14.4891,4.8065,-270.8541
347.0148,8.5,8.6701,2.1988,134.5457,99.7055,0.392702,2.9256,19.9544,14.8206,4.9078,-271.1299
347.1672,8.5,8.6885,2.211,134.7718,100.1047,0.354027,2.8093,20.2966,15.0589,4.9952,-271.3059
347.3196,8.5,8.6981,2.2044,134.3707,101.1577,0.365304,2.8557,20.0952,14.928,4.9453,-271.326
347.472,8.5,8.7739,2.1856,133.5523,106.6459,0.345459,2.8487,21.27,15.7795,5.1198,-271.3432
347.6244,8.5,8.898,2.1948,132.9979,106.3218,0.361875,2.9067,21.0811,15.7555,5.2553,-271.2108
347.7768,8.5,8.8871,2.1955,132.5005,111.5495,0.378114,2.8618,18.8681,14.3412,5.1589,-271.0764
347.9292,8.5,8.8992,2.2025,132.8763,104.0127,0.412969,2.8262,19.7104,14.9302,5.1737,-270.7999
348.0816,8.5,8.9993,2.2149,132.9596,102.5599,0.391876,2.8909,23.2643,17.3256,5.5,-270.7007
348.234,8.5,9.0889,2.2292,134.1032,105.0624,0.366721,2.8946,23.8756,17.7822,5.7297,-270.9073
