DEPTH,BS:1,BS:2,BS:3,BS:4,BS:5,BS:6,DNPH:1,DNPH:2,DSO8,DSOZ,DTCO:1,DTCO:2,DTCO:3,DTCO:4,DTRP:1,DTRP:2,DTRP:3,DTRP:4,DTRS:1,DTRS:2,DTRS:3,DTRS:4,DTSM:1,DTSM:2,DTSM:3,DTSM:4,DTTP:1,DTTP:2,DTTP:3,DTTP:4,DTTS:1,DTTS:2,DTTS:3,DTTS:4,DT_XD_R,DT_XD_T,ECGR:1,ECGR:2,ECGR:3,ECGR:4,ECGR:5,ECGR:6,HCAL:1,HCAL:2,HCAL:3,HDRA:1,HDRA:2,HMIN:1,HMIN:2,HMNO:1,HMNO:2,HTEM:1,HTEM:2,HTNP,PEF8,PEFZ,RHO8,RHOZ,RLA1:1,RLA1:2,RLA2:1,RLA2:2,RLA3:1,RLA3:2,RLA4:1,RLA4:2,RLA5:1,RLA5:2,RM_HRLT:1,RM_HRLT:2,RT_HRLT:1,RT_HRLT:2,RXO8,RXOZ,RXO_HRLT:1,RXO_HRLT:2,SP:1,SP:2,TENS:1,TENS:2,TENS:3,TENS:4,TENS:5,TENS:6,TNPH
1290.2184,8.5,8.5,8.5,8.5,8.5,,0.0072316,,,0.069171,100.4704,100.2315,100.4704,100.2315,100.7226,100.5405,100.7226,100.5405,201.6292,196.4615,201.6292,196.4615,197.4531,214.0645,197.4531,214.0645,100.1237,99.8604,100.1237,99.8604,193.548,192.2431,193.548,192.2431,213.4253,214.6687,79.2416,90.1011,79.2416,90.1011,90.5004,,8.5923,8.7184,,-0.007846,,2.1964,,1.946,,41.6264,,,,2.8686,,2.3579,5.061,,6.4997,,7.5425,,8.2945,,9.1117,,0.132698,,11.8695,,,2.6533,2.9096,,-387.1585,,1494.3199,1468.5802,1494.3199,1468.5802,1468.8792,,0.293265
1290.3708,8.5,8.5,8.5,8.5,8.5,,0.0069416,,,0.061315,100.654,100.4753,100.654,100.4753,100.758,100.5447,100.758,100.5447,202.1846,196.226,202.1846,196.226,198.5806,214.5255,198.5806,214.5255,100.6068,100.3711,100.6068,100.3711,195.2929,193.2577,195.2929,193.2577,213.9509,215.104,77.8249,90.1426,77.8249,90.1426,90.6895,,8.6347,8.754,,-0.007727,,1.9664,,1.7415,,41.6264,,,,2.8587,,2.3533,4.8415,,6.1169,,7.1377,,7.8362,,8.5936,,0.132305,,11.1884,,,2.4498,2.8341,,-386.7165,,1486.6069,1469.4476,1486.6069,1469.4476,1468.4219,,0.292169
1290.5232,8.5,8.5,8.5,8.5,8.5,,0.0071488,,,0.060211,100.9809,100.9434,100.9809,100.9434,100.9937,100.7191,100.9937,100.7191,202.4735,198.5578,202.4735,198.5578,199.482,215.1586,199.482,215.1586,101.1254,101.3492,101.1254,101.3492,196.6413,194.5352,196.6413,194.5352,214.6824,215.6,75.5106,90.028,75.5106,90.028,90.4622,,8.6338,8.7652,,-0.007649,,1.745,,1.5594,,41.6264,,,,2.8659,,2.3418,4.6447,,5.8433,,6.7953,,7.4633,,8.1837,,0.131283,,10.6198,,,2.3056,2.7257,,-386.4055,,1480.8829,1471.5166,1480.8829,1471.5166,1471.3865,,0.301288
1290.6756,8.5,8.5,8.5,8.5,8.5,,0.0077268,,,0.058411,101.2044,101.2057,101.2044,101.2057,101.1811,100.8747,101.1811,100.8747,202.539,199.338,202.539,199.338,200.1064,215.8981,200.1064,215.8981,101.3521,101.7047,101.3521,101.7047,197.7412,195.7012,197.7412,195.7012,215.7668,216.0098,73.5025,90.0095,73.5025,90.0095,90.3859,,8.6087,8.7419,,-0.007014,,1.7049,,1.5513,,41.6264,,,,2.8819,,2.3312,4.5261,,5.7711,,6.6625,,7.3234,,8.0307,,0.129717,,10.4046,,,2.2802,2.6078,,-386.2805,,1476.4944,1474.9337,1476.4944,1474.9337,1471.9526,,0.314114
1290.828,8.5,8.5,8.5,8.5,8.5,,0.0079804,,,0.043398,101.3536,101.2162,101.3536,101.2162,101.4205,101.0521,101.4205,101.0521,202.539,197.2193,202.539,197.2193,200.5026,216.8581,200.5026,216.8581,101.3413,101.4324,101.3413,101.4324,198.5259,196.921,198.5259,196.921,217.0078,216.7318,72.4974,89.9632,72.4974,89.9632,90.589,,8.5988,8.7217,,-0.005029,,1.684,,1.5359,,41.6264,,,,2.8873,,2.3309,4.3371,,5.5708,,6.4289,,7.0526,,7.724,,0.128427,,10.0099,,,2.3256,2.4683,,-386.311,,1476.3391,1486.9895,1476.3391,1486.9895,1482.3092,,0.317585
1290.9804,8.5,8.5,8.5,8.5,8.5,,0.0076268,,,0.025294,101.7206,101.3587,101.7206,101.3587,101.7409,101.4031,101.7409,101.4031,202.539,196.7359,202.539,196.7359,200.7196,217.8119,200.7196,217.8119,101.8668,101.4608,101.8668,101.4608,198.914,199.2494,198.914,199.2494,218.0812,217.5946,72.566,88.554,72.566,88.554,89.8857,,8.5998,8.7273,,-0.002881,,1.7899,,1.6099,,41.6264,,,,2.879,,2.3378,4.4082,,5.6816,,6.5876,,7.1919,,7.8723,,0.127324,,10.2077,,,2.3594,2.4767,,-386.4695,,1484.1464,1495.3942,1484.1464,1495.3942,1496.4518,,0.30851
1291.1328,8.5,8.5,8.5,8.5,8.5,,0.0071196,,,0.016495,102.0838,101.7374,102.0838,101.7374,101.9671,101.8029,101.9671,101.8029,202.539,198.6016,202.539,198.6016,200.9743,218.4561,200.9743,218.4561,102.3564,101.8552,102.3564,101.8552,199.2114,198.7292,199.2114,198.7292,218.6928,218.2805,73.1982,86.0193,73.1982,86.0193,87.121,,8.6232,8.7565,,-0.002054,,1.9066,,1.6949,,41.6264,,,,2.8694,,2.3439,4.4773,,5.8321,,6.7633,,7.3626,,8.0618,,0.127054,,10.4456,,,2.296,2.4511,,-386.564,,1502.7603,1489.2557,1502.7603,1489.2557,1492.1084,,0.300153
1291.2852,8.5,8.5,8.5,8.5,8.5,,0.0070488,,,0.01279,102.2249,102.0713,102.2249,102.0713,102.0762,102.0083,102.0762,102.0083,202.539,199.5897,202.539,199.5897,201.6544,218.644,201.6544,218.644,102.4329,102.2537,102.4329,102.2537,200.8269,197.6999,200.8269,197.6999,218.6458,218.6611,74.2525,84.8175,74.2525,84.8175,85.2249,,8.6519,8.7739,,-0.001968,,1.6841,,1.5065,,41.6264,,,,2.8667,,2.3487,4.1416,,5.4429,,6.2631,,6.8106,,7.4593,,0.128088,,9.6284,,,2.1879,2.2301,,-386.4695,,1526.425,1485.4115,1526.425,1485.4115,1483.9366,,0.301604
1291.4376,8.5,8.5,8.5,8.5,8.5,,0.0072512,,,0.01049,102.2909,102.2137,102.2909,102.2137,102.2235,102.1121,102.2235,102.1121,202.5389,199.8557,202.5389,199.8557,202.2548,218.467,202.2548,218.467,102.4522,102.3923,102.4522,102.3923,202.0645,198.4149,202.0645,198.4149,218.3369,218.6204,75.5777,85.4173,75.5777,85.4173,85.3716,,8.6553,8.7677,,-0.00208,,1.6637,,1.5058,,41.6264,,,,2.8753,,2.3498,4.1901,,5.4916,,6.2965,,6.8404,,7.4852,,0.127997,,9.657,,,2.2015,2.2843,,-386.25,,1543.5037,1489.879,1543.5037,1489.879,1488.8098,,0.305524
1291.59,8.5,8.5,8.5,8.5,8.5,,0.0073268,,,0.010742,102.3002,102.2416,102.3002,102.2416,101.9929,102.0019,101.9929,102.0019,202.513,200.1167,202.513,200.1167,202.5096,218.0871,202.5096,218.0871,102.4148,102.3802,102.4148,102.3802,202.6791,200.205,202.6791,200.205,218.0822,218.1629,76.1616,86.9009,76.1616,86.9009,86.774,,8.6382,8.7583,,-0.00222,,1.9622,,1.7537,,41.6264,,,,2.8845,,2.3436,4.6359,,6.0082,,6.9638,,7.566,,8.2772,,0.126549,,10.7348,,,2.2089,2.5773,,-386.0,,1551.3312,1491.7424,1551.3312,1491.7424,1491.7655,,0.30564
1291.7424,8.5,8.5,8.5,8.5,8.5,,0.0073708,,,0.0142,101.8648,101.9527,101.8648,101.9527,100.4882,100.6444,100.4882,100.6444,202.2826,199.2926,202.2826,199.2926,202.1574,217.3871,202.1574,217.3871,102.3156,102.3764,102.3156,102.3764,202.0237,202.0559,202.0237,202.0559,217.2681,217.4556,75.5821,88.4865,75.5821,88.4865,88.3987,,8.6217,8.7411,,-0.002234,,1.7206,,1.5248,,41.6264,,,,2.8788,,2.3341,4.3921,,5.6518,,6.6331,,7.2133,,7.905,,0.126912,,10.2886,,,2.0328,2.455,,-385.7653,,1544.2216,1493.3368,1544.2216,1493.3368,1492.0105,,0.304006
1291.8948,8.5,8.5,8.5,8.5,8.5,,0.0076268,,,0.017975,100.8449,100.9935,100.8449,100.9935,98.5838,98.751,98.5838,98.751,201.5097,198.5247,201.5097,198.5247,201.1735,216.524,201.1735,216.524,102.2575,102.393,102.2575,102.393,200.4212,201.6793,200.4212,201.6793,216.4224,216.6021,75.1256,89.9918,75.1256,89.9918,89.9368,,8.5938,8.7168,,-0.00192,,1.3179,,1.1807,,41.6264,,,,2.8583,,2.3334,3.8361,,4.9651,,5.8162,,6.3385,,6.9511,,0.128644,,9.03,,,1.8569,2.119,,-385.6388,,1528.4875,1496.5336,1528.4875,1496.5336,1496.2343,,0.306846
1292.0472,8.5,8.5,8.5,8.5,8.5,,0.0078512,,,0.022626,100.0577,100.277,100.0577,100.277,97.7186,97.9316,97.7186,97.9316,200.14,198.6808,200.14,198.6808,199.766,215.9485,199.766,215.9485,102.0873,102.3528,102.0873,102.3528,198.5313,200.494,198.5313,200.494,216.256,215.6952,76.3394,91.032,76.3394,91.032,91.3114,,8.5877,8.7083,,-0.001993,,1.4408,,1.3103,,41.6264,,,,2.8449,,2.3435,4.0379,,5.2504,,6.0634,,6.6181,,7.2271,,0.129227,,9.3473,,,1.9986,2.219,,-385.7332,,1516.1808,1494.2925,1516.1808,1494.2925,1496.7877,,0.311822
1292.1996,8.5,8.5,8.5,8.5,8.5,,0.0079,,,0.029306,99.7446,99.9891,99.7446,99.9891,97.4412,97.6994,97.4412,97.6994,198.296,201.0249,198.296,201.0249,198.3884,215.2819,198.3884,215.2819,101.8926,102.1618,101.8926,102.1618,197.4983,198.9959,197.4983,198.9959,215.8754,214.734,78.3819,90.9235,78.3819,90.9235,91.6921,,8.5982,8.7189,,-0.002924,,1.8838,,1.6991,,41.6264,,,,2.8527,,2.3532,4.6104,,5.9671,,6.9173,,7.5342,,8.1881,,0.129437,,10.6086,,,2.3517,2.5295,,-385.9695,,1507.4658,1485.0029,1507.4658,1485.0029,1488.4126,,0.316371
1292.352,8.5,8.5,8.5,8.5,8.5,,0.0078268,,,0.031197,99.5699,99.7923,99.5699,99.7923,97.4123,97.5325,97.4123,97.5325,196.1103,203.0594,196.1103,203.0594,196.9122,214.2257,196.9122,214.2257,101.7906,101.9709,101.7906,101.9709,196.5451,198.4509,196.5451,198.4509,214.7818,213.6276,78.6174,89.426,78.6174,89.426,90.495,,8.6043,8.7251,,-0.003785,,2.0695,,1.8422,,41.6264,,,,2.8715,,2.3553,4.6049,,6.0037,,6.9767,,7.587,,8.2249,,0.130456,,10.6703,,,2.4756,2.4757,,-386.2028,,1508.89,1476.6624,1508.89,1476.6624,1477.9056,,0.31591
1292.5044,8.5,8.5,8.5,8.5,8.5,,0.0076244,,,0.025948,99.5304,99.656,99.5304,99.656,97.7888,97.4293,97.7888,97.4293,194.41,199.9774,194.41,199.9774,195.6113,213.0945,195.6113,213.0945,101.5192,101.8558,101.5192,101.8558,195.9611,198.452,195.9611,198.452,213.7471,212.4256,76.4214,87.8416,76.4214,87.8416,88.5008,,8.59,8.7102,,-0.003605,,1.8503,,1.6528,,41.6264,,,,2.8925,,2.3541,4.2815,,5.6698,,6.5169,,7.0941,,7.685,,0.13089,,9.9478,,,2.3707,2.257,,-386.407,,1515.8737,1474.5465,1515.8737,1474.5465,1474.2079,,0.305979
1292.6568,8.5,8.5,8.5,8.5,8.5,,0.0074488,,,0.021019,99.5961,99.4491,99.5961,99.4491,98.56,97.2682,98.56,97.2682,193.7488,194.7618,193.7488,194.7618,195.0641,212.216,195.0641,212.216,101.0457,101.568,101.0457,101.568,196.1578,197.3883,196.1578,197.3883,213.2784,211.1478,73.4451,87.3138,73.4451,87.3138,87.7677,,8.5845,8.6959,,-0.003186,,1.7726,,1.5996,,41.6264,,,,2.9229,,2.3534,4.3672,,5.7103,,6.5644,,7.1359,,7.7266,,0.1298,,9.999,,,2.336,2.3697,,-386.6235,,1516.0322,1477.9384,1516.0322,1477.9384,1475.4708,,0.296208
1292.8092,8.5,8.5,8.5,8.5,8.5,,0.0074488,,,0.025983,99.8565,99.2223,99.8565,99.2223,99.3966,97.8302,99.3966,97.8302,193.5784,193.2817,193.5784,193.2817,194.9252,211.4221,194.9252,211.4221,100.7184,101.0867,100.7184,101.0867,196.2292,195.9423,196.2292,195.9423,212.8759,209.9858,71.9856,86.9169,71.9856,86.9169,87.6164,,8.5826,8.6987,,-0.0038,,1.9358,,1.7333,,41.6264,,,,2.9606,,2.3509,4.6761,,5.8954,,6.8914,,7.4555,,8.0652,,0.128612,,10.4424,,,2.372,2.6534,,-386.9222,,1505.0844,1486.0518,1505.0844,1486.0518,1483.8568,,0.295682
1292.9616,8.5,8.5,8.5,8.5,8.5,,0.0075756,,,0.037407,99.8544,99.3476,99.8544,99.3476,99.5548,99.0693,99.5548,99.0693,193.4453,193.708,193.4453,193.708,194.7982,210.5536,194.7982,210.5536,100.2547,100.354,100.2547,100.354,196.0669,195.8373,196.0669,195.8373,212.0408,209.1494,73.573,85.8862,73.573,85.8862,86.6878,,8.5876,8.7067,,-0.004927,,1.8556,,1.6563,,41.6264,,,,2.9905,,2.3483,4.6758,,5.7923,,6.7932,,7.3451,,7.9365,,0.128744,,10.2297,,,2.3518,2.6755,,-387.2957,,1490.3217,1488.3088,1490.3217,1488.3088,1489.8693,,0.301872
1293.114,8.5,8.5,8.5,8.5,8.5,,0.0076268,,,0.0428,99.2079,99.1799,99.2079,99.1799,98.9189,99.5109,98.9189,99.5109,193.4045,192.9357,193.4045,192.9357,194.7148,209.2797,194.7148,209.2797,98.9937,98.7753,98.9937,98.7753,196.0211,196.1612,196.0211,196.1612,210.8351,207.8162,77.3702,85.5864,77.3702,85.5864,85.5852,,8.5982,8.7119,,-0.005241,,1.7166,,1.544,,41.6264,,,,3.0125,,2.3519,4.4906,,5.6388,,6.4333,,7.0122,,7.5565,,0.129656,,9.6535,,,2.3363,2.5285,,-387.7805,,1489.6053,1484.8303,1489.6053,1484.8303,1485.0543,,0.305749
1293.2664,8.5,8.5,8.5,8.5,8.5,,0.0075,,,0.034026,98.4081,98.8253,98.4081,98.8253,97.1726,98.8267,97.1726,98.8267,193.9409,191.6577,193.9409,191.6577,194.7361,207.2225,194.7361,207.2225,98.5643,98.2295,98.5643,98.2295,195.9883,,195.9883,,209.121,205.4871,80.5139,87.8533,80.5139,87.8533,87.1299,,8.6074,8.7202,,-0.003954,,1.8848,,1.7055,,41.6264,,,,3.0336,,2.3651,4.7101,,6.0126,,6.6711,,7.3301,,7.8706,,0.129983,,10.0106,,,2.5261,2.6445,,-388.3903,,1496.7382,1484.9803,1496.7382,1484.9803,1484.606,,0.303457
1293.4188,8.5,8.5,8.5,8.5,8.5,,0.0073488,,,0.022659,97.1874,98.2711,97.1874,98.2711,94.4632,96.351,94.4632,96.351,195.6486,191.2076,195.6486,191.2076,194.971,204.2435,194.971,204.2435,98.431,98.7981,98.431,98.7981,,,,,205.4899,202.879,80.0456,90.8624,80.0456,90.8624,90.8177,,8.6025,8.7217,,-0.002408,,2.2726,,2.0416,,41.6264,,,,3.0501,,2.3779,5.3618,,6.7794,,7.6194,,8.3229,,8.9374,,0.129449,,11.4036,,,2.849,3.0391,,-389.032,,1501.6724,1484.709,1501.6724,1484.709,1485.593,,0.298421
1293.5712,8.5,8.5,8.5,8.5,8.5,,0.0072268,,,0.023422,96.16,96.5477,96.16,96.5477,92.5131,93.2067,92.5131,93.2067,198.0757,193.7346,198.0757,193.7346,195.6372,200.9168,195.6372,200.9168,98.9274,98.5939,98.9274,98.5939,,,,,201.2746,200.4538,77.3122,90.7886,77.3122,90.7886,92.1437,,8.5904,8.7125,,-0.002273,,2.4036,,2.1377,,41.6264,,,,3.0504,,2.3818,5.6553,,7.0307,,8.0665,,8.731,,9.3947,,0.129408,,12.003,,,2.887,3.2188,,-389.4725,,1504.3324,1482.0896,1504.3324,1482.0896,1482.6265,,0.292702
1293.7236,8.5,8.5,8.5,8.5,8.5,,0.0070976,,,0.036302,96.019,94.8296,96.019,94.8296,91.7248,91.8851,91.7248,91.8851,199.7522,197.6553,199.7522,197.6553,196.8333,198.5286,196.8333,198.5286,99.9958,97.4537,99.9958,97.4537,,,,,198.6522,198.3248,75.0228,87.0471,75.0228,87.0471,88.9349,,8.5733,8.6929,,-0.001268,,2.0167,,1.7986,,41.6264,,,,3.0385,,2.3918,5.1278,,6.3346,,7.2735,,7.8457,,8.4518,,0.131095,,10.7534,,,2.6546,2.9171,,-389.532,,1499.3552,1482.5598,1499.3552,1482.5598,1481.3022,,0.284081
1293.876,8.5,8.5,8.5,8.5,8.5,,0.0068804,,,0.054698,96.1531,93.6142,96.1531,93.6142,91.2179,91.3568,91.2179,91.3568,200.4312,199.5262,200.4312,199.5262,198.8364,196.9754,198.8364,196.9754,100.8835,95.5373,100.8835,95.5373,,,,,196.8577,196.9373,73.796,82.7411,73.796,82.7411,84.2326,,8.5683,8.6815,,0.004886,,1.7961,,1.6601,,41.6264,,,,3.043,,2.4237,4.8323,,6.0379,,6.7857,,7.3212,,7.8875,,0.1329,,9.9701,,,2.8335,2.7503,,-389.3293,,1489.9775,1485.6226,1489.9775,1485.6226,1485.3698,,0.274792
1294.0284,8.5,8.5,8.5,8.5,8.5,,0.0062512,,,0.067773,96.1636,92.4295,96.1636,92.4295,91.068,90.849,91.068,90.849,201.5874,199.8147,201.5874,199.8147,200.6779,196.3262,200.6779,196.3262,101.4916,93.6458,101.4916,93.6458,,,,,195.7071,196.9141,72.1387,79.4892,72.1387,79.4892,80.7413,,8.5736,8.6873,,0.01427,,1.9021,,1.9499,,41.6264,,,,3.0721,,2.4554,5.8182,,7.3415,,8.1839,,8.8139,,9.507,,0.132556,,11.99,,,3.4569,3.2611,,-389.0,,1483.1298,1484.7334,1483.1298,1484.7334,1485.6801,,0.255685
1294.1808,8.5,8.5,8.5,8.5,8.5,,0.0055684,,,0.071435,95.8536,91.999,95.8536,91.999,91.5186,90.9844,91.5186,90.9844,203.4707,,203.4707,,202.5215,196.4618,202.5215,196.4618,100.4853,92.9508,100.4853,92.9508,,,,,195.4162,197.625,69.3521,77.1674,69.3521,77.1674,78.1246,,8.5751,8.6895,,0.018862,,1.7504,,1.947,,41.6264,,,,3.0942,,2.449,6.5571,,8.2164,,9.2855,,9.9214,,10.7231,,0.131286,,13.5111,,,3.5073,3.5987,,-388.6097,,1483.9752,1483.2051,1483.9752,1483.2051,1483.0167,,0.233803
1294.3332,8.5,8.5,8.5,8.5,8.5,,0.0055708,,,0.066022,95.653,92.3961,95.653,92.3961,92.6027,91.5098,92.6027,91.5098,203.6842,,203.6842,,203.9171,196.4118,203.9171,196.4118,99.3683,93.5081,99.3683,93.5081,,,,,195.0992,197.6222,66.1657,75.8991,66.1657,75.8991,76.334,,8.5602,8.6747,,0.015812,,1.522,,1.5663,,41.6264,,,,3.0748,,2.4086,5.4595,,6.7639,,7.662,,8.1066,,8.7754,,0.130585,,10.9889,,,2.8416,3.01,,-388.1112,,1491.0605,1481.7289,1491.0605,1481.7289,1483.4774,,0.230885
1294.4856,8.5,8.5,8.5,8.5,8.5,,0.0062976,,,0.05491,95.436,93.1584,95.436,93.1584,93.7824,92.5473,93.7824,92.5473,200.5219,,200.5219,,202.4361,196.186,202.4361,196.186,97.9075,94.4433,97.9075,94.4433,,,,,195.3687,196.904,64.1353,77.2448,64.1353,77.2448,76.408,,8.5554,8.667,,0.01003,,1.4025,,1.3438,,41.6264,,,,3.0248,,2.3733,4.3677,,5.4071,,6.0116,,6.3409,,6.873,,0.129356,,8.53,,,2.3186,2.4603,,-387.651,,1497.0867,1474.5265,1497.0867,1474.5265,1477.3831,,0.252707
1294.638,8.5,8.5,8.5,8.5,8.5,,0.0068388,,,0.040831,94.4714,93.9539,94.4714,93.9539,94.442,93.813,94.442,93.813,195.3542,,195.3542,,198.0059,196.7751,198.0059,196.7751,94.5822,94.8927,94.5822,94.8927,,,,,196.672,196.8755,66.0526,81.5708,66.0526,81.5708,80.4644,,8.6054,8.7181,,0.005939,,1.5484,,1.4812,,41.6264,,,,2.9857,,2.3628,4.5072,,5.5568,,6.0677,,6.4185,,6.9555,,0.127712,,8.5611,,,2.3201,2.597,,-387.593,,1504.6482,1468.6505,1504.6482,1468.6505,1468.7231,,0.282176
1294.7904,8.5,8.5,8.5,8.5,8.5,,0.0062756,,,0.023139,93.7496,94.1222,93.7496,94.1222,94.891,94.5298,94.891,94.5298,189.3012,,189.3012,,192.4383,197.8137,192.4383,197.8137,92.5633,94.006,92.5633,94.006,,,,,197.3932,198.306,71.8907,85.98,71.8907,85.98,85.4842,,8.7396,8.8513,,0.003088,,1.7628,,1.6291,,41.6264,,,,2.9727,,2.3658,4.98,,6.06,,6.5924,,6.9605,,7.5319,,0.127534,,9.2135,,,2.4736,2.9157,,-387.965,,1510.8258,1469.1954,1510.8258,1469.1954,1468.8536,,0.295268
1294.9428,8.5,8.5,8.5,8.5,8.5,,0.0050756,,,0.008685,93.7742,93.9794,93.7742,93.9794,95.1207,94.8991,95.1207,94.8991,184.078,,184.078,,186.4159,198.5721,186.4159,198.5721,92.3974,93.0827,92.3974,93.0827,,,,,196.978,200.2881,78.6702,88.6339,78.6702,88.6339,88.7063,,8.8914,9.0039,,8.8e-05,,1.7277,,1.5939,,41.6264,,,,2.9666,,2.3705,5.0725,,6.1929,,6.7431,,7.1083,,7.6738,,0.128639,,9.4106,,,2.5607,2.9551,,-388.7332,,1509.1871,1470.4397,1509.1871,1470.4397,1469.505,,0.292818
1295.0952,8.5,8.5,8.5,8.5,8.5,,0.0042636,,,0.00721,93.9384,94.1454,93.9384,94.1454,94.8777,95.04,94.8777,95.04,181.9965,,181.9965,,182.6869,198.5567,182.6869,198.5567,92.8435,93.2583,92.8435,93.2583,,,,,195.806,201.3736,81.9736,90.0336,81.9736,90.0336,90.1186,,8.9871,9.0927,,-0.002156,,1.7517,,1.6612,,41.6264,,,,2.9585,,2.3792,5.1234,,6.3366,,6.9244,,7.3151,,7.8763,,0.128858,,9.7378,,,2.7105,2.9385,,-389.75,,1500.7751,1477.9388,1500.7751,1477.9388,1473.4388,,0.287703
1295.2476,8.5,8.5,8.5,8.5,8.5,,0.0045952,,,0.014971,93.912,94.1902,93.912,94.1902,94.5595,94.7453,94.5595,94.7453,181.8013,,181.8013,,181.8742,197.7021,181.8742,197.7021,93.2442,93.5286,93.2442,93.5286,,,,,194.5764,200.907,80.6582,90.4385,80.6582,90.4385,91.0217,,8.9623,9.046,,-0.002595,,1.9788,,1.8452,,41.6264,,,,2.9607,,2.4021,5.2415,,6.4677,,7.1804,,7.5919,,8.1592,,0.128361,,10.1609,,,2.9119,2.9897,,-390.782,,1492.0885,1489.1497,1492.0885,1489.1497,1487.5796,,0.286837
1295.4,8.5,8.5,8.5,8.5,8.5,,0.005434,,,0.021943,93.6425,93.9049,93.6425,93.9049,94.2722,94.4357,94.2722,94.4357,182.2486,,182.2486,,181.9216,196.3024,181.9216,196.3024,92.8941,93.2763,92.8941,93.2763,,,,,193.4764,199.0608,77.4247,88.1391,77.4247,88.1391,89.7128,,8.7885,8.8862,,-0.001149,,2.0744,,1.9196,,41.6264,,,,2.9938,,2.4434,5.2602,,6.4579,,7.3164,,7.7311,,8.2962,,0.128676,,10.418,,,3.3419,3.0025,,-391.75,,1495.1863,1491.2532,1495.1863,1491.2532,1491.7546,,0.275714
1295.5524,8.5,8.5,8.5,8.5,8.5,,0.005578,,,0.02413,93.1799,93.6473,93.1799,93.6473,93.6865,94.3428,93.6865,94.3428,183.3159,,183.3159,,182.7618,194.7815,182.7618,194.7815,92.2463,92.8736,92.2463,92.8736,,,,,192.6027,196.8812,75.2243,83.6462,75.2243,83.6462,85.3409,,8.6286,8.7452,,0.000439,,3.1025,,2.8743,,41.6264,,,,3.0575,,2.484,6.1432,,7.6482,,8.7561,,9.326,,9.9753,,0.129451,,12.6933,,,4.1975,3.4559,,-392.657,,1505.7404,1492.0742,1505.7404,1492.0742,1490.7169,,0.247049
1295.7048,8.5,8.5,8.5,8.5,8.5,,0.0051,,,0.022396,92.8147,93.4864,92.8147,93.4864,93.3286,94.0809,93.3286,94.0809,184.1067,,184.1067,,183.7864,193.8332,183.7864,193.8332,92.2249,92.7375,92.2249,92.7375,,,,,192.2733,195.4021,75.1433,80.3754,75.1433,80.3754,80.9892,,8.5771,8.7,,0.000239,,4.5996,,4.1597,,41.6264,,,,3.1168,,2.495,7.2881,,9.1074,,10.4585,,11.265,,12.0243,,0.130759,,15.4065,,,4.8037,4.0897,,-393.5153,,1516.3773,1494.437,1516.3773,1494.437,1494.8389,,0.221245
1295.8572,8.5,8.5,8.5,8.5,8.5,,0.0050612,,,0.016766,92.6854,93.1672,92.6854,93.1672,93.4423,93.7505,93.4423,93.7505,184.3608,,184.3608,,184.2653,193.2536,184.2653,193.2536,92.0837,92.4773,92.0837,92.4773,,,,,192.0807,194.379,76.2538,81.7395,76.2538,81.7395,80.5351,,8.5679,8.7054,,-0.00148,,3.8713,,3.4524,,41.6264,,,,3.1377,,2.4704,6.7029,,8.2527,,9.4727,,10.2867,,11.0038,,0.132766,,14.0804,,,4.4525,3.8721,,-394.314,,1521.6632,1490.799,1521.6632,1490.799,1493.2042,,0.221465
1296.0096,8.5,8.5,8.5,8.5,8.5,,0.0060292,,,0.009441,92.5223,92.8531,92.5223,92.8531,93.6138,93.7292,93.6138,93.7292,185.1217,,185.1217,,184.6087,192.8287,184.6087,192.8287,91.3479,92.0141,91.3479,92.0141,,,,,191.9114,193.6579,77.9633,87.9115,77.9633,87.9115,85.8929,,8.5534,8.6869,,-0.002519,,2.6524,,2.3778,,41.6264,,,,3.1243,,2.4359,5.7395,,6.9913,,7.9707,,8.7158,,9.3642,,0.133246,,11.9377,,,3.6307,3.421,,-395.0153,,1513.1849,1483.288,1513.1849,1483.288,1485.348,,0.248026
1296.162,8.5,8.5,8.5,8.5,8.5,,0.007078,,,0.0061,92.9716,92.7241,92.9716,92.7241,94.059,93.8693,94.059,93.8693,186.7461,,186.7461,,185.8941,192.966,185.8941,192.966,91.7506,91.4541,91.7506,91.4541,,,,,191.9791,193.856,80.2865,95.1749,80.2865,95.1749,93.7658,,8.5518,8.6701,,-0.001554,,2.3551,,2.1461,,41.6264,,,,3.1122,,2.4181,5.6041,,6.7476,,7.6128,,8.3461,,9.0005,,0.131861,,11.3709,,,3.2933,3.4094,,-395.6722,,1499.3584,1480.2894,1499.3584,1480.2894,1479.2446,,0.277532
1296.3144,8.5,8.5,8.5,8.5,8.5,,0.0074316,,,0.012436,94.6753,93.3288,94.6753,93.3288,94.7981,94.2263,94.7981,94.2263,188.0805,,188.0805,,187.5103,193.8583,187.5103,193.8583,94.8677,92.1862,94.8677,92.1862,,,,,192.3611,195.3237,83.0839,99.5276,83.0839,99.5276,99.6128,,8.5661,8.6794,,0.000451,,2.3545,,2.1576,,41.6264,,,,3.1263,,2.419,5.7149,,6.7804,,7.5908,,8.2973,,8.9854,,0.131239,,11.2034,,,3.3513,3.4997,,-396.3278,,1489.9769,1485.7015,1489.9769,1485.7015,1483.0256,,0.290749
