DEPTH,BS:1,BS:2,DNPH:1,DNPH:2,DT:1,DT:2,ECGR:1,ECGR:2,ECGR:3,HART:1,HART:2,HCAL:1,HCAL:2,HDRA:1,HDRA:2,HLLD,HLLS,HMIN:1,HMIN:2,HMNO:1,HMNO:2,HRLD,HRLS,HTEM:1,HTEM:2,HTEM:3,HTNP,RHO8,RHOZ,RXO8,RXOZ,SP:1,SP:2,TENS:1,TENS:2,TENS:3,TNPH:1,TNPH:2
1395.3744,,8.5,,0.0087767,,99.9036,,,111.2286,,4.1251,,8.8757,,0.1121,4.1463,4.2141,,0.5023,,0.6044,,,,,44.2214,,,2.3595,,1.5448,,16.3437,,,1229.5142,,0.323563
1395.5268,,8.5,,0.0114104,,100.0514,,,104.6486,,4.0873,,8.7651,,0.101,4.1096,4.1804,,0.5399,,0.6349,,,,,44.2214,,,2.3411,,1.5293,,16.2813,,,1232.8181,,0.372828
1395.6792,,8.5,,0.0111896,,100.0725,,,106.9157,,4.031,,8.9361,,0.094,4.051,4.1268,,0.5497,,0.6387,,,,,44.2214,,,2.3193,,1.5032,,16.3515,,,1251.3907,,0.402098
1395.8316,,8.5,,0.0131211,,99.8731,,,109.2036,,3.9963,,8.6167,,0.0947,4.0201,4.1059,,0.5177,,0.6106,,,,,44.2214,,,2.3132,,1.4911,,16.3517,,,1248.9186,,0.394474
1395.984,,8.5,,0.0087394,,99.9136,,,112.141,,3.9823,,9.0487,,0.1048,4.0025,4.0945,,0.5045,,0.5998,,,,,44.2214,,,2.3212,,1.4888,,16.445,,,1253.9972,,0.358758
1396.1364,,8.5,,0.0069125,,99.6864,,,114.8283,,3.9773,,9.1759,,0.1182,3.9993,4.0998,,0.5288,,0.6171,,,,,44.2214,,,2.3379,,1.4045,,16.0082,,,1231.334,,0.335064
1396.2888,,8.5,,0.006477,,99.5634,,,116.4294,,3.9694,,9.1771,,0.1224,3.9959,4.09,,0.4719,,0.5533,,,,,44.2214,,,2.3474,,1.3601,,16.1795,,,1210.2565,,0.322129
1396.4412,,8.5,,0.0090343,,99.3374,,,120.8478,,4.0626,,8.9123,,0.1178,4.092,4.1741,,0.4547,,0.5483,,,,,44.2214,,,2.3588,,1.4109,,16.0703,,,1220.3923,,0.337287
1396.5936,,8.5,,0.0069532,,99.358,,,120.239,,4.1423,,9.19,,0.1077,4.1707,4.2546,,0.4136,,0.5283,,,,,44.2214,,,2.3654,,1.587,,16.0394,,,1240.1229,,0.338606
1396.746,,8.5,,0.0093979,,99.3178,,,114.1789,,4.2062,,8.9929,,0.1033,4.2261,4.301,,0.4202,,0.5432,,,,,44.2214,,,2.3738,,1.7389,,16.3507,,,1257.6815,,0.365068
1396.8984,,8.5,,0.0092767,,99.2105,,,111.9291,,4.1679,,8.9809,,0.0985,4.192,4.2628,,0.3821,,0.5068,,,,,44.2214,,,2.3744,,1.7485,,15.4698,,,1241.6503,,0.358763
1397.0508,,8.5,,0.011223,,99.008,,,110.8559,,4.103,,8.6453,,0.0937,4.1264,4.1822,,0.388,,0.5126,,,,,44.2214,,,2.3763,,1.8523,,16.1164,,,1220.291,,0.343576
1397.2032,,8.5,,0.0102015,,98.2958,,,114.1469,,4.0854,,8.6422,,0.0907,4.1097,4.1631,,0.5208,,0.6633,,,,,44.2214,,,2.3833,,2.0167,,15.6409,,,1225.2072,,0.314215
1397.3556,,8.5,,0.011337,,98.0462,,,111.6621,,4.1273,,8.5904,,0.095,4.1432,4.1947,,0.6305,,0.7822,,,,,44.2214,,,2.4016,,2.2437,,15.4847,,,1228.1534,,0.334123
1397.508,,8.5,,0.0117242,,98.635,,,111.4972,,4.1263,,8.6366,,0.0955,4.1385,4.1883,,0.6891,,0.8362,,,,,44.2214,,,2.4165,,2.3724,,15.992,,,1225.6772,,0.354938
1397.6604,,8.5,,0.0106511,,99.0505,,,114.0234,,4.107,,8.7503,,0.0808,4.1218,4.1546,,0.8051,,0.9546,,,,,44.2214,,,2.4206,,2.3601,,16.1875,,,1242.9376,,0.349132
1397.8128,,8.5,,0.0112621,,99.2674,,,111.4809,,4.0863,,8.5789,,0.0599,4.102,4.1258,,0.7339,,0.8831,,,,,44.2214,,,2.4106,,2.4199,,16.2341,,,1233.2786,,0.330428
1397.9652,,8.5,,0.0114251,,99.0509,,,109.3906,,4.0644,,8.4591,,0.0443,4.0824,4.1092,,0.7712,,0.9263,,,,,44.2214,,,2.3982,,2.4573,,15.8438,,,1245.999,,0.319232
1398.1176,,8.5,,0.0114119,,98.8286,,,105.9751,,4.0571,,8.4058,,0.0397,4.0702,4.1019,,0.8389,,1.007,,,,,44.2214,,,2.3921,,2.6566,,15.6095,,,1227.7649,,0.320754
1398.27,,8.5,,0.0104003,,98.974,,,110.2234,,4.0519,,8.5715,,0.0363,4.0664,4.0917,,1.0319,,1.1909,,,,,44.2214,,,2.3924,,2.8056,,15.6248,,,1213.9365,,0.308504
1398.4224,,8.5,,0.0100131,,99.0003,,,107.9743,,4.078,,8.6076,,0.0325,4.0888,4.124,,1.0412,,1.2034,,,,,44.2214,,,2.393,,2.9115,,15.4927,,,1221.9806,,0.302954
1398.5748,,8.5,,0.0108621,,98.7034,,,106.8747,,4.1057,,8.4966,,0.034,4.112,4.1491,,0.9769,,1.1662,,,,,44.2214,,,2.3907,,3.0661,,16.2104,,,1241.0925,,0.30635
1398.7272,,8.5,,0.0111251,,98.4683,,,103.7442,,4.1546,,8.4547,,0.0439,4.1555,4.2037,,0.8301,,1.0237,,,,,44.2214,,,2.3899,,2.9559,,16.1485,,,1269.1904,,0.311488
1398.8796,,8.5,,0.0108734,,98.5347,,,105.9765,,4.1588,,8.4911,,0.0556,4.1597,4.2207,,0.731,,0.8921,,,,,44.2214,,,2.3918,,2.6211,,16.0233,,,1265.0137,,0.316621
1399.032,,8.5,,0.0082648,,98.5311,,,105.2751,,4.1398,,8.8929,,0.0613,4.1414,4.2129,,0.7224,,0.872,,,,,44.2214,,,2.3924,,2.4137,,15.7032,,,1255.9932,,0.31574
1399.1844,,8.5,,0.0085089,,98.725,,,108.2891,,4.2006,,8.8777,,0.0603,4.2105,4.2812,,0.7535,,0.9051,,,,,44.2214,,,2.3964,,2.3587,,15.4845,,,1242.058,,0.315553
1399.3368,,8.5,,0.0039547,,98.922,,,114.3187,,4.2324,,9.4191,,0.0588,4.2379,4.3092,,0.7579,,0.9092,,,,,44.2214,,,2.3962,,2.4276,,15.5703,,,1246.3663,,0.301011
1399.4892,,8.5,,0.0071364,,99.5871,,,116.7544,,4.1417,,9.0175,,0.062,4.1445,4.223,,0.7436,,0.9033,,,,,44.2214,,,2.3983,,2.4686,,15.7108,,,1265.2274,,0.307445
1399.6416,,8.5,,0.009537,,100.0784,,,113.8461,,4.0159,,8.8139,,0.0625,4.0165,4.101,,0.6957,,0.8491,,,,,44.2214,,,2.3951,,2.3523,,15.6015,,,1265.2452,,0.330757
1399.794,,8.5,,0.0105875,,100.3108,,,111.5005,,3.9433,,8.7186,,0.0564,3.9474,4.0229,,0.6512,,0.7916,,,,,44.2214,,,2.3937,,2.3255,,15.336,,,1267.1487,,0.340963
1399.9464,,8.5,,0.0112872,,100.422,,,106.6633,,3.9238,,8.5601,,0.0427,3.9293,4.0009,,0.7814,,0.9332,,,,,44.2464,,,2.3939,,2.4256,,15.2032,,,1238.5457,,0.326128
1400.0988,,8.5,,0.0112875,,100.5842,,,106.1121,,3.9372,,8.5254,,0.0331,3.939,4.0055,,0.9406,,1.1044,,,,,44.3961,,,2.3955,,2.7212,,15.258,,,1228.5598,,0.315807
1400.2512,,8.5,,0.0111502,,101.1733,,,106.9648,,3.9868,,8.5716,,0.0333,3.9795,4.0514,,1.1239,,1.2857,,,,,44.4211,,,2.4032,,2.9458,,15.6403,,,1231.4451,,0.32174
1400.4036,,8.5,,0.0113752,,101.6616,,,110.8474,,4.0686,,8.6018,,0.0435,4.0588,4.1397,,1.2914,,1.4369,,,,,44.3961,,,2.4131,,2.7999,,15.5629,,,1236.6743,,0.33441
1400.556,,8.5,,0.0120498,,101.1615,,,111.4707,,4.07,,8.5369,,0.0513,4.0649,4.1605,,0.8717,,1.0116,,,,,44.2715,,,2.4154,,2.3686,,15.9839,,,1259.3279,,0.343123
1400.7084,,8.5,,0.0124498,,100.4636,,,108.1116,,4.0059,,8.5081,,0.054,4.0097,4.091,,0.5931,,0.7232,,,,,44.3961,,,2.4084,,2.1868,,15.7267,,,1256.8475,,0.346122
1400.8608,,8.5,,0.0124749,,99.6528,,,103.4139,,3.9867,,8.4562,,0.0561,3.9947,4.0799,,0.6559,,0.8041,,,,,44.4211,,,2.3962,,2.2287,,15.5782,,,1248.7953,,0.342725
1401.0132,,8.5,,0.0123878,,98.8997,,,103.64,,4.0338,,8.4475,,0.0598,4.0356,4.1106,,0.6568,,0.8157,,,,,44.4211,,,2.3876,,2.5292,,15.586,,,1240.525,,0.341219
1401.1656,,8.5,,0.0127498,,98.7069,,,106.106,,4.0742,,8.4,,0.0676,4.0771,4.1476,,0.6028,,0.773,,,,,44.4211,,,2.3925,,2.6162,,15.703,,,1243.2344,,0.351158
1401.318,,8.5,,0.0129752,,98.9297,,,111.099,,4.0872,,8.4173,,0.0644,4.0844,4.1604,,0.5601,,0.7317,,,,,44.4211,,,2.397,,2.8478,,15.6487,,,1239.5055,,0.357168
1401.4704,,8.5,,0.0133492,,99.1825,,,112.44,,4.179,,8.4633,,0.0495,4.1835,4.2348,,0.6784,,0.8721,,,,,44.4211,,,2.3973,,3.1804,,15.9998,,,1248.2266,,0.366667
1401.6228,,8.5,,0.0124379,,98.8653,,,111.7689,,4.3301,,8.4375,,0.0359,4.3321,4.378,,0.8941,,1.1187,,,,,44.4211,,,2.4011,,3.6427,,16.039,,,1253.8431,,0.342166
1401.7752,,8.5,,0.0121251,,99.2406,,,110.9098,,4.3854,,8.5398,,0.0274,4.3858,4.4337,,1.1844,,1.3994,,,,,44.4211,,,2.4059,,3.5431,,15.875,,,1260.5374,,0.343902
1401.9276,,8.5,,0.0120624,,99.3376,,,111.8946,,4.3767,,8.6004,,0.0311,4.3736,4.4306,,0.9794,,1.164,,,,,44.4211,,,2.4166,,3.3384,,15.6405,,,1272.0326,,0.35173
1402.08,,8.5,,0.0117498,,99.4475,,,113.2054,,4.2879,,8.6033,,0.0325,4.2852,4.3572,,1.0088,,1.183,,,,,44.4211,,,2.4175,,2.995,,15.2034,,,1264.4463,,0.343856
1402.2324,,8.5,,0.0112128,,99.4671,,,114.2884,,4.2116,,8.5715,,0.0364,4.2074,4.2769,,0.9989,,1.1594,,,,,44.4211,,,2.4176,,2.9615,,15.2188,,,1253.6683,,0.323933
1402.3848,,8.5,,0.0112624,,99.4522,,,113.2384,,4.1647,,8.5471,,0.0384,4.1639,4.2398,,1.0478,,1.2082,,,,,44.4211,,,2.4194,,2.6276,,15.5,,,1237.6926,,0.320297
1402.5372,,8.5,,0.0113755,,99.1964,,,113.3358,,4.1134,,8.6263,,0.0358,4.1128,4.1962,,0.7863,,0.9299,,,,,44.4211,,,2.4177,,2.4851,,15.7106,,,1239.7859,,0.339466
1402.6896,,8.5,,0.012337,,99.0209,,,110.1333,,4.078,,8.6278,,0.0262,4.0759,4.1664,,0.8457,,0.9881,,,,,44.4211,,,2.4086,,2.4927,,15.3752,,,1251.0565,,0.364337
1402.842,,8.5,,0.0121489,,98.7112,,,111.2159,,4.1141,,8.6236,,0.0187,4.106,4.2025,,1.0481,,1.2133,,,,,44.4211,,,2.397,,2.7503,,15.2576,,,1247.719,,0.359537
1402.9944,,8.5,,0.0099131,,98.7505,,,109.4709,,4.1449,,8.7633,,0.018,4.1339,4.2241,,1.0772,,1.2404,,,,,44.4211,,,2.394,,2.843,,15.0239,,,1241.4836,,0.327406
1403.1468,,8.5,,0.0086251,,99.1773,,,111.8887,,4.1082,,8.8283,,0.0245,4.0985,4.1937,,1.0216,,1.1703,,,,,44.4211,,,2.4002,,2.7042,,15.5075,,,1238.5929,,0.304279
1403.2992,,8.5,,0.0077502,,99.0917,,,112.0618,,4.1096,,8.8874,,0.037,4.1017,4.1934,,0.9049,,1.0559,,,,,44.4211,,,2.4117,,2.5982,,15.5315,,,1237.6178,,0.292294
1403.4516,,8.5,,0.0074633,,98.8601,,,115.3967,,4.1148,,8.9407,,0.0473,4.1164,4.1988,,0.8414,,0.9935,,,,,44.4211,,,2.4116,,2.4528,,15.8825,,,1225.1125,,0.296106
1403.604,,8.5,,0.0085116,,98.3222,,,118.7582,,4.143,,8.8875,,0.055,4.1439,4.2228,,0.7822,,0.9225,,,,,44.4211,,,2.4105,,2.4158,,15.6328,,,1241.0828,,0.314387
1403.7564,,8.5,,0.0079621,,97.6622,,,118.8741,,4.1757,,9.0432,,0.0599,4.1801,4.2633,,0.812,,0.9549,,,,,44.4211,,,2.4114,,2.3602,,15.3674,,,1258.4385,,0.331419
1403.9088,,8.5,,0.0065382,,97.8316,,,118.8294,,4.2455,,9.2464,,0.0656,4.2498,4.3235,,0.7362,,0.882,,,,,44.4211,,,2.4174,,2.4182,,15.367,,,1277.9293,,0.333706
1404.0612,,8.5,,0.0063749,,97.7701,,,116.5452,,4.2726,,9.212,,0.0692,4.2756,4.3692,,0.7911,,0.941,,,,,44.4211,,,2.4241,,2.4834,,15.1332,,,1277.6559,,0.321626
1404.2136,,8.5,,0.0063125,,96.6808,,,119.7346,,4.3742,,9.1687,,0.0665,4.3706,4.4654,,0.8945,,1.0547,,,,,44.4211,,,2.4294,,2.5862,,15.5701,,,1271.6982,,0.310781
1404.366,,8.5,,0.0065758,,95.2664,,,116.4469,,4.4093,,9.147,,0.0608,4.4067,4.5149,,0.8841,,1.0352,,,,,44.4211,,,2.4301,,2.5524,,15.8125,,,1256.4508,,0.314257
1404.5184,,8.5,,0.0083746,,95.0514,,,112.2423,,4.481,,8.9971,,0.0576,4.4792,4.5843,,0.782,,0.9299,,,,,44.4211,,,2.4255,,2.5076,,15.9138,,,1237.9049,,0.333764
1404.6708,,8.5,,0.0096248,,95.8201,,,109.0483,,4.4159,,8.9408,,0.0549,4.4157,4.5164,,0.8747,,1.0222,,,,,44.4211,,,2.414,,2.5086,,15.594,,,1212.6908,,0.356581
1404.8232,,8.5,,0.009811,,96.6544,,,112.5449,,4.3362,,8.9453,,0.0532,4.3334,4.447,,0.8673,,1.0041,,,,,44.4211,,,2.3989,,2.4563,,15.656,,,1214.2263,,0.362677
1404.9756,,8.5,,0.0077272,,98.4231,,,117.0515,,4.2114,,9.1569,,0.0525,4.2082,4.3309,,0.8281,,0.9607,,,,,44.4211,,,2.3882,,2.3568,,15.344,,,1251.0619,,0.348645
1405.128,,8.5,,0.0089734,,99.4052,,,117.4697,,4.1773,,8.9713,,0.0533,4.1841,4.3067,,0.698,,0.8431,,,,,44.4211,,,2.3822,,2.2277,,15.4608,,,1286.0981,,0.34532
1405.2804,,8.5,,0.0075367,,99.3722,,,118.0547,,4.2229,,9.1342,,0.0582,4.2249,4.3351,,0.6683,,0.8117,,,,,44.4211,,,2.3853,,2.2757,,15.4532,,,1299.688,,0.338737
1405.4328,,8.5,,0.0040502,,99.1794,,,120.3501,,4.2885,,9.646,,0.0659,4.2934,4.4051,,0.786,,0.9308,,,,,44.4211,,,2.3925,,2.2203,,15.4138,,,1269.3398,,0.349395
1405.5852,,8.5,,0.0008884,,99.6931,,,120.4111,,4.2881,,9.9864,,0.0732,4.2915,4.4284,,0.7642,,0.8858,,,,,44.4211,,,2.3926,,2.1015,,14.969,,,1270.6924,,0.332985
1405.7376,,8.5,,-2.36e-05,,99.9584,,,117.4935,,4.2016,,10.1161,,0.0732,4.2135,4.3668,,0.6475,,0.7632,,,,,44.4211,,,2.3869,,1.9969,,15.0549,,,1293.6886,,0.331036
1405.89,,8.5,,0.0019869,,99.8737,,,112.1522,,4.1624,,9.8279,,0.0691,4.1737,4.3426,,0.7137,,0.8396,,,,,44.4211,,,2.3862,,2.0282,,15.4763,,,1294.8412,,0.329488
1406.0424,,8.5,,0.002874,,99.3484,,,110.4792,,4.2083,,9.7039,,0.0681,4.2111,4.3864,,0.8235,,0.9484,,,,,44.4211,,,2.3984,,2.1436,,15.5237,,,1299.1956,,0.329689
1406.1948,,8.5,,0.0020764,,99.0044,,,113.9584,,4.2731,,9.8276,,0.0686,4.2757,4.4386,,0.7347,,0.8661,,,,,44.4211,,,2.4151,,2.1649,,15.8981,,,1290.7493,,0.333876
1406.3472,,8.5,,0.0036997,,99.5158,,,117.2493,,4.29,,9.6461,,0.0659,4.3,4.4516,,0.7453,,0.8784,,,,,44.4211,,,2.4259,,2.1461,,15.7343,,,1272.1033,,0.339562
1406.4996,,8.5,,0.0049835,,99.9949,,,117.3414,,4.296,,9.5138,,0.0575,4.2993,4.4496,,0.7759,,0.9082,,,,,44.4211,,,2.4281,,2.2905,,15.4307,,,1262.611,,0.347363
1406.652,,8.5,,0.0054015,,99.4571,,,116.4212,,4.2712,,9.5651,,0.0539,4.2705,4.4145,,0.9576,,1.1008,,,,,44.4211,,,2.4444,,2.4378,,15.4845,,,1275.155,,0.370659
1406.8044,,8.5,,0.0083618,,96.6824,,,114.2433,,4.2897,,9.2625,,0.0584,4.2713,4.4035,,0.9606,,1.1168,,,,,44.4211,,,2.4606,,2.9154,,15.7731,,,1278.7906,,0.388256
1406.9568,,8.5,,0.010074,,95.9562,,,112.0766,,4.4369,,9.0202,,0.0612,4.4168,4.5267,,1.116,,1.3263,,,,,44.4211,,,2.4655,,3.2289,,15.6959,,,1280.3761,,0.384517
1407.1092,,8.5,,0.0096251,,95.4084,,,110.0299,,4.6047,,8.8846,,0.0631,4.5901,4.6826,,1.3371,,1.4873,,,,,44.4211,,,2.4502,,3.1191,,16.4524,,,1277.5394,,0.344973
1407.2616,,8.5,,0.0090125,,96.8273,,,108.1764,,4.6878,,8.9494,,0.0628,4.6829,4.7769,,0.92,,1.0517,,,,,44.4211,,,2.4272,,2.6513,,16.0549,,,1269.4413,,0.340854
1407.414,,8.5,,0.0084875,,99.2281,,,110.6171,,4.5404,,8.9712,,0.0678,4.55,4.6449,,0.7576,,0.8965,,,,,44.4211,,,2.4124,,2.2547,,15.7578,,,1272.0977,,0.330298
1407.5664,,8.5,,0.0080128,,99.2967,,,114.0482,,4.3249,,9.0532,,0.0718,4.3385,4.4273,,0.7629,,0.8807,,,,,44.4211,,,2.4046,,2.1689,,15.5782,,,1271.3584,,0.335329
1407.7188,,8.5,,0.0082125,,99.6729,,,117.8026,,4.0493,,9.0043,,0.0719,4.0591,4.1421,,0.776,,0.8972,,,,,44.4211,,,2.4008,,2.0884,,15.5157,,,1263.5447,,0.330074
1407.8712,,8.5,,0.008437,,100.0691,,,118.1732,,4.0044,,9.0519,,0.0672,4.0158,4.089,,0.6806,,0.809,,,,,44.4211,,,2.4019,,2.1018,,15.586,,,1266.4855,,0.346655
1408.0236,,8.5,,0.0083645,,99.9477,,,121.5489,,4.0711,,9.203,,0.0563,4.082,4.1718,,0.6691,,0.8057,,,,,44.4211,,,2.4072,,2.1812,,15.8203,,,1269.0946,,0.376937
1408.176,,8.5,,0.0111471,,99.1714,,,115.2924,,4.148,,8.9714,,0.0457,4.1503,4.2471,,0.7623,,0.9191,,,,,44.4211,,,2.4155,,2.4682,,16.0545,,,1274.5487,,0.403284
1408.3284,,8.5,,0.0093514,,98.1861,,,114.1355,,4.2222,,9.1786,,0.0403,4.2144,4.3125,,0.8458,,1.0186,,,,,44.4211,,,2.4232,,2.7176,,15.8515,,,1294.3046,,0.39756
1408.4808,,8.5,,0.0091119,,98.1848,,,109.8756,,4.229,,9.1168,,0.0403,4.2188,4.3206,,0.9708,,1.1268,,,,,44.4211,,,2.4238,,2.7233,,15.4845,,,1279.0846,,0.379055
1408.6332,,8.5,,0.008037,,97.5081,,,115.7586,,4.2173,,9.101,,0.0447,4.2088,4.319,,0.9073,,1.0516,,,,,44.4211,,,2.4236,,2.5931,,15.4612,,,1275.0953,,0.346468
1408.7856,,8.5,,0.0059003,,97.2125,,,120.551,,4.1988,,9.2739,,0.0497,4.1883,4.3085,,0.8681,,1.0185,,,,,44.4211,,,2.421,,2.5825,,15.8903,,,1258.2721,,0.322636
1408.938,,8.5,,0.004877,,96.9232,,,124.4613,,4.1966,,9.3286,,0.0571,4.1882,4.292,,0.9304,,1.0838,,,,,44.4211,,,2.4239,,2.6661,,15.9224,,,1256.1233,,0.304206
1409.0904,,8.5,,0.007511,,97.033,,,121.1689,,4.204,,9.0535,,0.0626,4.1873,4.2961,,0.9626,,1.1184,,,,,44.4211,,,2.4205,,2.7809,,16.6713,,,1278.1,,0.322036
1409.2428,,8.5,,0.008063,,97.5523,,,117.6018,,4.2516,,9.0778,,0.0672,4.2424,4.3424,,0.955,,1.1088,,,,,44.4211,,,2.4174,,2.5609,,16.3907,,,1285.6542,,0.342646
1409.3952,,8.5,,0.0088994,,98.0187,,,110.9738,,4.2296,,9.0115,,0.0626,4.2305,4.3177,,0.7506,,0.888,,,,,44.4211,,,2.4063,,2.3343,,16.0392,,,1293.4666,,0.35036
1409.5476,,8.5,,0.0087627,,98.4437,,,110.1637,,4.2174,,8.9293,,0.0494,4.225,4.3118,,0.6777,,0.8145,,,,,44.4211,,,2.3977,,2.2472,,15.8983,,,1284.3447,,0.330449
1409.7,,8.5,,0.0086997,,98.5252,,,109.9191,,4.1494,,8.9308,,0.0334,4.1572,4.2512,,0.7531,,0.8998,,,,,44.4211,,,2.3872,,2.2732,,15.6487,,,1270.0641,,0.329806
1409.8524,,8.5,,0.0083131,,98.6559,,,113.6985,,4.1319,,9.059,,0.0258,4.1322,4.2301,,0.8281,,0.9608,,,,,44.4211,,,2.38,,2.3389,,15.875,,,1267.7393,,0.345604
1410.0048,,8.5,,0.0088869,,98.7015,,,112.6995,,4.1365,,9.1009,,0.0297,4.1381,4.239,,0.8885,,1.0157,,,,,44.4211,,,2.3789,,2.3398,,16.1248,,,1277.144,,0.369683
1410.1572,,8.5,,0.0082245,,98.49,,,112.0906,,4.1642,,9.2306,,0.0435,4.1629,4.2699,,0.8905,,1.0211,,,,,44.4211,,,2.3918,,2.3995,,15.9922,,,1285.0854,,0.37909
1410.3096,,8.5,,0.0064881,,98.5741,,,109.1584,,4.2034,,9.2941,,0.0579,4.1982,4.3118,,0.9175,,1.0546,,,,,44.4211,,,2.4091,,2.4725,,15.7813,,,1290.6259,,0.343717
1410.462,,8.5,,0.0057125,,98.5357,,,106.5241,,4.1832,,9.2567,,0.0662,4.1778,4.2938,,0.8607,,1.0045,,,,,44.4211,,,2.4177,,2.4358,,15.7422,,,1269.0419,,0.313298
1410.6144,,8.5,,0.0056388,,98.3811,,,103.6353,,4.1993,,9.2363,,0.0692,4.1957,4.3123,,0.8044,,0.9424,,,,,44.4211,,,2.4146,,2.3179,,15.711,,,1252.7167,,0.306455
1410.7668,,8.5,,0.0074603,,98.1065,,,106.8762,,4.1868,,9.0234,,0.0696,4.1913,4.3049,,0.7155,,0.8496,,,,,44.4211,,,2.409,,2.1649,,15.836,,,1256.8586,,0.314227
1410.9192,,8.5,,0.0055758,,97.2528,,,110.3676,,4.219,,9.3199,,0.0688,4.2311,4.3588,,0.6518,,0.7815,,,,,44.4211,,,2.412,,2.0794,,16.078,,,1283.321,,0.323148
1411.0716,,8.5,,0.0048633,,96.6103,,,118.3575,,4.3292,,9.3402,,0.0619,4.3369,4.4717,,0.63,,0.7718,,,,,44.4211,,,2.418,,2.2285,,15.9998,,,1299.4744,,0.307099
1411.224,,8.5,,0.0055863,,96.7384,,,116.1783,,4.6064,,9.2496,,0.0546,4.6152,4.7485,,0.7297,,0.8939,,,,,44.4211,,,2.4205,,2.3509,,15.6175,,,1288.5895,,0.308986
1411.3764,,8.5,,0.0045514,,97.5705,,,118.026,,4.6889,,9.4065,,0.0514,4.6912,4.8053,,0.7924,,0.9339,,,,,44.4211,,,2.4117,,2.4111,,15.7653,,,1258.333,,0.313428
1411.5288,,8.5,,0.0052609,,98.9114,,,115.467,,4.5939,,9.3549,,0.0575,4.6055,4.7374,,0.8754,,0.9923,,,,,44.4211,,,2.3988,,2.2039,,15.5161,,,1248.5747,,0.322871
1411.6812,,8.5,,0.0030997,,99.9405,,,121.8125,,4.3637,,9.6577,,0.0649,4.3722,4.5314,,0.8691,,0.9751,,,,,44.4211,,,2.3889,,2.0984,,15.9451,,,1251.9705,,0.324936
1411.8336,,8.5,,-0.0003254,,99.5992,,,122.8398,,4.1699,,10.1091,,0.0671,4.1792,4.3605,,0.739,,0.8549,,,,,44.4211,,,2.3859,,2.0251,,16.1953,,,1259.7548,,0.320143
1411.986,,8.5,,-0.0034089,,99.1575,,,123.443,,4.1094,,10.485,,0.0649,4.1146,4.3221,,0.704,,0.8269,,,,,44.4211,,,2.391,,2.0423,,16.3591,,,1288.401,,0.303881
1412.1384,,8.5,,-0.000177,,98.6395,,,118.4831,,4.1633,,9.9897,,0.0639,4.1659,4.3863,,0.7078,,0.8426,,,,,44.4211,,,2.3964,,2.0789,,16.0782,,,1270.4677,,0.298052
1412.2908,,8.5,,0.0004257,,99.1679,,,117.8512,,4.1888,,9.9258,,0.0688,4.1872,4.4256,,0.6686,,0.8009,,,,,44.4211,,,2.4042,,2.1006,,15.8909,,,1267.8489,,0.303991
1412.4432,,8.5,,0.0018128,,99.5115,,,114.4603,,4.181,,9.8898,,0.0739,4.1846,4.423,,0.6726,,0.8022,,,,,44.4211,,,2.4022,,2.058,,16.07,,,1272.8953,,0.339905
1412.5956,,8.5,,0.0035233,,99.9977,,,113.4712,,4.1582,,9.7761,,0.0747,4.159,4.4191,,0.6767,,0.8082,,,,,44.4211,,,2.3979,,2.0523,,15.7425,,,1277.6437,,0.363653
1412.748,,8.5,,0.0017872,,100.0263,,,118.2738,,4.1298,,10.0081,,0.0747,4.1303,4.4147,,0.6894,,0.8162,,,,,44.4211,,,2.3916,,2.0386,,15.9216,,,1260.2002,,0.363103
1412.9004,,8.5,,-0.0003224,,100.8299,,,121.3855,,4.0893,,10.2082,,0.0794,4.0878,4.3821,,0.7008,,0.827,,,,,44.4211,,,2.3952,,2.0155,,15.7892,,,1256.803,,0.342003
1413.0528,,8.5,,0.0013208,,101.6186,,,118.3519,,4.0489,,9.9034,,0.0859,4.0508,4.3182,,0.6813,,0.8077,,,,,44.4211,,,2.3912,,1.9943,,15.7655,,,1273.2715,,0.325328
1413.2052,,8.5,,-0.0025569,,101.6247,,,115.4385,,4.0489,,10.4343,,0.0919,4.0459,4.2755,,0.6925,,0.8133,,,,,44.4211,,,2.383,,2.0523,,15.5313,,,1260.3195,,0.320215
1413.3576,,8.5,,0.0024352,,101.3347,,,114.2495,,4.0696,,9.8151,,0.089,4.07,4.2849,,0.7845,,0.9065,,,,,44.4211,,,2.3703,,1.9997,,15.5159,,,1264.8362,,0.338329
1413.51,,8.5,,0.0040606,,99.556,,,116.3756,,4.0769,,9.518,,0.0838,4.0825,4.297,,0.6567,,0.7677,,,,,44.4211,,,2.3696,,1.9254,,15.906,,,1260.0756,,0.322836
1413.6624,,8.5,,0.001614,,91.6986,,,115.8172,,4.0299,,9.829,,0.0868,4.0504,4.2581,,0.591,,0.7048,,,,,44.4211,,,2.4014,,1.901,,15.8595,,,1246.7035,,0.319315
1413.8148,,8.5,,0.0013492,,87.6314,,,107.0297,,4.2109,,9.7788,,0.103,4.1902,4.3847,,0.7273,,0.882,,,,,44.4211,,,2.4476,,2.5579,,15.9843,,,1241.5392,,0.298859
1413.9672,,8.5,,0.0015293,,85.891,,,99.2848,,5.3225,,9.6427,,0.1265,5.2806,5.479,,1.712,,1.9729,,,,,44.4211,,,2.4857,,3.1859,,15.992,,,1239.5582,,0.273827
