DEPTH,ADTEMP:1,ADTEMP:2,ADTEMP:3,ARH16P:1,ARH16P:2,ARH16P:3,ARH32P:1,ARH32P:2,ARH32P:3,ARH48P:1,ARH48P:2,ARH48P:3,DGRCC:1,DGRCC:2,DGRCC:3,DGRCC:4,GBCGC:1,GBCGC:2,GBCGC:3,R09P:1,R09P:2,R09P:3,R15P:1,R15P:2,R15P:3,R27P:1,R27P:2,R27P:3,R39P:1,R39P:2,R39P:3,TVD:1,TVD:2,TVD:3,TVD:4
936.3456,42.1143,,,,,,,,,,,,78.0436,78.3646,,,,,,4.8406,4.8359,4.8359,5.7261,5.7243,5.7243,6.0122,6.0054,6.0054,6.0878,6.0824,6.0824,904.0243,904.0233,,
936.498,42.1143,,,,,,,,,,,,80.4705,80.1748,,,,,,4.7375,4.7468,4.7468,5.8456,5.8384,5.8384,6.1411,6.1356,6.1356,6.2533,6.2475,6.2475,904.1448,904.1455,,
936.6504,42.4932,,,,,,,,,,,,82.501,82.3721,,,,,,4.987,5.0194,5.0194,6.1496,6.1836,6.1836,6.4202,6.4551,6.4551,6.4903,6.5081,6.5081,904.2707,904.2714,,
936.8028,42.7246,,,,,,,,,,,,79.5792,77.6754,,,,,,6.0917,6.0456,6.0456,7.4211,7.365,7.365,7.626,7.5693,7.5693,7.2798,7.2378,7.2378,904.3914,904.3889,,
936.9552,42.7246,,,,,,,,,,,,62.7902,63.1392,,,,,,6.7691,6.8411,6.8411,8.2802,8.3532,8.3532,8.3544,8.4051,8.4051,7.6631,7.6885,7.6885,904.5144,904.5149,,
937.1076,42.7246,,,,,,,,,,,,55.5499,58.2666,,,,,,8.5562,8.3402,8.3402,10.1465,9.8884,9.8884,9.7155,9.4963,9.4963,8.2979,8.1725,8.1725,904.6608,904.6746,,
937.26,42.7246,,,,,,,,,,,,60.9432,60.573,,,,,,6.5738,6.6689,6.6689,7.4489,7.5734,7.5734,7.1067,7.2262,7.2262,6.5302,6.6098,6.6098,904.7523,904.7481,,
937.4124,42.7246,,,,,,,,,,,,56.4378,57.3054,,,,,,5.1639,5.1924,5.1924,5.9232,5.9704,5.9704,5.7892,5.8322,5.8322,5.6978,5.7308,5.7308,904.8702,904.8571,,
937.5648,42.7246,,,,,,,,,,,,70.7406,69.4408,,,,,,4.8246,4.8179,4.8179,6.1421,6.1482,6.1482,5.9865,6.001,6.001,5.8722,5.8832,5.8832,905.0027,904.9998,,
937.7172,42.7246,,,,,,,,,,,,69.4526,69.4744,,,,,,4.4901,4.4988,4.4988,6.3316,6.3176,6.3176,6.3075,6.3046,6.3046,6.1389,6.1305,6.1305,905.1231,905.1262,,
937.8696,42.7246,,,,,,,,,,,,66.9397,66.7491,,,,,,4.4417,4.452,4.452,6.2262,6.2348,6.2348,6.5398,6.5454,6.5454,6.2907,6.297,6.297,905.2514,905.2517,,
938.022,42.7246,,,,,,,,,,,,64.766,65.3592,,,,,,4.505,4.4707,4.4707,6.0913,6.0364,6.0364,6.5893,6.5283,6.5283,6.3374,6.2943,6.2943,905.3672,905.3679,,
938.1744,42.7246,,,,,,,,,,,,66.3406,66.1236,,,,,,3.9254,3.9393,3.9393,5.0765,5.1038,5.1038,5.5491,5.5777,5.5777,5.6805,5.7005,5.7005,905.4958,905.4968,,
938.3268,42.7246,,,,,,,,,,,,63.8337,63.9889,,,,,,3.657,3.6688,3.6688,4.7798,4.7976,4.7976,5.2001,5.2153,5.2153,5.55,5.558,5.558,905.6138,905.6128,,
938.4792,42.7246,,,,,,,,,,,,67.0651,66.5508,,,,,,3.7613,3.8017,3.8017,5.0948,5.1403,5.1403,5.412,5.4582,5.4582,5.7666,5.7877,5.7877,905.7358,905.7339,,
938.6316,42.7246,,,,,,,,,,,,66.311,66.3021,,,,,,4.4829,4.4651,4.4651,6.105,6.0852,6.0852,6.3129,6.2878,6.2878,6.3492,6.3326,6.3326,905.8594,905.8586,,
938.784,42.7246,,,,,,,,,,,,64.1082,64.9084,,,,,,4.5018,4.5232,4.5232,6.1638,6.183,6.183,6.2881,6.3116,6.3116,6.2543,6.2712,6.2712,905.9807,905.9819,,
938.9364,42.7246,,,,,,,,,,,,68.9905,68.4478,,,,,,4.5541,4.5449,4.5449,6.0512,6.0444,6.0444,6.2462,6.2355,6.2355,6.1208,6.1203,6.1203,906.1032,906.1013,,
939.0888,42.7246,,,,,,,,,,,,73.519,72.4707,,,,,,4.3897,4.3821,4.3821,5.7056,5.7017,5.7017,5.9547,5.9478,5.9478,5.8941,5.884,5.884,906.2259,906.2265,,
939.2412,42.7246,,,,,,,,,,,,69.8518,70.1951,,,,,,3.8616,3.8682,3.8682,5.085,5.0964,5.0964,5.3538,5.3664,5.3664,5.4465,5.4553,5.4553,906.3531,906.3557,,
939.3936,42.7246,,,,,,,,,,,,68.2686,68.5625,,,,,,3.6391,3.6396,3.6396,4.9549,4.9486,4.9486,5.2409,5.2287,5.2287,5.3602,5.3519,5.3519,906.4672,906.4563,,
939.546,42.7246,,,,,,,,,,,,67.4842,68.3279,,,,,,3.7105,3.742,3.742,5.1743,5.2264,5.2264,5.4157,5.4708,5.4708,5.467,5.5045,5.5045,906.6155,906.6122,,
939.6984,42.7246,,,,,,,,,,,,75.9062,74.8093,,,,,,4.1456,4.1304,4.1304,5.8414,5.8159,5.8159,6.077,6.0539,6.0539,5.9212,5.9029,5.9029,906.7402,906.7475,,
939.8508,42.7246,,,,,,,,,,,,69.05,69.5609,,,,,,5.4326,5.3319,5.3319,7.4398,7.3035,7.3035,7.6588,7.5139,7.5139,6.8969,6.8075,6.8075,906.8313,906.8157,,
940.0032,42.7246,,,,,,,,,,,,72.7607,72.6617,,,,,,5.6263,5.5833,5.5833,7.373,7.3182,7.3182,7.4955,7.4512,7.4512,6.772,6.7459,6.7459,906.9532,906.9526,,
940.1556,42.7246,,,,,,,,,,,,78.8591,77.6204,,,,,,5.1289,5.1984,5.1984,6.385,6.4579,6.4579,6.548,6.6116,6.6116,6.189,6.2314,6.2314,907.0781,907.0753,,
940.308,42.7246,,,,,,,,,,,,71.524,72.2775,,,,,,5.8794,5.7643,5.7643,6.8088,6.7015,6.7015,6.8233,6.722,6.722,6.3949,6.3319,6.3319,907.1984,907.1978,,
940.4604,42.7246,,,,,,,,,,,,72.395,73.603,,,,,,5.1533,5.1748,5.1748,5.8872,5.9154,5.9154,5.912,5.941,5.941,5.7973,5.8154,5.8154,907.3251,907.3259,,
940.6128,42.7246,,,,,,,,,,,,82.5691,81.1686,,,,,,4.9677,4.9542,4.9542,5.6633,5.651,5.651,5.7855,5.7733,5.7733,5.6863,5.6812,5.6812,907.4429,907.4426,,
940.7652,42.7246,,,,,,,,,,,,78.8528,78.2862,,,,,,4.8815,4.8925,4.8925,5.5598,5.569,5.569,5.7315,5.7417,5.7417,5.653,5.6638,5.6638,907.566,907.566,,
940.9176,42.7246,,,,,,,,,,,,85.9809,85.199,,,,,,5.1075,5.1126,5.1126,5.7857,5.787,5.787,5.9671,5.964,5.964,5.8598,5.8567,5.8567,907.6852,907.6844,,
941.07,42.7246,,,,,,,,,,,,89.8532,89.4686,,,,,,5.2112,5.1946,5.1946,5.8151,5.8001,5.8001,5.9327,5.9229,5.9229,5.8285,5.8243,5.8243,907.8093,907.8123,,
941.2224,42.7246,,,,,,,,,,,,94.3373,93.8102,,,,,,4.8095,4.8114,4.8114,5.3696,5.3663,5.3663,5.4839,5.4828,5.4828,5.5265,5.5263,5.5263,907.9296,907.9287,,
941.3748,42.7246,,,,,,,,,,,,91.773,91.264,,,,,,4.5157,4.5587,4.5587,5.0477,5.1048,5.1048,5.2156,5.2746,5.2746,5.3476,5.3929,5.3929,908.0521,908.0511,,
941.5272,42.739,,,,,,,,,,,,85.1433,86.311,,,,,,4.7436,4.7432,4.7432,5.4114,5.3987,5.3987,5.6293,5.6177,5.6177,5.6744,5.6596,5.6596,908.1691,908.1696,,
941.6796,42.8562,,,,,,,,,,,,89.8453,91.3994,,,,,,5.7631,5.7682,5.7682,6.3704,6.3764,6.3764,6.6468,6.6392,6.6392,6.3793,6.3521,6.3521,908.2975,908.3012,,
941.832,42.7861,,,,,,,,,,,,93.0818,91.9944,,,,,,6.5162,6.3953,6.3953,6.8874,6.7695,6.7695,6.9329,6.846,6.846,6.3788,6.3367,6.3367,908.4103,908.4063,,
941.9844,43.0132,,,,,,,,,,,,87.6289,88.1215,,,,,,5.3824,5.4316,5.4316,5.7948,5.8382,5.8382,5.8052,5.8616,5.8616,5.7046,5.7393,5.7393,908.5378,908.5396,,
942.1368,42.7541,,,,,,,,,,,,90.6053,90.9016,,,,,,5.312,5.3183,5.3183,5.7166,5.709,5.709,5.7335,5.7256,5.7256,5.6661,5.6664,5.6664,908.6584,908.6593,,
942.2892,42.9012,,,,,,,,,,,,92.1229,92.7164,,,,,,5.1877,5.2075,5.2075,5.5799,5.5925,5.5925,5.5748,5.5862,5.5862,5.5443,5.5572,5.5572,908.7818,908.7847,,
942.4416,43.2082,,,,,,,,,,,,90.9235,90.9758,,,,,,5.0882,5.0896,5.0896,5.6045,5.5955,5.5955,5.5944,5.5966,5.5966,5.5891,5.5834,5.5834,908.8993,908.8981,,
942.594,43.3341,,,,,,,,,,,,87.795,87.8122,,,,,,5.08,5.083,5.083,5.5559,5.5552,5.5552,5.7125,5.7111,5.7111,5.6084,5.6008,5.6008,909.0195,909.0211,,
942.7464,43.335,,,,,,,,,,,,89.2287,89.1472,,,,,,5.0751,5.0741,5.0741,5.5065,5.5115,5.5115,5.7699,5.7701,5.7701,5.54,5.5512,5.5512,909.1425,909.1429,,
942.8988,43.335,,,,,,,,,,,,91.929,91.1427,,,,,,5.2927,5.2432,5.2432,5.5664,5.5709,5.5709,5.8603,5.8468,5.8468,5.7503,5.7161,5.7161,909.2645,909.2648,,
943.0512,43.335,,,,,,,,,,,,91.9165,91.8221,,,,,,5.1866,5.1882,5.1882,5.5886,5.5766,5.5766,5.7283,5.7315,5.7315,5.7143,5.7147,5.7147,909.3834,909.3834,,
943.2036,43.335,,,,,,,,,,,,89.1911,89.9836,,,,,,5.298,5.3127,5.3127,5.5591,5.577,5.577,5.862,5.8621,5.8621,5.7826,5.7847,5.7847,909.5058,909.5044,,
943.356,43.335,,,,,,,,,,,,89.5153,90.2883,,,,,,5.6034,5.5869,5.5869,5.8424,5.8341,5.8341,6.0812,6.0699,6.0699,5.9016,5.9002,5.9002,909.6233,909.6228,,
943.5084,43.335,,,,,,,,,,,,94.4943,92.4035,,,,,,5.275,5.3287,5.3287,5.7924,5.8063,5.8063,5.814,5.853,5.853,5.8085,5.8208,5.8208,909.7496,909.7495,,
943.6608,43.335,,,,,,,,,,,,86.2903,86.898,,,,,,5.5994,5.5603,5.5603,5.8234,5.8213,5.8213,6.0092,5.9881,5.9881,5.8552,5.8533,5.8533,909.8679,909.8671,,
943.8132,43.335,,,,,,,,,,,,88.0581,88.1813,,,,,,5.1725,5.2242,5.2242,5.7864,5.7988,5.7988,5.8036,5.8327,5.8327,5.8235,5.839,5.839,909.9887,909.9871,,
943.9656,43.335,,,,,,,,,,,,82.0871,82.9255,,,,,,5.2682,5.2621,5.2621,5.7738,5.7878,5.7878,5.918,5.9205,5.9205,5.8737,5.88,5.88,910.1085,910.108,,
944.118,43.335,,,,,,,,,,,,89.9533,88.3799,,,,,,5.1762,5.1685,5.1685,5.8651,5.8449,5.8449,5.9426,5.9288,5.9288,5.9491,5.9371,5.9371,910.231,910.2294,,
944.2704,43.335,,,,,,,,,,,,85.5638,85.8956,,,,,,4.9402,5.0093,5.0093,5.6193,5.6902,5.6902,5.8866,5.8892,5.8892,5.9028,5.9111,5.9111,910.35,910.3502,,
944.4228,43.335,,,,,,,,,,,,82.4789,82.5521,,,,,,4.9599,4.9733,4.9733,5.798,5.7976,5.7976,6.0874,6.0907,6.0907,6.0179,6.0223,6.0223,910.4689,910.4648,,
944.5752,43.335,,,,,,,,,,,,77.9544,78.8574,,,,,,5.096,5.0743,5.0743,6.0313,6.0372,6.0372,6.2227,6.2033,6.2033,6.1526,6.1559,6.1559,910.5914,910.5942,,
944.7276,43.335,,,,,,,,,,,,78.3026,78.525,,,,,,4.9291,4.9453,4.9453,6.0486,6.036,6.036,6.1313,6.1584,6.1584,6.204,6.2066,6.2066,910.712,910.712,,
944.88,43.335,,,,,,,,,,,,85.1691,83.1707,,,,,,5.0152,5.0193,5.0193,6.1248,6.1306,6.1306,6.3583,6.3515,6.3515,6.2977,6.303,6.303,910.8322,910.8347,,
945.0324,43.335,,,,,,,,,,,,72.9332,74.0855,,,,,,5.2137,5.2173,5.2173,6.3244,6.3116,6.3116,6.5005,6.515,6.515,6.4137,6.4072,6.4072,910.9543,910.954,,
945.1848,43.3407,,,,,,,,,,,,73.2933,73.4437,,,,,,5.4203,5.3755,5.3755,6.2072,6.1902,6.1902,6.71,6.6571,6.6571,6.3356,6.3106,6.3106,911.0732,911.0731,,
945.3372,43.6625,,,,,,,,,,,,74.6987,75.0709,,,,,,4.9162,4.9396,4.9396,5.9016,5.9162,5.9162,6.1185,6.1422,6.1422,6.0229,6.044,6.044,911.194,911.1894,,
945.4896,43.335,,,,,,,,,,,,73.2329,73.8154,,,,,,4.9596,4.9253,4.9253,6.0708,6.0596,6.0596,6.1311,6.1182,6.1182,6.1139,6.1115,6.1115,911.3139,911.3143,,
945.642,43.335,,,,,,,,,,,,73.1443,72.4484,,,,,,4.6933,4.7,4.7,6.0862,6.0696,6.0696,6.076,6.0835,6.0835,6.1449,6.1449,6.1449,911.4382,911.4389,,
945.7944,43.335,,,,,,,,,,,,73.0484,72.9664,,,,,,4.6093,4.6199,4.6199,5.8099,5.8701,5.8701,6.2853,6.2768,6.2768,6.181,6.1989,6.1989,911.5536,911.5508,,
945.9468,43.335,,,,,,,,,,,,72.1249,72.1832,,,,,,4.6678,4.6415,4.6415,6.1016,6.0522,6.0522,6.3473,6.3318,6.3318,6.3853,6.36,6.36,911.6754,911.6769,,
946.0992,43.335,,,,,,,,,,,,71.4061,71.3503,,,,,,4.2885,4.3249,4.3249,5.5465,5.6139,5.6139,6.1547,6.167,6.167,6.1238,6.1595,6.1595,911.8008,911.8096,,
946.2516,43.335,,,,,,,,,,,,67.4074,67.5047,,,,,,4.4371,4.4374,4.4374,5.8642,5.8501,5.8501,6.1585,6.1566,6.1566,6.2133,6.2097,6.2097,911.913,911.9092,,
946.404,43.335,,,,,,,,,,,,71.2138,74.4347,,,,,,4.6438,4.6642,4.6642,5.9288,5.971,5.971,6.2635,6.3071,6.3071,6.2982,6.327,6.327,912.0384,912.0365,,
946.5564,43.335,,,,,,,,,,,,78.9076,82.3734,,,,,,4.9112,4.8987,4.8987,6.3412,6.3187,6.3187,6.6851,6.6605,6.6605,6.5974,6.5749,6.5749,912.1544,912.1548,,
946.7088,43.335,,,,,,,,,,,,78.5914,77.7709,,,,,,4.8669,4.8735,4.8735,6.1527,6.1594,6.1594,6.4401,6.4511,6.4511,6.3784,6.3895,6.3895,912.2835,912.2829,,
946.8612,43.335,,,,,,,,,,,,85.423,85.5852,,,,,,4.9268,4.9231,4.9231,6.0848,6.0822,6.0822,6.3253,6.3195,6.3195,6.308,6.301,6.301,912.3975,912.3983,,
947.0136,43.335,,,,,,,,,,,,88.2825,87.2745,,,,,,4.9382,4.906,4.906,6.0239,5.9952,5.9952,6.182,6.1677,6.1677,6.1704,6.1562,6.1562,912.5173,912.514,,
947.166,43.335,,,,,,,,,,,,79.1085,80.46,,,,,,4.9373,4.9596,4.9596,6.1056,6.125,6.125,6.3243,6.3383,6.3383,6.206,6.2173,6.2173,912.6368,912.6384,,
947.3184,43.3777,,,,,,,,,,,,81.5836,80.9174,,,,,,5.53,5.4788,5.4788,6.7338,6.6696,6.6696,6.8883,6.8303,6.8303,6.5564,6.5204,6.5204,912.7628,912.7642,,
947.4708,43.467,,,,,,,,,,,,85.168,84.9704,,,,,,5.0064,5.0298,5.0298,5.9549,5.9796,5.9796,6.1327,6.1627,6.1627,6.0413,6.0609,6.0609,912.8766,912.8782,,
947.6232,43.3998,,,,,,,,,,,,89.4718,89.8849,,,,,,4.8897,4.9284,4.9284,5.6382,5.6814,5.6814,5.8872,5.921,5.921,5.8722,5.8989,5.8989,912.9998,913.0012,,
947.7756,43.335,,,,,,,,,,,,98.8097,96.2855,,,,,,5.6019,5.5744,5.5744,6.3299,6.3031,6.3031,6.4255,6.3966,6.3966,6.2325,6.2185,6.2185,913.1167,913.118,,
947.928,43.3462,,,,,,,,,,,,86.5607,87.8748,,,,,,5.7148,5.7097,5.7097,6.4636,6.4579,6.4579,6.3455,6.3497,6.3497,6.2116,6.2053,6.2053,913.2371,913.2388,,
948.0804,43.4492,,,,,,,,,,,,88.7708,88.2546,,,,,,5.5985,5.5895,5.5895,6.281,6.2751,6.2751,6.2031,6.1916,6.1916,6.0537,6.0511,6.0511,913.3564,913.3584,,
948.2328,43.5164,,,,,,,,,,,,88.5101,88.8074,,,,,,5.3159,5.3051,5.3051,5.892,5.8816,5.8816,5.8859,5.8784,5.8784,5.8063,5.8005,5.8005,913.4777,913.4787,,
948.3852,43.3383,,,,,,,,,,,,90.3271,91.3235,,,,,,4.8043,4.8264,4.8264,5.3417,5.3647,5.3647,5.4494,5.4667,5.4667,5.4927,5.5051,5.5051,913.5957,913.5954,,
948.5376,43.335,,,,,,,,,,,,92.8617,91.7062,,,,,,4.8898,4.9022,4.9022,5.4097,5.4228,5.4228,5.509,5.5223,5.5223,5.5408,5.5478,5.5478,913.7158,913.7167,,
948.69,43.335,,,,,,,,,,,,85.0009,84.8994,,,,,,5.2706,5.2555,5.2555,5.7826,5.7738,5.7738,5.851,5.834,5.834,5.7488,5.7418,5.7418,913.8359,913.8361,,
948.8424,43.4432,,,,,,,,,,,,90.1678,89.66,,,,,,5.2942,5.2889,5.2889,5.8657,5.8535,5.8535,5.8563,5.8501,5.8501,5.7368,5.7315,5.7315,913.9553,913.9553,,
948.9948,43.3462,,,,,,,,,,,,97.3739,96.5377,,,,,,5.1594,5.145,5.145,5.6568,5.6472,5.6472,5.715,5.706,5.706,5.6238,5.6154,5.6154,914.0739,914.0722,,
949.1472,43.4377,,,,,,,,,,,,93.2003,93.0997,,,,,,4.8903,4.9001,4.9001,5.3682,5.3758,5.3758,5.4882,5.4946,5.4946,5.4775,5.4799,5.4799,914.1945,914.1946,,
949.2996,43.3351,,,,,,,,,,,,96.9358,95.9687,,,,,,4.882,4.8824,4.8824,5.3155,5.3191,5.3191,5.4307,5.4303,5.4303,5.4273,5.4328,5.4328,914.312,914.314,,
949.452,43.3699,,,,,,,,,,,,93.1754,93.7063,,,,,,5.1362,5.1563,5.1563,5.5712,5.587,5.587,5.6134,5.624,5.624,5.5777,5.5824,5.5824,914.4315,914.4336,,
949.6044,43.4325,,,,,,,,,,,,93.6903,93.131,,,,,,5.6937,5.6057,5.6057,6.0602,5.9853,5.9853,5.9363,5.8767,5.8767,5.7619,5.7257,5.7257,914.5528,914.5505,,
949.7568,43.4065,,,,,,,,,,,,88.7702,90.5191,,,,,,4.8611,4.8847,4.8847,5.3214,5.3445,5.3445,5.3042,5.3297,5.3297,5.3223,5.3414,5.3414,914.6716,914.6722,,
949.9092,43.335,,,,,,,,,,,,104.9838,102.4124,,,,,,4.697,4.7054,4.7054,5.2399,5.2495,5.2495,5.3683,5.3739,5.3739,5.4089,5.4075,5.4075,914.7913,914.7907,,
950.0616,43.3949,,,,,,,,,,,,96.6204,97.4316,,,,,,4.9343,4.9146,4.9146,5.518,5.4977,5.4977,5.6693,5.6468,5.6468,5.625,5.6126,5.6126,914.9108,914.9105,,
950.214,43.3955,,,,,,,,,,,,99.0368,97.776,,,,,,4.8265,4.8678,4.8678,5.3928,5.4343,5.4343,5.5503,5.5962,5.5962,5.5899,5.6167,5.6167,915.0344,915.0363,,
950.3664,43.4011,,,,,,,,,,,,93.1328,93.4287,,,,,,5.6224,5.5591,5.5591,6.154,6.0974,6.0974,6.3068,6.2521,6.2521,6.0849,6.0556,6.0556,915.1532,915.1541,,
950.5188,43.4066,,,,,,,,,,,,97.9623,97.8,,,,,,5.5717,5.6036,5.6036,6.2112,6.236,6.236,6.3344,6.3589,6.3589,6.1624,6.1744,6.1744,915.268,915.2697,,
950.6712,43.6924,,,,,,,,,,,,94.2161,94.2425,,,,,,5.5339,5.5584,5.5584,6.1272,6.1544,6.1544,6.2307,6.2568,6.2568,6.0333,6.0551,6.0551,915.387,915.3873,,
950.8236,43.5273,,,,,,,,,,,,86.6326,86.8601,,,,,,5.8693,5.8495,5.8495,6.2888,6.2643,6.2643,6.3111,6.2808,6.2808,6.0224,6.0021,6.0021,915.5052,915.5054,,
950.976,43.559,,,,,,,,,,,,93.7416,92.2067,,,,,,5.8261,5.8248,5.8248,6.0632,6.0738,6.0738,5.9228,5.9379,5.9379,5.7352,5.7437,5.7437,915.6259,915.6259,,
951.1284,43.7291,,,,,,,,,,,,88.4282,89.4925,,,,,,5.4076,5.42,5.42,5.7545,5.768,5.768,5.6369,5.6538,5.6538,5.5534,5.5669,5.5669,915.744,915.7441,,
951.2808,43.8828,,,,,,,,,,,,93.0673,92.2555,,,,,,5.2637,5.2609,5.2609,5.7359,5.7311,5.7311,5.7302,5.7264,5.7264,5.6373,5.6316,5.6316,915.864,915.8641,,
951.4332,43.694,,,,,,,,,,,,94.9343,94.1916,,,,,,5.066,5.0563,5.0563,5.5751,5.565,5.565,5.6946,5.6813,5.6813,5.5982,5.5923,5.5923,915.98,915.9799,,
951.5856,43.5208,,,,,,,,,,,,90.0245,91.9836,,,,,,4.6369,4.6663,4.6663,5.1312,5.1587,5.1587,5.3504,5.3761,5.3761,5.4034,5.4209,5.4209,916.1014,916.1015,,
951.738,43.7546,,,,,,,,,,,,95.1223,95.0494,,,,,,4.7993,4.7873,4.7873,5.2711,5.2605,5.2605,5.5048,5.4909,5.4909,5.552,5.5409,5.5409,916.2177,916.2173,,
951.8904,43.6091,,,,,,,,,,,,90.0693,90.1462,,,,,,4.6485,4.6542,4.6542,5.1276,5.1341,5.1341,5.3498,5.3562,5.3562,5.4758,5.4811,5.4811,916.3356,916.3333,,
952.0428,43.4271,,,,,,,,,,,,90.3796,90.3071,,,,,,4.4941,4.5191,4.5191,5.0825,5.1048,5.1048,5.3303,5.3505,5.3505,5.4889,5.5002,5.5002,916.4547,916.4528,,
952.1952,43.5434,,,,,,,,,,,,87.1314,86.7662,,,,,,4.8167,4.7907,4.7907,5.496,5.4672,5.4672,5.7191,5.6959,5.6959,5.7272,5.7179,5.7179,916.5776,916.5824,,
952.3476,43.9453,,,,,,,,,,,,93.3233,93.0173,,,,,,4.7668,4.7796,4.7796,5.4601,5.4704,5.4704,5.7108,5.7198,5.7198,5.7295,5.736,5.736,916.6956,916.6968,,
952.5,43.6977,,,,,,,,,,,,92.6087,93.4315,,,,,,4.9633,4.9643,4.9643,5.5951,5.5888,5.5888,5.8512,5.8422,5.8422,5.8214,5.8098,5.8098,916.8151,916.8165,,
952.6524,43.9336,,,,,,,,,,,,90.3782,90.4057,,,,,,5.1472,5.1328,5.1328,5.6309,5.6203,5.6203,5.8218,5.8164,5.8164,5.7742,5.7726,5.7726,916.9307,916.9309,,
952.8048,43.9453,,,,,,,,,,,,92.5135,92.2956,,,,,,5.0389,5.052,5.052,5.4727,5.4897,5.4897,5.5997,5.6181,5.6181,5.6224,5.6321,5.6321,917.0511,917.0524,,
952.9572,43.9453,,,,,,,,,,,,90.3496,91.3566,,,,,,4.8607,4.8572,4.8572,5.3184,5.3201,5.3201,5.4203,5.4264,5.4264,5.4556,5.4642,5.4642,917.1686,917.1688,,
953.1096,43.9453,,,,,,,,,,,,95.0406,94.451,,,,,,4.6567,4.7035,4.7035,5.221,5.2683,5.2683,5.3828,5.4232,5.4232,5.4427,5.4695,5.4695,917.2867,917.2868,,
953.262,43.9453,,,,,,,,,,,,93.5547,94.2508,,,,,,4.8065,4.8236,4.8236,5.4673,5.4793,5.4793,5.5808,5.5984,5.5984,5.606,5.6094,5.6094,917.4067,917.408,,
953.4144,43.9453,,,,,,,,,,,,92.6772,94.1126,,,,,,4.7007,4.7422,4.7422,5.4378,5.4771,5.4771,5.5393,5.5916,5.5916,5.6131,5.6514,5.6514,917.5251,917.5265,,
953.5668,43.9453,,,,,,,,,,,,93.6174,93.7803,,,,,,5.291,5.2653,5.2653,6.0287,6.0056,6.0056,6.1838,6.1432,6.1432,6.0454,6.0104,6.0104,917.639,917.6358,,
953.7192,43.9453,,,,,,,,,,,,92.8564,92.7675,,,,,,5.0427,5.0656,5.0656,5.8854,5.8853,5.8853,5.8859,5.9071,5.9071,5.775,5.793,5.793,917.76,917.7603,,
953.8716,43.9453,,,,,,,,,,,,91.478,93.3929,,,,,,4.9699,4.9392,4.9392,5.613,5.6097,5.6097,5.7934,5.7639,5.7639,5.7699,5.7362,5.7362,917.8787,917.8789,,
954.024,43.9453,,,,,,,,,,,,100.4681,99.8471,,,,,,4.6147,4.6222,4.6222,5.2364,5.2519,5.2519,5.3846,5.4018,5.4018,5.4441,5.4621,5.4621,917.9976,917.9982,,
954.1764,43.9453,,,,,,,,,,,,96.6984,97.1865,,,,,,4.5337,4.5363,4.5363,5.2822,5.285,5.285,5.4122,5.4092,5.4092,5.4787,5.4833,5.4833,918.1149,918.1174,,
954.3288,43.9453,,,,,,,,,,,,99.7791,100.0943,,,,,,4.7434,4.7314,4.7314,5.4956,5.4894,5.4894,5.6204,5.6217,5.6217,5.6507,5.644,5.644,918.2445,918.2482,,
954.4812,43.9453,,,,,,,,,,,,101.2213,101.0169,,,,,,4.8909,4.8791,4.8791,5.817,5.7941,5.7941,5.8862,5.8671,5.8671,5.7786,5.7743,5.7743,918.3442,918.3312,,
954.6336,43.9453,,,,,,,,,,,,97.2507,97.5976,,,,,,4.9196,4.9134,4.9134,5.7769,5.7581,5.7581,5.8451,5.8497,5.8497,5.7723,5.7573,5.7573,918.4698,918.4703,,
954.786,43.9453,,,,,,,,,,,,99.5189,98.8121,,,,,,4.7598,4.7801,4.7801,5.6161,5.6154,5.6154,5.7288,5.7456,5.7456,5.5964,5.6114,5.6114,918.5864,918.5857,,
954.9384,43.9453,,,,,,,,,,,,95.2118,95.4116,,,,,,4.679,4.671,4.671,5.4387,5.4254,5.4254,5.5154,5.5073,5.5073,5.5153,5.5067,5.5067,918.7054,918.7061,,
955.0908,43.9453,,,,,,,,,,,,99.1013,98.3184,,,,,,4.5291,4.5513,4.5513,5.1878,5.2114,5.2114,5.3434,5.3594,5.3594,5.3899,5.4035,5.4035,918.821,918.8214,,
955.2432,43.9453,,,,,,,,,,,,96.7669,96.8084,,,,,,4.6879,4.6715,4.6715,5.3445,5.3379,5.3379,5.4725,5.4651,5.4651,5.4923,5.4841,5.4841,918.9412,918.9423,,
955.3956,43.9453,,,,,,,,,,,,91.7521,93.2025,,,,,,4.5781,4.5827,4.5827,5.366,5.3691,5.3691,5.4499,5.4539,5.4539,5.4651,5.4669,5.4669,919.0578,919.0557,,
955.548,43.9453,,,,,,,,,,,,100.4188,99.3879,,,,,,4.5226,4.5242,4.5242,5.4952,5.4497,5.4497,5.5314,5.5009,5.5009,5.5095,5.4898,5.4898,919.1762,919.1774,,
955.7004,43.9453,,,,,,,,,,,,87.6838,89.926,,,,,,4.3835,4.3612,4.3612,5.2944,5.274,5.274,5.3839,5.3641,5.3641,5.4078,5.3924,5.3924,919.2949,919.2948,,
955.8528,43.9453,,,,,,,,,,,,97.1477,96.6719,,,,,,4.1588,4.1705,4.1705,5.1078,5.125,5.125,5.2406,5.2554,5.2554,5.308,5.3247,5.3247,919.4128,919.4131,,
