DEPTH,BS:1,BS:2,BS:3,DNPH:1,DNPH:2,DNPH:3,DT:1,DT:2,DT:3,ECGR,EHGR:1,EHGR:2,HCAL:1,HCAL:2,HCAL:3,HDRA:1,HDRA:2,HDRA:3,HMIN:1,HMIN:2,HMIN:3,HMNO:1,HMNO:2,HMNO:3,HTEM:1,HTEM:2,HTEM:3,HTNP:1,HTNP:2,PEF8:1,PEF8:2,PEFZ,RHO8:1,RHO8:2,RHOZ,RLA1:1,RLA1:2,RLA1:3,RLA2:1,RLA2:2,RLA2:3,RLA3:1,RLA3:2,RLA3:3,RLA4:1,RLA4:2,RLA4:3,RLA5:1,RLA5:2,RLA5:3,RT_HRLT:1,RT_HRLT:2,RT_HRLT:3,RXO8:1,RXO8:2,RXOZ,SP:1,SP:2,SP:3,TENS:1,TENS:2,TENS:3,TNPH
740.664,,,8.5,,,0.0061142,,,56.618,64.5515,,,,,8.8947,,,0.8337,,,0.0307,,,0.0295,,,38.7594,,,,,10.0,,,3.283,,,0.0496,,,0.0425,,,0.0391,,,0.0362,,,0.0314,,,0.0314,,,0.0339,,,140.5232,,,1233.049,0.4707
740.8164,,,8.5,,,0.0061142,,,56.3953,63.634,,,,,8.8897,,,0.8459,,,0.0325,,,0.0309,,,38.7594,,,,,10.0,,,3.2956,,,0.0496,,,0.0425,,,0.0389,,,0.0361,,,0.031,,,0.031,,,0.0344,,,139.2544,,,1227.1039,0.4698
740.9688,,,8.5,,,0.0053743,,,56.3125,61.2043,,,,,8.8947,,,0.8579,,,0.0314,,,0.03,,,38.7594,,,,,10.0,,,3.3024,,,0.0519,,,0.0444,,,0.0407,,,0.0376,,,0.0321,,,0.0321,,,0.0348,,,137.8357,,,1232.6796,0.4403
741.1212,,,8.5,,,0.0048301,,,56.0287,58.9739,,,,,8.8989,,,0.8647,,,0.0312,,,0.0299,,,38.7594,,,,,10.0,,,3.3029,,,0.0516,,,0.044,,,0.0403,,,0.0373,,,0.032,,,0.032,,,0.0352,,,136.2284,,,1250.285,0.4191
741.2736,,,8.5,,,0.0047442,,,56.0566,55.2988,,,,,8.9061,,,0.8648,,,0.0306,,,0.0294,,,38.7594,,,,,10.0,,,3.3019,,,0.0512,,,0.0435,,,0.0399,,,0.0369,,,0.0317,,,0.0317,,,0.0354,,,133.6703,,,1253.416,0.4175
741.426,,,8.5,,,0.0046743,,,56.3125,55.8569,,,,,8.9061,,,0.8667,,,0.0295,,,0.0284,,,38.7594,,,,,10.0,,,3.3062,,,0.0515,,,0.0439,,,0.0403,,,0.0373,,,0.0321,,,0.0321,,,0.0345,,,130.0813,,,1241.0608,0.415
741.5784,,,8.5,,,0.0046327,,,56.1024,57.8539,,,,,8.9032,,,0.8697,,,0.029,,,0.0279,,,38.7594,,,,,10.0,,,3.3176,,,0.0514,,,0.0439,,,0.0402,,,0.0372,,,0.0317,,,0.0317,,,0.0335,,,126.5232,,,1227.1964,0.4115
741.7308,,,8.5,,,0.0044903,,,55.8341,62.5631,,,,,8.9111,,,0.878,,,0.0302,,,0.029,,,38.7594,,,,,10.0,,,3.3338,,,0.0516,,,0.0441,,,0.0403,,,0.0373,,,0.0317,,,0.0317,,,0.0344,,,123.1482,,,1221.0305,0.4084
741.8832,,,8.5,,,0.0052956,,,55.7467,61.5996,,,,,8.901,,,0.8932,,,0.0327,,,0.0312,,,38.7594,,,,,10.0,,,3.369,,,0.0528,,,0.0452,,,0.0414,,,0.0383,,,0.0326,,,0.0326,,,0.0357,,,120.0725,,,1215.2544,0.4376
742.0356,,,8.5,,,0.0057442,,,55.5306,59.7527,,,,,8.8968,,,0.9464,,,0.0325,,,0.0309,,,38.7594,,,,,10.0,,,3.4405,,,0.0523,,,0.0447,,,0.0409,,,0.0379,,,0.0323,,,0.0323,,,0.036,,,117.9663,,,1223.9569,0.4545
742.188,,,8.5,,,0.0055956,,,55.6637,56.3068,,,,,8.8968,,,1.0265,,,0.0301,,,0.0289,,,38.7594,,,,,10.0,,,3.5462,,,0.0504,,,0.0432,,,0.0396,,,0.0367,,,0.0314,,,0.0314,,,0.0341,,,117.151,,,1241.6907,0.4491
742.3404,,,8.5,,,0.0047372,,,55.5686,52.4265,,,,,8.8947,,,1.0908,,,0.0282,,,0.0273,,,38.7594,,,,,10.0,,,3.6596,,,0.0506,,,0.0434,,,0.0399,,,0.0369,,,0.0316,,,0.0316,,,0.034,,,117.1947,,,1240.3826,0.4136
742.4928,,,8.5,,,0.0036885,,,55.4541,45.6581,,,,,8.8897,,,1.1112,,,0.0304,,,0.0292,,,38.7594,,,,,10.0,,,3.7398,,,0.0515,,,0.0441,,,0.0404,,,0.0374,,,0.0319,,,0.0319,,,0.0352,,,117.7528,,,1241.639,0.3672
742.6452,,,8.5,,,0.0025044,,,55.7078,37.8912,,,,,8.8947,,,1.0721,,,0.0329,,,0.0314,,,38.7594,,,,,10.0,,,3.7509,,,0.0506,,,0.0431,,,0.0396,,,0.0366,,,0.0312,,,0.0312,,,0.0375,,,118.4524,,,1250.0485,0.3156
742.7976,,,8.5,,,0.0018814,,,55.7542,31.1523,,,,,8.8947,,,1.0045,,,0.0336,,,0.032,,,38.7594,,,,,10.0,,,3.6819,,,0.0498,,,0.0422,,,0.0388,,,0.0359,,,0.0305,,,0.0305,,,0.0367,,,117.865,,,1254.2189,0.2849
742.95,,,8.5,,,0.0015115,,,55.8729,28.8385,,,,,8.8897,,,0.9257,,,0.0307,,,0.0294,,,38.7594,,,,,10.0,,,3.5717,,,0.0481,,,0.0409,,,0.0376,,,0.0348,,,0.0295,,,0.0295,,,0.0341,,,116.3545,,,1236.8699,0.2641
743.1024,,,8.5,,,0.0015558,,,55.9313,30.8701,,,,,8.8947,,,0.8833,,,0.0289,,,0.0278,,,38.7594,,,,,10.0,,,3.4798,,,0.0472,,,0.0404,,,0.0371,,,0.0344,,,0.0291,,,0.0291,,,0.0321,,,114.9535,,,1204.505,0.2682
743.2548,,,8.5,,,0.0021602,,,57.5776,35.2222,,,,,8.8926,,,0.8839,,,0.0288,,,0.0277,,,38.7594,,,,,10.0,,,3.4317,,,0.0486,,,0.0414,,,0.038,,,0.0352,,,0.0298,,,0.0298,,,0.0328,,,113.3838,,,1217.8677,0.2971
743.4072,,,8.5,,,0.0038487,,,62.6557,41.3804,,,,,8.8825,,,0.9044,,,0.0293,,,0.0281,,,38.7594,,,,,10.0,,,3.4126,,,0.0466,,,0.0398,,,0.0366,,,0.0339,,,0.029,,,0.029,,,0.0346,,,111.4331,,,1257.4099,0.3708
743.5596,,,8.5,,,0.0059655,,,64.2219,46.1354,,,,,8.8968,,,0.9117,,,0.0312,,,0.0298,,,38.7594,,,,,10.0,,,3.4006,,,0.0466,,,0.04,,,0.0368,,,0.0341,,,0.0294,,,0.0294,,,0.037,,,109.6903,,,1269.071,0.4661
743.712,,,8.5,,,0.0068212,,,64.4357,52.5409,,,,,8.9132,,,0.9078,,,0.037,,,0.035,,,38.7594,,,,,10.0,,,3.3918,,,0.048,,,0.0412,,,0.0378,,,0.035,,,0.0302,,,0.0302,,,0.0402,,,108.5304,,,1252.0912,0.5068
743.8644,,,8.5,,,0.0062699,,,64.5654,56.0841,,,,,8.9082,,,0.9099,,,0.0404,,,0.0379,,,38.7594,,,,,10.0,,,3.3907,,,0.0495,,,0.0424,,,0.0388,,,0.0359,,,0.0308,,,0.0308,,,0.0412,,,107.9519,,,1219.1805,0.4802
744.0168,,,8.5,,,0.0051301,,,65.0918,61.2765,,,,,8.9032,,,0.928,,,0.0357,,,0.0338,,,38.7594,,,,,10.0,,,3.3986,,,0.0482,,,0.0412,,,0.0378,,,0.035,,,0.03,,,0.03,,,0.0383,,,108.2047,,,1235.8313,0.4309
744.1692,,,8.5,,,0.0045974,,,67.339,66.8531,,,,,8.9132,,,0.9532,,,0.0334,,,0.0317,,,38.7594,,,,,10.0,,,3.4115,,,0.0457,,,0.0392,,,0.036,,,0.0334,,,0.0287,,,0.0287,,,0.0361,,,109.4535,,,1303.2223,0.4123
744.3216,,,8.5,,,0.0051257,,,70.579,69.2564,,,,,8.904,,,0.967,,,0.0327,,,0.0311,,,38.7594,,,,,10.0,,,3.4205,,,0.0466,,,0.04,,,0.0368,,,0.0341,,,0.0293,,,0.0293,,,0.0348,,,110.7312,,,1313.9844,0.4324
744.474,,,8.5,,,0.0055699,,,67.755,66.4332,,,,,8.8847,,,0.9646,,,0.0329,,,0.0314,,,38.7594,,,,,10.0,,,3.4215,,,0.0474,,,0.0408,,,0.0373,,,0.0346,,,0.0298,,,0.0298,,,0.0361,,,111.641,,,1278.0029,0.4447
744.6264,,,8.5,,,0.0055743,,,70.8716,61.5027,,,,,8.8884,,,0.9497,,,0.0322,,,0.0308,,,38.7594,,,,,10.0,,,3.4186,,,0.0461,,,0.0395,,,0.0361,,,0.0336,,,0.0288,,,0.0288,,,0.037,,,112.3357,,,1271.2714,0.446
744.7788,,,8.5,,,0.0055327,,,73.2381,59.7407,,,,,8.8783,,,0.9386,,,0.0319,,,0.0305,,,38.7594,,,,,10.0,,,3.4177,,,0.0484,,,0.0415,,,0.0379,,,0.0352,,,0.03,,,0.03,,,0.0367,,,112.9928,,,1300.995,0.4408
744.9312,,,8.5,,,0.0051487,,,73.4802,59.3218,,,,,8.8741,,,0.9331,,,0.0325,,,0.031,,,38.7594,,,,,10.0,,,3.4201,,,0.0473,,,0.0406,,,0.0372,,,0.0345,,,0.0295,,,0.0295,,,0.0367,,,113.5304,,,1301.8577,0.4227
745.0836,,,8.5,,,0.0051558,,,73.1359,55.7773,,,,,8.8741,,,0.9345,,,0.0326,,,0.0311,,,38.7594,,,,,10.0,,,3.4222,,,0.049,,,0.0419,,,0.0384,,,0.0356,,,0.0306,,,0.0306,,,0.037,,,114.4867,,,1247.8086,0.4222
745.236,,,8.5,,,0.0057602,,,73.0297,54.2351,,,,,8.8783,,,0.9488,,,0.0326,,,0.0311,,,38.7594,,,,,10.0,,,3.4356,,,0.0496,,,0.0424,,,0.0389,,,0.0361,,,0.0312,,,0.0312,,,0.0368,,,116.3805,,,1204.3969,0.4492
745.3884,,,8.5,,,0.007077,,,72.0357,54.1563,,,,,8.8884,,,1.0064,,,0.0322,,,0.0307,,,38.7594,,,,,10.0,,,3.5165,,,0.0475,,,0.0407,,,0.0374,,,0.0348,,,0.0301,,,0.0301,,,0.0361,,,119.719,,,1230.5524,0.5085
745.5408,,,8.5,,,0.0080115,,,70.678,55.9515,,,,,8.8783,,,1.1682,,,0.0308,,,0.0295,,,38.7594,,,,,10.0,,,3.753,,,0.048,,,0.0412,,,0.0379,,,0.0354,,,0.0311,,,0.0311,,,0.035,,,124.9779,,,1298.8593,0.5455
745.6932,,,8.5,,,0.0087283,,,75.5799,54.265,,,,,8.8804,,,1.4349,,,0.0292,,,0.0281,,,38.7594,,,,,10.0,,,4.1122,,,0.046,,,0.0396,,,0.0365,,,0.034,,,0.03,,,0.03,,,0.0338,,,131.8457,,,1326.7573,0.5774
745.8456,,,8.5,,,0.0086531,,,75.7688,50.5616,,,,,8.9082,,,1.6553,,,0.0284,,,0.0274,,,38.7594,,,,,10.0,,,4.3987,,,0.0496,,,0.0426,,,0.0392,,,0.0364,,,0.0319,,,0.0319,,,0.034,,,139.6571,,,1309.0475,0.5815
745.998,,,8.5,,,0.0090655,,,76.1427,48.965,,,,,8.9318,,,1.648,,,0.0305,,,0.0293,,,38.7594,,,,,10.0,,,4.3834,,,0.0476,,,0.0409,,,0.0377,,,0.0351,,,0.031,,,0.031,,,0.0346,,,146.5038,,,1285.5051,0.6074
746.1504,,,8.5,,,0.0085513,,,76.2651,53.1777,,,,,8.9154,,,1.4239,,,0.0319,,,0.0305,,,38.7594,,,,,10.0,,,4.0842,,,0.0458,,,0.0395,,,0.0367,,,0.0345,,,0.0315,,,0.0315,,,0.0359,,,149.8014,,,1285.3845,0.5801
746.3028,,,8.5,,,0.0071257,,,74.7148,57.6035,,,,,8.8889,,,1.1626,,,0.0324,,,0.0309,,,38.7594,,,,,10.0,,,3.7322,,,0.0472,,,0.0408,,,0.0379,,,0.0357,,,0.0329,,,0.0329,,,0.0358,,,150.4535,,,1287.8527,0.509
746.4552,,,8.5,,,0.005746,,,73.6063,60.2878,,,,,8.8997,,,1.0177,,,0.0319,,,0.0304,,,38.7594,,,,,10.0,,,3.5234,,,0.046,,,0.0399,,,0.037,,,0.0348,,,0.0318,,,0.0318,,,0.0364,,,150.5769,,,1269.9666,0.4546
746.6076,,,8.5,,,0.0056142,,,72.7714,58.7849,,,,,8.8989,,,0.9754,,,0.0357,,,0.0338,,,38.7594,,,,,10.0,,,3.4677,,,0.047,,,0.0407,,,0.0375,,,0.035,,,0.0311,,,0.0311,,,0.0383,,,151.0553,,,1270.6567,0.4481
746.76,,,8.5,,,0.0054487,,,72.6584,56.8521,,,,,8.8968,,,0.9766,,,0.0383,,,0.0362,,,38.7594,,,,,10.0,,,3.4709,,,0.0469,,,0.0405,,,0.0373,,,0.0348,,,0.0307,,,0.0307,,,0.0414,,,151.4259,,,1287.6965,0.4403
746.9124,,,8.5,,,0.0052469,,,73.3414,56.6032,,,,,8.8968,,,0.9838,,,0.0382,,,0.0361,,,38.7594,,,,,10.0,,,3.4776,,,0.0446,,,0.0386,,,0.0358,,,0.0334,,,0.0296,,,0.0296,,,0.0409,,,151.6759,,,1301.3402,0.4327
747.0648,,,8.5,,,0.0043903,,,71.6829,57.9235,,,,,8.8947,,,0.989,,,0.0355,,,0.0336,,,38.7594,,,,,10.0,,,3.4799,,,0.0443,,,0.0383,,,0.0357,,,0.0334,,,0.03,,,0.03,,,0.0403,,,151.8285,,,1292.1759,0.3965
747.2172,,,8.5,,,0.0046115,,,68.1341,60.1471,,,,,8.8855,,,0.9937,,,0.0337,,,0.0321,,,38.7594,,,,,10.0,,,3.4821,,,0.0491,,,0.0423,,,0.0391,,,0.0364,,,0.0322,,,0.0322,,,0.0387,,,151.7544,,,1261.9183,0.4033
747.3696,,,8.5,,,0.0056372,,,71.3737,61.7779,,,,,8.8804,,,0.9976,,,0.0314,,,0.0301,,,38.7594,,,,,10.0,,,3.4856,,,0.0478,,,0.041,,,0.0379,,,0.0354,,,0.0309,,,0.0309,,,0.0353,,,151.4143,,,1254.408,0.4442
747.522,,,8.5,,,0.006677,,,72.8099,61.4387,,,,,8.8884,,,0.995,,,0.0286,,,0.0275,,,38.7594,,,,,10.0,,,3.4863,,,0.0472,,,0.0405,,,0.0373,,,0.0349,,,0.0304,,,0.0304,,,0.0329,,,150.9607,,,1274.0165,0.4911
747.6744,,,8.5,,,0.0069071,,,72.8264,60.3905,,,,,8.8825,,,0.9871,,,0.0302,,,0.029,,,38.7594,,,,,10.0,,,3.4809,,,0.0463,,,0.0398,,,0.0367,,,0.0343,,,0.0299,,,0.0299,,,0.0338,,,150.4928,,,1289.599,0.4992
747.8268,,,8.5,,,0.0066743,,,71.2722,59.6935,,,,,8.8884,,,0.977,,,0.0335,,,0.0319,,,38.7594,,,,,10.0,,,3.4698,,,0.0478,,,0.0411,,,0.038,,,0.0354,,,0.031,,,0.031,,,0.0367,,,149.8241,,,1288.4672,0.4904
747.9792,,,8.5,,,0.0068416,,,67.6174,57.6446,,,,,8.8783,,,0.9702,,,0.0335,,,0.0319,,,38.7594,,,,,10.0,,,3.457,,,0.0511,,,0.0439,,,0.0405,,,0.0379,,,0.0337,,,0.0337,,,0.038,,,149.125,,,1274.7789,0.4937
748.1316,,,8.5,,,0.0074168,,,71.4514,60.0827,,,,,8.8762,,,0.9651,,,0.0318,,,0.0303,,,38.7594,,,,,10.0,,,3.4459,,,0.0503,,,0.0433,,,0.0399,,,0.0374,,,0.0334,,,0.0334,,,0.0366,,,148.5653,,,1250.4099,0.5168
748.284,,,8.5,,,0.0068974,,,72.8122,60.7946,,,,,8.8855,,,0.9555,,,0.03,,,0.0288,,,38.7594,,,,,10.0,,,3.436,,,0.0504,,,0.0434,,,0.0401,,,0.0374,,,0.0334,,,0.0334,,,0.036,,,148.4491,,,1249.5669,0.4969
748.4364,,,8.5,,,0.0067885,,,72.8101,60.3731,,,,,8.8905,,,0.9415,,,0.0299,,,0.0287,,,38.7594,,,,,10.0,,,3.4222,,,0.0526,,,0.0454,,,0.0419,,,0.039,,,0.0347,,,0.0347,,,0.036,,,148.5349,,,1270.243,0.4949
748.5888,,,8.5,,,0.0069903,,,72.8382,57.1627,,,,,8.8783,,,0.9215,,,0.0299,,,0.0287,,,38.7594,,,,,10.0,,,3.4011,,,0.0509,,,0.0439,,,0.0405,,,0.0378,,,0.0334,,,0.0334,,,0.0357,,,148.7732,,,1276.6978,0.4985
748.7412,,,8.5,,,0.0077124,,,72.8607,55.7064,,,,,8.8762,,,0.9045,,,0.0294,,,0.0283,,,38.7594,,,,,10.0,,,3.3763,,,0.0518,,,0.0444,,,0.041,,,0.0382,,,0.034,,,0.034,,,0.0353,,,149.0205,,,1263.078,0.5294
748.8936,,,8.5,,,0.0070204,,,72.7288,55.5502,,,,,8.8855,,,0.8896,,,0.0306,,,0.0293,,,38.7594,,,,,10.0,,,3.3551,,,0.0529,,,0.0453,,,0.0418,,,0.0391,,,0.0349,,,0.0349,,,0.0351,,,148.9724,,,1244.7341,0.5038
749.046,,,8.5,,,0.0071398,,,72.6103,52.8804,,,,,8.8905,,,0.8819,,,0.0324,,,0.0309,,,38.7594,,,,,10.0,,,3.3428,,,0.0496,,,0.0425,,,0.0393,,,0.0368,,,0.0329,,,0.0329,,,0.0358,,,148.9607,,,1250.4258,0.5091
749.1984,,,8.5,,,0.0070858,,,72.6654,47.8075,,,,,8.8825,,,0.883,,,0.0328,,,0.0312,,,38.7594,,,,,10.0,,,3.3398,,,0.0477,,,0.0409,,,0.0378,,,0.0354,,,0.0316,,,0.0316,,,0.0358,,,149.0509,,,1263.2505,0.5036
749.3508,,,8.5,,,0.0072327,,,72.663,47.3014,,,,,8.8926,,,0.8914,,,0.0308,,,0.0295,,,38.7594,,,,,10.0,,,3.3429,,,0.0473,,,0.0407,,,0.0376,,,0.0351,,,0.0314,,,0.0314,,,0.0351,,,149.0901,,,1254.5239,0.5146
749.5032,,,8.5,,,0.0068699,,,72.6799,50.8537,,,,,8.8968,,,0.8949,,,0.0316,,,0.0302,,,38.7594,,,,,10.0,,,3.3452,,,0.0471,,,0.0405,,,0.0374,,,0.0349,,,0.0311,,,0.0311,,,0.0349,,,148.9419,,,1233.1653,0.5006
749.6556,,,8.5,,,0.0059558,,,72.7707,54.5973,,,,,8.8968,,,0.8859,,,0.0337,,,0.0321,,,38.8114,,,,,10.0,,,3.3418,,,0.0486,,,0.0417,,,0.0384,,,0.0358,,,0.0316,,,0.0316,,,0.0372,,,148.6322,,,1226.542,0.4608
749.808,,,8.5,,,0.0051558,,,72.8084,55.3288,,,,,8.8968,,,0.8744,,,0.0347,,,0.0329,,,38.9351,,,,,10.0,,,3.3396,,,0.0465,,,0.0399,,,0.0368,,,0.0343,,,0.0302,,,0.0302,,,0.0377,,,148.4419,,,1236.818,0.4292
749.9604,,,8.5,,,0.0048416,,,72.8553,55.8347,,,,,8.8968,,,0.868,,,0.0344,,,0.0327,,,38.8633,,,,,10.0,,,3.3426,,,0.0446,,,0.0385,,,0.0355,,,0.0331,,,0.0291,,,0.0291,,,0.0383,,,148.2295,,,1252.4567,0.4169
750.1128,,,8.5,,,0.0053071,,,72.8792,58.775,,,,,8.8968,,,0.8723,,,0.0335,,,0.0319,,,38.9351,,,,,10.0,,,3.349,,,0.0462,,,0.0399,,,0.0367,,,0.0342,,,0.03,,,0.03,,,0.0386,,,148.3938,,,1254.9454,0.4352
750.2652,,,8.5,,,0.0055885,,,72.8625,61.8063,,,,,8.901,,,0.8773,,,0.034,,,0.0324,,,38.8114,,,,,10.0,,,3.3478,,,0.0452,,,0.0392,,,0.0359,,,0.0335,,,0.0293,,,0.0293,,,0.0387,,,148.9491,,,1248.9247,0.448
750.4176,,,8.5,,,0.0055115,,,72.8596,62.0982,,,,,8.9154,,,0.8713,,,0.0343,,,0.0326,,,38.7594,,,,,10.0,,,3.3375,,,0.0462,,,0.0398,,,0.0366,,,0.0341,,,0.0299,,,0.0299,,,0.0388,,,149.5901,,,1252.3724,0.4492
750.57,,,8.5,,,0.0055699,,,72.9604,59.0574,,,,,8.9175,,,0.8551,,,0.0347,,,0.033,,,38.8114,,,,,10.0,,,3.3252,,,0.0472,,,0.0405,,,0.0373,,,0.0348,,,0.0308,,,0.0308,,,0.0397,,,150.2063,,,1249.2135,0.4519
750.7224,,,8.5,,,0.0053929,,,72.7845,55.8425,,,,,8.9124,,,0.8449,,,0.0343,,,0.0326,,,38.987,,,,,10.0,,,3.322,,,0.0477,,,0.041,,,0.0378,,,0.0354,,,0.0316,,,0.0316,,,0.04,,,151.016,,,1243.963,0.4437
750.8748,,,8.5,,,0.0054,,,72.8943,54.9405,,,,,8.9175,,,0.8579,,,0.0334,,,0.0317,,,39.039,,,,,10.0,,,3.3346,,,0.0472,,,0.0407,,,0.0376,,,0.0351,,,0.0314,,,0.0314,,,0.0389,,,151.7151,,,1235.4052,0.4452
751.0272,,,8.5,,,0.0055929,,,72.9942,54.7517,,,,,8.9196,,,0.8889,,,0.0314,,,0.03,,,39.039,,,,,10.0,,,3.3571,,,0.045,,,0.0387,,,0.0358,,,0.0335,,,0.0299,,,0.0299,,,0.037,,,152.2035,,,1227.718,0.4519
751.1796,,,8.5,,,0.0059327,,,73.155,55.4858,,,,,8.9196,,,0.9109,,,0.0308,,,0.0295,,,39.039,,,,,10.0,,,3.3753,,,0.0464,,,0.0398,,,0.0368,,,0.0343,,,0.0304,,,0.0304,,,0.0359,,,152.5349,,,1218.02,0.4656
751.332,,,8.5,,,0.0057257,,,73.0779,55.3951,,,,,8.9196,,,0.9178,,,0.0295,,,0.0284,,,39.039,,,,,10.0,,,3.3798,,,0.0468,,,0.04,,,0.037,,,0.0345,,,0.0309,,,0.0309,,,0.0343,,,152.8446,,,1217.2374,0.4568
751.4844,,,8.5,,,0.0051929,,,72.7655,56.6358,,,,,8.9196,,,0.9138,,,0.0287,,,0.0277,,,39.039,,,,,10.0,,,3.3751,,,0.0456,,,0.0393,,,0.0365,,,0.034,,,0.0305,,,0.0305,,,0.0341,,,152.7937,,,1233.948,0.4349
751.6368,,,8.5,,,0.0050673,,,72.7764,56.8088,,,,,8.9196,,,0.9093,,,0.0314,,,0.03,,,39.039,,,,,10.0,,,3.3742,,,0.0454,,,0.0391,,,0.0362,,,0.0337,,,0.0295,,,0.0295,,,0.0348,,,152.4099,,,1253.2753,0.4296
751.7892,,,8.5,,,0.0055628,,,73.0622,55.1362,,,,,8.9196,,,0.9073,,,0.0328,,,0.0312,,,39.039,,,,,10.0,,,3.3842,,,0.0444,,,0.038,,,0.0351,,,0.0326,,,0.0281,,,0.0281,,,0.036,,,152.1206,,,1245.5408,0.4501
751.9416,,,8.5,,,0.0059327,,,71.6112,54.0643,,,,,8.9196,,,0.9059,,,0.0306,,,0.0293,,,39.039,,,,,10.0,,,3.3996,,,0.0432,,,0.0371,,,0.0342,,,0.0318,,,0.0273,,,0.0273,,,0.0355,,,151.8534,,,1241.6993,0.4658
752.094,,,8.5,,,0.0056442,,,66.8615,56.047,,,,,8.9175,,,0.9044,,,0.0302,,,0.0289,,,39.039,,,,,10.0,,,3.4068,,,0.0417,,,0.0358,,,0.033,,,0.0306,,,0.0265,,,0.0265,,,0.0346,,,151.1582,,,1250.0321,0.4538
752.2464,,,8.5,,,0.0052044,,,65.0528,59.5912,,,,,8.9124,,,0.9041,,,0.0321,,,0.0306,,,39.039,,,,,10.0,,,3.4104,,,0.0437,,,0.0375,,,0.0345,,,0.0321,,,0.0276,,,0.0276,,,0.0356,,,151.0697,,,1248.0094,0.4348
752.3988,,,8.5,,,0.0054743,,,64.7612,61.176,,,,,8.9175,,,0.9203,,,0.0331,,,0.0315,,,39.039,,,,,10.0,,,3.4357,,,0.0458,,,0.0393,,,0.036,,,0.0334,,,0.0287,,,0.0287,,,0.0373,,,151.3562,,,1244.894,0.4463
752.5512,,,8.5,,,0.0062186,,,64.3279,57.403,,,,,8.9196,,,0.9761,,,0.0337,,,0.032,,,39.039,,,,,10.0,,,3.5146,,,0.0466,,,0.0398,,,0.0365,,,0.0339,,,0.029,,,0.029,,,0.0375,,,151.5188,,,1232.8923,0.478
752.7036,,,8.5,,,0.0069513,,,64.3619,52.7752,,,,,8.9196,,,1.072,,,0.033,,,0.0314,,,39.039,,,,,10.0,,,3.6505,,,0.047,,,0.0402,,,0.0369,,,0.0342,,,0.0293,,,0.0293,,,0.0366,,,151.8634,,,1234.4178,0.509
752.856,,,8.5,,,0.0069584,,,62.8532,52.0327,,,,,8.9196,,,1.1785,,,0.0321,,,0.0306,,,39.039,,,,,10.0,,,3.8006,,,0.048,,,0.0411,,,0.0378,,,0.035,,,0.0299,,,0.0299,,,0.0355,,,152.2384,,,1256.2258,0.5095
753.0084,,,8.5,,,0.0060372,,,57.7497,55.2694,,,,,8.9196,,,1.2239,,,0.0316,,,0.0302,,,39.039,,,,,10.0,,,3.8785,,,0.0444,,,0.0382,,,0.0352,,,0.0327,,,0.0281,,,0.0281,,,0.0349,,,152.6438,,,1253.2753,0.4709
753.1608,,,8.5,,,0.0051301,,,56.0662,57.8802,,,,,8.9196,,,1.162,,,0.0299,,,0.0287,,,39.039,,,,,10.0,,,3.8189,,,0.0447,,,0.0384,,,0.0354,,,0.0329,,,0.0284,,,0.0284,,,0.0343,,,153.2312,,,1221.9984,0.4328
753.3132,,,8.5,,,0.0048858,,,55.8077,59.6449,,,,,8.9154,,,1.0247,,,0.0308,,,0.0296,,,39.039,,,,,10.0,,,3.6404,,,0.0497,,,0.0425,,,0.039,,,0.0361,,,0.0312,,,0.0312,,,0.0356,,,153.6831,,,1224.2061,0.4232
753.4656,,,8.5,,,0.005177,,,55.7448,58.1607,,,,,8.9053,,,0.8957,,,0.0353,,,0.0335,,,39.039,,,,,10.0,,,3.4483,,,0.0476,,,0.0406,,,0.0374,,,0.0347,,,0.0299,,,0.0299,,,0.0383,,,154.3661,,,1260.8623,0.4322
753.618,,,8.5,,,0.0048814,,,55.6786,57.2599,,,,,8.9154,,,0.8342,,,0.0358,,,0.0339,,,39.039,,,,,10.0,,,3.3337,,,0.0474,,,0.0405,,,0.0373,,,0.0347,,,0.0299,,,0.0299,,,0.0394,,,155.2677,,,1289.5306,0.422
753.7704,,,8.5,,,0.0043558,,,55.5674,54.0501,,,,,8.9196,,,0.8304,,,0.0346,,,0.0329,,,39.039,,,,,10.0,,,3.3087,,,0.048,,,0.0412,,,0.0378,,,0.0351,,,0.0301,,,0.0301,,,0.0383,,,155.198,,,1276.8823,0.4012
753.9228,,,8.5,,,0.0042416,,,55.5656,52.1978,,,,,8.9196,,,0.8427,,,0.0339,,,0.0323,,,39.039,,,,,10.0,,,3.3208,,,0.0487,,,0.0417,,,0.0383,,,0.0355,,,0.0304,,,0.0304,,,0.0376,,,153.6078,,,1234.9116,0.3964
754.0752,,,8.5,,,0.0047026,,,55.6618,50.4853,,,,,8.9196,,,0.8426,,,0.0339,,,0.0323,,,39.039,,,,,10.0,,,3.3229,,,0.0477,,,0.0408,,,0.0375,,,0.0348,,,0.0299,,,0.0299,,,0.038,,,151.219,,,1222.6124,0.4144
754.2276,,,8.5,,,0.0046602,,,55.5948,51.5203,,,,,8.9196,,,0.821,,,0.0356,,,0.0337,,,39.039,,,,,10.0,,,3.2998,,,0.0473,,,0.0403,,,0.0371,,,0.0344,,,0.0296,,,0.0296,,,0.0383,,,150.4834,,,1245.1873,0.4125
