DEPTH,BS:1,BS:2,BS:3,DNPH:1,DNPH:2,DNPH:3,DT:1,DT:2,DT:3,ECGR:1,ECGR:2,ECGR:3,HART:1,HART:2,HART:3,HCAL:1,HCAL:2,HCAL:3,HDRA:1,HDRA:2,HDRA:3,HLLD,HLLS,HMIN:1,HMIN:2,HMIN:3,HMNO:1,HMNO:2,HMNO:3,HRLD:1,HRLD:2,HRLS:1,HRLS:2,HTEM:1,HTEM:2,HTEM:3,HTNP:1,HTNP:2,PEF8:1,PEF8:2,PEFZ,RHO8:1,RHO8:2,RHOZ,RXO8:1,RXO8:2,RXOZ,SP:1,SP:2,SP:3,TENS:1,TENS:2,TENS:3,TNPH
199.9488,,,8.5,,,-0.0063995,,,70.3946,,,50.7626,,,5.8152,,,3.6929,,,0.2441,0.0377,40351.6875,,,0.1144,,,0.0787,,,,,,,27.5748,,,,,9.2905,,,2.2252,,,0.0824,,,31.9295,,,680.3647,0.398818
200.1012,,,8.5,,,-0.0060011,,,70.5256,,,53.4764,,,2.861,,,3.693,,,0.2448,0.0393,106.1916,,,0.113,,,0.0784,,,,,,,27.5748,,,,,9.2836,,,2.2245,,,0.0829,,,32.3739,,,679.9362,0.338459
200.2536,,,8.5,,,-0.0061995,,,70.6561,,,54.4693,,,2.9346,,,3.6695,,,0.2424,0.04,0.004,,,0.1122,,,0.0784,,,,,,,27.5748,,,,,9.2872,,,2.2221,,,0.083,,,32.8114,,,674.9586,0.369019
200.406,,,8.5,,,-0.0062997,,,70.2178,,,50.6575,,,2.8262,,,3.6929,,,0.2358,0.041,0.0051,,,0.1127,,,0.0782,,,,,,,27.5748,,,,,9.299,,,2.2142,,,0.0823,,,35.0566,,,679.017,0.373389
200.5584,,,8.5,,,-0.0067987,,,65.1161,,,49.3147,,,2.9871,,,3.693,,,0.2358,0.0407,0.0049,,,0.1116,,,0.0771,,,,,,,27.5748,,,,,9.3274,,,2.2134,,,0.0813,,,35.8729,,,679.9326,0.455683
200.7108,,,8.5,,,-0.0069995,,,65.3151,,,50.0117,,,3.107,,,3.6695,,,0.2392,0.0393,0.0036,,,0.1103,,,0.0765,,,,,,,27.5748,,,,,9.3538,,,2.215,,,0.0807,,,37.4334,,,677.673,0.497889
200.8632,,,8.5,,,-0.0069003,,,65.4722,,,47.9912,,,2.159,,,3.6812,,,0.2498,0.0388,40467.6875,,,0.1096,,,0.0763,,,,,,,27.5748,,,,,9.3808,,,2.2274,,,0.081,,,36.7518,,,680.8338,0.490619
201.0156,,,8.5,,,-0.0066008,,,65.1522,,,44.3165,,,2.9683,,,3.6694,,,0.2569,0.0365,106.4946,,,0.1121,,,0.0776,,,,,,,27.5748,,,,,9.391,,,2.2354,,,0.082,,,37.311,,,676.3181,0.426967
201.168,,,8.5,,,-0.0063008,,,65.7948,,,42.8534,,,2.8373,,,3.6929,,,0.2668,0.04,0.0056,,,0.1163,,,0.0799,,,,,,,27.5748,,,,,9.3722,,,2.254,,,0.083,,,37.7489,,,679.0206,0.38102
201.3204,,,8.5,,,-0.0062003,,,65.3248,,,45.5294,,,2.7586,,,3.693,,,0.2693,0.041,0.006,,,0.1169,,,0.0804,,,,,,,27.5748,,,,,9.3303,,,2.2626,,,0.0841,,,37.0643,,,680.8374,0.366638
201.4728,,,8.5,,,-0.0064992,,,64.821,,,46.1254,,,2.7984,,,3.693,,,0.2719,0.0425,0.0079,,,0.1156,,,0.0801,,,,,,,27.5748,,,,,9.2965,,,2.2711,,,0.0842,,,36.8132,,,683.5566,0.402904
201.6252,,,8.5,,,-0.0065,,,64.8838,,,46.5249,,,2.779,,,3.693,,,0.2629,0.0415,0.0056,,,0.1153,,,0.0799,,,,,,,27.5748,,,,,9.2843,,,2.2649,,,0.0839,,,37.5605,,,680.3969,0.41457
201.7776,,,8.5,,,-0.0066995,,,64.9952,,,49.3772,,,3.2713,,,3.6695,,,0.2514,0.0389,0.0031,,,0.1139,,,0.0787,,,,,,,27.5748,,,,,9.3123,,,2.2504,,,0.0827,,,36.6275,,,682.1982,0.452999
201.93,,,8.5,,,-0.0066003,,,64.6969,,,50.2534,,,6.0581,,,3.6929,,,0.244,0.0423,0.0056,,,0.1117,,,0.0773,,,,,,,27.5748,,,,,9.3713,,,2.2365,,,0.0816,,,36.0016,,,679.9409,0.433352
202.0824,,,8.5,,,-0.0066997,,,56.9523,,,50.3865,,,2.8301,,,3.6695,,,0.2469,0.0415,0.0079,,,0.1111,,,0.0769,,,,,,,27.5748,,,,,9.4616,,,2.2313,,,0.081,,,37.0597,,,683.5542,0.439982
202.2348,,,8.5,,,-0.0064008,,,57.0749,,,48.0828,,,2.548,,,3.6929,,,0.2548,0.0409,0.0079,,,0.1115,,,0.0769,,,,,,,27.5748,,,,,9.5276,,,2.2409,,,0.0807,,,37.4989,,,685.3733,0.397911
202.3872,,,8.5,,,-0.0063003,,,56.5326,,,45.4459,,,3.0678,,,3.6695,,,0.2569,0.0405,0.0058,,,0.1108,,,0.0766,,,,,,,27.5748,,,,,9.543,,,2.2494,,,0.0805,,,36.6896,,,675.8777,0.38254
202.5396,,,8.5,,,-0.0063,,,56.8378,,,44.2094,,,2.8933,,,3.6694,,,0.2511,0.0414,0.0061,,,0.1104,,,0.0763,,,,,,,27.5748,,,,,9.5322,,,2.2482,,,0.0802,,,39.3679,,,677.2098,0.384694
202.692,,,8.5,,,-0.0064995,,,62.1584,,,43.9052,,,2.8241,,,3.6929,,,0.2487,0.0418,0.0072,,,0.1094,,,0.0758,,,,,,,27.5748,,,,,9.5212,,,2.2501,,,0.08,,,38.627,,,683.5471,0.420506
202.8444,,,8.5,,,-0.0065,,,62.3331,,,46.3692,,,6.6863,,,3.693,,,0.2479,0.0433,0.0062,,,0.1091,,,0.0757,,,,,,,27.5748,,,,,9.528,,,2.2502,,,0.0799,,,37.0666,,,670.8964,0.416112
202.9968,,,8.5,,,-0.0066995,,,62.2508,,,46.6145,,,2.7197,,,3.693,,,0.2508,0.0379,0.0017,,,0.1085,,,0.0755,,,,,,,27.5748,,,,,9.5497,,,2.2516,,,0.08,,,37.7482,,,677.6491,0.451507
203.1492,,,8.5,,,-0.0067,,,57.0511,,,43.9085,,,2.3497,,,3.6812,,,0.2478,0.0402,0.006,,,0.1091,,,0.0758,,,,,,,27.5748,,,,,9.573,,,2.2393,,,0.0803,,,37.937,,,679.929,0.458282
203.3016,,,8.5,,,-0.0070989,,,57.7132,,,42.8695,,,7.9843,,,3.6694,,,0.2457,0.0409,0.0007,,,0.1098,,,0.0762,,,,,,,27.5748,,,,,9.5957,,,2.2278,,,0.0805,,,37.1895,,,679.0302,0.532704
203.454,,,8.5,,,-0.0071,,,57.7671,,,42.8927,,,2.6554,,,3.6812,,,0.244,0.0404,0.0053,,,0.1102,,,0.0764,,,,,,,27.5748,,,,,9.6117,,,2.2164,,,0.0807,,,36.6265,,,680.3849,0.524123
203.6064,,,8.5,,,-0.0071997,,,65.519,,,43.9706,,,2.3187,,,3.693,,,0.2392,0.0391,0.0056,,,0.1099,,,0.0764,,,,,,,27.5748,,,,,9.6019,,,2.2069,,,0.0807,,,37.3107,,,676.317,0.54684
203.7588,,,8.5,,,-0.0069008,,,70.4795,,,46.3436,,,2.8582,,,3.693,,,0.2309,0.0382,40510.6484,,,0.1109,,,0.0767,,,,,,,27.5748,,,,,9.5881,,,2.1979,,,0.0806,,,36.4398,,,682.6398,0.484365
203.9112,,,8.5,,,-0.0069,,,70.426,,,47.8232,,,2.7134,,,3.6695,,,0.2265,0.04,106.6116,,,0.1108,,,0.0765,,,,,,,27.5748,,,,,9.5776,,,2.1992,,,0.0803,,,36.8115,,,675.4181,0.492777
204.0636,,,8.5,,,-0.007299,,,70.7065,,,50.066,,,2.9917,,,3.6929,,,0.2254,0.0406,0.0027,,,0.11,,,0.076,,,,,,,27.5748,,,,,9.6142,,,2.2048,,,0.08,,,36.8748,,,680.8279,0.559923
204.216,,,8.5,,,-0.006901,,,65.655,,,48.7319,,,2.3476,,,3.693,,,0.2193,0.0386,0.0056,,,0.1095,,,0.0758,,,,,,,27.5748,,,,,9.6461,,,2.2025,,,0.0799,,,36.7503,,,685.3661,0.496368
204.3684,,,8.5,,,-0.0066008,,,65.4506,,,46.7905,,,3.3101,,,3.693,,,0.2189,0.0391,0.0036,,,0.1098,,,0.076,,,,,,,27.5748,,,,,9.676,,,2.2152,,,0.0799,,,36.5007,,,679.9492,0.441843
204.5208,,,8.5,,,-0.0063008,,,64.9552,,,44.3184,,,2.9036,,,3.693,,,0.2222,0.0419,0.006,,,0.1103,,,0.0761,,,,,,,27.5748,,,,,9.6844,,,2.2326,,,0.08,,,37.8091,,,678.1254,0.381558
204.6732,,,8.5,,,-0.0063,,,64.7052,,,45.2648,,,6.2886,,,3.693,,,0.227,0.0376,40515.5391,,,0.1101,,,0.0761,,,,,,,27.5748,,,,,9.7242,,,2.2472,,,0.0799,,,37.8748,,,678.1206,0.390775
204.8256,,,8.5,,,-0.0063,,,64.9215,,,43.9805,,,3.6878,,,3.693,,,0.2215,0.0385,106.6207,,,0.1096,,,0.0758,,,,,,,27.5748,,,,,9.7847,,,2.2346,,,0.0798,,,38.062,,,682.6446,0.379729
204.978,,,8.5,,,-0.0065992,,,65.1787,,,47.4227,,,2.1913,,,3.693,,,0.2122,0.0416,0.0097,,,0.1091,,,0.0756,,,,,,,27.5748,,,,,9.8567,,,2.2152,,,0.0798,,,39.3092,,,683.5613,0.428272
205.1304,,,8.5,,,-0.0065003,,,65.1578,,,45.5898,,,2.6319,,,3.693,,,0.2064,0.0398,0.0042,,,0.1092,,,0.0757,,,,,,,27.5748,,,,,9.9124,,,2.2037,,,0.0798,,,38.8138,,,681.3017,0.413739
205.2828,,,8.5,,,-0.0066995,,,65.4184,,,48.8461,,,2.5286,,,3.693,,,0.2027,0.0406,0.0065,,,0.1096,,,0.0758,,,,,,,27.5748,,,,,9.9407,,,2.2001,,,0.0797,,,38.9372,,,681.2957,0.453296
205.4352,,,8.5,,,-0.0064008,,,65.6796,,,44.6638,,,2.3594,,,3.693,,,0.202,0.0403,0.0056,,,0.1096,,,0.0757,,,,,,,27.5748,,,,,9.9353,,,2.2054,,,0.0795,,,39.3115,,,680.3909,0.410214
205.5876,,,8.5,,,-0.0064997,,,65.5391,,,43.0534,,,3.2318,,,3.693,,,0.2013,0.0397,0.0027,,,0.109,,,0.0754,,,,,,,27.5748,,,,,9.9133,,,2.2107,,,0.0794,,,38.5021,,,683.103,0.419176
205.74,,,8.5,,,-0.0068989,,,65.6079,,,42.2307,,,2.7825,,,3.6695,,,0.2009,0.0404,0.0055,,,0.1099,,,0.0756,,,,,,,27.5748,,,,,9.8731,,,2.2151,,,0.0792,,,38.5623,,,681.7529,0.490014
205.8924,,,8.5,,,-0.0075982,,,58.1084,,,46.131,,,2.2131,,,3.6929,,,0.1967,0.0416,0.0091,,,0.1091,,,0.0753,,,,,,,27.5748,,,,,9.8525,,,2.2098,,,0.0789,,,36.9418,,,682.2017,0.630531
206.0448,,,8.5,,,-0.0074005,,,58.0363,,,50.2917,,,2.3924,,,3.6695,,,0.1931,0.0427,0.0096,,,0.1093,,,0.0752,,,,,,,27.5748,,,,,9.8459,,,2.2075,,,0.0787,,,37.6232,,,680.3933,0.593897
206.1972,,,8.5,,,-0.0069013,,,65.3711,,,50.9086,,,2.8204,,,3.6694,,,0.189,0.04,0.0047,,,0.1091,,,0.075,,,,,,,27.5748,,,,,9.878,,,2.2014,,,0.0785,,,36.8146,,,679.0314,0.496057
206.3496,,,8.5,,,-0.0068003,,,64.7187,,,56.7201,,,2.5942,,,3.6929,,,0.1887,0.041,0.0048,,,0.1091,,,0.0748,,,,,,,27.5748,,,,,9.9297,,,2.1987,,,0.0777,,,36.0021,,,679.9326,0.482136
206.502,,,8.5,,,-0.0067003,,,56.5748,,,55.4286,,,3.1951,,,3.693,,,0.1898,0.0426,0.0059,,,0.1086,,,0.0741,,,,,,,27.5748,,,,,9.9793,,,2.1942,,,0.077,,,36.6234,,,674.9586,0.458761
206.6544,,,8.5,,,-0.0067,,,56.6293,,,52.4887,,,5.5602,,,3.6695,,,0.1925,0.0436,0.0057,,,0.1066,,,0.0731,,,,,,,27.5748,,,,,9.9968,,,2.196,,,0.0763,,,36.5003,,,683.0887,0.460994
206.8068,,,8.5,,,-0.0070989,,,57.411,,,48.1323,,,2.1776,,,3.6929,,,0.191,0.0422,0.0105,,,0.1061,,,0.0729,,,,,,,27.5748,,,,,9.9788,,,2.1893,,,0.0762,,,36.1883,,,677.2289,0.529919
206.9592,,,8.5,,,-0.0078979,,,57.3777,,,50.4996,,,2.1989,,,3.693,,,0.1922,0.0406,0.0076,,,0.107,,,0.0732,,,,,,,27.5748,,,,,9.9616,,,2.1851,,,0.0761,,,36.6862,,,681.7374,0.712719
207.1116,,,8.5,,,-0.0076008,,,56.9177,,,54.7766,,,2.898,,,3.6695,,,0.1926,0.0409,0.0047,,,0.1066,,,0.073,,,,,,,27.5748,,,,,9.9578,,,2.1778,,,0.076,,,37.0615,,,685.3685,0.650665
207.264,,,8.5,,,-0.0073008,,,56.666,,,54.3231,,,2.6993,,,3.6694,,,0.1953,0.0397,0.0057,,,0.1067,,,0.073,,,,,,,27.5748,,,,,9.9727,,,2.1793,,,0.0759,,,36.6885,,,679.9492,0.577791
207.4164,,,8.5,,,-0.006901,,,56.8734,,,51.9129,,,2.6789,,,3.6694,,,0.1964,0.0398,0.0065,,,0.1062,,,0.0728,,,,,,,27.5748,,,,,9.9826,,,2.1801,,,0.0759,,,36.6875,,,681.7446,0.491626
207.5688,,,8.5,,,-0.0066008,,,65.1296,,,53.0535,,,7.0377,,,3.6929,,,0.1978,0.0416,0.005,,,0.106,,,0.0728,,,,,,,27.5748,,,,,9.9896,,,2.1786,,,0.076,,,37.6849,,,683.559,0.440534
207.7212,,,8.5,,,-0.0065003,,,65.0775,,,51.3767,,,2.6891,,,3.693,,,0.1994,0.0407,0.0064,,,0.1063,,,0.0729,,,,,,,27.5748,,,,,9.9927,,,2.1747,,,0.0758,,,36.1914,,,681.3017,0.42883
207.8736,,,8.5,,,-0.0066995,,,65.0186,,,51.9724,,,2.8262,,,3.693,,,0.2003,0.0389,0.0049,,,0.1068,,,0.0728,,,,,,,27.5748,,,,,10.0,,,2.1732,,,0.0755,,,34.7538,,,682.2006,0.454732
208.026,,,8.5,,,-0.0068995,,,63.974,,,49.1076,,,3.2987,,,3.6695,,,0.2012,0.0403,0.0037,,,0.1055,,,0.0722,,,,,,,27.5748,,,,,10.0,,,2.1833,,,0.0751,,,36.4331,,,687.6318,0.499782
208.1784,,,8.5,,,-0.0071992,,,63.7574,,,47.12,,,3.5926,,,3.6812,,,0.1988,0.041,0.0044,,,0.1052,,,0.0721,,,,,,,27.5748,,,,,9.9897,,,2.1899,,,0.0752,,,34.6921,,,679.0504,0.551863
208.3308,,,8.5,,,-0.0073995,,,63.9469,,,43.4805,,,3.0055,,,3.693,,,0.1972,0.0402,0.0056,,,0.105,,,0.0722,,,,,,,27.5748,,,,,9.9687,,,2.1934,,,0.0755,,,32.8798,,,681.7422,0.609549
208.4832,,,8.5,,,-0.0068016,,,73.7162,,,40.7416,,,8.196,,,3.6695,,,0.194,0.0375,40407.4375,,,0.1057,,,0.0726,,,,,,,27.5748,,,,,9.9542,,,2.1852,,,0.0758,,,32.5633,,,678.1301,0.475154
208.6356,,,8.5,,,-0.0065008,,,81.5969,,,41.7398,,,4.4394,,,3.6694,,,0.1939,0.0353,40526.418,,,0.1055,,,0.0727,,,,,,,27.5748,,,,,9.935,,,2.1828,,,0.0763,,,32.8118,,,683.5494,0.42543
208.788,,,8.5,,,-0.0062008,,,70.088,,,46.0044,,,2.6612,,,3.6929,,,0.1938,0.0386,106.374,,,0.1062,,,0.0732,,,,,,,27.5748,,,,,9.9111,,,2.1777,,,0.0768,,,30.6931,,,681.7541,0.370843
208.9404,,,8.5,,,-0.0064992,,,77.6086,,,49.1216,,,2.8404,,,3.693,,,0.1977,0.0404,0.0063,,,0.1069,,,0.0737,,,,,,,27.5748,,,,,9.874,,,2.1757,,,0.0773,,,31.7472,,,681.7493,0.428448
209.0928,,,8.5,,,-0.0066995,,,62.4634,,,52.2793,,,3.393,,,3.693,,,0.2023,0.0401,0.005,,,0.1075,,,0.0742,,,,,,,27.5748,,,,,9.8365,,,2.1723,,,0.0778,,,32.5604,,,683.559,0.45533
209.2452,,,8.5,,,-0.0067997,,,62.1383,,,52.8172,,,3.109,,,3.6695,,,0.206,0.0414,0.006,,,0.1076,,,0.0744,,,,,,,27.5748,,,,,9.7967,,,2.1744,,,0.0784,,,29.321,,,681.3017,0.478838
209.3976,,,8.5,,,-0.0067003,,,62.8615,,,46.8483,,,4.6171,,,3.6694,,,0.2105,0.0396,40487.4805,,,0.1083,,,0.0749,,,,,,,27.5748,,,,,9.748,,,2.1938,,,0.0788,,,30.9956,,,684.915,0.458454
209.55,,,8.5,,,-0.0067997,,,73.0385,,,40.195,,,4.0286,,,3.6929,,,0.2252,0.0366,106.5486,,,0.1089,,,0.0753,,,,,,,27.5748,,,,,9.7096,,,2.2435,,,0.0791,,,30.065,,,688.5437,0.474757
209.7024,,,8.5,,,-0.0068,,,67.405,,,32.0992,,,2.2168,,,3.6695,,,0.2508,0.0386,0.0056,,,0.1088,,,0.0753,,,,,,,27.5748,,,,,9.6576,,,2.314,,,0.0793,,,30.0625,,,688.1008,0.487267
209.8548,,,8.5,,,-0.0072987,,,67.5255,,,35.3281,,,2.6759,,,3.6694,,,0.2663,0.0428,0.0081,,,0.1086,,,0.0753,,,,,,,27.5748,,,,,9.5861,,,2.3449,,,0.0795,,,31.3716,,,682.2184,0.589531
210.0072,,,8.5,,,-0.006901,,,73.0626,,,40.0439,,,3.655,,,3.6812,,,0.2549,0.0449,0.008,,,0.1089,,,0.0755,,,,,,,27.5748,,,,,9.505,,,2.2965,,,0.0797,,,32.4347,,,691.251,0.505223
210.1596,,,8.5,,,-0.0069997,,,78.5792,,,46.3548,,,2.4286,,,3.6694,,,0.2332,0.0416,0.0067,,,0.1097,,,0.0759,,,,,,,27.5748,,,,,9.432,,,2.2178,,,0.0798,,,31.7518,,,681.3219,0.517567
210.312,,,8.5,,,-0.0068005,,,71.2842,,,49.1509,,,2.8033,,,3.6929,,,0.2153,0.0386,0.0048,,,0.1098,,,0.0759,,,,,,,27.5748,,,,,9.3875,,,2.1592,,,0.0798,,,32.6227,,,690.3438,0.492965
210.4644,,,8.5,,,-0.0068997,,,65.5841,,,47.8415,,,4.0535,,,3.6812,,,0.2099,0.0424,0.0064,,,0.11,,,0.076,,,,,,,27.5748,,,,,9.3564,,,2.1458,,,0.0798,,,33.1237,,,683.5816,0.501976
210.6168,,,8.5,,,-0.0068003,,,64.9619,,,50.2793,,,2.4026,,,3.693,,,0.2048,0.0414,0.009,,,0.1095,,,0.0757,,,,,,,27.5748,,,,,9.3517,,,2.1428,,,0.0796,,,34.7457,,,690.8021,0.490231
210.7692,,,8.5,,,-0.0066005,,,65.0478,,,50.3177,,,2.929,,,3.693,,,0.2026,0.0425,0.01,,,0.1098,,,0.0757,,,,,,,27.5748,,,,,9.3753,,,2.1436,,,0.0793,,,35.7474,,,686.7496,0.446415
210.9216,,,8.5,,,-0.0067995,,,65.116,,,48.2121,,,3.4497,,,3.693,,,0.2073,0.0413,0.0064,,,0.1087,,,0.0751,,,,,,,27.5748,,,,,9.412,,,2.1548,,,0.0791,,,35.189,,,687.6437,0.481707
211.074,,,8.5,,,-0.0067003,,,64.9944,,,44.8241,,,3.1685,,,3.6812,,,0.2145,0.0415,0.0078,,,0.1085,,,0.0751,,,,,,,27.5748,,,,,9.4724,,,2.1644,,,0.0791,,,36.6212,,,682.6696,0.472225
211.2264,,,8.5,,,-0.0067,,,65.1081,,,38.4501,,,4.4679,,,3.693,,,0.217,0.0419,0.0047,,,0.1094,,,0.0755,,,,,,,27.5748,,,,,9.5339,,,2.1621,,,0.0791,,,38.6821,,,682.6565,0.468709
211.3788,,,8.5,,,-0.0066003,,,65.1887,,,39.7733,,,8.7751,,,3.693,,,0.2152,0.0414,0.0038,,,0.1097,,,0.0755,,,,,,,27.5748,,,,,9.5875,,,2.1509,,,0.079,,,38.3135,,,686.7281,0.451445
211.5312,,,8.5,,,-0.0066,,,64.9985,,,38.8908,,,2.6604,,,3.6695,,,0.213,0.0402,0.0101,,,0.1085,,,0.075,,,,,,,27.5748,,,,,9.6147,,,2.1442,,,0.0789,,,39.4345,,,680.4052,0.455988
211.6836,,,8.5,,,-0.0064005,,,64.9746,,,39.8928,,,3.2455,,,3.6929,,,0.2184,0.042,0.0088,,,0.1092,,,0.0752,,,,,,,27.5748,,,,,9.6143,,,2.1599,,,0.0788,,,39.6868,,,690.7938,0.419396
211.836,,,8.5,,,-0.0061008,,,64.7531,,,35.9206,,,4.4149,,,3.693,,,0.2254,0.0408,0.0038,,,0.1092,,,0.0752,,,,,,,27.5748,,,,,9.6123,,,2.1809,,,0.0787,,,40.0615,,,687.6544,0.363148
211.9884,,,8.5,,,-0.0057011,,,64.2961,,,33.0479,,,3.1997,,,3.6695,,,0.2305,0.0392,0.0048,,,0.1084,,,0.0749,,,,,,,27.5748,,,,,9.5939,,,2.2012,,,0.0787,,,39.3145,,,681.3124,0.310039
212.1408,,,8.5,,,-0.0054008,,,64.4105,,,33.2926,,,3.4444,,,3.6929,,,0.2296,0.0413,0.006,,,0.1088,,,0.075,,,,,,,27.5748,,,,,9.5588,,,2.2043,,,0.0787,,,39.5618,,,688.5342,0.280876
212.2932,,,8.5,,,-0.0053003,,,64.2809,,,35.311,,,5.7752,,,3.6695,,,0.2271,0.0399,40747.8047,,,0.109,,,0.0751,,,,,,,27.5748,,,,,9.5201,,,2.1986,,,0.0787,,,39.0015,,,683.5768,0.267435
212.4456,,,8.5,,,-0.0053997,,,64.3411,,,33.5937,,,3.0418,,,3.6694,,,0.2226,0.038,107.2322,,,0.1082,,,0.0748,,,,,,,27.5748,,,,,9.495,,,2.1865,,,0.0787,,,38.6883,,,690.3497,0.275678
212.598,,,8.5,,,-0.0052005,,,64.5835,,,32.2526,,,2.9696,,,3.6694,,,0.2201,0.0409,0.0061,,,0.1079,,,0.0747,,,,,,,27.5748,,,,,9.489,,,2.179,,,0.0788,,,38.8122,,,688.558,0.261438
212.7504,,,8.5,,,-0.0053995,,,64.5832,,,30.3951,,,3.4409,,,3.6929,,,0.2172,0.0392,0.0029,,,0.1084,,,0.075,,,,,,,27.5748,,,,,9.4891,,,2.1759,,,0.0789,,,38.5632,,,684.0292,0.278854
212.9028,,,8.5,,,-0.0054,,,64.9274,,,36.8548,,,3.8178,,,3.6812,,,0.21,0.0419,0.0059,,,0.109,,,0.0752,,,,,,,27.5748,,,,,9.4934,,,2.163,,,0.0791,,,37.4405,,,690.8033,0.2788
213.0552,,,8.5,,,-0.0058987,,,65.0936,,,43.4554,,,5.1421,,,3.693,,,0.1982,0.0412,0.0041,,,0.1085,,,0.0752,,,,,,,27.5748,,,,,9.5124,,,2.1385,,,0.0793,,,37.9985,,,691.2736,0.340238
213.2076,,,8.5,,,-0.0061992,,,64.7727,,,47.0601,,,5.9675,,,3.6812,,,0.1875,0.0394,0.0004,,,0.1088,,,0.0755,,,,,,,27.5748,,,,,9.5256,,,2.1134,,,0.0796,,,37.9377,,,687.6556,0.384584
213.36,,,8.5,,,-0.0068982,,,64.8702,,,44.9379,,,4.2516,,,3.6694,,,0.1884,0.0396,0.0013,,,0.1089,,,0.0757,,,,,,,27.5748,,,,,9.5243,,,2.1089,,,0.0801,,,38.9972,,,693.9797,0.509073
213.5124,,,8.5,,,-0.0067005,,,64.9525,,,45.2674,,,3.1325,,,3.6694,,,0.1998,0.0404,0.0054,,,0.1092,,,0.076,,,,,,,27.5748,,,,,9.4847,,,2.1289,,,0.0807,,,38.7507,,,692.1867,0.479279
213.6648,,,8.5,,,-0.0066003,,,65.6254,,,47.3715,,,3.4608,,,3.6694,,,0.2111,0.0404,0.0052,,,0.1099,,,0.0766,,,,,,,27.5748,,,,,9.4478,,,2.1516,,,0.0813,,,39.124,,,689.92,0.458155
213.8172,,,8.5,,,-0.0066997,,,65.9456,,,49.9185,,,3.3464,,,3.6812,,,0.2113,0.0415,0.0072,,,0.1103,,,0.0771,,,,,,,27.5748,,,,,9.4056,,,2.1623,,,0.082,,,39.9354,,,688.5568,0.468473
213.9696,,,8.5,,,-0.0069992,,,65.6306,,,50.2909,,,3.6834,,,3.693,,,0.2041,0.0411,0.0055,,,0.1134,,,0.0786,,,,,,,27.5748,,,,,9.3563,,,2.1592,,,0.0832,,,39.0648,,,693.9821,0.527644
214.122,,,8.5,,,-0.0070997,,,65.5117,,,50.0399,,,7.6902,,,3.6695,,,0.1976,0.039,40684.2695,,,0.1174,,,0.0809,,,,,,,27.5748,,,,,9.282,,,2.1536,,,0.0848,,,39.8729,,,686.3055,0.554629
214.2744,,,8.5,,,-0.0070003,,,71.9391,,,49.37,,,8.1372,,,3.6812,,,0.1974,0.0421,107.0676,,,0.1193,,,0.0823,,,,,,,27.5748,,,,,9.1959,,,2.1514,,,0.0859,,,38.2543,,,696.2381,0.530065
214.4268,,,8.5,,,-0.0067008,,,71.9865,,,45.7553,,,3.0089,,,3.6694,,,0.1984,0.1046,0.0102,,,0.1205,,,0.0826,,,,,,,27.5748,,,,,9.1314,,,2.1476,,,0.0864,,,39.1227,,,688.5735,0.468462
214.5792,,,8.5,,,-0.0066003,,,72.5182,,,43.6201,,,3.3959,,,3.6929,,,0.1992,0.1046,0.0092,,,0.1202,,,0.0826,,,,,,,27.5748,,,,,9.0864,,,2.1444,,,0.0864,,,36.5692,,,695.7916,0.450547
214.7316,,,8.5,,,-0.0065003,,,73.2383,,,44.235,,,3.8179,,,3.6695,,,0.1996,0.0413,0.0052,,,0.1201,,,0.0826,,,,,,,27.5748,,,,,9.0636,,,2.14,,,0.0865,,,37.3729,,,689.9295,0.445513
214.884,,,8.5,,,-0.0068989,,,72.8209,,,45.4137,,,3.0107,,,3.6812,,,0.199,0.0403,0.0066,,,0.1205,,,0.0827,,,,,,,27.5748,,,,,9.0499,,,2.1371,,,0.0865,,,35.3802,,,688.5568,0.512823
215.0364,,,8.5,,,-0.0068003,,,72.3331,,,43.5496,,,4.2891,,,3.6694,,,0.1986,0.0417,0.0061,,,0.1208,,,0.083,,,,,,,27.5748,,,,,9.0082,,,2.1334,,,0.0871,,,34.3776,,,694.8868,0.492454
215.1888,,,8.5,,,-0.0068997,,,72.2971,,,42.4489,,,5.4791,,,3.6929,,,0.2011,0.0424,0.0082,,,0.1216,,,0.0841,,,,,,,27.5748,,,,,8.9636,,,2.1268,,,0.0883,,,33.44,,,688.1175,0.523917
215.3412,,,8.5,,,-0.0066008,,,65.3469,,,41.4499,,,2.7733,,,3.6695,,,0.2091,0.0426,0.0119,,,0.1236,,,0.0852,,,,,,,27.5748,,,,,8.9234,,,2.1261,,,0.0892,,,31.9414,,,691.2664,0.467748
215.4936,,,8.5,,,-0.0068992,,,72.6473,,,41.9102,,,3.1166,,,3.6929,,,0.2154,0.0408,0.0079,,,0.1224,,,0.0848,,,,,,,27.5748,,,,,8.8851,,,2.1307,,,0.0897,,,32.9349,,,692.632,0.522655
215.646,,,8.5,,,-0.0066008,,,73.0374,,,40.9966,,,3.4495,,,3.6695,,,0.2179,0.0399,0.0045,,,0.1226,,,0.0853,,,,,,,27.5748,,,,,8.8285,,,2.1422,,,0.0906,,,31.6284,,,684.9448,0.457771
215.7984,,,8.5,,,-0.0068992,,,72.8576,,,42.9141,,,3.6723,,,3.6929,,,0.2159,0.0417,0.0058,,,0.1241,,,0.0863,,,,,,,27.5748,,,,,8.7634,,,2.1501,,,0.0907,,,32.9964,,,696.687,0.520335
