DEPTH,BS:1,BS:2,DNPH:1,DNPH:2,DSO8,DSOZ,DT:1,DT:2,ECGR:1,ECGR:2,HART:1,HART:2,HDRA:1,HDRA:2,HLLD,HLLS,HMIN:1,HMIN:2,HMNO:1,HMNO:2,HRLD,HRLS,HTEM:1,HTEM:2,HTNP,PEF8,PEFZ,RHO8,RHOZ,RXO8,RXOZ,SP:1,SP:2,TENS:1,TENS:2,TNPH
1405.5852,,8.5,,0.0088115,,0.039063,,98.2527,,113.6887,,5.3483,,0.012795,4.8355,4.8684,,1.2295,,1.3958,,,,44.911,,,3.239,,2.4124,,3.2572,,-446.9332,,1532.4197,0.291708
1405.7376,,8.5,,0.0096,,0.046182,,98.8501,,110.8624,,5.1889,,0.020153,4.6894,4.74,,1.297,,1.4436,,,,44.911,,,3.2848,,2.4117,,2.9174,,-447.1279,,1554.3572,0.292293
1405.89,,8.5,,0.0103792,,0.040273,,98.8388,,117.9284,,5.0261,,0.017448,4.6691,4.7205,,1.1551,,1.3098,,,,44.911,,,3.2786,,2.4095,,3.1477,,-447.4303,,1516.9556,0.304833
1406.0424,,8.5,,0.0103069,,0.040739,,98.7464,,114.9138,,5.1289,,0.016283,4.6517,4.7232,,1.5848,,1.7685,,,,44.911,,,3.2449,,2.4234,,3.5791,,-447.449,,1503.829,0.302717
1406.1948,,8.5,,0.0105161,,0.022505,,98.8,,118.7831,,5.1182,,0.006378,4.708,4.7651,,2.5163,,2.4119,,,,44.911,,,3.195,,2.4171,,4.1415,,-447.9159,,1534.6815,0.309145
1406.3472,,8.5,,0.0113654,,0.012298,,98.3913,,118.7388,,5.1879,,0.003625,4.7126,4.7826,,2.8972,,2.6491,,,,44.911,,,3.1614,,2.416,,4.0431,,-447.5087,,1518.264,0.313345
1406.4996,,8.5,,0.0108015,,0.002673,,98.5782,,117.6956,,5.243,,0.002212,4.7689,4.8197,,2.2936,,2.2272,,,,44.911,,,3.1356,,2.4105,,3.9748,,-447.4305,,1522.6182,0.311005
1406.652,,8.5,,0.0102069,,0.011578,,98.5232,,114.6806,,5.2713,,0.005284,4.6799,4.7587,,2.5363,,2.3391,,,,44.911,,,3.161,,2.4158,,3.7418,,-447.0567,,1504.9813,0.304212
1406.8044,,8.5,,0.0098931,,0.024131,,97.9808,,113.1614,,5.0315,,0.007749,4.6931,4.7815,,2.1085,,2.0717,,,,44.911,,,3.2006,,2.4221,,3.7429,,-446.4505,,1467.9288,0.294048
1406.9568,,8.5,,0.0093277,,0.0336,,98.0391,,113.07,,5.217,,0.008063,4.6514,4.7429,,1.6469,,1.7915,,,,44.911,,,3.2445,,2.4256,,3.6561,,-446.3649,,1490.3408,0.298567
1407.1092,,8.5,,0.0099208,,0.030386,,97.9761,,110.1578,,5.1342,,0.006756,4.7125,4.7918,,1.6863,,1.803,,,,44.911,,,3.2277,,2.4245,,3.6945,,-445.8822,,1489.6422,0.318302
1407.2616,,8.5,,0.0113377,,0.018016,,98.2237,,105.0167,,5.0322,,0.003621,4.6664,4.7413,,1.6972,,1.8242,,,,44.911,,,3.2011,,2.4141,,3.5742,,-445.6947,,1526.9563,0.326264
1407.414,,8.5,,0.0102715,,0.006361,,99.003,,110.1304,,5.0692,,0.001344,4.6458,4.7396,,1.4576,,1.6144,,,,44.911,,,3.1501,,2.407,,3.5282,,-445.8111,,1533.4253,0.340592
1407.5664,,8.5,,0.0120124,,0.005774,,99.0297,,114.5064,,5.0989,,0.001004,4.7015,4.7947,,1.7816,,1.8533,,,,44.911,,,3.1269,,2.4086,,3.6746,,-445.8808,,1496.0829,0.349915
1407.7188,,8.5,,0.0102185,,0.017174,,99.2801,,115.7592,,5.111,,0.005217,4.6401,4.7435,,2.9261,,2.6814,,,,44.911,,,3.1545,,2.4149,,3.7071,,-446.1889,,1517.9547,0.330996
1407.8712,,8.5,,0.0091738,,0.044256,,98.8289,,116.2836,,4.9996,,0.018447,4.6496,4.7528,,1.8215,,1.8538,,,,44.911,,,3.2566,,2.4239,,3.7922,,-446.5654,,1476.9834,0.319645
1408.0236,,8.5,,0.0111677,,0.069757,,98.4791,,119.5134,,5.0346,,0.029615,4.5242,4.6647,,1.7857,,1.8942,,,,44.911,,,3.3498,,2.4255,,3.7045,,-447.0539,,1476.0173,0.315118
1408.176,,8.5,,0.0118493,,0.088749,,98.2026,,121.4752,,4.7876,,0.036893,4.4744,4.6321,,1.1814,,1.4118,,,,44.911,,,3.3714,,2.4319,,3.8697,,-447.1832,,1495.8744,0.335853
1408.3284,,8.5,,0.0104623,,0.084286,,97.4062,,118.0209,,4.8003,,0.031275,4.3929,4.5598,,0.9916,,1.2172,,,,44.911,,,3.323,,2.436,,3.6034,,-447.1178,,1513.7596,0.338834
1408.4808,,8.5,,0.0115931,,0.058436,,97.66,,110.7671,,4.8872,,0.020156,4.4833,4.6657,,1.2258,,1.4176,,,,44.911,,,3.2393,,2.4381,,3.6767,,-446.7471,,1553.8827,0.347011
1408.6332,,8.5,,0.0124677,,0.049955,,97.4273,,112.9243,,5.083,,0.007195,4.6463,4.8431,,2.3673,,2.2978,,,,44.911,,,3.2085,,2.4273,,3.9672,,-446.2572,,1533.5398,0.359277
1408.7856,,8.5,,0.0119908,,0.036131,,96.4826,,115.7865,,5.192,,-0.001725,4.7284,4.9407,,3.3517,,3.017,,,,44.911,,,3.1949,,2.4144,,4.1846,,-446.0625,,1527.7029,0.345683
1408.938,,8.5,,0.0110815,,0.031638,,94.3697,,114.11,,5.2321,,-0.003079,4.751,4.9733,,2.1782,,2.1633,,,,44.911,,,3.1939,,2.4172,,4.2567,,-445.8736,,1503.4703,0.322339
1409.0904,,8.5,,0.0094554,,0.025137,,91.9461,,110.3352,,5.2249,,0.004884,5.1716,5.3481,,2.6095,,2.5039,,,,44.911,,,3.2023,,2.4504,,4.3065,,-445.6308,,1472.3391,0.29269
1409.2428,,8.5,,0.0101208,,0.032456,,109.9743,,108.0668,,6.0964,,0.012271,5.1882,5.3246,,2.6448,,2.6192,,,,44.911,,,3.2564,,2.4749,,5.5734,,-445.6221,,1495.6794,0.287971
1409.3952,,8.5,,0.0116516,,0.038026,,91.454,,112.2549,,6.0154,,0.014162,4.8582,4.9911,,3.0001,,3.0842,,,,44.911,,,3.3387,,2.4774,,5.3543,,-445.5029,,1490.9648,0.31151
1409.5476,,8.5,,0.0111908,,0.032073,,90.9028,,116.4817,,4.438,,0.010179,4.6665,4.8534,,1.2792,,1.5315,,,,44.911,,,3.3875,,2.4797,,5.2568,,-445.5072,,1504.4194,0.331241
1409.7,,8.5,,0.0103046,,0.020911,,113.4127,,114.7545,,5.3331,,0.005313,5.0235,5.1779,,0.9529,,1.2355,,,,44.911,,,3.3903,,2.5031,,5.5868,,-445.8125,,1511.733,0.318916
1409.8524,,8.5,,0.0095977,,0.022228,,108.0977,,110.5481,,6.8123,,0.005047,5.1928,5.3629,,1.8738,,2.3893,,,,44.911,,,3.3984,,2.543,,8.8083,,-446.1336,,1497.2382,0.282369
1410.0048,,8.5,,0.0087908,,0.012909,,82.1583,,102.9759,,4.3505,,0.002691,5.1899,5.3928,,8.3909,,7.5266,,,,44.911,,,3.3811,,2.5592,,9.6325,,-446.801,,1516.0282,0.272538
1410.1572,,8.5,,0.0076138,,0.015842,,92.4857,,97.5178,,5.2446,,-8.6e-05,5.1489,5.4116,,4.9968,,4.5361,,,,44.911,,,3.3934,,2.5711,,9.992,,-447.0,,1503.8223,0.248621
1410.3096,,8.5,,0.0070438,,0.008912,,95.7478,,94.4427,,7.1856,,-0.002272,6.2758,6.5493,,12.968,,11.5531,,,,44.911,,,3.3877,,2.5952,,11.9932,,-447.1846,,1516.15,0.233924
1410.462,,8.5,,0.0082769,,0.022584,,93.5777,,97.1852,,8.7588,,-0.003139,7.4925,7.7718,,21.6161,,19.2978,,,,44.911,,,3.4158,,2.6089,,24.6089,,-447.2442,,1519.4374,0.237311
1410.6144,,8.5,,0.0085908,,0.02412,,100.9022,,105.2532,,6.7984,,0.002718,6.2194,6.4702,,18.792,,16.8683,,,,44.911,,,3.3886,,2.607,,23.0441,,-447.0567,,1482.4124,0.254058
1410.7668,,8.5,,0.0085115,,0.042292,,109.9424,,110.5007,,4.9061,,0.009458,4.8246,5.03,,10.1961,,9.0767,,,,44.911,,,3.3525,,2.5775,,10.7439,,-446.625,,1502.9473,0.27338
1410.9192,,8.5,,0.0089185,,0.044009,,94.2136,,115.6416,,4.7892,,0.014332,4.3582,4.5707,,4.5529,,4.042,,,,44.911,,,3.3012,,2.5455,,6.5385,,-446.1861,,1495.8184,0.287994
1411.0716,,8.5,,0.0100954,,0.045361,,94.2764,,120.645,,4.8465,,0.012145,4.4081,4.6044,,3.6324,,3.2588,,,,44.911,,,3.2811,,2.5046,,4.9242,,-445.6976,,1502.4369,0.310479
1411.224,,8.5,,0.0110631,,0.032716,,94.223,,116.3761,,4.8644,,0.007569,4.4257,4.6052,,3.356,,3.0394,,,,44.911,,,3.2526,,2.4659,,4.5786,,-445.6322,,1551.0984,0.332056
1411.3764,,8.5,,0.0104885,,0.020638,,96.0705,,119.9231,,4.8892,,0.005881,4.4617,4.65,,2.8899,,2.7087,,,,44.911,,,3.2272,,2.4412,,4.5659,,-445.8721,,1537.7544,0.342499
1411.5288,,8.5,,0.0093908,,0.018308,,96.4965,,116.5598,,4.9791,,0.007533,4.4779,4.7023,,2.8188,,2.7155,,,,44.911,,,3.2187,,2.4327,,4.6888,,-446.0072,,1561.8905,0.311159
1411.6812,,8.5,,0.0079277,,0.012746,,96.8246,,125.5134,,5.0029,,0.006574,4.5381,4.7971,,3.096,,2.9172,,,,44.911,,,3.2207,,2.4196,,4.7974,,-446.4433,,1519.8759,0.273708
1411.8336,,8.5,,0.00757,,0.021382,,97.1924,,122.0619,,5.1262,,0.008623,4.5831,4.8692,,3.6576,,3.2503,,,,44.911,,,3.2147,,2.4163,,4.6475,,-447.1221,,1509.4994,0.265702
1411.986,,8.5,,0.0060254,,0.029713,,97.5986,,121.9522,,5.1201,,0.011707,4.6072,4.8818,,2.8327,,2.6301,,,,44.911,,,3.174,,2.4153,,4.1175,,-447.6832,,1516.0559,0.271391
1412.1384,,8.5,,0.0056269,,0.042575,,97.0911,,118.5172,,5.0425,,0.015137,4.5798,4.8406,,1.5482,,1.733,,,,44.911,,,3.1362,,2.4162,,3.743,,-448.0553,,1510.9962,0.297197
1412.2908,,8.5,,0.0103731,,0.050921,,97.0225,,113.7206,,5.0184,,0.020379,4.5961,4.8501,,1.2713,,1.4733,,,,44.911,,,3.1126,,2.4028,,3.3374,,-448.1207,,1526.9668,0.302619
1412.4432,,8.5,,0.00994,,0.081067,,97.3564,,114.8817,,5.0183,,0.037461,4.5396,4.782,,0.9781,,1.1607,,,,44.911,,,3.1366,,2.3983,,2.917,,-448.0,,1512.8285,0.303958
1412.5956,,8.5,,0.0069715,,0.126602,,98.2213,,118.5927,,4.884,,0.065344,4.5374,4.7584,,0.8461,,1.0048,,,,44.911,,,3.2032,,2.4086,,2.6157,,-447.8736,,1484.3037,0.295368
1412.748,,8.5,,0.00687,,0.159381,,99.6436,,120.0356,,4.9296,,0.082344,4.5069,4.6923,,0.7858,,0.9411,,,,44.911,,,3.3115,,2.4156,,2.3911,,-447.6803,,1498.3173,0.293599
1412.9004,,8.5,,0.0055147,,0.157506,,100.6831,,122.8647,,4.8869,,0.075736,4.5098,4.7037,,0.7895,,0.9283,,,,44.911,,,3.4151,,2.4091,,2.3325,,-447.1933,,1481.3588,0.296229
1413.0528,,8.5,,0.0008675,,0.13398,,101.2653,,120.9734,,4.9363,,0.053327,4.6759,4.8577,,0.8846,,1.0192,,,,44.911,,,3.4822,,2.4182,,2.461,,-446.9318,,1516.2166,0.304881
1413.2052,,8.5,,0.0071354,,0.093297,,101.1046,,120.363,,5.3658,,0.023571,4.8452,5.016,,1.4875,,1.5876,,,,44.911,,,3.4648,,2.4581,,3.0786,,-446.4433,,1526.3809,0.336777
1413.3576,,8.5,,0.0109677,,0.081773,,94.1102,,112.3149,,5.2787,,0.000852,4.9376,5.1421,,3.4525,,3.0762,,,,44.911,,,3.4835,,2.5056,,4.2021,,-446.1904,,1483.3682,0.33184
1413.51,,8.5,,0.0132962,,0.102275,,85.5521,,109.762,,5.229,,-0.014969,5.2107,5.39,,3.0206,,3.04,,,,44.911,,,3.5463,,2.5287,,6.5102,,-446.0683,,1517.3756,0.355479
1413.6624,,8.5,,0.0113231,,0.097119,,84.4861,,106.9202,,6.368,,-0.012735,5.3727,5.5324,,7.6973,,7.1078,,,,44.911,,,3.5587,,2.5265,,9.4317,,-446.1889,,1484.3208,0.334413
1413.8148,,8.5,,0.0102,,0.067051,,87.2587,,110.643,,5.4474,,-0.007379,4.8519,5.1497,,5.1531,,4.8608,,,,44.911,,,3.477,,2.4974,,6.7163,,-446.3779,,1512.8457,0.34917
1413.9672,,8.5,,0.0091623,,0.027242,,88.9899,,110.4844,,4.8031,,-0.001112,4.5027,4.6969,,1.3146,,1.5098,,,,44.911,,,3.3148,,2.4873,,4.1127,,-446.6889,,1547.5944,0.331729
1414.1196,,8.5,,0.0106723,,0.034751,,90.3389,,112.1301,,5.5775,,0.004875,4.7641,4.9169,,1.0362,,1.2381,,,,44.911,,,3.2263,,2.4809,,3.9996,,-447.0596,,1578.8683,0.363011
1414.272,,8.5,,0.0110654,,0.057842,,90.4478,,110.9686,,5.7162,,0.018199,4.8142,4.9493,,3.1294,,3.1708,,,,44.911,,,3.1972,,2.491,,4.6734,,-447.3067,,1568.275,0.342435
1414.4244,,8.5,,0.0099608,,0.079151,,91.1239,,112.7287,,5.3145,,0.035754,4.8696,5.001,,4.0276,,3.5878,,,,44.911,,,3.2246,,2.4751,,4.8767,,-447.3111,,1528.6616,0.329984
1414.5768,,8.5,,0.0071792,,0.11027,,94.9473,,110.1477,,4.9032,,0.051179,4.5308,4.7118,,1.8001,,1.8207,,,,44.911,,,3.2669,,2.4636,,3.4128,,-447.2428,,1528.5293,0.304995
1414.7292,,8.5,,0.003613,,0.119379,,98.315,,112.9186,,4.8486,,0.053242,4.475,4.649,,0.9922,,1.1534,,,,44.911,,,3.2772,,2.4443,,2.91,,-446.8721,,1543.9104,0.292788
1414.8816,,8.5,,0.0047046,,0.114338,,98.0844,,114.3496,,4.9329,,0.052496,4.4863,4.6743,,1.1752,,1.327,,,,44.911,,,3.2695,,2.4356,,2.8532,,-446.3793,,1518.2708,0.317489
1415.034,,8.5,,0.0059801,,0.094447,,98.1752,,116.5474,,4.9231,,0.047707,4.4854,4.6789,,1.2564,,1.3938,,,,44.911,,,3.2509,,2.4172,,2.8171,,-446.0668,,1532.2529,0.33802
1415.1864,,8.5,,0.0024614,,0.092723,,98.4329,,121.137,,4.9129,,0.055396,4.422,4.635,,1.1397,,1.2656,,,,44.911,,,3.2526,,2.4172,,2.6767,,-445.9404,,1511.2368,0.337784
1415.3388,,8.5,,0.0054377,,0.092571,,98.6458,,115.7935,,4.8207,,0.059102,4.4363,4.6348,,1.0591,,1.1807,,,,44.911,,,3.268,,2.413,,2.5226,,-445.9375,,1521.7045,0.303856
1415.4912,,8.5,,0.0060738,,0.099417,,98.3295,,116.7752,,4.7287,,0.062694,4.4256,4.6074,,0.9595,,1.0902,,,,44.911,,,3.2949,,2.4186,,2.4594,,-445.9404,,1546.6111,0.292972
1415.6436,,8.5,,0.0096331,,0.102822,,98.1924,,117.7144,,4.8397,,0.06175,4.4159,4.5747,,1.0132,,1.1438,,,,44.911,,,3.3193,,2.4233,,2.6243,,-446.0553,,1529.3387,0.318289
1415.796,,8.5,,0.0104931,,0.098394,,98.0268,,123.5729,,4.8792,,0.054362,4.4489,4.5901,,1.0454,,1.2108,,,,44.911,,,3.3133,,2.4277,,2.6457,,-445.8808,,1540.02,0.327447
1415.9484,,8.5,,0.0109331,,0.076818,,98.2817,,125.6637,,4.7366,,0.040867,4.407,4.5504,,0.9176,,1.0666,,,,44.911,,,3.2712,,2.4254,,2.6707,,-445.9476,,1499.5861,0.332951
1416.1008,,8.5,,0.0086761,,0.047344,,98.1495,,118.7825,,4.807,,0.017814,4.4467,4.5643,,0.964,,1.1129,,,,44.911,,,3.2346,,2.4093,,2.8084,,-446.4361,,1515.3818,0.296222
1416.2532,,8.5,,0.0094862,,0.019881,,97.9257,,118.9827,,4.9093,,0.003596,4.4906,4.6123,,1.4843,,1.651,,,,44.9174,,,3.23,,2.4031,,3.3457,,-446.8735,,1565.9899,0.308693
1416.4056,,8.5,,0.0097954,,0.008756,,98.0509,,112.726,,4.9435,,-0.001896,4.5538,4.6756,,3.2342,,2.8833,,,,45.1777,,,3.2773,,2.3932,,4.0766,,-447.2385,,1569.8756,0.310198
1416.558,,8.5,,0.0099161,,0.021404,,98.0645,,114.6125,,4.9935,,0.009542,4.5383,4.654,,1.7438,,1.8871,,,,44.9174,,,3.3104,,2.4062,,3.7421,,-447.1293,,1606.9851,0.331573
1416.7104,,8.5,,0.0105985,,0.051074,,98.0291,,111.6062,,4.7559,,0.023029,4.429,4.5485,,1.2165,,1.4057,,,,44.9174,,,3.3057,,2.4293,,4.0168,,-447.1832,,1529.7571,0.335293
1416.8628,,8.5,,0.0072614,,0.070843,,97.8715,,121.435,,4.6673,,0.033104,4.3931,4.5115,,3.6686,,3.2969,,,,45.1842,,,3.2532,,2.4624,,4.2124,,-447.0524,,1498.2919,0.318188
1417.0152,,8.5,,0.0103662,,0.050586,,97.5297,,126.4556,,4.8869,,0.022556,4.4228,4.5315,,2.4417,,2.4671,,,,45.1906,,,3.1822,,2.4657,,5.0164,,-446.5086,,1508.9935,0.324319
1417.1676,,8.5,,0.0081554,,0.021192,,95.7834,,125.6537,,4.8536,,0.010039,4.5467,4.6754,,3.4241,,3.1076,,,,45.1906,,,3.1632,,2.4534,,4.8113,,-446.3139,,1535.6783,0.307477
1417.32,,8.5,,0.0081069,,0.02079,,94.9009,,118.5148,,5.0987,,0.011804,4.7069,4.8286,,3.7939,,3.3757,,,,45.1906,,,3.2383,,2.4443,,4.7457,,-446.1846,,1591.6945,0.309599
1417.4724,,8.5,,0.0084346,,0.045675,,95.9086,,105.7661,,5.3025,,0.026546,4.6041,4.7232,,1.4888,,1.7013,,,,45.1906,,,3.3569,,2.4353,,3.8227,,-445.9462,,1611.4539,0.304871
1417.6248,,8.5,,0.0101723,,0.077429,,98.258,,110.8105,,4.5711,,0.042921,4.3364,4.4694,,0.8989,,1.0765,,,,45.1906,,,3.4292,,2.4439,,3.0701,,-446.0625,,1585.5535,0.339694
1417.7772,,8.5,,0.0108323,,0.068907,,96.2284,,115.8689,,4.3259,,0.035273,4.0814,4.2447,,0.9062,,1.0582,,,,45.1906,,,3.4109,,2.4451,,2.5756,,-446.1904,,1531.3279,0.358153
1417.9296,,8.5,,0.0126616,,0.04769,,93.8888,,122.8825,,5.0516,,0.02204,4.6104,4.7597,,0.832,,0.9826,,,,45.1906,,,3.3823,,2.4554,,2.9748,,-446.4404,,1478.6505,0.352869
1418.082,,8.5,,0.00886,,0.042844,,94.0005,,118.7256,,5.8234,,0.018861,4.6706,4.8197,,1.318,,1.6143,,,,45.1906,,,3.4101,,2.4538,,3.7877,,-446.8067,,1517.3187,0.317497
1418.2344,,8.5,,0.0074807,,0.060951,,93.9156,,117.447,,4.574,,0.026735,4.5944,4.7985,,1.5856,,1.8765,,,,45.1906,,,3.4337,,2.4445,,4.0728,,-446.9505,,1559.5417,0.310664
1418.3868,,8.5,,0.0094885,,0.080655,,95.2841,,118.5552,,4.5101,,0.035786,4.145,4.3425,,0.9548,,1.1207,,,,45.1906,,,3.409,,2.4431,,3.3053,,-447.6063,,1568.1316,0.323778
1418.5392,,8.5,,0.0110723,,0.057357,,100.099,,121.5023,,4.6749,,0.023575,4.2422,4.4188,,1.2363,,1.4128,,,,45.1906,,,3.3275,,2.4275,,3.223,,-447.5043,,1577.4762,0.34015
1418.6916,,8.5,,0.0114862,,0.039348,,99.6176,,120.6517,,4.6641,,0.009874,4.2842,4.4723,,2.5489,,2.4076,,,,45.1906,,,3.2831,,2.4182,,3.7961,,-447.5553,,1545.5596,0.337878
1418.844,,8.5,,0.0113161,,0.015682,,98.8072,,119.8756,,4.709,,-0.000583,4.302,4.4868,,3.243,,2.8783,,,,45.1906,,,3.2333,,2.4135,,4.1066,,-447.3154,,1556.9524,0.330231
1418.9964,,8.5,,0.0117885,,0.011606,,98.5297,,125.341,,4.8164,,-0.001949,4.3848,4.5716,,3.3316,,2.9536,,,,45.1906,,,3.1904,,2.4178,,4.205,,-447.1861,,1559.4961,0.328036
1419.1488,,8.5,,0.0117608,,0.000272,,98.2506,,127.2924,,4.9246,,-0.001012,4.4275,4.6156,,3.3709,,2.9886,,,,45.1906,,,3.1589,,2.4195,,4.2866,,-447.0014,,1545.7831,0.331743
1419.3012,,8.5,,0.0101438,,0.000251,,97.2995,,123.8273,,4.9285,,-0.000387,4.4549,4.6654,,3.414,,3.0269,,,,45.1906,,,3.1654,,2.4118,,4.295,,-446.8649,,1565.7037,0.341299
1419.4536,,8.5,,0.0103392,,0.011394,,96.7952,,113.7374,,4.9167,,0.005131,4.4692,4.6794,,3.3637,,2.9822,,,,45.1906,,,3.222,,2.4038,,4.3177,,-446.3139,,1545.3436,0.342778
1419.606,,8.5,,0.01214,,0.043177,,96.4011,,109.1578,,4.9657,,0.020261,4.5017,4.6981,,3.4102,,3.027,,,,45.1906,,,3.284,,2.4114,,4.2666,,-445.824,,1540.6649,0.346949
1419.7584,,8.5,,0.0114839,,0.074027,,96.2885,,110.8555,,4.9836,,0.033721,4.6014,4.7737,,2.5389,,2.3975,,,,45.1906,,,3.329,,2.4169,,3.7692,,-445.8183,,1528.5645,0.336529
1419.9108,,8.5,,0.0100908,,0.084516,,96.0091,,114.4465,,5.1286,,0.035249,4.6367,4.8156,,1.1373,,1.3047,,,,45.1906,,,3.3005,,2.4247,,3.1509,,-446.061,,1516.0095,0.318622
1420.0632,,8.5,,0.008353,,0.061913,,95.1646,,115.1751,,5.1345,,0.022009,4.7305,4.9206,,1.0181,,1.1711,,,,45.1906,,,3.2381,,2.4231,,3.1135,,-446.2514,,1562.9298,0.297701
1420.2156,,8.5,,0.0088208,,0.031162,,93.6366,,111.3239,,5.209,,0.008998,4.6457,4.8362,,2.3826,,2.2609,,,,45.1906,,,3.1937,,2.4256,,3.3418,,-446.5043,,1567.9918,0.294075
1420.368,,8.5,,0.0101839,,0.01535,,93.631,,113.1218,,4.8762,,0.004269,4.5953,4.8274,,1.4345,,1.5986,,,,45.1906,,,3.2156,,2.427,,3.4304,,-446.9346,,1587.5314,0.322487
1420.5204,,8.5,,0.0109023,,0.006409,,94.5229,,107.408,,5.0344,,0.002671,4.7253,4.935,,0.9477,,1.1352,,,,45.1906,,,3.2643,,2.4105,,3.4491,,-447.25,,1604.1687,0.3346
1420.6728,,8.5,,0.0116631,,0.010661,,94.6294,,112.5729,,5.5827,,0.004245,4.8464,5.0478,,2.2197,,2.1941,,,,45.1906,,,3.2937,,2.3978,,3.7581,,-447.551,,1557.9321,0.345504
1420.8252,,8.5,,0.0109092,,0.026062,,95.1327,,108.9158,,5.1663,,0.011942,4.7524,4.9696,,2.3254,,2.2682,,,,45.1906,,,3.3015,,2.3974,,3.8258,,-447.3721,,1559.1615,0.323901
1420.9776,,8.5,,0.0105023,,0.043982,,94.9322,,113.4552,,4.7992,,0.021313,4.4203,4.6412,,1.2716,,1.4466,,,,45.1906,,,3.2785,,2.4159,,3.5385,,-447.0625,,1532.0146,0.318285
1421.13,,8.5,,0.0102415,,0.048639,,96.0295,,115.6034,,4.6825,,0.022691,4.3071,4.5066,,1.7955,,1.8465,,,,45.1906,,,3.2448,,2.4303,,3.5564,,-446.7457,,1551.1813,0.321542
1421.2824,,8.5,,0.0116631,,0.046312,,96.929,,120.4299,,4.6885,,0.011137,4.2705,4.4757,,3.2546,,2.8971,,,,45.1906,,,3.2168,,2.415,,3.9136,,-446.2615,,1566.1887,0.358792
1421.4348,,8.5,,0.0115147,,0.044143,,97.3266,,126.0428,,4.6956,,0.000943,4.227,4.4456,,2.9216,,2.672,,,,45.1906,,,3.2144,,2.3965,,4.1421,,-446.2414,,1541.8158,0.354842
1421.5872,,8.5,,0.0078254,,0.035318,,97.2718,,122.0506,,4.6255,,-0.003139,4.2371,4.4534,,3.245,,2.8787,,,,45.1906,,,3.2384,,2.3805,,4.1683,,-445.8851,,1555.0933,0.335167
1421.7396,,8.5,,0.0052984,,0.019151,,97.5629,,120.1014,,4.7666,,-0.000299,4.3482,4.5623,,3.3565,,2.981,,,,45.1906,,,3.2193,,2.3863,,4.154,,-445.9346,,1521.1321,0.318481
1421.892,,8.5,,0.0108501,,0.017768,,97.3971,,107.5451,,4.9455,,0.006916,4.4279,4.6227,,2.2842,,2.2347,,,,45.1906,,,3.1978,,2.3982,,4.0675,,-445.8793,,1515.5074,0.325831
1422.0444,,8.5,,0.0104185,,0.035934,,97.4092,,111.102,,4.7682,,0.014824,4.3837,4.5407,,1.4323,,1.6194,,,,45.1906,,,3.1865,,2.4068,,3.5125,,-445.9986,,1549.4685,0.330796
1422.1968,,8.5,,0.0105885,,0.047204,,98.1204,,113.0109,,4.6187,,0.019383,4.2568,4.4138,,1.0138,,1.1824,,,,45.1906,,,3.1948,,2.4098,,3.0596,,-446.0697,,1547.3463,0.331338
1422.3492,,8.5,,0.0102839,,0.037595,,98.0021,,115.2819,,4.5464,,0.014801,4.1862,4.3323,,0.9761,,1.1402,,,,45.1906,,,3.1624,,2.4101,,2.9317,,-446.4361,,1567.9821,0.329032
1422.5016,,8.5,,0.0092977,,0.019108,,97.6277,,116.8058,,4.5452,,0.005988,4.2129,4.3422,,1.1598,,1.3475,,,,45.1906,,,3.1379,,2.4057,,3.2796,,-446.7428,,1548.7803,0.319596
1422.654,,8.5,,0.0082992,,0.005257,,96.88,,114.6826,,4.6795,,0.000866,4.3449,4.4576,,1.9193,,2.0108,,,,45.1906,,,3.115,,2.4009,,3.8508,,-446.7572,,1556.0557,0.306844
1422.8064,,8.5,,0.0113262,,0.006554,,96.4882,,119.4621,,5.3449,,0.002825,4.7665,4.8971,,3.2301,,2.8785,,,,45.1906,,,3.1389,,2.3906,,3.8843,,-447.0582,,1554.0359,0.340864
1422.9588,,8.5,,0.0114138,,0.018414,,96.6647,,113.8922,,4.8673,,0.009932,4.6257,4.7646,,1.2659,,1.4386,,,,45.1906,,,3.1535,,2.3887,,3.4352,,-447.176,,1516.99,0.357852
1423.1112,,8.5,,0.0119539,,0.018615,,96.7596,,114.428,,4.649,,0.010165,4.4795,4.6051,,1.088,,1.2576,,,,45.1906,,,3.1618,,2.3823,,3.3615,,-446.8125,,1542.542,0.36717
1423.2636,,8.5,,0.0106646,,0.015113,,96.7139,,106.1671,,4.6736,,0.008853,4.4212,4.5306,,2.6829,,2.4531,,,,45.1906,,,3.1389,,2.3884,,3.701,,-446.4361,,1563.3834,0.331088
1423.416,,8.5,,0.0119723,,0.01688,,96.7447,,109.9075,,4.7844,,0.010044,4.3871,4.4875,,3.4291,,3.0423,,,,45.1906,,,3.1346,,2.3907,,4.1338,,-446.0043,,1541.3098,0.354588
1423.5684,,8.5,,0.0121216,,0.046965,,97.0474,,110.7691,,4.7416,,0.025396,4.3589,4.476,,2.9296,,2.6031,,,,45.1906,,,3.1588,,2.4032,,3.6123,,-445.7558,,1554.2421,0.346058
1423.7208,,8.5,,0.0089493,,0.080107,,97.8537,,120.1146,,4.5991,,0.036509,4.2996,4.415,,1.2507,,1.3825,,,,45.1906,,,3.2043,,2.4058,,3.0645,,-445.7457,,1504.2476,0.338385
