DEPTH,BS:1,BS:2,BS:3,BS:4,DNPH:1,DNPH:2,DNPH:3,DNPH:4,DPHZ:1,DPHZ:2,DPHZ:3,DPHZ:4,DT:1,DT:2,DT:3,DT:4,ECGR:1,ECGR:2,ECGR:3,EHGR:1,EHGR:2,EHGR:3,EHGR:4,HART:1,HART:2,HART:3,HART:4,HCAL:1,HCAL:2,HCAL:3,HCAL:4,HDRA:1,HDRA:2,HDRA:3,HDRA:4,HLLD:1,HLLD:2,HLLD:3,HLLS:1,HLLS:2,HLLS:3,HRLD,HRLS,HTEM:1,HTEM:2,HTEM:3,HTEM:4,HTNP,NPHI:1,NPHI:2,NPHI:3,PEF8,PEFZ:1,PEFZ:2,RHO8,RHOZ:1,RHOZ:2,RHOZ:3,RXO8,RXOZ:1,RXOZ:2,RXOZ:3,SP:1,SP:2,SP:3,SP:4,TENS:1,TENS:2,TENS:3,TENS:4
1440.0276,,6.125,,6.125,,0.0212625,,0.0199973,,0.1928,,0.194238,,98.6542,,98.4242,,114.8399,,,116.3315,,110.6586,,4.5123,,4.522,,7.5717,,7.6676,,0.0487,,0.037458,,4.2137,,,4.4413,,4.4204,4.7204,,41.826,,43.423,0.320844,,0.343683,,3.1385,3.1156,,2.3735,,2.3804,,3.5495,,3.2291,,,65.4245,,65.6143,,1143.2794,,1190.6313
1440.18,,6.125,,6.125,,0.0227541,,0.0203667,,0.1819,,0.184752,,99.7526,,98.4351,,111.4862,,,108.7993,,113.1738,,4.3491,,4.3739,,7.4554,,7.6639,,0.0558,,0.0378189,,4.1141,,,4.3318,,4.2719,4.5666,,41.826,,43.423,0.31343,,0.346444,,3.1351,3.1431,,2.3916,,2.3989,,3.4667,,3.299,,,65.2865,,65.6279,,1168.0574,,1188.6038
1440.3324,,6.125,,6.125,,0.0266875,,0.0228865,,0.1743,,0.175058,,99.0333,,98.1392,,110.8244,,,114.9865,,114.7605,,4.3862,,4.4352,,7.0502,,7.4313,,0.0556,,0.0398963,,4.1018,,,4.3246,,4.3292,4.6261,,41.826,,43.422,0.312552,,0.350461,,3.171,3.1616,,2.4249,,2.412,,3.622,,3.3039,,,64.9375,,65.5723,,1156.292,,1172.9353
1440.4848,,6.125,,6.125,,0.0252271,,0.0254976,,0.1762,,0.170291,,97.4765,,97.56,,111.1319,,,110.1469,,110.9216,,4.5251,,4.5399,,7.2383,,6.995,,0.0447,,0.0431536,,4.2365,,,4.4376,,4.4308,4.718,,41.826,,43.4499,0.309188,,0.32714,,3.2743,3.1654,,2.4441,,2.4087,,4.2687,,3.5495,,,64.595,,65.5325,,1144.6971,,1159.6754
1440.6372,,6.125,,6.125,,0.0260542,,0.0263219,,0.1757,,0.167871,,96.8023,,96.9902,,110.12,,,111.1718,,111.4413,,4.5676,,4.5225,,6.9954,,6.786,,0.0427,,0.049229,,4.3037,,,4.5093,,4.4162,4.6961,,41.826,,43.4737,0.301424,,0.304244,,3.3245,3.1843,,2.431,,2.4095,,4.6377,,3.9259,,,64.513,,65.5654,,1125.6268,,1163.7423
1440.7896,,6.125,,6.125,,0.0262833,,0.0265523,,0.1737,,0.169733,,96.4463,,97.0723,,106.8636,,,107.9773,,110.0581,,4.5389,,4.6826,,6.8003,,6.736,,0.0479,,0.0522312,,4.6084,,,4.8442,,4.5759,4.8612,,41.826,,43.4424,0.299055,,0.299244,,3.2454,3.2042,,2.4131,,2.4129,,4.229,,4.1586,,,64.6146,,65.6118,,1152.9091,,1179.7734
1440.942,,6.125,,6.125,,0.0269583,,0.0266012,,0.1741,,0.178977,,96.9603,,97.6128,,106.5969,,,99.2508,,112.1009,,5.07,,5.4141,,6.6916,,6.7246,,0.0576,,0.0494153,,4.9777,,,5.2444,,5.3514,5.6597,,41.826,,43.4768,0.307545,,0.298181,,3.1129,3.2124,,2.3954,,2.4122,,3.5717,,3.728,,,65.1055,,65.5573,,1170.4763,,1191.1809
1441.0944,,6.125,,6.125,,0.0268792,,0.0252027,,0.1837,,0.18821,,97.6152,,98.1045,,107.9472,,,105.9052,,115.0685,,5.8192,,5.8774,,6.7744,,7.0298,,0.0586,,0.0458711,,5.3017,,,5.5855,,5.8655,6.2087,,41.826,,43.5763,0.324659,,0.313579,,3.0611,3.1856,,2.383,,2.3958,,3.2404,,3.2994,,,65.474,,65.4771,,1173.3301,,1185.9404
1441.2468,,6.125,,6.125,,0.0231541,,0.0231548,,0.1901,,0.18834,,98.3209,,98.6186,,116.836,,,116.1219,,109.3891,,4.9968,,5.3604,,7.289,,7.4057,,0.0544,,0.0478415,,4.906,,,5.2081,,5.3311,5.6775,,41.826,,43.6188,0.332425,,0.300827,,3.121,3.1378,,2.3806,,2.3849,,3.1672,,3.0974,,,65.5924,,65.6547,,1166.9138,,1180.79
1441.3992,,6.125,,6.125,,0.021475,,0.0217827,,0.1895,,0.180374,,99.1497,,99.01,,121.2596,,,123.4421,,106.1947,,4.4704,,4.6622,,7.3904,,7.4425,,0.0474,,0.0539153,,4.3054,,,4.5501,,4.5864,4.9058,,41.826,,43.6225,0.330412,,0.308933,,3.2102,3.0865,,2.3953,,2.386,,3.2431,,3.0893,,,65.431,,65.9139,,1143.364,,1185.9431
1441.5516,,6.125,,6.125,,0.019325,,0.0218374,,0.1903,,0.175543,,99.1519,,99.2125,,121.0966,,,123.7966,,115.0238,,4.32,,4.3885,,7.67,,7.5506,,0.04,,0.0563208,,4.1323,,,4.3585,,4.2897,4.5838,,41.826,,43.6226,0.330243,,0.31791,,3.2164,3.0683,,2.4073,,2.3845,,3.4831,,3.2048,,,65.2396,,65.859,,1178.2821,,1183.0206
1441.704,,6.125,,6.125,,0.0188958,,0.0214615,,0.1908,,0.176612,,99.1714,,99.3548,,120.427,,,123.4604,,116.7175,,4.4456,,4.4464,,7.7844,,7.8201,,0.0365,,0.0531865,,4.1363,,,4.3906,,4.3385,4.6269,,41.826,,43.6226,0.324805,,0.345217,,3.1778,3.0947,,2.4101,,2.3836,,3.7635,,3.3522,,,65.444,,65.6653,,1178.0076,,1180.5171
1441.8564,,6.125,,6.125,,0.0241188,,0.0197952,,0.1889,,0.178777,,99.3281,,99.0978,,118.7272,,,118.9418,,113.8246,,4.5093,,4.5362,,7.3547,,7.8656,,0.0406,,0.0504539,,4.2248,,,4.4709,,4.4257,4.7238,,41.826,,43.6226,0.318826,,0.370963,,3.1729,3.1499,,2.4118,,2.3869,,3.7758,,3.4122,,,65.75,,65.6973,,1184.651,,1185.2617
1442.0088,,6.125,,6.125,,0.021177,,0.0191498,,0.1806,,0.178621,,98.4427,,98.628,,117.6789,,,120.3142,,114.7654,,4.5503,,4.5708,,7.809,,7.6905,,0.0489,,0.0509491,,4.2383,,,4.4984,,4.4663,4.7764,,41.826,,43.6226,0.312391,,0.368761,,3.1697,3.1915,,2.4182,,2.4011,,3.5326,,3.3557,,,66.0365,,65.9115,,1186.4652,,1179.1086
1442.1612,,6.125,,6.125,,0.0217667,,0.0187083,,0.1728,,0.176274,,98.805,,98.8618,,112.7135,,,112.9187,,111.6378,,4.5859,,4.5932,,7.7677,,7.7448,,0.0536,,0.0511285,,4.2594,,,4.5475,,4.4955,4.8163,,41.826,,43.6226,0.320005,,0.348067,,3.1449,3.19,,2.4052,,2.4144,,3.3673,,3.2649,,,66.0925,,66.1084,,1195.4427,,1169.4788
1442.3136,,6.125,,6.125,,0.02025,,0.0180203,,0.1739,,0.174722,,99.1984,,99.1554,,110.0344,,,104.8556,,114.2169,,4.6374,,4.6255,,7.8486,,8.0054,,0.0514,,0.0483719,,4.255,,,4.5739,,4.5296,4.8544,,41.826,,43.6226,0.329916,,0.313846,,3.1143,3.1578,,2.4062,,2.4127,,3.3591,,3.3089,,,65.8555,,66.2027,,1196.983,,1175.9484
1442.466,,6.125,,6.125,,0.0171562,,0.0178138,,0.1784,,0.174161,,98.5544,,98.909,,114.965,,,121.5604,,119.1108,,4.6475,,4.6621,,8.0621,,8.0818,,0.0454,,0.0456881,,4.2651,,,4.5767,,4.5597,4.8779,,41.826,,43.6226,0.331685,,0.295964,,3.1284,3.1192,,2.4259,,2.405,,3.5682,,3.4033,,,65.4635,,66.1514,,1194.9043,,1185.5392
1442.6184,,6.125,,6.125,,0.0187479,,0.0191435,,0.185,,0.174522,,98.7397,,98.7347,,117.4148,,,112.8542,,118.1331,,4.6877,,4.6461,,7.7858,,7.8623,,0.0419,,0.045109,,4.2422,,,4.532,,4.5427,4.8398,,41.826,,43.6226,0.326276,,0.296785,,3.1248,3.1001,,2.4086,,2.3936,,3.7088,,3.5382,,,65.2565,,66.0296,,1179.5952,,1177.151
1442.7708,,6.125,,6.125,,0.0202354,,0.0201904,,0.188,,0.175808,,98.6455,,98.3947,,114.0241,,,112.6145,,116.3287,,4.5685,,4.5897,,7.5507,,7.6678,,0.0408,,0.0435418,,4.1655,,,4.4287,,4.4925,4.779,,41.826,,43.6226,0.326727,,0.315663,,3.0778,3.0998,,2.4006,,2.3885,,3.5913,,3.5555,,,65.099,,65.9243,,1186.626,,1171.3345
1442.9232,,6.125,,6.125,,0.0191396,,0.0204643,,0.183,,0.17647,,98.2202,,98.1749,,113.551,,,114.7475,,116.5334,,4.5002,,4.5491,,7.7084,,7.741,,0.0476,,0.0419456,,4.1622,,,4.4055,,4.4684,4.7362,,41.826,,43.6226,0.332404,,0.322637,,3.1006,3.1227,,2.4054,,2.397,,3.3645,,3.4128,,,64.8086,,65.809,,1207.567,,1188.2672
1443.0756,,6.125,,6.125,,0.0199375,,0.0216292,,0.1753,,0.176544,,98.018,,98.4901,,113.354,,,114.0457,,117.9392,,4.5489,,4.5308,,7.692,,7.6797,,0.0588,,0.0438354,,4.1829,,,4.4211,,4.4647,4.7282,,41.826,,43.6226,0.341047,,0.329271,,3.1227,3.1655,,2.4049,,2.4103,,3.1563,,3.2204,,,64.918,,65.7525,,1205.2612,,1195.7153
1443.228,,6.125,,6.125,,0.0236021,,0.0218979,,0.1655,,0.173908,,98.9941,,98.7033,,115.0739,,,116.3217,,116.902,,4.4605,,4.4865,,7.332,,7.571,,0.0699,,0.0518045,,4.2038,,,4.4578,,4.4208,4.6833,,41.826,,43.6226,0.336655,,0.325273,,3.1181,3.2169,,2.4204,,2.427,,3.1582,,3.2068,,,64.918,,65.7551,,1188.5819,,1180.3604
1443.3804,,6.125,,6.125,,0.0228062,,0.0223322,,0.1634,,0.170449,,98.8081,,98.8091,,121.4457,,,114.092,,110.1208,,4.4576,,4.5025,,7.4109,,7.4201,,0.0745,,0.0616381,,4.2607,,,4.4303,,4.4318,4.6804,,41.826,,43.6226,0.325387,,0.335071,,3.1379,3.2582,,2.4244,,2.4306,,3.2899,,3.2792,,,64.763,,65.6655,,1186.1345,,1165.7565
1443.5328,,6.125,,6.125,,0.0244833,,0.0237247,,0.1617,,0.168478,,98.6889,,98.6406,,120.3903,,,115.89,,108.0191,,4.4454,,4.5296,,7.2525,,7.1426,,0.0776,,0.0701618,,4.5466,,,4.3723,,4.4681,4.7038,,41.826,,43.6226,0.314996,,0.344429,,3.135,3.2762,,2.4144,,2.4334,,3.2198,,3.2946,,,64.707,,65.5443,,1192.9196,,1154.7217
1443.6852,,6.125,,6.125,,0.0270021,,0.023589,,0.1608,,0.169894,,98.3236,,98.3639,,118.1634,,,123.5016,,116.6853,,4.2494,,4.4159,,6.9978,,7.1466,,0.0824,,0.0746073,,4.2542,,,4.367,,4.3574,4.5967,,41.826,,43.6226,0.307082,,0.344888,,3.1366,3.2751,,2.4204,,2.4351,,3.0779,,3.1516,,,64.8125,,65.55,,1203.2671,,1151.8727
1443.8376,,6.125,,6.125,,0.0277979,,0.0238686,,0.1641,,0.17325,,98.6952,,98.3183,,112.6436,,,113.8003,,120.6115,,4.3572,,4.3711,,6.8878,,7.0893,,0.0857,,0.0755232,,4.1899,,,4.3637,,4.3114,4.5589,,41.826,,43.6226,0.307491,,0.324429,,3.1714,3.2653,,2.4213,,2.4294,,3.01,,3.0188,,,64.9375,,65.7096,,1208.9277,,1161.4366
1443.99,,6.125,,6.125,,0.0265271,,0.0245961,,0.1681,,0.175063,,98.6939,,98.5215,,109.9541,,,114.6105,,116.2997,,4.4033,,4.4255,,6.944,,6.9075,,0.0853,,0.0748788,,4.2038,,,4.3803,,4.3706,4.6256,,41.826,,43.6226,0.31157,,0.312948,,3.2042,3.2459,,2.4074,,2.4225,,2.9671,,2.9932,,,65.043,,65.8595,,1207.3969,,1168.8162
1444.1424,,6.125,,6.125,,0.0277417,,0.0229683,,0.1749,,0.175696,,98.2241,,98.6492,,108.9161,,,113.1555,,113.9213,,4.2594,,4.3485,,6.8011,,7.1985,,0.0836,,0.0731316,,4.1265,,,4.3244,,4.2937,4.5438,,41.826,,43.6226,0.310829,,0.319415,,3.1778,3.227,,2.4088,,2.4109,,2.9555,,2.9896,,,65.0325,,65.8853,,1201.7267,,1173.619
1444.2948,,6.125,,6.125,,0.0257646,,0.0210012,,0.1819,,0.177886,,97.2527,,98.077,,109.1678,,,109.5354,,114.2507,,4.2572,,4.3435,,7.0443,,7.5123,,0.0783,,0.0697948,,4.0893,,,4.295,,4.2811,4.5372,,41.826,,43.6226,0.310655,,0.314187,,3.1595,3.1972,,2.4129,,2.3991,,3.0042,,2.986,,,65.2109,,65.8594,,1200.4889,,1164.1052
1444.4472,,6.125,,6.125,,0.0228833,,0.0220913,,0.191,,0.184066,,97.1669,,97.5351,,115.1026,,,107.7222,,109.7276,,4.4562,,4.5146,,7.3136,,7.4763,,0.0725,,0.0621184,,4.2131,,,4.3998,,4.4513,4.7269,,41.826,,43.6226,0.31937,,0.308792,,3.174,3.1682,,2.3947,,2.3834,,3.0359,,2.9803,,,65.1445,,65.8423,,1203.1064,,1145.3766
1444.5996,,6.125,,6.125,,0.0232376,,0.0226341,,0.1965,,0.189294,,97.1642,,98.0397,,113.6601,,,116.7376,,113.2258,,4.589,,4.6211,,7.2183,,7.5215,,0.0663,,0.0537088,,4.3422,,,4.5422,,4.5615,4.8469,,41.826,,43.6226,0.329146,,0.305946,,3.0871,3.1439,,2.3685,,2.3741,,3.0493,,3.035,,,65.1875,,65.8918,,1213.0856,,1165.0298
1444.752,,6.125,,6.125,,0.0167562,,0.0192785,,0.1952,,0.189906,,96.8127,,98.4069,,114.9347,,,111.1054,,114.82,,4.6028,,4.6587,,7.9904,,7.7437,,0.0603,,0.0481586,,4.2825,,,4.5164,,4.582,4.8889,,41.826,,43.6226,0.335678,,0.305677,,3.0954,3.1292,,2.3817,,2.3761,,3.248,,3.1779,,,65.237,,66.0352,,1215.8827,,1215.1166
1444.9044,,6.125,,6.125,,0.0146375,,0.0170936,,0.192,,0.187357,,97.4126,,98.423,,107.7782,,,106.0959,,114.1483,,4.3841,,4.5707,,8.3089,,8.2352,,0.0551,,0.0465164,,4.1782,,,4.4205,,4.4715,4.792,,41.826,,43.6226,0.340275,,0.315458,,3.1273,3.1333,,2.3991,,2.3817,,3.3915,,3.3013,,,65.1875,,66.1762,,1222.5071,,1238.3507
1445.0568,,6.125,,6.125,,0.0164583,,0.0173306,,0.1911,,0.187554,,98.3464,,98.6285,,108.5601,,,107.065,,119.1965,,4.3731,,4.4383,,8.1427,,8.3985,,0.0501,,0.0470184,,4.13,,,4.4051,,4.3425,4.6688,,41.826,,43.6226,0.337,,0.332013,,3.0785,3.1364,,2.3866,,2.3833,,3.2239,,3.3967,,,65.125,,66.1161,,1226.5895,,1219.3539
1445.2092,,6.125,,6.125,,0.017848,,0.0167804,,0.1941,,0.192734,,99.363,,99.2377,,113.8073,,,110.9311,,114.9104,,4.4479,,4.4447,,8.067,,8.2052,,0.0536,,0.0491611,,4.161,,,4.4613,,4.342,4.6828,,41.826,,43.6226,0.333647,,0.337585,,3.071,3.154,,2.3919,,2.378,,3.2692,,3.3199,,,65.069,,65.9468,,1228.9801,,1194.7389
1445.3616,,6.125,,6.125,,0.0153021,,0.0152961,,0.1952,,0.197634,,99.5161,,99.7445,,117.6066,,,125.5951,,112.4324,,4.4409,,4.4683,,8.3828,,8.3811,,0.0591,,0.0553112,,4.1793,,,4.4606,,4.3536,4.6988,,41.826,,43.6226,0.327245,,0.346429,,3.0961,3.1666,,2.3769,,2.3761,,3.377,,3.3423,,,65.043,,65.932,,1240.1974,,1202.9816
1445.514,,6.125,,6.125,,0.0144583,,0.0139591,,0.1965,,0.198831,,99.4628,,99.8805,,112.7737,,,111.5986,,118.7831,,4.5189,,4.5301,,8.5294,,8.5977,,0.0655,,0.0625118,,4.1878,,,4.4815,,4.4271,4.7727,,41.826,,43.6226,0.324597,,0.34296,,3.0805,3.1876,,2.352,,2.3739,,3.2605,,3.2615,,,64.8815,,65.9546,,1232.864,,1210.3978
1445.6664,,6.125,,6.125,,0.0139854,,0.0133267,,0.194,,0.196034,,99.9486,,99.8134,,108.4104,,,105.491,,118.2607,,4.5572,,4.5439,,8.5954,,8.6865,,0.0675,,0.0654832,,4.1677,,,4.4444,,4.4572,4.7975,,41.826,,43.6226,0.328269,,0.338294,,3.0473,3.1993,,2.3681,,2.3782,,3.1233,,3.2028,,,64.737,,65.8512,,1223.2157,,1203.3102
1445.8188,,6.125,,6.125,,0.0167437,,0.0135343,,0.1935,,0.193259,,100.2274,,99.7004,,112.1,,,108.8998,,113.8643,,4.499,,4.4915,,8.2249,,8.57,,0.0649,,0.0628664,,4.2181,,,4.4626,,4.4071,4.7307,,41.826,,43.6226,0.320842,,0.325981,,3.1088,3.2045,,2.3869,,2.3791,,3.1363,,3.2931,,,64.487,,65.754,,1215.8448,,1200.2776
1445.9712,,6.125,,6.125,,0.021875,,0.0157888,,0.1938,,0.192252,,99.4247,,99.753,,110.7518,,,112.3871,,116.3595,,4.6493,,4.5557,,7.5355,,8.0794,,0.0587,,0.0578753,,4.2465,,,4.4885,,4.4805,4.7726,,41.826,,43.6226,0.307632,,0.333692,,3.1151,3.1931,,2.3869,,2.3786,,3.1609,,3.1927,,,64.1836,,65.6708,,1209.9386,,1187.787
1446.1236,,6.125,,6.125,,0.0224646,,0.0191296,,0.1957,,0.192095,,99.8714,,99.871,,110.1073,,,110.6948,,113.1064,,4.5723,,4.5943,,7.4696,,7.6698,,0.0541,,0.0537921,,4.2408,,,4.4835,,4.5382,4.7997,,41.826,,43.6226,0.308309,,0.344494,,3.109,3.1763,,2.387,,2.3753,,3.1027,,3.1307,,,64.2995,,65.5927,,1224.3593,,1179.4503
1446.276,,6.125,,6.125,,0.0214521,,0.019288,,0.195,,0.191542,,99.6391,,99.6778,,108.8336,,,108.5912,,110.7877,,4.4844,,4.5053,,7.6255,,7.8178,,0.0508,,0.0522532,,4.1958,,,4.393,,4.4495,4.6927,,41.826,,43.6226,0.32189,,0.341287,,3.1554,3.1542,,2.3905,,2.3765,,3.1101,,3.0496,,,64.3945,,65.5663,,1229.3488,,1193.3811
1446.4284,,6.125,,6.125,,0.0202834,,0.0179087,,0.1936,,0.188782,,99.8347,,99.4369,,111.1089,,,112.7497,,116.9971,,4.5456,,4.518,,7.7594,,8.0831,,0.0481,,0.0553094,,4.2161,,,4.4027,,4.4713,4.7113,,41.826,,43.6226,0.345997,,0.337465,,3.2471,3.127,,2.3808,,2.3789,,2.992,,3.0256,,,64.638,,65.526,,1236.3322,,1209.5415
1446.5808,,6.125,,6.125,,0.0165416,,0.0163473,,0.1925,,0.186577,,99.9906,,99.5252,,117.5808,,,113.9336,,109.6151,,4.6156,,4.6056,,8.2126,,8.3591,,0.0468,,0.0594481,,4.2298,,,4.4433,,4.5675,4.8169,,41.826,,43.6226,0.354921,,0.333935,,3.2112,3.0994,,2.3772,,2.3809,,2.9613,,3.0705,,,64.987,,65.5791,,1238.5529,,1214.6836
1446.7332,,6.125,,6.125,,0.0166354,,0.0153605,,0.1965,,0.18905,,99.7898,,99.5334,,119.1877,,,121.9689,,109.2096,,4.5992,,4.6528,,8.2566,,8.4713,,0.0488,,0.0586895,,4.2287,,,4.4562,,4.5979,4.8617,,41.826,,43.6226,0.347666,,0.33915,,3.1353,3.0741,,2.3876,,2.374,,3.1468,,3.0939,,,65.224,,65.81,,1234.8959,,1227.0864
1446.8856,,6.125,,6.125,,0.0183625,,0.0158779,,0.2025,,0.195554,,99.8394,,99.4722,,119.9962,,,118.8036,,109.5107,,4.4607,,4.6447,,8.1158,,8.4089,,0.0556,,0.0552,,4.1898,,,4.4362,,4.5822,4.8458,,41.826,,43.6226,0.341495,,0.346202,,3.1306,3.0731,,2.3851,,2.3638,,3.2031,,3.1706,,,65.25,,65.914,,1229.3486,,1241.6608
1447.038,,6.125,,6.125,,0.0205542,,0.0170872,,0.2061,,0.201169,,99.3298,,99.6612,,119.6075,,,115.8559,,109.4852,,3.6117,,4.6507,,7.8587,,8.082,,0.0603,,0.0555448,,4.1417,,,4.5024,,4.5937,4.8514,,41.826,,43.6226,0.331976,,0.344744,,3.131,3.0648,,2.3692,,2.3576,,3.1553,,2.959,,,65.2565,,65.8525,,1228.7722,,1226.9655
1447.1904,,6.125,,6.125,,0.0215021,,0.0185717,,0.2036,,0.200503,,99.677,,99.7646,,118.9275,,,123.2289,,116.4967,,4.4509,,4.657,,7.6881,,7.7692,,0.0698,,0.0596466,,5.0448,,,4.8602,,4.6247,4.8233,,41.826,,43.6226,0.332879,,0.343794,,3.1388,3.0567,,2.353,,2.3618,,3.0734,,2.8353,,,65.3385,,65.8474,,1234.5935,,1193.1437
1447.3428,,6.125,,6.125,,0.0204771,,0.0191328,,0.2006,,0.195323,,100.1724,,99.6767,,117.5371,,,123.365,,115.467,,4.5814,,4.6371,,7.7707,,7.867,,0.0709,,0.0616985,,4.3094,,,4.4734,,4.6056,4.7813,,41.826,,43.6226,0.333929,,0.334915,,3.1582,3.0291,,2.3783,,2.367,,3.1993,,2.8311,,,65.6055,,65.9399,,1233.913,,1191.443
1447.4952,,6.125,,6.125,,0.0173937,,0.0191952,,0.2073,,0.192484,,99.4855,,99.4954,,112.8119,,,111.9448,,113.9358,,4.5303,,4.6631,,8.0992,,7.9929,,0.0571,,0.0581654,,4.2367,,,4.4604,,4.5864,4.8371,,41.826,,43.6226,0.339681,,0.316756,,3.1458,3.0101,,2.3949,,2.3554,,3.549,,3.1482,,,65.7305,,66.0635,,1232.42,,1222.0059
1447.6476,,6.125,,6.125,,0.0183646,,0.0200524,,0.2145,,0.193554,,99.5146,,99.3695,,104.3312,,,107.8476,,114.518,,4.6767,,4.6866,,7.8993,,7.7721,,0.0384,,0.0520931,,4.2368,,,4.4577,,4.6002,4.8695,,41.826,,43.6226,0.342502,,0.313881,,3.1572,3.03,,2.3776,,2.3432,,3.5924,,3.3013,,,65.6615,,66.1577,,1226.0413,,1231.5968
1447.8,,6.125,,6.125,,0.0189,,0.0199372,,0.2185,,0.197258,,99.229,,99.1798,,106.2151,,,95.0798,,112.1115,,4.5682,,4.5652,,7.8266,,7.8589,,0.0227,,0.0470042,,4.2142,,,4.4174,,4.4836,4.7565,,41.826,,43.6226,0.336522,,0.317498,,3.2045,3.0809,,2.3688,,2.3363,,3.3628,,3.2163,,,65.401,,66.1369,,1232.5522,,1221.7806
1447.9524,,6.125,,6.125,,0.0191542,,0.0188453,,0.2134,,0.200612,,99.0115,,98.9862,,108.6116,,,110.7565,,112.0862,,4.4494,,4.4523,,7.8146,,7.8332,,0.0283,,0.0446331,,4.1731,,,4.3956,,4.3817,4.6557,,41.826,,43.6226,0.327204,,0.335298,,3.2164,3.1517,,2.3685,,2.3452,,3.1104,,3.0996,,,65.306,,66.0266,,1241.4635,,1219.0913
1448.1048,,6.125,,6.125,,0.0184042,,0.0174856,,0.2037,,0.200651,,99.7188,,99.4185,,116.7367,,,117.465,,117.2313,,4.561,,4.4432,,7.964,,7.8913,,0.0442,,0.0465899,,4.1869,,,4.4296,,4.3788,4.6563,,41.826,,43.6226,0.319867,,0.33324,,3.199,3.2039,,2.3765,,2.3617,,3.0185,,3.0419,,,65.181,,65.9742,,1247.7286,,1214.7793
1448.2572,,6.125,,6.125,,0.0184042,,0.0172545,,0.1935,,0.197157,,99.2668,,100.082,,115.906,,,125.2028,,121.5959,,4.5857,,4.5404,,7.9306,,8.0655,,0.0631,,0.0519573,,4.2079,,,4.4459,,4.4775,4.7542,,41.826,,43.6226,0.326489,,0.322079,,3.1483,3.2361,,2.3689,,2.379,,3.0722,,3.0765,,,65.013,,65.9217,,1258.681,,1211.0594
1448.4096,,6.125,,6.125,,0.0189459,,0.0175381,,0.1841,,0.190386,,99.9539,,100.1507,,117.0394,,,114.8128,,120.0883,,4.5398,,4.5582,,7.8225,,8.0256,,0.0722,,0.0574794,,4.2049,,,4.4263,,4.4934,4.7711,,41.826,,43.6226,0.339363,,0.308637,,3.1465,3.2404,,2.375,,2.3951,,3.1167,,3.1123,,,64.905,,65.8063,,1262.8768,,1216.182
1448.562,,6.125,,6.125,,0.0174729,,0.0184732,,0.1838,,0.183007,,99.8454,,99.9519,,119.9297,,,116.264,,120.6345,,4.4152,,4.5177,,7.9755,,7.8962,,0.07,,0.0613229,,4.1813,,,4.4068,,4.4497,4.7243,,41.826,,43.6226,0.359549,,0.313981,,3.147,3.2253,,2.3951,,2.3957,,3.1659,,3.1268,,,64.595,,65.7715,,1263.9161,,1222.2594
1448.7144,,6.125,,6.125,,0.0196146,,0.0212649,,0.183,,0.180204,,99.0291,,99.9038,,126.8662,,,122.5227,,127.0746,,4.4911,,4.464,,7.7484,,7.7048,,0.0684,,0.0612199,,4.1803,,,4.3914,,4.3857,4.6605,,41.826,,43.6226,0.371501,,0.327138,,3.1017,3.2035,,2.395,,2.3971,,3.3068,,3.2707,,,64.5195,,65.7824,,1266.8175,,1221.8669
1448.8668,,6.125,,6.125,,0.0201083,,0.0237721,,0.1835,,0.180999,,100.2175,,99.7196,,130.3608,,,136.0854,,124.9721,,4.5143,,4.4186,,7.691,,7.4893,,0.0689,,0.0575393,,4.2433,,,4.4513,,4.3283,4.602,,41.826,,43.6226,0.367252,,0.334529,,3.1399,3.1892,,2.4053,,2.3962,,3.452,,3.3702,,,64.6445,,65.7459,,1252.0754,,1220.0249
1449.0192,,6.125,,6.125,,0.024548,,0.0243482,,0.1819,,0.182482,,99.2272,,99.3046,,129.211,,,130.7008,,114.4889,,4.4911,,4.3782,,7.2104,,7.2865,,0.0638,,0.0518604,,4.1926,,,4.4249,,4.2882,4.5622,,41.826,,43.6226,0.346043,,0.326975,,3.1446,3.1765,,2.4068,,2.3991,,3.3928,,3.3859,,,64.9375,,65.7356,,1255.8367,,1229.4863
1449.1716,,6.125,,6.125,,0.021825,,0.0212781,,0.1808,,0.182553,,99.4772,,99.3056,,123.1805,,,125.6817,,119.1789,,4.3929,,4.3362,,7.5087,,7.6125,,0.0542,,0.0464286,,4.1766,,,4.3891,,4.2498,4.5219,,41.826,,43.6226,0.329576,,0.336021,,3.0936,3.1621,,2.4076,,2.4008,,3.3165,,3.3438,,,65.224,,65.7848,,1256.4415,,1240.6417
1449.324,,6.125,,6.125,,0.0202395,,0.0212002,,0.1773,,0.182231,,99.5308,,99.6,,121.9073,,,118.1166,,118.8248,,4.4181,,4.3272,,7.7617,,7.5431,,0.048,,0.0439485,,4.1589,,,4.3767,,4.2357,4.5046,,41.826,,43.6226,0.330628,,0.330039,,3.0562,3.1568,,2.4072,,2.4068,,3.475,,3.4064,,,65.293,,65.809,,1246.2072,,1220.2119
1449.4764,,6.125,,6.125,,0.0267626,,0.0239208,,0.1741,,0.183599,,99.4826,,99.8304,,115.0291,,,121.9181,,108.1211,,4.2877,,4.3198,,6.9961,,7.1737,,0.046,,0.0432766,,4.08,,,4.2865,,4.2244,4.4845,,41.826,,43.6226,0.339471,,0.350705,,3.0753,3.1614,,2.3883,,2.4123,,3.6223,,3.4673,,,65.1875,,65.8456,,1234.9053,,1186.8167
