DEPT,TNPH_SAN:1,DPHI_SAN:1,CS:1,RLA4,TENS:1,TNPH_DOL:1,NPHI_DOL,GDEV_EDTC,DPHZ,RSOZ,RHOZ,RLA5,TNPH_LIM:1,VCL,NPOR_DOL:1,NPOR:1,SMIN,PEFZ,TNPH:1,RLA1,DT,RXOZ,AZIM,NPHI_SAN,NPOR_SAN:1,TNPH:2,RLA0,RHGX,RXO,GR:1,CVEL:1,SVEL,CALI,SPHI,RO,CVEL:2,TNPH_SAN:2,TNPH_DOL:2,NPOR:2,SMNO,TNPH_LIM:2,GR:2,DPHI_SAN:2,RLA2,UZ,DPHI_DOL:1,GR:3,DCAL,DPHI_DOL:2,MRES,INCL,NPOR_LIM:1,GR:4,ITT,CS:2,HTEN,NPOR_LIM:2,NPHI,NPOR_SAN:2,DPHI_LIM:1,RT,BS,NPOR_DOL:2,NPHI_LIM,DSOZ,DPHI_LIM:2,TENS:2,RLA3
1617.726,0.39152,0.10319,530.4711,5.59057,3825.2658,0.3025,0.25141,40.1706,0.15589,0.10942,2.44343,5.71413,0.34708,0.70513,0.2975,0.34173,0.5852,3.24762,0.34708,5.20611,90.91142,1.96717,346.6708,0.35107,0.39565,0.34711,0.10182,2.95075,3.78956,111.6674,-529.8664,3352.714,8.57778,0.24001,7.77836,-530.4711,0.39154,0.30248,0.3513,0.7242,0.34711,129.3731,0.12519,5.3976,7.98474,0.21977,115.4594,0.07777,0.20014,0.09791,39.45606,0.34173,121.7976,0.05628,529.8664,1338.61316,0.3513,0.30586,0.38626,0.13465,5.94941,8.5,0.30641,0.30586,0.2078,0.15589,3820.00077,5.51976
1617.8784,0.38097,0.166,531.0801,5.33604,3765.43739,0.29261,0.24721,40.17374,0.16383,0.10409,2.42986,5.44723,0.33546,0.7152,0.2972,0.34027,0.61375,3.2742,0.33546,4.98124,91.45954,1.85319,346.6707,0.34768,0.38983,0.33533,0.10022,2.93053,3.65564,112.9762,-531.6982,3332.622,8.63944,0.24232,7.81836,-531.0801,0.38085,0.29272,0.34445,0.71812,0.33533,111.7846,0.13342,5.16825,8.00857,0.22711,108.2965,0.13944,0.25616,0.09703,39.44828,0.34027,120.6256,0.05623,531.6982,1335.28037,0.34445,0.30303,0.38571,0.19526,5.65908,8.5,0.30112,0.30303,0.21071,0.16383,3721.66709,5.27144
1618.0308,0.37116,0.17751,528.936,5.01436,3771.06661,0.28347,0.23652,40.15154,0.173,0.10872,2.41416,5.12291,0.32472,0.71423,0.28124,0.32209,0.57029,3.27579,0.32472,4.7428,92.29609,1.58394,346.6707,0.33906,0.35357,0.32447,0.09664,2.90871,3.71051,112.8505,-527.6568,3302.415,8.89379,0.24579,7.82967,-528.936,0.37093,0.28368,0.30695,0.65568,0.32447,120.2083,0.14293,4.86985,7.96443,0.23559,115.6526,0.39379,0.26643,0.09847,39.4405,0.32209,126.9542,0.05619,527.6568,1313.1504,0.30695,0.29582,0.36855,0.20637,5.22879,8.5,0.26723,0.29582,0.21074,0.173,3767.33253,4.95818
1618.1832,0.36966,0.15148,524.2805,4.95906,3903.56226,0.28253,0.25823,40.14011,0.17863,0.11465,2.40454,5.05496,0.32309,0.7071,0.2949,0.3366,0.47788,3.25761,0.32309,4.81421,98.17154,1.51143,346.6706,0.35657,0.36785,0.32335,0.09495,2.90011,4.17105,111.9233,-524.4108,3104.77,8.44674,0.26848,7.7258,-524.2805,0.3699,0.28231,0.32129,0.57368,0.32335,143.9686,0.14876,4.81964,7.89095,0.24079,111.0588,-0.05326,0.24321,0.10089,39.43272,0.3366,129.6769,0.05614,524.4108,1345.01212,0.32129,0.31047,0.38301,0.18125,5.03053,8.5,0.28061,0.31047,0.20606,0.17863,3933.00099,4.92427
1618.3356,0.36679,0.13527,525.5988,4.8332,3957.06229,0.27939,0.25569,40.14782,0.1748,0.12415,2.41109,4.91555,0.31997,0.7562,0.27245,0.31218,0.45896,3.24344,0.31997,4.76669,98.65495,1.56781,346.6706,0.35452,0.34425,0.31963,0.09632,2.90152,4.41086,118.3063,-525.8457,3089.556,9.26376,0.27023,7.90028,-525.5988,0.36648,0.27968,0.29724,0.55591,0.31963,131.5227,0.14479,4.70597,7.87648,0.23725,115.4845,0.76376,0.22875,0.10293,39.42481,0.31218,133.7285,0.05609,525.8457,1425.15764,0.29724,0.30875,0.35908,0.16561,4.84265,8.5,0.25865,0.30875,0.2088,0.1748,3944.00089,4.80434
1618.488,0.37522,0.11383,527.4182,4.96339,3897.00008,0.28734,0.22439,40.15866,0.17192,0.1238,2.41601,5.037,0.32915,0.74877,0.29529,0.3376,0.48486,3.24987,0.32915,4.76605,99.60672,1.63083,346.6705,0.32846,0.39478,0.32906,0.09856,2.91459,3.97796,117.3397,-529.2935,3060.034,9.24835,0.27362,7.75092,-527.4182,0.37513,0.28742,0.349,0.58866,0.32906,120.7666,0.14181,4.82531,7.90701,0.23459,125.1235,0.74835,0.20963,0.10802,39.41715,0.3376,124.7205,0.05604,529.2935,1413.379,0.349,0.2862,0.38355,0.14492,5.0669,8.5,0.30594,0.2862,0.21412,0.17192,3922.00108,4.92537
1618.6404,0.34996,0.149,530.3572,5.04524,3775.93822,0.26241,0.22386,40.14216,0.16576,0.12613,2.42656,5.10773,0.30178,0.79713,0.26101,0.29824,0.47831,3.27263,0.30178,4.92753,97.86006,1.71695,346.6705,0.32805,0.33393,0.29956,0.09832,2.8931,4.68817,123.6275,-530.1533,3114.651,9.58748,0.26735,8.65064,-530.3572,0.34789,0.26429,0.28557,0.58812,0.29956,123.4502,0.13542,4.93434,7.99463,0.22889,113.5277,1.08748,0.241,0.10532,39.40941,0.29824,126.6192,0.05599,530.1533,1363.2538,0.28557,0.28578,0.34643,0.17886,5.04193,8.5,0.24946,0.28578,0.23109,0.16576,3782.99947,5.00173
1618.7928,0.35853,0.15089,533.1639,5.1429,3759.39902,0.2704,0.23043,40.10914,0.16515,0.12568,2.4276,5.20858,0.31102,0.78622,0.26006,0.29801,0.47712,3.27662,0.31102,5.07657,98.28529,1.74418,346.6704,0.33415,0.3464,0.30899,0.09687,2.9039,4.88637,122.2092,-534.0233,3101.176,8.91691,0.26889,8.39619,-533.1639,0.35666,0.27211,0.29868,0.59066,0.30899,130.1768,0.13479,5.00814,8.00758,0.22832,126.8093,0.41691,0.24269,0.10049,39.40168,0.29801,125.7436,0.05595,534.0233,1309.70655,0.29868,0.29171,0.3456,0.18068,5.12652,8.5,0.26084,0.29171,0.23806,0.16515,3762.33278,5.09582
1618.9452,0.36061,0.12666,530.5969,5.02016,3775.93822,0.27241,0.26718,40.11195,0.17008,0.11841,2.41916,5.07435,0.31327,0.82372,0.29049,0.33095,0.50487,3.24935,0.31327,5.05469,98.13335,1.74443,346.6703,0.36378,0.39146,0.31137,0.09379,2.90019,4.9286,127.0838,-530.3521,3105.978,9.04024,0.26834,8.19892,-530.5969,0.35886,0.27402,0.3443,0.61471,0.31137,127.1149,0.1399,4.87759,7.91532,0.23289,129.8385,0.54024,0.22107,0.09534,39.39388,0.33095,130.4327,0.0559,530.3521,1310.66199,0.3443,0.3165,0.37813,0.1573,4.99625,8.5,0.30315,0.3165,0.2266,0.17008,3803.49979,4.97325
1619.0976,0.38422,0.13049,526.405,4.86687,3808.00047,0.29462,0.27486,40.11957,0.17616,0.10996,2.40877,4.92912,0.33903,0.80412,0.29288,0.33597,0.54011,3.20727,0.33903,4.72392,96.95112,1.66768,346.6703,0.36998,0.37044,0.33772,0.09364,2.91952,4.00906,124.535,-525.386,3143.853,9.04024,0.26399,7.42355,-526.405,0.38302,0.29572,0.32496,0.64107,0.33772,134.1077,0.1462,4.68717,7.78168,0.2385,124.1733,0.54024,0.22449,0.09627,39.38609,0.33597,130.5612,0.05585,525.386,1329.65363,0.32496,0.32168,0.3812,0.161,4.91439,8.5,0.28277,0.32168,0.20444,0.17616,3825.33324,4.82307
1619.25,0.38612,0.15413,526.621,4.73752,3808.06342,0.29668,0.2745,40.1184,0.17612,0.10426,2.40883,4.80023,0.34113,0.7684,0.29177,0.33498,0.53151,3.1908,0.34113,4.51465,96.49023,1.6815,346.6703,0.36969,0.39922,0.34017,0.09315,2.92166,3.61219,119.8915,-527.3037,3158.869,9.08648,0.26227,7.38006,-526.621,0.38525,0.29749,0.35439,0.6258,0.34017,131.4594,0.14616,4.54608,7.74191,0.23847,120.0413,0.58648,0.24558,0.09856,39.37835,0.33498,132.1952,0.0558,527.3037,1335.59128,0.35439,0.32144,0.38007,0.18381,4.85944,8.5,0.30995,0.32144,0.19459,0.17612,3827.00132,4.68364
1619.4024,0.39341,0.14618,529.7225,4.88689,3783.68738,0.30372,0.27302,40.10619,0.17269,0.11428,2.41471,4.9422,0.34918,0.73272,0.31196,0.35746,0.56161,3.18942,0.34918,4.5346,97.0785,1.7532,346.6702,0.3685,0.40287,0.34856,0.09469,2.93352,3.34612,115.2541,-530.1532,3139.727,8.94004,0.26447,7.30127,-529.7225,0.39286,0.30424,0.35879,0.67605,0.34856,130.7478,0.1426,4.65696,7.75605,0.23529,114.746,0.44004,0.23849,0.10167,39.37041,0.35746,130.159,0.05575,530.1532,1327.63709,0.35879,0.32044,0.40152,0.17614,5.13308,8.5,0.31326,0.32044,0.19994,0.17269,3820.00077,4.81139
1619.5548,0.38719,0.14187,531.421,4.80944,3759.5991,0.29887,0.24306,40.09346,0.17691,0.11866,2.40749,4.87265,0.3423,0.75772,0.28991,0.33309,0.48377,3.18728,0.3423,4.46393,96.24764,1.81489,346.6702,0.34433,0.38678,0.34277,0.0972,2.92189,3.27569,118.5031,-531.788,3166.831,9.17898,0.26135,7.33603,-531.421,0.38762,0.29847,0.34192,0.60049,0.34277,130.0857,0.14698,4.59525,7.72935,0.2392,112.7489,0.67898,0.23465,0.10418,39.36267,0.33309,127.0319,0.0557,531.788,1317.37186,0.34192,0.30023,0.37813,0.17198,5.06981,8.5,0.29808,0.30023,0.20507,0.17691,3733.33243,4.74248
1619.7072,0.36727,0.16557,529.8299,4.90769,3782.81288,0.28093,0.23377,40.09793,0.18529,0.11243,2.39315,4.96882,0.32048,0.81389,0.27565,0.31568,0.51435,3.18467,0.32048,4.4654,96.72292,1.73055,346.6701,0.33684,0.37777,0.32145,0.09409,2.88904,3.14377,125.8053,-530.3521,3151.27,9.9536,0.26314,7.62148,-529.8299,0.36816,0.28011,0.33118,0.62293,0.32145,122.1687,0.15567,4.67493,7.68036,0.24695,130.8153,1.4536,0.25578,0.10813,39.3549,0.31568,126.1298,0.05565,530.3521,1317.34983,0.33118,0.29397,0.36251,0.19485,5.2791,8.5,0.28998,0.29397,0.21034,0.18529,3745.00001,4.82786
1619.8596,0.37685,0.16614,526.7471,4.93342,3826.53372,0.28958,0.25902,40.09099,0.19292,0.106,2.38011,4.99181,0.33095,0.79007,0.29398,0.33637,0.5695,3.19442,0.33095,4.52565,98.14597,1.60432,346.67,0.35721,0.40338,0.33172,0.094,2.89085,3.30041,122.7095,-525.8676,3105.579,9.23678,0.26839,7.19833,-526.7471,0.37756,0.28893,0.35796,0.66421,0.33172,118.5007,0.16357,4.70212,7.66495,0.25399,125.8077,0.73678,0.25629,0.11082,39.34711,0.33637,113.8215,0.05561,525.8676,1340.46514,0.35796,0.311,0.3822,0.1954,5.23657,8.5,0.31409,0.311,0.2134,0.19292,3817.33229,4.84889
1620.012,0.37201,0.17677,526.1785,4.76214,3795.87428,0.28512,0.28554,40.08399,0.18888,0.10145,2.38702,4.8242,0.32566,0.79128,0.30469,0.34733,0.49696,3.20034,0.32566,4.59812,98.99825,1.49335,346.67,0.3786,0.3956,0.32643,0.09363,2.89018,3.99309,122.8666,-523.494,3078.842,9.72237,0.27146,7.41135,-526.1785,0.37272,0.28447,0.34964,0.58077,0.32643,106.3388,0.15938,4.5563,7.69983,0.25026,116.7008,1.22237,0.26577,0.10534,39.3394,0.34733,114.8483,0.05556,523.494,1341.74587,0.34964,0.32889,0.39338,0.20566,4.79064,8.5,0.30678,0.32889,0.21732,0.18888,3745.49909,4.6811
1620.1644,0.38702,0.14997,528.6871,4.64964,3788.1341,0.29858,0.28024,40.08687,0.18405,0.10207,2.39528,4.72341,0.34212,0.7834,0.29737,0.3411,0.53528,3.18011,0.34212,4.40273,98.03221,1.64835,346.67,0.37432,0.36654,0.34242,0.09322,2.91325,3.37078,121.8421,-527.2598,3109.182,9.94204,0.26797,7.16808,-528.6871,0.3873,0.29832,0.32135,0.62114,0.34242,118.8563,0.15438,4.43558,7.67568,0.2458,123.9421,1.44204,0.24186,0.10859,39.33169,0.3411,120.4307,0.05551,527.2598,1325.88178,0.32135,0.32531,0.38602,0.17979,4.8187,8.5,0.27902,0.32531,0.2032,0.18405,3765.99941,4.57466
1620.3168,0.39039,0.10969,533.698,4.98292,3782.43744,0.30175,0.26011,40.09354,0.17215,0.10233,2.41562,5.06551,0.34584,0.79342,0.28366,0.3267,0.63671,3.14153,0.34584,4.64419,96.17833,1.85414,346.67,0.35808,0.3717,0.3462,0.09454,2.93092,3.48052,123.1441,-533.2226,3169.114,9.49114,0.26109,7.379,-533.698,0.39072,0.30144,0.32686,0.76639,0.3462,133.2841,0.14205,4.72577,7.64227,0.2348,122.2643,0.99114,0.20594,0.10929,39.32399,0.3267,129.4394,0.05546,533.2226,1323.72654,0.32686,0.31173,0.37156,0.14093,5.22364,8.5,0.28379,0.31173,0.19441,0.17215,3755.6672,4.89329
1620.4692,0.37894,0.15955,535.2556,4.87348,3769.73349,0.29051,0.25822,40.06585,0.16936,0.11114,2.42039,4.97189,0.33324,0.79063,0.29426,0.33689,0.54494,3.11225,0.33324,4.63966,96.22789,2.26915,346.67,0.35656,0.36968,0.33283,0.09466,2.92179,3.67709,122.7824,-539.5635,3167.481,9.83413,0.26128,7.71869,-535.2556,0.37857,0.29085,0.32382,0.6724,0.33283,139.243,0.13916,4.65118,7.5849,0.23222,127.7467,1.33413,0.25041,0.10596,39.3162,0.33689,135.656,0.05541,539.5635,1305.86277,0.32382,0.31045,0.38254,0.18904,5.02214,8.5,0.28214,0.31045,0.18808,0.16936,3727.99996,4.7771
1620.6216,0.38061,0.1165,533.5709,5.15712,3776.18776,0.29187,0.27645,40.06584,0.16412,0.12398,2.42935,5.27481,0.33506,0.77877,0.29747,0.34051,0.54158,3.11995,0.33506,4.81779,96.5044,2.21585,346.67,0.37127,0.38047,0.33444,0.09384,2.92979,3.50614,121.2398,-532.6387,3158.406,9.71852,0.26232,7.81378,-533.5709,0.38004,0.29239,0.33488,0.69081,0.33444,131.2168,0.13373,4.89418,7.62979,0.22738,116.6841,1.21852,0.21201,0.11021,39.30836,0.34051,128.0229,0.05536,532.6387,1302.78199,0.33488,0.32276,0.38597,0.1475,5.45235,8.5,0.29228,0.32276,0.20319,0.16412,3768.00021,5.04733
1620.774,0.3841,0.14926,530.4756,5.01336,3826.7338,0.29532,0.30307,40.05587,0.16843,0.12465,2.42198,5.12235,0.3389,0.75847,0.30661,0.35069,0.49789,3.14852,0.3389,4.75412,97.32535,2.13798,346.67,0.39273,0.40441,0.33855,0.09482,2.9285,3.7288,118.6007,-528.8722,3131.763,9.82643,0.26538,7.61673,-530.4756,0.38378,0.29561,0.35955,0.62955,0.33855,114.2696,0.13819,4.78437,7.678,0.23136,120.5153,1.32642,0.24123,0.1128,39.30052,0.35069,123.8489,0.05531,528.8722,1308.28464,0.35955,0.34071,0.39569,0.17911,5.19106,8.5,0.31493,0.34071,0.20342,0.16843,3824.00012,4.90866
1620.9264,0.40019,0.15117,532.4688,5.07497,3791.62539,0.31138,0.27571,40.0657,0.16805,0.10707,2.42263,5.19826,0.3567,0.78865,0.3035,0.34914,0.53927,3.1821,0.3567,4.81635,98.74039,2.13649,346.67,0.37066,0.36756,0.35771,0.0954,2.94587,3.67277,122.524,-535.1246,3086.883,10.1039,0.27054,7.2688,-532.4688,0.4011,0.31054,0.32353,0.64905,0.35771,127.2645,0.1378,4.83407,7.76182,0.23101,119.5249,1.6039,0.24293,0.11441,39.29276,0.34914,124.4078,0.05526,535.1246,1315.83889,0.32353,0.32225,0.39279,0.18095,5.28841,8.5,0.27969,0.32225,0.19216,0.16805,3748.99936,4.98298
1621.0788,0.38853,0.11665,529.4514,4.99633,3833.46683,0.30018,0.23932,40.07969,0.16418,0.09304,2.42926,5.11973,0.34379,0.74408,0.2908,0.33419,0.79594,3.19581,0.34379,4.76542,96.34612,2.18702,346.67,0.34131,0.38314,0.34434,0.09981,2.93818,3.74546,116.7301,-531.5223,3163.594,10.08078,0.26173,7.62158,-529.4514,0.38903,0.29972,0.33834,0.9636,0.34434,131.1947,0.13378,4.75707,7.81504,0.22743,126.0307,1.58078,0.21214,0.1176,39.28499,0.33419,123.1347,0.05522,531.5223,1320.70488,0.33834,0.2977,0.3791,0.14764,5.16874,8.5,0.2946,0.2977,0.17139,0.16418,3852.66776,4.90392
1621.2312,0.37348,0.14497,527.6512,5.07456,3843.4371,0.2864,0.24471,40.06815,0.16401,0.08369,2.42954,5.20765,0.32726,0.72179,0.28475,0.3261,0.659,3.18391,0.32726,4.99264,97.57517,2.59845,346.67,0.34566,0.35774,0.32795,0.10021,2.92215,4.43565,113.8331,-525.9773,3123.746,9.8033,0.2663,7.99807,-527.6512,0.37411,0.28582,0.3114,0.79532,0.32795,110.3004,0.13361,4.86037,7.78676,0.22728,103.4059,1.3033,0.2374,0.11883,39.27718,0.3261,119.4122,0.05517,525.9773,1339.21295,0.3114,0.30134,0.37234,0.17497,5.09966,8.5,0.27106,0.30134,0.14937,0.16401,3849.00112,4.97975
1621.3836,0.36722,0.1143,529.6932,5.34338,3811.6671,0.28092,0.23801,40.0581,0.16285,0.09513,2.43153,5.50198,0.32044,0.73468,0.28179,0.32229,0.73989,3.15,0.32044,5.27668,95.0556,2.36143,346.67,0.34026,0.41283,0.32144,0.09743,2.9166,4.58964,115.5081,-531.2818,3206.544,10.4045,0.25679,8.20001,-529.6932,0.36814,0.28007,0.36678,0.90116,0.32144,121.2665,0.13241,5.11533,7.70971,0.2262,115.8886,1.9045,0.21005,0.11798,39.26948,0.32229,120.5723,0.05512,531.2818,1347.50053,0.36678,0.29682,0.36905,0.14537,5.38474,8.5,0.32335,0.29682,0.14358,0.16285,3809.6663,5.23843
1621.536,0.36819,0.14758,529.1914,5.27339,3764.00086,0.28174,0.24452,40.06385,0.17051,0.08833,2.41842,5.42165,0.32149,0.78184,0.2939,0.33538,0.64661,3.12512,0.32149,5.11588,95.19907,2.44192,346.67,0.34551,0.36629,0.32241,0.09767,2.90837,4.19198,121.639,-528.7269,3201.712,10.48929,0.25735,7.967,-529.1914,0.36904,0.28096,0.31964,0.78895,0.32241,128.0183,0.14035,5.05672,7.61054,0.23329,124.4217,1.98929,0.23974,0.12017,39.26173,0.33538,129.5156,0.05507,528.7269,1322.83764,0.31964,0.30121,0.38192,0.17749,5.39519,8.5,0.27916,0.30121,0.13833,0.17051,3798.50004,5.16992
1621.6884,0.37908,0.14255,530.2319,5.20623,3748.37439,0.29108,0.23296,40.05493,0.17152,0.09579,2.4167,5.35841,0.33339,0.76345,0.27246,0.31342,0.70955,3.14105,0.33339,5.14581,94.9085,2.08728,346.67,0.33618,0.33581,0.33351,0.10008,2.91938,4.61128,119.2484,-530.4404,3211.514,9.87267,0.25622,7.65757,-530.2319,0.37919,0.29098,0.2897,0.84439,0.33351,135.6986,0.14139,4.99701,7.6443,0.23421,120.5583,1.37267,0.23525,0.11465,39.25375,0.31342,126.2899,0.05502,530.4404,1293.0581,0.2897,0.29341,0.35935,0.17264,5.22989,8.5,0.25059,0.29341,0.14581,0.17152,3757.00031,5.10555
1621.8408,0.37145,0.15788,531.5624,4.96471,3753.93392,0.28343,0.22863,40.02437,0.16987,0.09505,2.41952,5.11744,0.32504,0.79516,0.27337,0.31364,0.63613,3.18747,0.32504,4.95396,95.39908,1.93779,346.67,0.33269,0.35809,0.32442,0.09952,2.91284,4.35146,123.3701,-533.4,3195.0,9.90735,0.25812,7.89512,-531.5624,0.37088,0.28396,0.31151,0.75068,0.32442,118.5113,0.13969,4.77902,7.76562,0.23269,115.0928,1.40735,0.24892,0.10836,39.246,0.31364,127.6233,0.05498,533.4,1302.21884,0.31151,0.29049,0.36017,0.18743,4.99353,8.5,0.27145,0.29049,0.1479,0.16987,3782.99947,4.88898
1621.9932,0.37828,0.13098,530.5797,4.69815,3771.50049,0.28916,0.25869,40.01944,0.17048,0.10139,2.41848,4.84439,0.3325,0.79913,0.31043,0.35414,0.55349,3.20666,0.3325,4.51073,97.46882,2.12045,346.67,0.35694,0.41923,0.33123,0.10058,2.91972,3.4822,123.8866,-530.352,3127.154,9.44489,0.26591,7.70343,-530.5797,0.37711,0.29024,0.3741,0.6656,0.33123,126.448,0.14032,4.51116,7.80927,0.23326,131.2502,0.94489,0.22493,0.1135,39.23822,0.35414,121.1115,0.05493,530.352,1303.97415,0.3741,0.31077,0.39956,0.16147,4.89554,8.5,0.3293,0.31077,0.13052,0.17048,3809.33359,4.62977
1622.1456,0.37785,0.13217,527.0764,4.94793,3801.7328,0.28901,0.25542,40.05107,0.17346,0.08235,2.41339,5.11692,0.33203,0.82493,0.29313,0.33557,0.74996,3.18606,0.33203,4.6045,97.08581,2.65714,346.67,0.35431,0.36763,0.33105,0.09858,2.91569,3.33586,127.2407,-528.6959,3139.491,10.02682,0.26449,7.63807,-527.0764,0.37694,0.28984,0.32161,0.92957,0.33105,123.4902,0.1434,4.72698,7.74396,0.23601,129.775,1.52682,0.22599,0.11577,39.23043,0.33557,128.0992,0.05488,528.6959,1311.32855,0.32161,0.30857,0.38133,0.16262,5.32521,8.5,0.28025,0.30857,0.10817,0.17346,3809.6663,4.8712
1622.298,0.37556,0.14681,524.6256,5.07005,3841.68809,0.28741,0.25851,40.04783,0.17219,0.08003,2.41556,5.2401,0.32953,0.81347,0.27839,0.31947,1.19278,3.16223,0.32953,4.68961,95.97296,3.06542,346.67,0.35679,0.40253,0.32915,0.09906,2.91466,3.35426,125.7515,-524.9269,3175.895,10.34284,0.26031,7.72764,-524.6256,0.37521,0.28773,0.3569,1.34387,0.32915,133.0527,0.14208,4.84925,7.69247,0.23483,117.8846,1.84284,0.23904,0.12032,39.2227,0.31947,129.173,0.05483,524.9269,1337.16876,0.3569,0.31065,0.36562,0.17674,5.49604,8.5,0.31334,0.31065,0.11059,0.17219,3875.49935,4.99593
1622.4504,0.38994,0.14231,527.6742,4.93296,3824.66556,0.30146,0.25328,40.04345,0.16543,0.08429,2.42712,5.08975,0.34534,0.78763,0.30997,0.35494,0.65761,3.15493,0.34534,4.7771,96.60481,2.80312,346.67,0.35257,0.36956,0.34586,0.09795,2.93822,4.06132,122.392,-525.2111,3155.122,9.76861,0.2627,7.55432,-527.6742,0.39041,0.30102,0.32466,0.81053,0.34586,126.2078,0.13508,4.76015,7.70878,0.22858,124.6162,1.26862,0.23503,0.11908,39.215,0.35494,130.3669,0.05478,525.2111,1357.27815,0.32466,0.30712,0.39936,0.1724,5.0502,8.5,0.28178,0.30712,0.13793,0.16543,3847.00033,4.85721
1622.6028,0.37197,0.1043,531.9308,5.12541,3744.62458,0.28548,0.24501,40.01548,0.15676,0.11292,2.44195,5.29963,0.32561,0.81548,0.28856,0.33005,0.59074,3.17126,0.32561,5.12447,94.89869,2.47252,346.67,0.34591,0.37974,0.32685,0.09627,2.92913,4.6413,126.012,-530.3521,3211.846,10.24264,0.25619,8.23493,-531.9308,0.37311,0.28443,0.33356,0.74314,0.32685,136.6501,0.12609,4.96168,7.7926,0.22057,129.0796,1.74264,0.20113,0.11245,39.20731,0.33005,135.0265,0.05473,530.3521,1322.86012,0.33356,0.30155,0.37635,0.13572,5.1553,8.5,0.29173,0.30155,0.1716,0.15676,3726.50048,5.04365
1622.7552,0.36781,0.1203,532.1749,4.86752,3741.80098,0.28142,0.23707,40.01618,0.15331,0.10967,2.44785,5.02897,0.32108,0.76953,0.27533,0.31539,0.53299,3.17773,0.32108,4.72505,96.48788,2.39964,346.67,0.3395,0.38025,0.32204,0.0949,2.9287,3.82616,120.0395,-533.0002,3158.945,10.18483,0.26226,8.44892,-532.1749,0.36869,0.28061,0.33373,0.67873,0.32204,139.1125,0.12252,4.69943,7.82601,0.21738,121.3217,1.68483,0.2154,0.11464,39.19953,0.31539,135.4806,0.05469,533.0002,1279.22246,0.33373,0.29619,0.36218,0.15117,5.02084,8.5,0.29232,0.29619,0.1881,0.15331,3751.6656,4.79808
1622.9076,0.36642,0.14595,529.6608,4.97242,3776.99932,0.28013,0.24289,40.01109,0.15216,0.11441,2.44981,5.14028,0.31957,0.73977,0.2842,0.3248,0.58475,3.19199,0.31957,4.92526,95.07761,2.39053,346.67,0.3442,0.39526,0.3205,0.09663,2.92854,4.37716,116.1698,-530.0208,3205.802,9.90735,0.25688,8.5219,-529.6608,0.36728,0.27934,0.34884,0.72009,0.3205,129.2555,0.12133,4.78533,7.86699,0.21632,108.4052,1.40735,0.23828,0.11096,39.19174,0.3248,130.7536,0.05464,530.0208,1289.82063,0.34884,0.30012,0.3716,0.17592,5.01839,8.5,0.30658,0.30012,0.19728,0.15216,3754.00136,4.90401
1623.06,0.36367,0.11345,527.5737,4.81205,3763.53326,0.27678,0.24472,40.00716,0.15179,0.10936,2.45044,4.96775,0.31657,0.74698,0.27748,0.31729,0.58899,3.20598,0.31657,4.78263,95.81482,2.32707,346.67,0.34567,0.36422,0.31654,0.09769,2.92597,4.17773,117.1068,-529.0483,3181.136,9.89579,0.25971,8.61367,-527.5737,0.36364,0.27681,0.31713,0.74114,0.31654,123.6477,0.12094,4.62351,7.90337,0.21598,119.6128,1.39579,0.20929,0.10702,39.18394,0.31729,129.0356,0.05459,529.0483,1311.26178,0.31713,0.30135,0.36438,0.14455,4.84917,8.5,0.27733,0.30135,0.20042,0.15179,3714.00111,4.73152
1623.2124,0.36797,0.11427,525.9589,4.95034,3821.37435,0.28073,0.24341,40.00709,0.15472,0.11977,2.44543,5.1151,0.32125,0.75615,0.28589,0.32677,0.53617,3.22602,0.32125,4.76374,95.78139,2.43451,346.67,0.34462,0.36706,0.32122,0.09964,2.92719,3.70261,118.2997,-525.7143,3182.247,9.26376,0.25958,8.40287,-525.9589,0.36794,0.28076,0.32033,0.67552,0.32122,129.3791,0.12398,4.74397,7.93767,0.21868,119.9438,0.76376,0.21003,0.10828,39.17622,0.32677,126.6072,0.05454,525.7143,1319.09323,0.32033,0.30047,0.37343,0.14535,5.14776,8.5,0.27991,0.30047,0.19279,0.15472,3848.4998,4.86749
1623.3648,0.35689,0.13259,530.3114,5.01477,3783.12536,0.27083,0.22721,39.99726,0.15481,0.11782,2.44527,5.20091,0.30924,0.77759,0.2639,0.30201,0.51701,3.2397,0.30924,4.77293,95.26286,2.54416,346.67,0.33067,0.34248,0.30949,0.10317,2.91473,3.57217,121.0866,-527.6998,3199.568,9.58748,0.2576,8.73219,-530.3114,0.35712,0.27061,0.29478,0.66565,0.30949,130.1944,0.12408,4.79281,7.97082,0.21877,119.5518,1.08749,0.22637,0.10702,39.16825,0.30201,128.8862,0.0545,527.6998,1322.54899,0.29478,0.28845,0.3497,0.16303,5.29109,8.5,0.25719,0.28845,0.18243,0.15481,3773.33268,4.92512
