DEPT,CGXT,SMTU,GRGC,NPRL,CLDC,DCOR,DEN,PDPE,DT35,SPDL,MRRS,HDP3,HDPT,HDP4,HDP5,HDP6,HVOL,AVOL,HP01,HP02,BIT
1652.9,48.894662,3305.664063,130.951098,0.310768,9.018044,0.043806,2.458841,3.371071,92.841213,93.078855,2.832373,4.311016,4.082429,4.288037,4.246986,4.219838,0.14591,0.058228,4.357347,4.329489,8.5
1653.0,48.921269,3303.018552,129.260806,0.303888,9.042148,0.045683,2.462784,3.388113,92.140957,93.073477,2.709311,4.393452,4.129674,4.366897,4.319501,4.28819,0.146693,0.059012,4.44705,4.414813,8.5
1653.1,48.901111,3316.988765,127.776197,0.297421,9.066437,0.047254,2.465956,3.397397,91.322951,93.098455,2.713649,4.652771,4.35877,4.623156,4.570323,4.535437,0.147474,0.059792,4.712572,4.6766,8.5
1653.2,48.896496,3313.536774,126.916657,0.293009,9.090273,0.048461,2.468766,3.402283,90.54254,93.1294,2.819556,4.873691,4.563521,4.842445,4.786708,4.749906,0.148351,0.06067,4.936788,4.898832,8.5
1653.3,48.96088,3300.78125,125.878601,0.291444,9.120489,0.049305,2.471285,3.401264,89.935748,93.171873,3.031959,4.954791,4.647569,4.923855,4.868656,4.832201,0.149535,0.061854,5.017248,4.97968,8.5
1653.4,48.914896,3303.649112,124.083868,0.29196,9.162917,0.049606,2.473032,3.391715,89.572492,93.169877,3.285291,4.886551,4.598741,4.857597,4.805912,4.771761,0.15091,0.063228,4.944978,4.909839,8.5
1653.5,48.868044,3299.817675,121.085384,0.294837,9.204199,0.050696,2.477304,3.383615,89.442755,93.175846,3.465433,4.876642,4.594567,4.848275,4.79763,4.764161,0.15176,0.064079,4.933874,4.899455,8.5
1653.6,48.881159,3313.768973,117.277502,0.299217,9.214143,0.052128,2.481887,3.368429,89.489777,93.184867,3.487873,4.85763,4.564451,4.828124,4.775464,4.740677,0.151485,0.063804,4.917186,4.881365,8.5
1653.7,48.889707,3325.195313,113.308115,0.304636,9.187131,0.052738,2.482606,3.359427,89.651497,93.195932,3.455188,4.812006,4.505563,4.781129,4.726048,4.689681,0.150427,0.062745,4.874361,4.836852,8.5
1653.8,48.879117,3309.752444,111.561562,0.308584,9.149768,0.052519,2.479479,3.350389,89.861379,93.179382,3.444663,4.811221,4.511259,4.781003,4.727087,4.691482,0.14946,0.061778,4.872234,4.835534,8.5
1653.9,48.90035,3300.78125,111.135543,0.310761,9.128391,0.052348,2.476144,3.3372,90.08505,93.185273,3.452546,4.84954,4.58216,4.82264,4.774597,4.742837,0.149063,0.061381,4.903793,4.871168,8.5
1654.0,48.924852,3300.78125,112.996936,0.310951,9.125649,0.051721,2.472619,3.307116,90.315182,93.169311,3.462862,4.74352,4.550304,4.724136,4.689451,4.666475,0.148996,0.061314,4.782539,4.759088,8.5
1654.1,48.91298,3297.528215,115.2323,0.310441,9.124215,0.049528,2.466163,3.284898,90.561079,93.156656,3.469322,4.636741,4.543873,4.627459,4.61081,4.599754,0.148796,0.061114,4.655376,4.644183,8.5
1654.2,48.896435,3299.206089,118.39469,0.309955,9.113268,0.047893,2.461861,3.278669,90.810966,93.145327,3.447417,4.659081,4.670537,4.660208,4.66225,4.663621,0.148291,0.060609,4.656841,4.658183,8.5
1654.3,48.885914,3304.143416,119.466725,0.310115,9.093141,0.04761,2.461457,3.287245,91.053101,93.158278,3.409426,4.616016,4.709775,4.625288,4.642031,4.653231,0.147558,0.059876,4.597533,4.608612,8.5
1654.4,48.950172,3305.664063,119.385347,0.310404,9.068201,0.047819,2.462398,3.303102,91.285618,93.185932,3.369225,4.431046,4.549944,4.442796,4.464025,4.478235,0.146583,0.058901,4.407639,4.421668,8.5
1654.5,48.976589,3305.664063,117.602996,0.30914,9.032859,0.047047,2.460031,3.332903,91.508034,93.183342,3.331193,4.350121,4.440797,4.359091,4.375285,4.386116,0.145184,0.057502,4.33224,4.34296,8.5
1654.6,48.921526,3302.138962,117.146648,0.306381,8.981378,0.046885,2.457787,3.370994,91.732191,93.165789,3.294838,4.421313,4.431808,4.422346,4.424217,4.425472,0.14344,0.055759,4.419259,4.420489,8.5
1654.7,48.958224,3300.78125,117.837955,0.30228,8.924328,0.048744,2.45928,3.399338,91.96711,93.136209,3.265656,4.451558,4.359209,4.442328,4.425775,4.414783,0.141827,0.054146,4.47009,4.458959,8.5
1654.8,48.909582,3315.314118,120.042173,0.298513,8.880656,0.05088,2.460328,3.40255,92.228868,93.086589,3.252192,4.320058,4.132562,4.30123,4.267556,4.24526,0.140725,0.053044,4.357976,4.335184,8.5
1654.9,48.913421,3320.3125,122.97097,0.296067,8.855258,0.053368,2.461348,3.403674,92.503332,93.012937,3.241366,4.363194,4.111736,4.337879,4.292682,4.262815,0.140051,0.05237,4.414272,4.383553,8.5
1655.0,48.924369,3324.053429,126.406462,0.296665,8.838209,0.054708,2.458367,3.407714,92.783106,92.993591,3.232274,4.399819,4.125714,4.372198,4.322916,4.290371,0.139594,0.051912,4.455586,4.422042,8.5
1655.1,48.914398,3306.222145,129.095431,0.300852,8.826388,0.05651,2.456125,3.421437,93.03616,92.993591,3.224285,4.361969,4.109845,4.336602,4.291314,4.261385,0.139294,0.051612,4.41315,4.38237,8.5
1655.2,48.92525,3323.870672,129.05475,0.306687,8.819262,0.057231,2.45083,3.429095,93.243278,92.972029,3.22445,4.362133,4.137906,4.339611,4.299366,4.272744,0.138983,0.051302,4.407527,4.380234,8.5
1655.3,48.958159,3330.078125,126.89574,0.313307,8.806635,0.059759,2.450022,3.445818,93.375915,92.9541,3.227296,4.317127,4.111926,4.296541,4.259732,4.235368,0.138431,0.050749,4.358597,4.333668,8.5
1655.4,48.964337,3326.122983,123.625361,0.318891,8.784064,0.062083,2.449309,3.444061,93.427542,92.965814,3.238528,4.244218,4.031865,4.222904,4.184807,4.1596,0.137622,0.04994,4.287171,4.261348,8.5
1655.5,48.967808,3333.212201,120.700328,0.325007,8.755106,0.064081,2.450961,3.437465,93.389131,92.926868,3.256005,4.253294,4.001175,4.227931,4.182661,4.152751,0.136719,0.049037,4.304479,4.273694,8.5
1655.6,48.942395,3326.837647,118.134551,0.329651,8.726421,0.063343,2.450142,3.408124,93.255693,92.889815,3.273502,4.340184,4.025822,4.308462,4.251948,4.214686,0.135921,0.048239,4.404334,4.36573,8.5
1655.7,48.966779,3304.621581,117.071336,0.333605,8.704118,0.061119,2.449213,3.396637,93.037074,92.856027,3.282759,4.494187,4.1059,4.454878,4.384987,4.339006,0.135342,0.04766,4.573854,4.525886,8.5
1655.8,48.967183,3313.284491,117.239758,0.333693,8.689338,0.056921,2.445464,3.373137,92.771965,92.814451,3.285053,4.538878,4.091568,4.493467,4.41287,4.359945,0.135003,0.047322,4.631084,4.575538,8.5
1655.9,48.938527,3328.09163,119.363056,0.330826,8.682447,0.051525,2.44027,3.363642,92.519822,92.750437,3.287349,4.394441,3.920155,4.346183,4.260652,4.204569,0.134893,0.047212,4.492571,4.433433,8.5
1656.0,48.958298,3334.351573,121.926158,0.324747,8.682335,0.047267,2.438717,3.356886,92.354458,92.682858,3.297758,4.39676,3.898879,4.346044,4.256227,4.197382,0.13498,0.047299,4.499973,4.437758,8.5
1656.1,48.969529,3330.634789,124.56772,0.319017,8.68809,0.044545,2.440833,3.364156,92.319586,92.609906,3.315531,4.548438,4.02385,4.49498,4.400334,4.338346,0.13519,0.047509,4.657269,4.591662,8.5
1656.2,48.924962,3343.214373,125.905188,0.317043,8.695857,0.042584,2.444828,3.342988,92.44044,92.552537,3.339467,4.570971,4.045222,4.517404,4.42256,4.360439,0.135436,0.047754,4.680019,4.614282,8.5
1656.3,49.010598,3335.864061,127.63157,0.319459,8.703862,0.039419,2.445484,3.326551,92.651794,92.505527,3.356216,4.519176,4.006391,4.46695,4.374458,4.313864,0.135765,0.048084,4.625467,4.561396,8.5
1656.4,48.95141,3334.960938,128.058676,0.32615,8.717096,0.038371,2.449274,3.324038,92.874579,92.448307,3.370966,4.53719,4.033624,4.485938,4.395139,4.335629,0.136411,0.048729,4.641457,4.578613,8.5
1656.5,48.962149,3330.424984,127.721493,0.331092,8.745356,0.038648,2.451738,3.350791,93.006724,92.477452,3.376605,4.609077,4.107005,4.55801,4.46751,4.408177,0.137465,0.049783,4.712936,4.650343,8.5
1656.6,48.966433,3330.078125,125.827956,0.335681,8.78455,0.041461,2.456899,3.361357,93.041064,92.502882,3.383535,4.587927,4.087328,4.536982,4.446703,4.387517,0.13852,0.050839,4.691538,4.629094,8.5
1656.7,48.967107,3330.078125,124.356408,0.336047,8.812404,0.043136,2.457403,3.395655,92.991384,92.53612,3.388805,4.503825,4.026775,4.455298,4.369264,4.312832,0.138851,0.05117,4.60247,4.543026,8.5
1656.8,48.955933,3301.924547,121.49068,0.338066,8.805173,0.04496,2.45681,3.422722,92.901887,92.529019,3.400572,4.512787,4.080348,4.468893,4.390957,4.339756,0.138083,0.050402,4.601873,4.548212,8.5
1656.9,49.002161,3300.78125,118.820068,0.337827,8.763239,0.046043,2.448836,3.456495,92.794516,92.540472,3.416006,4.513062,4.164268,4.477826,4.415094,4.373763,0.136544,0.048862,4.584369,4.541451,8.5
1657.0,49.007624,3295.985277,117.489513,0.340567,8.7068,0.051446,2.444806,3.417817,92.650494,92.576637,3.432568,4.405706,4.150324,4.380018,4.334156,4.303849,0.134895,0.047213,4.457537,4.426365,8.5
1657.1,48.938899,3300.746117,118.82779,0.341367,8.657532,0.057327,2.439809,3.407092,92.459844,92.610462,3.427565,4.212373,4.044944,4.195604,4.165588,4.145698,0.13364,0.045959,4.246112,4.225836,8.5
1657.2,48.990441,3305.729963,120.293207,0.34285,8.626114,0.062207,2.439058,3.402854,92.180546,92.696052,3.403274,4.175669,4.055512,4.163662,4.142137,4.127849,0.132931,0.04525,4.199787,4.185299,8.5
1657.3,48.937828,3325.195313,121.267619,0.343098,8.611945,0.063415,2.44156,3.450687,91.885346,92.775684,3.394143,4.815482,4.690609,4.803012,4.780649,4.765797,0.132757,0.045075,4.840518,4.825481,8.5
1657.4,48.95476,3325.314707,122.219918,0.345648,8.614895,0.062132,2.451463,3.46777,91.637235,92.838682,3.407815,5.019816,4.857016,5.003525,4.974335,4.95497,0.132991,0.04531,5.052557,5.032887,8.5
1657.5,49.056585,3329.395299,120.982119,0.350275,8.627158,0.055188,2.456773,3.514399,91.54708,92.843777,3.434473,5.005759,4.809852,4.98612,4.950965,4.927667,0.133394,0.045712,5.045268,5.021525,8.5
1657.6,49.017096,3310.103035,118.189053,0.354932,8.640919,0.045316,2.455232,3.531809,91.616605,92.89856,3.455224,4.783948,4.58633,4.764129,4.728663,4.705166,0.133718,0.046036,4.823832,4.799862,8.5
1657.7,49.026016,3300.78125,114.967958,0.359854,8.648029,0.037302,2.448477,3.523019,91.836131,92.814108,3.475724,4.654406,4.472521,4.636179,4.603549,4.581924,0.133811,0.046129,4.691075,4.669039,8.5
1657.8,48.97255,3300.78125,113.492969,0.3614,8.646898,0.034854,2.442163,3.474329,92.102846,92.757985,3.474518,4.66046,4.493564,4.643749,4.61382,4.593975,0.133732,0.04605,4.694063,4.673872,8.5
1657.9,48.972086,3300.40628,113.223641,0.361391,8.642942,0.036662,2.437573,3.447597,92.350986,92.729924,3.444658,4.61298,4.45816,4.597486,4.569726,4.551313,0.133642,0.04596,4.644127,4.625414,8.5
1658.0,49.042446,3296.324228,114.011552,0.35722,8.641119,0.039535,2.433534,3.429919,92.50225,92.659583,3.403524,4.526935,4.381087,4.512344,4.486198,4.468852,0.133704,0.046023,4.556259,4.538642,8.5
1658.1,49.030636,3302.687304,114.982873,0.3541,8.647098,0.044063,2.436923,3.420335,92.542838,92.602707,3.395673,4.416527,4.270403,4.401906,4.375709,4.358332,0.134014,0.046332,4.445916,4.428259,8.5
1658.2,48.991133,3322.421053,116.138059,0.349712,8.661143,0.046621,2.441334,3.402153,92.471693,92.646011,3.414108,4.459688,4.29766,4.443464,4.414409,4.395145,0.134486,0.046804,4.492314,4.47271,8.5
1658.3,49.029704,3340.421415,116.854704,0.345358,8.677537,0.04757,2.448079,3.3974,92.339331,92.695656,3.435724,4.641005,4.448627,4.621722,4.587214,4.564353,0.13496,0.047278,4.679814,4.65649,8.5
1658.4,48.970278,3342.214185,116.823211,0.3403,8.691628,0.046228,2.4531,3.403575,92.1859,92.772016,3.4422,4.67036,4.442803,4.647513,4.60667,4.579642,0.135337,0.047655,4.716393,4.688719,8.5
1658.5,49.038455,3325.195313,116.781196,0.337881,8.701754,0.045573,2.461327,3.426583,92.070799,92.848238,3.434184,4.607134,4.347175,4.58099,4.534306,4.503448,0.135613,0.047931,4.65987,4.628156,8.5
1658.6,49.044338,3324.466652,117.059318,0.338088,8.709294,0.043963,2.465969,3.457964,92.014467,92.926735,3.409801,4.563004,4.27072,4.533558,4.481034,4.446357,0.135758,0.048077,4.622471,4.586698,8.5
1658.7,48.965815,3321.091297,117.644536,0.338615,8.711032,0.042478,2.468023,3.48525,92.040196,92.928189,3.37661,4.599757,4.278525,4.567355,4.509605,4.471511,0.135728,0.048046,4.665253,4.625844,8.5
1658.8,48.998787,3325.195313,117.905104,0.339084,8.707326,0.041597,2.467598,3.492191,92.122156,92.926566,3.339322,4.593677,4.255261,4.559511,4.498651,4.45853,0.13562,0.047938,4.66278,4.621195,8.5
1658.9,49.055151,3325.195313,118.797687,0.340295,8.70417,0.042343,2.46796,3.472717,92.231036,92.877322,3.321691,4.553086,4.212642,4.518711,4.45749,4.417137,0.135622,0.04794,4.622621,4.580773,8.5
1659.0,49.019454,3324.266687,120.650401,0.343717,8.707515,0.042953,2.466371,3.432598,92.325763,92.846594,3.322192,4.485497,4.150292,4.451653,4.391378,4.351648,0.13584,0.048158,4.553957,4.512757,8.5
1659.1,49.059581,3321.290874,121.99871,0.349192,8.718185,0.043615,2.465283,3.394325,92.389414,92.780859,3.338283,4.465919,4.134499,4.432462,4.37287,4.333587,0.136208,0.048527,4.533592,4.492866,8.5
1659.2,48.997531,3327.251363,122.281206,0.35615,8.731128,0.044403,2.466192,3.375864,92.413138,92.738011,3.352684,4.496072,4.16631,4.462784,4.403485,4.364392,0.136569,0.048888,4.563394,4.522881,8.5
1659.3,48.970658,3333.883358,123.132915,0.364174,8.741248,0.04446,2.467907,3.378731,92.404006,92.71671,3.363383,4.549818,4.229029,4.517456,4.459782,4.421743,0.136818,0.049136,4.615241,4.575875,8.5
1659.4,49.042279,3331.205163,123.864887,0.370019,8.746984,0.041714,2.465239,3.386231,92.357093,92.725478,3.370451,4.60463,4.301965,4.574132,4.519744,4.483845,0.136947,0.049266,4.666239,4.629175,8.5
1659.5,49.035643,3332.608138,123.589041,0.372173,8.749508,0.037733,2.460936,3.391896,92.269561,92.713621,3.36966,4.613866,4.332803,4.585581,4.535104,4.501762,0.137003,0.049321,4.670961,4.63662,8.5
1659.6,48.986774,3327.646642,122.845827,0.367662,8.750495,0.033814,2.456299,3.366477,92.11404,92.695843,3.360282,4.557795,4.289162,4.530774,4.482539,4.450667,0.13702,0.049338,4.612323,4.579528,8.5
1659.7,49.021376,3333.686104,124.237693,0.35787,8.750613,0.030782,2.452341,3.316491,91.884913,92.737015,3.351363,4.486596,4.215511,4.45932,4.410641,4.378484,0.137018,0.049336,4.54165,4.508537,8.5
1659.8,49.052779,3323.458595,127.095274,0.344695,8.750349,0.029171,2.450605,3.25841,91.577963,92.720829,3.354537,4.402798,4.11298,4.373597,4.321525,4.287155,0.137013,0.049331,4.461785,4.426298,8.5
1659.9,49.080457,3305.664063,128.417258,0.332929,8.750314,0.028385,2.449869,3.225493,91.242186,92.62572,3.36507,4.414407,4.092784,4.381951,4.324131,4.28601,0.137027,0.049345,4.480046,4.440546,8.5
1660.0,49.08355,3305.664063,128.075489,0.324629,8.75127,0.028892,2.45154,3.21935,90.913465,92.566052,3.383736,4.508932,4.144549,4.472089,4.406529,4.363358,0.137089,0.049407,4.583533,4.538625,8.5
1660.1,49.0457,3305.664063,127.087187,0.320937,8.754307,0.030783,2.455803,3.247028,90.664875,92.476242,3.403078,4.633791,4.231171,4.593029,4.520559,4.472882,0.13722,0.049539,4.716405,4.666661,8.5
1660.2,49.050555,3305.664063,124.847859,0.321785,8.75967,0.034822,2.464811,3.293065,90.523812,92.334586,3.421176,4.665338,4.238784,4.62211,4.545306,4.494813,0.137398,0.049717,4.753013,4.700212,8.5
1660.3,49.043168,3308.799717,120.706622,0.325687,8.765628,0.038152,2.471706,3.331056,90.52705,92.223929,3.434036,4.619355,4.182608,4.575065,4.49641,4.444726,0.137564,0.049882,4.709226,4.655096,8.5
1660.4,49.087741,3315.429688,116.482222,0.330214,8.770211,0.040851,2.477717,3.344396,90.652371,92.213668,3.439437,4.641079,4.191983,4.595507,4.514604,4.46146,0.137685,0.050003,4.733582,4.677861,8.5
1660.5,49.067202,3315.429688,114.941515,0.332728,8.773338,0.041685,2.479823,3.336467,90.892537,92.218922,3.430929,4.641584,4.193821,4.596147,4.515479,4.462489,0.137788,0.050106,4.73381,4.678257,8.5
1660.6,48.999726,3315.429688,115.929564,0.33343,8.776808,0.041515,2.479556,3.333221,91.216,92.241215,3.40517,4.633794,4.204213,4.590234,4.512857,4.462,0.137941,0.05026,4.722159,4.66894,8.5
1660.7,49.079153,3313.668446,118.037381,0.333843,8.783124,0.039902,2.474959,3.337704,91.60582,92.26554,3.371901,4.614566,4.224588,4.575096,4.5049,4.458704,0.138203,0.050521,4.694537,4.64639,8.5
1660.8,49.059055,3312.356232,120.227054,0.336805,8.793492,0.038787,2.470764,3.356985,92.018243,92.313823,3.342998,4.58389,4.250502,4.550238,4.49029,4.450767,0.138535,0.050854,4.65195,4.610993,8.5
1660.9,48.972656,3315.429688,121.931734,0.34381,8.804203,0.038592,2.468131,3.37804,92.413874,92.32207,3.319673,4.531084,4.261155,4.503919,4.455436,4.423408,0.138747,0.051066,4.585912,4.552935,8.5
1661.0,49.060002,3319.24029,121.578787,0.354193,8.806835,0.03897,2.467059,3.393976,92.740143,92.254074,3.305518,4.445347,4.235063,4.424241,4.386505,4.36153,0.138645,0.050963,4.487866,4.462306,8.5
1661.1,49.055212,3323.242181,120.021821,0.365031,8.797581,0.037927,2.463896,3.391533,92.948139,92.218111,3.307178,4.33545,4.174953,4.319376,4.290596,4.271517,0.138249,0.050568,4.367779,4.348352,8.5
1661.2,49.050872,3316.310768,118.864272,0.372423,8.781687,0.034692,2.457616,3.381142,93.013559,92.242078,3.324963,4.230385,4.106711,4.218019,4.195853,4.181141,0.137765,0.050083,4.255227,4.240304,8.5
1661.3,49.094741,3314.643887,119.088988,0.37341,8.766822,0.030207,2.45037,3.363925,92.964697,92.231445,3.356105,4.270001,4.166818,4.259695,4.241207,4.228927,0.137361,0.049679,4.290687,4.278263,8.5
1661.4,49.096923,3318.216448,119.877342,0.36673,8.75596,0.026847,2.447233,3.354516,92.8531,92.208753,3.397714,4.43127,4.33308,4.421466,4.403874,4.392185,0.137076,0.049395,4.450943,4.439128,8.5
1661.5,49.04662,3306.855678,120.181458,0.354659,8.748706,0.025505,2.448951,3.352124,92.738463,92.246504,3.438108,4.602003,4.499736,4.591791,4.573466,4.561291,0.136903,0.049221,4.622494,4.610188,8.5
1661.6,49.069085,3304.661872,119.406953,0.341931,8.744907,0.026721,2.45538,3.35099,92.658735,92.293553,3.467315,4.674265,4.565567,4.663409,4.643932,4.630993,0.136825,0.049143,4.696053,4.682968,8.5
1661.7,49.078554,3319.905928,117.722835,0.332679,8.743733,0.030409,2.46558,3.347018,92.636891,92.320641,3.481259,4.555928,4.439122,4.544257,4.523325,4.509425,0.136805,0.049123,4.57936,4.565286,8.5
1661.8,49.073249,3327.480601,115.231731,0.327355,8.743618,0.034597,2.474759,3.349705,92.642923,92.341746,3.482514,4.458481,4.323551,4.444986,4.420797,4.404746,0.136804,0.049122,4.485596,4.469307,8.5
1661.9,49.055368,3327.745764,113.018921,0.32441,8.74367,0.037104,2.478248,3.362611,92.639037,92.389378,3.471929,4.438637,4.277642,4.422515,4.393643,4.3745,0.136805,0.049123,4.47106,4.451578,8.5
1662.0,49.095953,3339.471356,112.604915,0.322617,8.743704,0.037855,2.477163,3.388695,92.583931,92.438358,3.460187,4.479419,4.286118,4.460036,4.425358,4.40239,0.136805,0.049124,4.518442,4.494988,8.5
1662.1,49.146261,3356.918413,114.419331,0.321367,8.743706,0.037659,2.474645,3.423277,92.474673,92.452766,3.460915,4.530464,4.295371,4.506845,4.464644,4.436732,0.13681,0.049129,4.578077,4.549449,8.5
1662.2,49.087283,3356.901983,116.607734,0.320763,8.744027,0.036804,2.471359,3.459539,92.330585,92.480553,3.472703,4.586079,4.30074,4.557343,4.506075,4.47222,0.136843,0.049161,4.644099,4.609199,8.5
1662.3,49.069103,3339.373899,118.215385,0.321088,8.745798,0.035669,2.467272,3.481819,92.199824,92.510133,3.482582,4.666038,4.332255,4.632355,4.572338,4.532761,0.136936,0.049255,4.734144,4.693161,8.5
1662.4,49.095812,3325.195313,119.507761,0.323177,8.75002,0.03513,2.463868,3.482999,92.119509,92.509292,3.484205,4.704624,4.335753,4.667346,4.600989,4.557277,0.137113,0.049431,4.780077,4.734661,8.5
1662.5,49.086133,3327.808141,121.175684,0.325951,8.75712,0.035425,2.461663,3.466378,92.121977,92.596181,3.478697,4.645455,4.258916,4.606351,4.536793,4.491005,0.137385,0.049704,4.724662,4.676977,8.5
1662.6,49.075934,3327.41888,121.651133,0.328339,8.767418,0.036486,2.460853,3.447751,92.213176,92.72995,3.467861,4.5649,4.171851,4.525114,4.454371,4.407825,0.137765,0.050083,4.645524,4.59698,8.5
1662.7,49.110619,3322.489744,121.364594,0.328941,8.781331,0.037953,2.461464,3.43002,92.377118,92.832743,3.455299,4.54808,4.150247,4.507803,4.4362,4.389098,0.138248,0.050567,4.629718,4.580561,8.5
1662.8,49.129659,3323.064298,121.727562,0.327594,8.7982,0.038577,2.461366,3.41264,92.567197,92.94225,3.442114,4.54375,4.140504,4.502914,4.430332,4.382595,0.138764,0.051083,4.626537,4.576686,8.5
1662.9,49.149854,3341.982923,123.465154,0.324788,8.814098,0.038761,2.46169,3.391734,92.756306,93.027965,3.427392,4.480443,4.076169,4.439487,4.366706,4.31885,0.13922,0.051538,4.563493,4.51348,8.5
1663.0,49.106111,3354.492188,124.682361,0.321995,8.827034,0.039358,2.463315,3.388268,92.932692,92.955744,3.411657,4.409701,4.007781,4.368976,4.296618,4.249046,0.139623,0.051941,4.492292,4.442553,8.5
1663.1,49.101646,3351.602258,125.744053,0.321067,8.839657,0.040671,2.465437,3.418931,93.102991,92.835076,3.395881,4.445534,4.036623,4.404094,4.330474,4.282078,0.140079,0.052397,4.529587,4.478966,8.5
