DEPTH,BS:1,BS:2,BS:3,DNPH:1,DNPH:2,DNPH:3,DT:1,DT:2,DT:3,ECGR,EHGR:1,EHGR:2,HCAL:1,HCAL:2,HCAL:3,HDRA:1,HDRA:2,HDRA:3,HMIN:1,HMIN:2,HMIN:3,HMNO:1,HMNO:2,HMNO:3,HTEM:1,HTEM:2,HTEM:3,HTNP:1,HTNP:2,PEF8:1,PEF8:2,PEFZ,RHO8:1,RHO8:2,RHOZ,RLA1:1,RLA1:2,RLA1:3,RLA2:1,RLA2:2,RLA2:3,RLA3:1,RLA3:2,RLA3:3,RLA4:1,RLA4:2,RLA4:3,RLA5:1,RLA5:2,RLA5:3,RT_HRLT:1,RT_HRLT:2,RT_HRLT:3,RXO8:1,RXO8:2,RXOZ,RXO_HRLT:1,RXO_HRLT:2,RXO_HRLT:3,SP:1,SP:2,SP:3,TENS:1,TENS:2,TENS:3,TNPH
346.1004,,,8.5,,,0.014673,,,70.9488,40.7818,,,,,3.5343,,,0.2506,,,0.103,,,0.0707,,,30.4479,,,,,10.0,,,2.1979,,,0.0345,,,0.03,,,0.0278,,,0.0256,,,0.0237,,,0.0237,,,0.0738,,,0.0237,,,172.7833,,,797.9705,0.5527
346.2528,,,8.5,,,0.0151691,,,70.8777,44.0958,,,,,3.5453,,,0.2527,,,0.1044,,,0.0713,,,30.4479,,,,,10.0,,,2.1997,,,0.0348,,,0.0302,,,0.028,,,0.0258,,,0.0238,,,0.0238,,,0.0741,,,0.0238,,,172.6402,,,796.4276,0.5692
346.4052,,,8.5,,,0.0155197,,,70.8128,50.2241,,,,,3.5343,,,0.2498,,,0.1039,,,0.0711,,,30.4834,,,,,10.0,,,2.1942,,,0.0355,,,0.0308,,,0.0285,,,0.0263,,,0.0242,,,0.0242,,,0.0741,,,0.0242,,,172.8569,,,795.3174,0.5814
346.5576,,,8.5,,,0.0159296,,,70.8455,54.4274,,,,,3.5343,,,0.2456,,,0.1032,,,0.071,,,30.5767,,,,,10.0,,,2.187,,,0.0359,,,0.0311,,,0.0288,,,0.0266,,,0.0244,,,0.0244,,,0.074,,,0.0244,,,173.3569,,,797.8303,0.594
346.71,,,8.5,,,0.0140862,,,70.8485,52.0495,,,,,3.5453,,,0.2445,,,0.1033,,,0.0709,,,30.4834,,,,,10.0,,,2.1866,,,0.0347,,,0.03,,,0.0279,,,0.0258,,,0.0237,,,0.0237,,,0.074,,,0.0237,,,174.0514,,,796.4365,0.5343
346.8624,,,8.5,,,0.0136599,,,70.7132,46.6624,,,,,3.5343,,,0.2482,,,0.1022,,,0.0706,,,30.4479,,,,,10.0,,,2.1923,,,0.0346,,,0.03,,,0.0278,,,0.0256,,,0.0235,,,0.0235,,,0.0741,,,0.0235,,,174.75,,,797.1439,0.5213
347.0148,,,8.5,,,0.0142046,,,70.5428,45.7143,,,,,3.5343,,,0.2526,,,0.1017,,,0.0704,,,30.4834,,,,,10.0,,,2.1968,,,0.0361,,,0.0312,,,0.0288,,,0.0266,,,0.0244,,,0.0244,,,0.0743,,,0.0244,,,175.3931,,,796.7499,0.538
347.1672,,,8.5,,,0.0142533,,,70.3399,47.5219,,,,,3.5473,,,0.2538,,,0.102,,,0.0706,,,30.6121,,,,,10.0,,,2.1929,,,0.0351,,,0.0304,,,0.0281,,,0.0259,,,0.0239,,,0.0239,,,0.0746,,,0.0239,,,175.8972,,,796.5082,0.539
347.3196,,,8.5,,,0.014229,,,70.2527,49.5994,,,,,3.5419,,,0.2537,,,0.1027,,,0.0712,,,30.6476,,,,,10.0,,,2.1853,,,0.0352,,,0.0304,,,0.0281,,,0.0259,,,0.0238,,,0.0238,,,0.075,,,0.0238,,,176.3598,,,796.9916,0.5387
347.472,,,8.5,,,0.0142309,,,70.3458,51.5099,,,,,3.5343,,,0.2553,,,0.1041,,,0.0719,,,30.6476,,,,,10.0,,,2.1809,,,0.0364,,,0.0314,,,0.029,,,0.0267,,,0.0245,,,0.0245,,,0.0754,,,0.0245,,,176.5736,,,797.3766,0.5391
347.6244,,,8.5,,,0.0142717,,,70.6151,52.4232,,,,,3.5377,,,0.2576,,,0.105,,,0.0722,,,30.6476,,,,,10.0,,,2.1799,,,0.0359,,,0.031,,,0.0286,,,0.0264,,,0.0242,,,0.0242,,,0.0754,,,0.0242,,,176.7167,,,794.822,0.5402
347.7768,,,8.5,,,0.0124151,,,70.9129,52.47,,,,,3.5322,,,0.258,,,0.1046,,,0.072,,,30.6476,,,,,10.0,,,2.1808,,,0.0362,,,0.0312,,,0.0289,,,0.0266,,,0.0244,,,0.0244,,,0.0754,,,0.0244,,,176.6834,,,799.4239,0.4825
347.9292,,,8.5,,,0.0115224,,,71.1498,50.1708,,,,,3.5343,,,0.2559,,,0.1041,,,0.0718,,,30.6476,,,,,10.0,,,2.1806,,,0.0373,,,0.0322,,,0.0297,,,0.0274,,,0.0252,,,0.0252,,,0.0753,,,0.0252,,,176.3639,,,796.8305,0.4542
348.0816,,,8.5,,,0.0107487,,,69.8512,49.47,,,,,3.5453,,,0.2493,,,0.1038,,,0.0716,,,30.6476,,,,,10.0,,,2.1747,,,0.0353,,,0.0306,,,0.0284,,,0.0262,,,0.0243,,,0.0243,,,0.0749,,,0.0243,,,175.9375,,,794.3595,0.4284
348.234,,,8.5,,,0.0105401,,,64.6026,49.3339,,,,,3.5343,,,0.2436,,,0.1022,,,0.0707,,,30.6476,,,,,10.0,,,2.1718,,,0.0356,,,0.0309,,,0.0287,,,0.0265,,,0.0246,,,0.0246,,,0.0743,,,0.0246,,,175.5222,,,797.4572,0.4212
348.3864,,,8.5,,,0.0103197,,,63.5401,48.8665,,,,,3.5301,,,0.239,,,0.1006,,,0.0698,,,30.6476,,,,,10.0,,,2.1711,,,0.0343,,,0.0298,,,0.0277,,,0.0256,,,0.0239,,,0.0239,,,0.0738,,,0.0239,,,175.2874,,,796.9409,0.4143
348.5388,,,8.5,,,0.0109401,,,64.4775,49.2466,,,,,3.5322,,,0.2394,,,0.1014,,,0.0701,,,30.6476,,,,,10.0,,,2.1757,,,0.0342,,,0.0298,,,0.0277,,,0.0256,,,0.0238,,,0.0238,,,0.0737,,,0.0238,,,175.4597,,,798.8358,0.4341
348.6912,,,8.5,,,0.0112467,,,64.865,51.4416,,,,,3.5419,,,0.2422,,,0.1012,,,0.0701,,,30.6476,,,,,10.0,,,2.1789,,,0.0354,,,0.0307,,,0.0284,,,0.0263,,,0.0242,,,0.0242,,,0.0738,,,0.0242,,,175.8014,,,801.4203,0.4442
348.8436,,,8.5,,,0.0111467,,,65.2604,53.2369,,,,,3.5473,,,0.246,,,0.1015,,,0.0703,,,30.6476,,,,,10.0,,,2.1825,,,0.0355,,,0.0306,,,0.0284,,,0.0262,,,0.0242,,,0.0242,,,0.0739,,,0.0242,,,176.1361,,,794.9832,0.4405
348.996,,,8.5,,,0.0109776,,,66.0766,52.9259,,,,,3.5343,,,0.249,,,0.1029,,,0.0708,,,30.6476,,,,,10.0,,,2.1856,,,0.0352,,,0.0304,,,0.0282,,,0.026,,,0.0239,,,0.0239,,,0.074,,,0.0239,,,176.4112,,,796.6902,0.4348
349.1484,,,8.5,,,0.0114533,,,66.515,52.2709,,,,,3.5301,,,0.2503,,,0.1027,,,0.0707,,,30.6476,,,,,10.0,,,2.187,,,0.0357,,,0.0309,,,0.0285,,,0.0263,,,0.0242,,,0.0242,,,0.0739,,,0.0242,,,176.3861,,,798.1824,0.451
349.3008,,,8.5,,,0.0118382,,,65.8529,51.1086,,,,,3.5322,,,0.2504,,,0.1026,,,0.0705,,,30.6476,,,,,10.0,,,2.1859,,,0.0367,,,0.0315,,,0.029,,,0.0268,,,0.0246,,,0.0246,,,0.0738,,,0.0246,,,176.2348,,,797.4839,0.4623
349.4532,,,8.5,,,0.0108842,,,63.0956,50.9671,,,,,3.5419,,,0.251,,,0.1026,,,0.0705,,,30.6476,,,,,10.0,,,2.1865,,,0.037,,,0.0318,,,0.0293,,,0.027,,,0.0247,,,0.0247,,,0.0737,,,0.0247,,,175.8014,,,800.7548,0.4315
349.6056,,,8.5,,,0.010571,,,62.2665,50.5219,,,,,3.5473,,,0.2517,,,0.1025,,,0.0705,,,30.6476,,,,,10.0,,,2.1875,,,0.0367,,,0.0315,,,0.0291,,,0.0268,,,0.0246,,,0.0246,,,0.0737,,,0.0246,,,175.2278,,,796.1231,0.4217
349.758,,,8.5,,,0.0108,,,63.2435,50.1182,,,,,3.5343,,,0.252,,,0.1029,,,0.0706,,,30.6476,,,,,10.0,,,2.1881,,,0.0347,,,0.0301,,,0.0278,,,0.0256,,,0.0236,,,0.0236,,,0.0736,,,0.0236,,,174.4959,,,796.6693,0.43
349.9104,,,8.5,,,0.0109579,,,67.6365,49.2911,,,,,3.5301,,,0.2536,,,0.1022,,,0.0702,,,30.6476,,,,,10.0,,,2.1923,,,0.0339,,,0.0296,,,0.0274,,,0.0253,,,0.0233,,,0.0233,,,0.0732,,,0.0233,,,173.4778,,,798.9284,0.4349
350.0628,,,8.5,,,0.0108309,,,68.9956,48.482,,,,,3.5343,,,0.2549,,,0.1006,,,0.0695,,,30.6476,,,,,10.0,,,2.1988,,,0.0331,,,0.0288,,,0.0268,,,0.0247,,,0.0228,,,0.0228,,,0.073,,,0.0228,,,172.3014,,,797.687,0.4306
350.2152,,,8.5,,,0.0115776,,,69.5282,49.3174,,,,,3.5453,,,0.2549,,,0.1007,,,0.0695,,,30.6476,,,,,10.0,,,2.2052,,,0.0338,,,0.0293,,,0.0271,,,0.025,,,0.0231,,,0.0231,,,0.0729,,,0.0231,,,171.0625,,,798.4329,0.455
350.3676,,,8.5,,,0.0131645,,,69.4243,49.756,,,,,3.5343,,,0.2526,,,0.1001,,,0.0692,,,30.6476,,,,,10.0,,,2.2081,,,0.0348,,,0.0301,,,0.0278,,,0.0256,,,0.0237,,,0.0237,,,0.0728,,,0.0237,,,169.868,,,800.0176,0.5055
350.52,,,8.5,,,0.0141961,,,63.1337,48.511,,,,,3.5301,,,0.2473,,,0.0998,,,0.0691,,,30.6476,,,,,10.0,,,2.2036,,,0.0351,,,0.0302,,,0.028,,,0.0258,,,0.0238,,,0.0238,,,0.0729,,,0.0238,,,168.9416,,,797.6451,0.5384
350.6724,,,8.5,,,0.0130888,,,59.9634,45.3617,,,,,3.5301,,,0.2443,,,0.1007,,,0.0695,,,30.6476,,,,,10.0,,,2.201,,,0.0352,,,0.0305,,,0.0282,,,0.026,,,0.0239,,,0.0239,,,0.0728,,,0.0239,,,168.3125,,,800.6324,0.5031
350.8248,,,8.5,,,0.0116467,,,63.9246,44.0651,,,,,3.5322,,,0.2449,,,0.0998,,,0.069,,,30.6476,,,,,10.0,,,2.2029,,,0.0338,,,0.0296,,,0.0274,,,0.0252,,,0.0233,,,0.0233,,,0.0726,,,0.0233,,,167.7722,,,799.7639,0.4559
350.9772,,,8.5,,,0.0102954,,,64.9539,44.7343,,,,,3.5377,,,0.2451,,,0.0984,,,0.0683,,,30.6476,,,,,10.0,,,2.2066,,,0.0343,,,0.0298,,,0.0276,,,0.0255,,,0.0234,,,0.0234,,,0.0723,,,0.0234,,,167.3014,,,799.4296,0.4132
351.1296,,,8.5,,,0.0101684,,,66.0638,46.1051,,,,,3.5322,,,0.2464,,,0.0995,,,0.0687,,,30.6476,,,,,10.0,,,2.2225,,,0.0343,,,0.0297,,,0.0275,,,0.0254,,,0.0234,,,0.0234,,,0.0724,,,0.0234,,,166.868,,,804.2313,0.4084
351.282,,,8.5,,,0.0119803,,,70.9574,45.6836,,,,,3.5301,,,0.2543,,,0.1002,,,0.0692,,,30.6476,,,,,10.0,,,2.2633,,,0.035,,,0.0303,,,0.028,,,0.0258,,,0.0236,,,0.0236,,,0.0728,,,0.0236,,,166.7582,,,802.0529,0.4661
351.4344,,,8.5,,,0.0135197,,,66.7314,45.0429,,,,,3.5301,,,0.2732,,,0.1001,,,0.0695,,,30.6476,,,,,10.0,,,2.3263,,,0.0381,,,0.033,,,0.0304,,,0.028,,,0.0254,,,0.0254,,,0.0736,,,0.0254,,,167.2541,,,797.4332,0.5155
351.5868,,,8.5,,,0.0160066,,,59.9411,46.6482,,,,,3.5301,,,0.2872,,,0.102,,,0.0708,,,30.6476,,,,,10.0,,,2.3629,,,0.0384,,,0.0333,,,0.0308,,,0.0284,,,0.0259,,,0.0259,,,0.0744,,,0.0259,,,168.1805,,,799.9371,0.5958
351.7392,,,8.5,,,0.0183474,,,56.1097,48.6446,,,,,3.5301,,,0.2787,,,0.1041,,,0.0716,,,30.6476,,,,,10.0,,,2.3333,,,0.0366,,,0.0316,,,0.0292,,,0.027,,,0.0247,,,0.0247,,,0.0745,,,0.0247,,,169.3861,,,798.433,0.6701
351.8916,,,8.5,,,0.017398,,,60.8767,49.734,,,,,3.5343,,,0.2536,,,0.1033,,,0.0709,,,30.6476,,,,,10.0,,,2.2636,,,0.0352,,,0.0304,,,0.0281,,,0.0259,,,0.0238,,,0.0238,,,0.0737,,,0.0238,,,170.6542,,,798.5732,0.6404
352.044,,,8.5,,,0.0147842,,,57.5438,48.1989,,,,,3.5494,,,0.2291,,,0.1013,,,0.0696,,,30.6476,,,,,10.0,,,2.2019,,,0.0329,,,0.0286,,,0.0265,,,0.0245,,,0.0226,,,0.0226,,,0.0729,,,0.0226,,,171.7903,,,801.9037,0.5571
352.1964,,,8.5,,,0.0133085,,,55.9238,48.974,,,,,3.5494,,,0.2183,,,0.0993,,,0.0688,,,30.6476,,,,,10.0,,,2.1768,,,0.0344,,,0.0303,,,0.028,,,0.0258,,,0.0237,,,0.0237,,,0.0727,,,0.0237,,,172.7903,,,798.1284,0.5095
352.3488,,,8.5,,,0.0135822,,,56.0247,50.81,,,,,3.5343,,,0.2185,,,0.1001,,,0.0693,,,30.6476,,,,,10.0,,,2.1734,,,0.0352,,,0.0313,,,0.0288,,,0.0267,,,0.0246,,,0.0246,,,0.0731,,,0.0246,,,173.7208,,,800.3399,0.5186
352.5012,,,8.5,,,0.0139158,,,57.9325,50.6765,,,,,3.5343,,,0.2223,,,0.102,,,0.0702,,,30.6476,,,,,10.0,,,2.1737,,,0.0477,,,0.042,,,0.0384,,,0.0353,,,0.0326,,,0.0326,,,0.0734,,,0.0326,,,174.7833,,,800.0056,0.5281
352.6536,,,8.5,,,0.0129336,,,63.4971,48.9859,,,,,3.5473,,,0.2247,,,0.1026,,,0.0706,,,30.6476,,,,,10.0,,,2.169,,,0.0793,,,0.0705,,,0.0639,,,0.0584,,,0.0547,,,0.0547,,,0.0739,,,0.0547,,,176.0111,,,799.8743,0.497
352.806,,,8.5,,,0.0110375,,,63.0481,47.0097,,,,,3.5461,,,0.2225,,,0.1029,,,0.0711,,,30.6476,,,,,10.0,,,2.1551,,,0.0376,,,0.0344,,,0.0318,,,0.0293,,,0.0276,,,0.0276,,,0.0746,,,0.0276,,,177.3236,,,800.149,0.4372
352.9584,,,8.5,,,0.0101178,,,57.5553,47.9204,,,,,3.5473,,,0.2195,,,0.1038,,,0.0717,,,30.6476,,,,,10.0,,,2.1394,,,0.0233,,,0.0215,,,0.02,,,0.0185,,,0.0172,,,0.0172,,,0.0752,,,0.0172,,,178.6986,,,796.4245,0.4089
353.1108,,,8.5,,,0.0101151,,,56.0196,48.9632,,,,,3.5364,,,0.2181,,,0.1039,,,0.0719,,,30.6476,,,,,10.0,,,2.1282,,,0.0317,,,0.0278,,,0.0258,,,0.0238,,,0.0219,,,0.0219,,,0.0757,,,0.0219,,,180.1028,,,800.6533,0.4082
353.2632,,,8.5,,,0.0118401,,,55.9499,48.1351,,,,,3.5377,,,0.2165,,,0.1036,,,0.0721,,,30.6476,,,,,10.0,,,2.1194,,,0.0347,,,0.0301,,,0.0279,,,0.0258,,,0.0236,,,0.0236,,,0.076,,,0.0236,,,181.4486,,,799.5013,0.4614
353.4156,,,8.5,,,0.0135355,,,55.8617,46.0003,,,,,3.5364,,,0.2137,,,0.1052,,,0.0726,,,30.6476,,,,,10.0,,,2.1131,,,0.0357,,,0.0309,,,0.0287,,,0.0265,,,0.0243,,,0.0243,,,0.076,,,0.0243,,,182.757,,,798.9672,0.5154
353.568,,,8.5,,,0.0146138,,,55.8512,43.3119,,,,,3.5453,,,0.2133,,,0.1055,,,0.0724,,,30.6476,,,,,10.0,,,2.1135,,,0.0356,,,0.031,,,0.0287,,,0.0266,,,0.0243,,,0.0243,,,0.0755,,,0.0243,,,183.7751,,,800.5309,0.5503
353.7204,,,8.5,,,0.0136533,,,55.9837,44.3616,,,,,3.5384,,,0.2193,,,0.1048,,,0.0719,,,30.6476,,,,,10.0,,,2.1284,,,0.0351,,,0.0306,,,0.0283,,,0.0262,,,0.0241,,,0.0241,,,0.0752,,,0.0241,,,184.3639,,,799.7938,0.5196
353.8728,,,8.5,,,0.0126197,,,56.1232,46.4869,,,,,3.5453,,,0.2267,,,0.1044,,,0.0718,,,30.6476,,,,,10.0,,,2.1438,,,0.0358,,,0.031,,,0.0288,,,0.0266,,,0.0244,,,0.0244,,,0.0752,,,0.0244,,,184.7681,,,801.2649,0.4866
354.0252,,,8.5,,,0.0129243,,,56.2039,47.6104,,,,,3.5384,,,0.2317,,,0.104,,,0.0719,,,30.6476,,,,,10.0,,,2.1494,,,0.035,,,0.0302,,,0.0281,,,0.026,,,0.0238,,,0.0238,,,0.0756,,,0.0238,,,184.9445,,,805.2996,0.4965
354.1776,,,8.5,,,0.0137158,,,56.1417,46.147,,,,,3.5453,,,0.2333,,,0.1044,,,0.0722,,,30.6476,,,,,10.0,,,2.1433,,,0.0341,,,0.0297,,,0.0276,,,0.0255,,,0.0235,,,0.0235,,,0.076,,,0.0235,,,184.8417,,,803.6642,0.5227
354.33,,,8.5,,,0.0135112,,,55.9754,45.5604,,,,,3.5343,,,0.2349,,,0.1044,,,0.0725,,,30.6476,,,,,10.0,,,2.1372,,,0.0352,,,0.0306,,,0.0284,,,0.0262,,,0.0242,,,0.0242,,,0.0764,,,0.0242,,,184.5736,,,803.5031,0.5157
354.4824,,,8.5,,,0.0126822,,,55.9146,45.8255,,,,,3.5343,,,0.2384,,,0.1045,,,0.0726,,,30.6476,,,,,10.0,,,2.1376,,,0.0346,,,0.0302,,,0.0279,,,0.0258,,,0.0239,,,0.0239,,,0.0768,,,0.0239,,,184.2792,,,805.601,0.4893
354.6348,,,8.5,,,0.0122506,,,55.9359,46.6378,,,,,3.5453,,,0.2413,,,0.1047,,,0.0727,,,30.6476,,,,,10.0,,,2.1387,,,0.0345,,,0.0301,,,0.0278,,,0.0258,,,0.0239,,,0.0239,,,0.0769,,,0.0239,,,183.9527,,,804.8042,0.4744
354.7872,,,8.5,,,0.0134803,,,55.9742,45.7544,,,,,3.5343,,,0.2423,,,0.1062,,,0.0734,,,30.6476,,,,,10.0,,,2.1374,,,0.0351,,,0.0305,,,0.0282,,,0.0261,,,0.0243,,,0.0243,,,0.0771,,,0.0243,,,183.8861,,,802.757,0.5139
354.9396,,,8.5,,,0.0139579,,,55.9848,45.2348,,,,,3.5343,,,0.2407,,,0.1065,,,0.0736,,,30.6476,,,,,10.0,,,2.133,,,0.0362,,,0.0313,,,0.029,,,0.0268,,,0.0248,,,0.0248,,,0.0773,,,0.0248,,,184.0041,,,803.6343,0.5284
355.092,,,8.5,,,0.013529,,,55.9694,45.7215,,,,,3.5494,,,0.2416,,,0.1057,,,0.0733,,,30.6476,,,,,10.0,,,2.1359,,,0.0366,,,0.0316,,,0.0293,,,0.0271,,,0.0251,,,0.0251,,,0.0774,,,0.0251,,,184.3417,,,805.9232,0.5149
355.2444,,,8.5,,,0.0128954,,,55.9394,47.6581,,,,,3.5494,,,0.2455,,,0.1054,,,0.0732,,,30.6476,,,,,10.0,,,2.1447,,,0.0359,,,0.031,,,0.0288,,,0.0266,,,0.0246,,,0.0246,,,0.0774,,,0.0246,,,184.6028,,,805.6816,0.4958
355.3968,,,8.5,,,0.0128467,,,56.0576,49.0689,,,,,3.5343,,,0.2498,,,0.1048,,,0.0731,,,30.6476,,,,,10.0,,,2.1529,,,0.0356,,,0.0307,,,0.0285,,,0.0264,,,0.0244,,,0.0244,,,0.0773,,,0.0244,,,184.7167,,,801.5485,0.4947
355.5492,,,8.5,,,0.0124092,,,56.3064,49.113,,,,,3.5301,,,0.2512,,,0.1055,,,0.0732,,,30.6476,,,,,10.0,,,2.155,,,0.0354,,,0.0306,,,0.0284,,,0.0263,,,0.0243,,,0.0243,,,0.0773,,,0.0243,,,184.6542,,,797.4033,0.4813
355.7016,,,8.5,,,0.0109085,,,56.698,48.3656,,,,,3.5343,,,0.2499,,,0.1051,,,0.0731,,,30.6476,,,,,10.0,,,2.1507,,,0.0359,,,0.0311,,,0.0288,,,0.0267,,,0.0246,,,0.0246,,,0.0773,,,0.0246,,,184.4264,,,799.8356,0.4335
355.854,,,8.5,,,0.0106066,,,56.9759,50.8366,,,,,3.5453,,,0.2481,,,0.105,,,0.0731,,,30.6476,,,,,10.0,,,2.1448,,,0.0361,,,0.0312,,,0.0289,,,0.0267,,,0.0246,,,0.0246,,,0.0773,,,0.0246,,,184.1361,,,800.2981,0.4235
356.0064,,,8.5,,,0.011473,,,57.1483,52.1331,,,,,3.5343,,,0.2473,,,0.1053,,,0.0732,,,30.6476,,,,,10.0,,,2.139,,,0.036,,,0.0312,,,0.0289,,,0.0267,,,0.0245,,,0.0245,,,0.0773,,,0.0245,,,183.875,,,800.9426,0.4503
356.1588,,,8.5,,,0.0130895,,,57.2663,50.0199,,,,,3.5301,,,0.2486,,,0.1049,,,0.0731,,,30.6476,,,,,10.0,,,2.1367,,,0.0368,,,0.0318,,,0.0295,,,0.0272,,,0.025,,,0.025,,,0.0775,,,0.025,,,183.6139,,,803.4643,0.5018
356.3112,,,8.5,,,0.012802,,,57.218,45.5204,,,,,3.5343,,,0.2495,,,0.1049,,,0.073,,,30.6476,,,,,10.0,,,2.1361,,,0.0368,,,0.032,,,0.0295,,,0.0272,,,0.0249,,,0.0249,,,0.0774,,,0.0249,,,183.3125,,,802.7272,0.4927
356.4636,,,8.5,,,0.0127401,,,56.9965,44.6054,,,,,3.5453,,,0.2464,,,0.1062,,,0.0733,,,30.6476,,,,,10.0,,,2.1343,,,0.0362,,,0.0315,,,0.0292,,,0.0268,,,0.0246,,,0.0246,,,0.077,,,0.0246,,,183.0444,,,802.9987,0.491
356.616,,,8.5,,,0.0125243,,,56.7593,46.3405,,,,,3.5384,,,0.241,,,0.105,,,0.0727,,,30.6476,,,,,10.0,,,2.1345,,,0.0373,,,0.0324,,,0.03,,,0.0276,,,0.0253,,,0.0253,,,0.0766,,,0.0253,,,182.9375,,,805.1385,0.4844
356.7684,,,8.5,,,0.0126,,,56.6702,46.5669,,,,,3.5473,,,0.238,,,0.1046,,,0.0724,,,30.6476,,,,,10.0,,,2.1399,,,0.0376,,,0.0326,,,0.0301,,,0.0277,,,0.0255,,,0.0255,,,0.076,,,0.0255,,,182.9194,,,802.4734,0.4864
356.9208,,,8.5,,,0.0129066,,,56.7785,45.8922,,,,,3.5419,,,0.2399,,,0.1051,,,0.0723,,,30.6476,,,,,10.0,,,2.1489,,,0.0373,,,0.0321,,,0.0297,,,0.0274,,,0.0253,,,0.0253,,,0.0756,,,0.0253,,,183.0847,,,803.9388,0.4949
357.0732,,,8.5,,,0.0136178,,,56.9518,48.319,,,,,3.5322,,,0.2449,,,0.1042,,,0.0718,,,30.6476,,,,,10.0,,,2.1557,,,0.0359,,,0.031,,,0.0287,,,0.0265,,,0.0242,,,0.0242,,,0.0754,,,0.0242,,,183.4305,,,802.0706,0.5183
357.2256,,,8.5,,,0.0144112,,,57.0206,49.8013,,,,,3.5343,,,0.2467,,,0.1038,,,0.0718,,,30.6476,,,,,10.0,,,2.1532,,,0.0353,,,0.0308,,,0.0285,,,0.0263,,,0.024,,,0.024,,,0.0754,,,0.024,,,183.9556,,,803.918,0.5441
357.378,,,8.5,,,0.0151487,,,56.9063,49.2454,,,,,3.5494,,,0.2474,,,0.1044,,,0.0719,,,30.6476,,,,,10.0,,,2.1494,,,0.0357,,,0.031,,,0.0286,,,0.0264,,,0.0241,,,0.0241,,,0.0754,,,0.0241,,,184.3639,,,803.876,0.5672
357.5304,,,8.5,,,0.0160606,,,56.7799,48.1488,,,,,3.5494,,,0.2474,,,0.1043,,,0.0718,,,30.6476,,,,,10.0,,,2.1467,,,0.0362,,,0.0313,,,0.029,,,0.0267,,,0.0243,,,0.0243,,,0.0752,,,0.0243,,,184.6431,,,804.834,0.5972
357.6828,,,8.5,,,0.0147757,,,56.6764,49.6437,,,,,3.5343,,,0.2486,,,0.1043,,,0.0717,,,30.6476,,,,,10.0,,,2.1497,,,0.0374,,,0.0325,,,0.03,,,0.0277,,,0.0251,,,0.0251,,,0.0749,,,0.0251,,,184.7722,,,806.1351,0.5557
357.8352,,,8.5,,,0.0126487,,,56.6304,49.5148,,,,,3.5343,,,0.2476,,,0.1036,,,0.0712,,,30.6476,,,,,10.0,,,2.1539,,,0.0371,,,0.0322,,,0.0296,,,0.0274,,,0.0249,,,0.0249,,,0.0745,,,0.0249,,,184.882,,,805.3979,0.4881
357.9876,,,8.5,,,0.0114954,,,56.7585,48.8937,,,,,3.5494,,,0.2417,,,0.1025,,,0.0706,,,30.6476,,,,,10.0,,,2.1524,,,0.036,,,0.0312,,,0.0289,,,0.0266,,,0.0242,,,0.0242,,,0.074,,,0.0242,,,184.7903,,,805.601,0.4516
358.14,,,8.5,,,0.0114954,,,56.756,48.0056,,,,,3.5536,,,0.2346,,,0.1019,,,0.0702,,,30.6476,,,,,10.0,,,2.1481,,,0.0361,,,0.0313,,,0.029,,,0.0267,,,0.0243,,,0.0243,,,0.0737,,,0.0243,,,184.507,,,803.4732,0.4504
358.2924,,,8.5,,,0.0122224,,,56.698,47.1579,,,,,3.5515,,,0.2293,,,0.1018,,,0.0702,,,30.6476,,,,,10.0,,,2.1431,,,0.0356,,,0.0308,,,0.0285,,,0.0263,,,0.024,,,0.024,,,0.0737,,,0.024,,,184.0333,,,801.7692,0.4737
358.4448,,,8.5,,,0.0123757,,,56.7046,44.4555,,,,,3.5419,,,0.2275,,,0.1023,,,0.0705,,,30.6476,,,,,10.0,,,2.1409,,,0.0366,,,0.0318,,,0.0294,,,0.0271,,,0.0247,,,0.0247,,,0.0739,,,0.0247,,,183.6805,,,802.3751,0.4784
358.5972,,,8.5,,,0.0119888,,,56.8659,44.0312,,,,,3.5364,,,0.2284,,,0.1023,,,0.0706,,,30.6476,,,,,10.0,,,2.1413,,,0.0358,,,0.0312,,,0.0288,,,0.0266,,,0.0243,,,0.0243,,,0.0742,,,0.0243,,,183.5514,,,801.3068,0.4667
358.7496,,,8.5,,,0.0117645,,,56.9352,46.1218,,,,,3.5453,,,0.2281,,,0.1029,,,0.071,,,30.6476,,,,,10.0,,,2.1369,,,0.0362,,,0.0313,,,0.029,,,0.0267,,,0.0245,,,0.0245,,,0.0746,,,0.0245,,,183.4819,,,798.2211,0.46
358.902,,,8.5,,,0.0116954,,,56.8384,46.7178,,,,,3.5384,,,0.2294,,,0.1035,,,0.0714,,,30.6476,,,,,10.0,,,2.1318,,,0.0353,,,0.0306,,,0.0283,,,0.0262,,,0.024,,,0.024,,,0.0749,,,0.024,,,183.6069,,,798.6239,0.4566
359.0544,,,8.5,,,0.0121757,,,56.7062,45.8428,,,,,3.5494,,,0.2314,,,0.1043,,,0.0717,,,30.6476,,,,,10.0,,,2.1254,,,0.0348,,,0.0301,,,0.0279,,,0.0258,,,0.0237,,,0.0237,,,0.0749,,,0.0237,,,183.9153,,,802.4468,0.4729
