DEPT,RHO8,PEFZ,DT,RLA2,RLA4,RT,RLA0,RXO8,GR,BS,CALI,TVDSS,TENS,RLA3,RLA1,RLA5,SP,HDRA,TNPH
131.216,2.389,10.0,57.368,0.014,0.011,0.007,0.018,0.034,37.1,12.25,4.117,-126.932,1183.111,0.012,0.016,0.007,-303.521,0.055,0.558
131.369,2.379,10.0,57.291,0.013,0.01,0.007,0.017,0.034,46.375,12.25,4.117,-126.783,1174.111,0.012,0.015,0.007,-303.139,0.045,0.52
131.521,2.368,10.0,57.235,0.013,0.01,0.007,0.017,0.034,38.094,12.25,4.117,-126.634,1148.667,0.012,0.015,0.007,-302.826,0.032,0.487
131.674,2.357,10.0,56.26,0.014,0.011,0.007,0.017,0.034,41.075,12.25,4.117,-126.478,1168.8,0.013,0.016,0.007,-302.313,0.034,0.485
131.826,2.365,10.0,56.429,0.014,0.011,0.007,0.018,0.034,39.308,12.25,4.117,-126.321,1153.111,0.012,0.016,0.007,-301.771,0.046,0.489
131.978,2.379,10.0,56.807,0.014,0.011,0.007,0.017,0.034,37.321,12.25,4.117,-126.173,1184.778,0.012,0.016,0.007,-301.319,0.061,0.499
132.131,2.385,10.0,56.756,0.014,0.011,0.007,0.017,0.034,33.125,12.25,4.117,-126.025,1175.445,0.012,0.016,0.007,-301.389,0.057,0.507
132.283,2.365,10.0,56.8,0.014,0.011,0.007,0.017,0.034,40.634,12.25,4.117,-125.869,1177.5,0.012,0.015,0.007,-301.619,0.039,0.505
132.436,2.339,10.0,56.981,0.014,0.011,0.007,0.017,0.034,43.284,12.25,4.117,-125.711,1185.778,0.013,0.016,0.007,-301.924,0.035,0.552
132.588,2.357,10.0,56.637,0.015,0.011,0.008,0.017,0.034,48.362,12.25,4.117,-125.562,1153.889,0.013,0.017,0.008,-302.66,0.034,0.539
132.74,2.369,10.0,56.433,0.015,0.011,0.008,0.017,0.034,41.075,12.25,4.117,-125.413,1152.0,0.013,0.017,0.008,-303.583,0.048,0.564
132.893,2.374,10.0,56.712,0.014,0.011,0.007,0.017,0.034,41.075,12.25,4.117,-125.264,1166.889,0.013,0.016,0.007,-304.278,0.038,0.455
133.045,2.377,10.0,64.435,0.014,0.01,0.007,0.017,0.034,43.394,12.25,4.117,-125.106,1170.8,0.012,0.016,0.007,-304.281,0.038,0.456
133.198,2.362,10.0,64.616,0.014,0.01,0.007,0.017,0.034,39.309,12.25,4.117,-124.949,1175.444,0.012,0.016,0.007,-304.201,0.037,0.466
133.35,2.352,10.0,55.315,0.013,0.01,0.007,0.017,0.034,45.492,12.25,4.117,-124.801,1181.222,0.012,0.015,0.007,-304.236,0.036,0.498
133.502,2.333,10.0,54.903,0.014,0.011,0.008,0.017,0.034,37.1,12.25,4.117,-124.653,1164.111,0.013,0.017,0.008,-303.931,0.037,0.493
133.655,2.337,10.0,55.277,0.016,0.012,0.008,0.017,0.034,44.609,12.25,4.117,-124.497,1171.7,0.014,0.018,0.008,-303.486,0.039,0.552
133.807,2.376,10.0,55.88,0.014,0.011,0.007,0.017,0.034,39.419,12.25,4.117,-124.341,1161.667,0.013,0.016,0.007,-302.993,0.052,0.555
133.96,2.383,10.0,54.614,0.015,0.011,0.008,0.017,0.034,35.775,12.25,4.117,-124.19,1173.222,0.013,0.017,0.008,-302.847,0.055,0.519
134.112,2.369,10.0,54.478,0.014,0.011,0.007,0.017,0.034,35.334,12.25,4.117,-124.041,1169.222,0.012,0.016,0.007,-302.715,0.058,0.499
134.264,2.366,10.0,65.336,0.014,0.011,0.007,0.017,0.034,40.192,12.25,4.117,-123.891,1160.222,0.013,0.016,0.007,-302.701,0.06,0.496
134.417,2.366,10.0,65.743,0.014,0.011,0.008,0.017,0.034,41.075,12.25,4.117,-123.734,1154.1,0.013,0.017,0.008,-302.494,0.061,0.515
134.569,2.356,10.0,65.286,0.013,0.01,0.007,0.017,0.034,38.757,12.25,4.117,-123.576,1186.0,0.012,0.015,0.007,-302.389,0.06,0.496
134.722,2.369,10.0,65.266,0.015,0.011,0.007,0.017,0.034,32.242,12.25,4.117,-123.429,1161.555,0.013,0.017,0.007,-302.507,0.06,0.465
134.874,2.353,10.0,69.562,0.013,0.01,0.007,0.017,0.034,42.4,12.25,4.117,-123.282,1156.222,0.012,0.016,0.007,-302.597,0.054,0.488
135.026,2.354,10.0,63.61,0.014,0.011,0.007,0.017,0.034,42.069,12.25,4.117,-123.125,1162.6,0.013,0.017,0.007,-302.763,0.05,0.479
135.179,2.363,10.0,63.796,0.016,0.012,0.008,0.017,0.034,42.401,12.25,4.117,-122.968,1168.0,0.014,0.018,0.008,-303.194,0.048,0.508
135.331,2.366,10.0,62.83,0.015,0.011,0.008,0.017,0.034,38.425,12.25,4.117,-122.82,1154.556,0.013,0.017,0.008,-303.243,0.053,0.499
135.484,2.366,10.0,63.377,0.014,0.011,0.008,0.017,0.034,38.094,12.25,4.117,-122.672,1157.444,0.013,0.017,0.008,-303.042,0.055,0.483
135.636,2.344,10.0,63.281,0.014,0.011,0.007,0.017,0.034,39.75,12.25,4.117,-122.522,1150.778,0.013,0.017,0.007,-302.756,0.054,0.481
135.788,2.351,10.0,75.262,0.014,0.011,0.007,0.017,0.034,38.916,12.25,4.139,-122.366,1155.9,0.013,0.016,0.007,-302.583,0.055,0.479
135.941,2.362,10.0,75.111,0.015,0.012,0.008,0.017,0.034,36.77,12.25,4.117,-122.21,1147.222,0.013,0.017,0.008,-302.347,0.057,0.493
136.093,2.388,10.0,75.583,0.014,0.011,0.007,0.017,0.034,42.842,12.25,4.117,-122.059,1155.444,0.012,0.016,0.007,-302.042,0.056,0.475
136.246,2.386,10.0,75.306,0.015,0.011,0.007,0.017,0.034,46.817,12.25,4.117,-121.909,1151.111,0.013,0.017,0.007,-302.106,0.052,0.472
136.398,2.376,10.0,71.543,0.013,0.01,0.007,0.017,0.034,47.258,12.25,4.117,-121.753,1138.6,0.012,0.015,0.007,-302.451,0.049,0.434
136.55,2.333,10.0,71.498,0.014,0.011,0.007,0.017,0.034,45.904,12.25,4.105,-121.597,1145.0,0.012,0.016,0.007,-302.882,0.036,0.468
136.703,2.358,10.0,71.312,0.015,0.011,0.007,0.017,0.034,51.234,12.25,4.117,-121.448,1179.111,0.013,0.017,0.007,-303.056,0.036,0.474
136.855,2.365,10.0,71.034,0.013,0.01,0.006,0.017,0.034,43.726,12.25,4.117,-121.299,1160.222,0.012,0.015,0.006,-303.542,0.038,0.464
137.008,2.357,10.0,63.121,0.013,0.01,0.006,0.017,0.034,45.492,12.25,4.117,-121.142,1177.0,0.012,0.015,0.006,-304.087,0.052,0.453
137.16,2.359,10.0,62.285,0.015,0.012,0.008,0.017,0.034,41.518,12.25,4.117,-120.985,1158.667,0.014,0.018,0.008,-304.181,0.047,0.4
137.312,2.36,10.0,63.142,0.015,0.011,0.008,0.017,0.034,42.842,12.25,4.117,-120.837,1166.778,0.013,0.017,0.008,-303.917,0.046,0.436
137.465,2.345,10.0,65.234,0.014,0.011,0.007,0.017,0.034,44.278,12.25,4.117,-120.688,1192.889,0.012,0.016,0.007,-303.521,0.045,0.415
137.617,2.345,10.0,71.5,0.015,0.011,0.008,0.017,0.034,37.542,12.25,4.117,-120.538,1181.333,0.013,0.017,0.008,-303.278,0.041,0.423
137.77,2.328,10.0,71.453,0.013,0.01,0.007,0.017,0.034,47.701,12.25,4.117,-120.39,1156.889,0.012,0.015,0.007,-303.15,0.031,0.453
137.922,2.31,10.0,71.286,0.014,0.011,0.007,0.017,0.034,48.252,12.25,4.117,-120.232,1180.5,0.013,0.017,0.007,-302.938,0.018,0.405
138.074,2.291,10.0,71.586,0.014,0.011,0.007,0.017,0.034,45.521,12.25,4.128,-120.072,1158.445,0.012,0.016,0.007,-302.465,0.015,0.421
138.227,2.327,10.0,71.133,0.014,0.011,0.007,0.017,0.034,41.075,12.25,4.117,-119.923,1175.222,0.013,0.017,0.007,-302.153,0.022,0.416
138.379,2.357,10.0,71.35,0.014,0.01,0.007,0.017,0.034,36.217,12.25,4.117,-119.776,1161.333,0.012,0.016,0.007,-301.931,0.036,0.464
138.532,2.379,10.0,71.01,0.014,0.011,0.007,0.017,0.034,41.986,12.25,4.128,-119.624,1168.3,0.013,0.017,0.007,-301.889,0.052,0.488
138.684,2.344,10.0,70.621,0.013,0.01,0.006,0.017,0.034,36.548,12.25,4.117,-119.467,1183.222,0.011,0.014,0.006,-302.222,0.06,0.517
138.836,2.349,10.0,70.981,0.015,0.012,0.008,0.017,0.034,47.259,12.25,4.117,-119.317,1146.222,0.013,0.017,0.008,-302.792,0.063,0.528
138.989,2.337,10.0,64.266,0.014,0.011,0.007,0.017,0.034,45.05,12.25,4.117,-119.169,1168.222,0.012,0.016,0.007,-303.231,0.067,0.491
139.141,2.358,10.0,64.585,0.014,0.011,0.007,0.017,0.034,43.063,12.25,4.117,-119.013,1208.7,0.013,0.016,0.007,-303.326,0.07,0.517
139.294,2.374,10.0,70.142,0.014,0.011,0.007,0.017,0.034,48.142,12.25,4.117,-118.857,1166.778,0.012,0.016,0.007,-303.382,0.071,0.48
139.446,2.388,10.0,66.007,0.014,0.011,0.007,0.017,0.034,47.258,12.25,4.117,-118.709,1187.111,0.012,0.016,0.007,-303.271,0.059,0.47
139.598,2.415,10.0,65.755,0.014,0.011,0.007,0.017,0.034,46.154,12.25,4.117,-118.551,1181.9,0.012,0.016,0.007,-302.806,0.056,0.442
139.751,2.397,10.0,65.196,0.015,0.012,0.008,0.017,0.034,42.842,12.25,4.117,-118.395,1164.333,0.014,0.018,0.008,-302.444,0.053,0.477
139.903,2.416,10.0,65.378,0.015,0.012,0.008,0.018,0.034,43.284,12.25,4.117,-118.246,1182.889,0.013,0.017,0.008,-302.479,0.061,0.489
140.056,2.391,10.0,73.033,0.014,0.011,0.007,0.017,0.034,39.198,12.25,4.117,-118.097,1177.222,0.012,0.016,0.007,-302.604,0.061,0.514
140.208,2.361,10.0,73.457,0.014,0.011,0.007,0.018,0.034,49.025,12.25,4.117,-117.948,1173.778,0.013,0.016,0.007,-302.521,0.064,0.473
140.36,2.338,10.0,64.906,0.013,0.01,0.007,0.017,0.034,39.751,12.25,4.117,-117.791,1158.1,0.012,0.015,0.007,-302.456,0.068,0.505
140.513,2.38,10.0,64.661,0.015,0.012,0.008,0.018,0.034,39.861,12.25,4.117,-117.634,1174.778,0.014,0.018,0.008,-302.694,0.068,0.511
140.665,2.372,10.0,56.842,0.015,0.012,0.008,0.018,0.034,53.442,12.25,4.117,-117.485,1194.667,0.014,0.018,0.008,-303.063,0.066,0.481
140.818,2.375,10.0,56.28,0.015,0.012,0.008,0.018,0.034,44.609,12.25,4.117,-117.338,1174.778,0.013,0.017,0.008,-303.188,0.064,0.412
140.97,2.385,10.0,53.756,0.015,0.011,0.007,0.018,0.034,39.75,12.25,4.117,-117.182,1156.3,0.013,0.017,0.007,-303.244,0.064,0.417
141.122,2.386,10.0,54.927,0.015,0.011,0.008,0.018,0.034,53.442,12.25,4.117,-117.025,1183.889,0.013,0.017,0.008,-303.354,0.067,0.447
141.275,2.415,10.0,54.191,0.013,0.01,0.006,0.018,0.034,53.477,12.25,4.128,-116.876,1177.111,0.012,0.015,0.006,-303.465,0.07,0.492
141.427,2.407,10.0,55.117,0.014,0.011,0.007,0.018,0.034,42.4,12.25,4.117,-116.729,1165.667,0.013,0.016,0.007,-303.451,0.074,0.502
141.58,2.396,10.0,57.555,0.015,0.012,0.008,0.018,0.034,47.259,12.25,4.117,-116.573,1186.0,0.013,0.017,0.008,-302.944,0.061,0.568
141.732,2.404,10.0,55.194,0.015,0.012,0.008,0.018,0.034,45.05,12.25,4.117,-116.417,1182.889,0.014,0.017,0.008,-302.417,0.042,0.654
141.884,2.462,10.0,58.448,0.018,0.014,0.01,0.021,0.034,60.067,12.25,4.117,-116.269,1162.333,0.016,0.021,0.01,-302.021,0.018,0.636
142.037,2.583,10.0,67.325,0.021,0.017,0.012,0.024,0.036,40.744,12.25,4.117,-116.12,1163.444,0.019,0.025,0.012,-301.681,0.03,0.495
142.189,2.646,10.0,66.852,0.019,0.015,0.01,0.022,0.037,44.167,12.25,4.117,-115.963,1171.4,0.017,0.022,0.01,-301.479,0.052,0.458
142.342,2.439,10.0,67.263,0.017,0.013,0.009,0.02,0.034,40.192,12.25,4.117,-115.807,1166.222,0.015,0.02,0.009,-301.493,0.073,0.452
142.494,2.415,10.0,63.824,0.016,0.013,0.009,0.018,0.034,45.381,12.25,4.117,-115.658,1161.111,0.014,0.019,0.009,-301.84,0.07,0.473
142.646,2.391,10.0,64.432,0.015,0.012,0.008,0.018,0.034,49.909,12.25,4.117,-115.511,1153.556,0.013,0.017,0.008,-302.044,0.062,0.519
142.799,2.384,10.0,64.694,0.014,0.011,0.007,0.019,0.034,50.351,12.25,4.117,-115.354,1174.1,0.013,0.016,0.007,-302.201,0.06,0.572
142.951,2.359,10.0,64.437,0.015,0.012,0.008,0.019,0.034,54.656,12.25,4.117,-115.198,1165.333,0.013,0.017,0.008,-302.521,0.06,0.505
143.104,2.365,10.0,64.399,0.016,0.013,0.009,0.018,0.034,42.401,12.25,4.117,-115.052,1166.889,0.015,0.019,0.009,-302.674,0.057,0.46
143.256,2.388,10.0,56.417,0.015,0.012,0.008,0.018,0.034,43.283,12.25,4.117,-114.895,1175.5,0.014,0.018,0.008,-302.656,0.039,0.421
143.408,2.38,10.0,62.944,0.014,0.011,0.007,0.018,0.034,44.167,12.25,4.117,-114.739,1164.667,0.013,0.016,0.007,-302.646,0.028,0.405
143.561,2.39,10.0,64.036,0.015,0.012,0.008,0.018,0.034,39.308,12.25,4.117,-114.591,1160.556,0.014,0.017,0.008,-302.722,0.022,0.405
143.713,2.408,10.0,63.436,0.014,0.011,0.007,0.018,0.034,49.941,12.25,4.128,-114.443,1166.556,0.013,0.016,0.007,-302.632,0.037,0.459
143.866,2.385,10.0,63.055,0.015,0.012,0.008,0.018,0.034,41.959,12.25,4.117,-114.286,1169.7,0.014,0.018,0.008,-302.444,0.044,0.492
144.018,2.384,10.0,63.383,0.014,0.011,0.007,0.018,0.034,47.701,12.25,4.117,-114.13,1163.556,0.013,0.016,0.007,-302.34,0.05,0.453
144.17,2.395,10.0,62.939,0.014,0.011,0.008,0.018,0.034,46.817,12.25,4.117,-113.981,1155.667,0.013,0.017,0.008,-302.278,0.05,0.445
144.323,2.398,10.0,53.912,0.015,0.012,0.008,0.018,0.034,42.29,12.25,4.117,-113.833,1172.0,0.013,0.017,0.008,-302.281,0.054,0.453
144.475,2.423,10.0,54.167,0.015,0.012,0.008,0.017,0.034,43.284,12.25,4.117,-113.677,1173.1,0.013,0.017,0.008,-302.25,0.056,0.522
144.628,2.39,10.0,54.737,0.014,0.011,0.007,0.018,0.034,50.792,12.25,4.117,-113.522,1138.778,0.013,0.016,0.007,-302.285,0.056,0.475
144.78,2.381,10.0,61.234,0.014,0.011,0.007,0.018,0.034,49.908,12.25,4.117,-113.373,1173.111,0.013,0.017,0.007,-302.785,0.052,0.501
144.932,2.394,10.0,61.865,0.014,0.011,0.008,0.018,0.034,46.486,12.25,4.117,-113.217,1170.5,0.013,0.017,0.008,-303.156,0.048,0.471
145.085,2.4,10.0,54.245,0.015,0.012,0.008,0.018,0.034,49.91,12.25,4.117,-113.061,1160.778,0.013,0.017,0.008,-303.306,0.044,0.498
145.237,2.386,10.0,54.515,0.015,0.011,0.008,0.018,0.034,43.394,12.25,4.117,-112.912,1156.667,0.013,0.017,0.008,-303.083,0.043,0.45
145.39,2.358,10.0,54.028,0.014,0.011,0.007,0.017,0.034,44.608,12.25,4.117,-112.764,1155.778,0.013,0.016,0.007,-302.708,0.037,0.479
145.542,2.379,10.0,54.051,0.015,0.012,0.008,0.017,0.034,46.817,12.25,4.117,-112.609,1172.8,0.014,0.018,0.008,-302.206,0.039,0.49
145.694,2.41,10.0,53.309,0.015,0.012,0.008,0.017,0.034,45.603,12.25,4.117,-112.453,1163.444,0.014,0.018,0.008,-301.597,0.054,0.463
145.847,2.416,10.0,52.937,0.014,0.011,0.008,0.017,0.034,49.025,12.25,4.117,-112.305,1174.556,0.013,0.017,0.008,-301.354,0.067,0.434
145.999,2.404,10.0,66.827,0.015,0.012,0.008,0.017,0.034,49.908,12.25,4.117,-112.158,1169.222,0.014,0.018,0.008,-301.406,0.069,0.447
146.152,2.374,10.0,67.189,0.013,0.01,0.006,0.017,0.034,63.6,12.25,4.117,-112.002,1174.0,0.012,0.015,0.006,-301.41,0.06,0.519
146.304,2.376,10.0,64.706,0.014,0.011,0.007,0.017,0.034,54.767,12.25,4.117,-111.846,1162.556,0.013,0.016,0.007,-301.41,0.057,0.444
146.456,2.385,10.0,56.456,0.014,0.011,0.007,0.018,0.034,50.793,12.25,4.117,-111.7,1176.0,0.012,0.016,0.007,-301.519,0.058,0.458
146.609,2.351,10.0,56.312,0.015,0.012,0.008,0.017,0.034,52.558,12.25,4.117,-111.544,1179.7,0.013,0.017,0.008,-301.917,0.045,0.417
146.761,2.348,10.0,56.586,0.015,0.012,0.008,0.017,0.034,49.467,12.25,4.117,-111.387,1157.222,0.013,0.017,0.008,-302.09,0.027,0.477
146.914,2.319,10.0,57.088,0.014,0.011,0.007,0.017,0.034,42.842,12.25,4.117,-111.239,1164.556,0.013,0.016,0.007,-302.299,0.007,0.478
147.066,2.364,10.0,61.243,0.014,0.011,0.007,0.017,0.034,55.209,12.25,4.117,-111.091,1157.555,0.012,0.016,0.007,-302.669,0.011,0.481
147.218,2.365,10.0,65.778,0.013,0.01,0.006,0.017,0.034,45.602,12.25,4.117,-110.934,1144.8,0.012,0.015,0.006,-303.028,0.015,0.509
147.371,2.374,10.0,73.532,0.014,0.011,0.007,0.017,0.034,50.792,12.25,4.117,-110.778,1158.889,0.013,0.016,0.007,-303.292,0.023,0.533
147.523,2.353,10.0,68.744,0.014,0.011,0.007,0.017,0.034,51.676,12.25,4.117,-110.63,1171.222,0.013,0.017,0.007,-303.167,0.012,0.489
147.676,2.341,10.0,69.035,0.014,0.011,0.007,0.017,0.034,48.204,12.25,4.139,-110.474,1165.8,0.012,0.016,0.007,-302.856,0.002,0.511
147.828,2.341,10.0,67.648,0.014,0.011,0.007,0.017,0.034,54.324,12.25,4.117,-110.318,1183.0,0.012,0.016,0.007,-302.653,-0.005,0.481
147.98,2.354,10.0,61.988,0.015,0.012,0.008,0.017,0.034,47.259,12.25,4.117,-110.171,1173.333,0.013,0.017,0.008,-302.118,-0.001,0.516
148.133,2.348,10.0,61.585,0.015,0.012,0.008,0.017,0.034,49.688,12.25,4.117,-110.024,1178.667,0.013,0.017,0.008,-301.725,0.017,0.445
148.285,2.342,10.0,61.894,0.014,0.01,0.007,0.017,0.034,42.843,12.25,4.117,-109.868,1155.3,0.012,0.016,0.007,-301.549,0.015,0.423
148.438,2.357,10.0,63.045,0.014,0.01,0.007,0.017,0.034,43.725,12.25,4.117,-109.712,1167.778,0.012,0.016,0.007,-301.771,0.014,0.43
148.59,2.367,10.0,63.615,0.015,0.011,0.008,0.017,0.034,53.663,12.25,4.117,-109.563,1160.889,0.013,0.017,0.008,-302.007,0.015,0.48
148.742,2.361,10.0,63.907,0.015,0.011,0.008,0.017,0.034,49.467,12.25,4.117,-109.407,1174.8,0.013,0.017,0.008,-302.275,0.023,0.642
148.895,2.352,10.0,62.881,0.014,0.011,0.007,0.017,0.034,53.883,12.25,4.117,-109.251,1158.889,0.012,0.016,0.007,-302.403,0.036,0.644
149.047,2.326,10.0,53.955,0.013,0.01,0.007,0.017,0.034,48.474,12.25,4.117,-109.102,1191.333,0.012,0.015,0.007,-302.535,0.032,0.557
149.2,2.317,10.0,54.035,0.014,0.011,0.007,0.017,0.034,48.143,12.25,4.117,-108.955,1173.889,0.013,0.016,0.007,-302.362,0.028,0.515
149.352,2.318,10.0,54.782,0.013,0.01,0.007,0.017,0.034,51.675,12.25,4.117,-108.801,1161.7,0.012,0.016,0.007,-302.069,0.015,0.49
149.504,2.335,10.0,55.086,0.013,0.01,0.007,0.017,0.034,42.732,12.25,4.117,-108.647,1188.0,0.012,0.016,0.007,-301.965,0.007,0.56
149.657,2.33,10.0,55.811,0.013,0.01,0.007,0.017,0.034,53.0,12.25,4.117,-108.501,1180.667,0.012,0.016,0.007,-301.837,0.012,0.529
149.809,2.31,10.0,55.076,0.015,0.012,0.008,0.017,0.034,58.852,12.25,4.117,-108.345,1166.4,0.014,0.018,0.008,-301.66,0.019,0.49
149.962,2.33,10.0,54.498,0.014,0.011,0.007,0.017,0.034,41.076,12.25,4.117,-108.192,1160.0,0.013,0.016,0.007,-301.438,0.033,0.471
150.114,2.335,10.0,54.267,0.015,0.011,0.008,0.017,0.034,53.0,12.25,4.117,-108.044,1171.0,0.013,0.017,0.008,-301.425,0.043,0.48
150.266,2.372,10.0,61.539,0.013,0.01,0.007,0.017,0.034,48.142,12.25,4.117,-107.887,1174.3,0.012,0.015,0.007,-301.479,0.05,0.506
150.419,2.375,10.0,61.06,0.013,0.01,0.007,0.017,0.034,49.688,12.25,4.117,-107.732,1160.556,0.012,0.015,0.007,-301.556,0.046,0.569
150.571,2.336,10.0,62.111,0.014,0.01,0.007,0.017,0.034,47.258,12.25,4.117,-107.584,1158.778,0.012,0.016,0.007,-301.587,0.039,0.526
150.724,2.323,10.0,62.203,0.013,0.01,0.007,0.017,0.034,54.326,12.25,4.117,-107.428,1168.4,0.012,0.015,0.007,-302.188,0.029,0.607
150.876,2.308,10.0,61.821,0.015,0.011,0.008,0.017,0.034,49.467,12.25,4.117,-107.272,1158.0,0.013,0.017,0.008,-302.667,0.023,0.664
151.028,2.349,10.0,61.065,0.014,0.011,0.007,0.017,0.034,43.395,12.25,4.117,-107.124,1171.333,0.012,0.016,0.007,-302.986,0.023,0.579
151.181,2.357,10.0,60.836,0.014,0.011,0.007,0.017,0.034,47.7,12.25,4.117,-106.969,1177.3,0.012,0.016,0.007,-303.05,0.025,0.56
151.333,2.358,10.0,61.126,0.014,0.011,0.007,0.017,0.034,45.824,12.25,4.117,-106.813,1196.778,0.013,0.016,0.007,-303.083,0.034,0.508
151.486,2.337,10.0,60.964,0.014,0.011,0.007,0.017,0.034,54.325,12.25,4.117,-106.666,1212.333,0.012,0.016,0.007,-302.979,0.029,0.497
151.638,2.327,10.0,61.583,0.013,0.01,0.006,0.017,0.034,51.674,12.25,4.117,-106.511,1180.5,0.012,0.015,0.006,-302.538,0.024,0.483
151.79,2.354,10.0,61.576,0.014,0.01,0.007,0.017,0.034,48.584,12.25,4.117,-106.358,1178.667,0.012,0.015,0.007,-301.917,0.011,0.473
151.943,2.336,10.0,61.732,0.013,0.01,0.006,0.017,0.034,55.761,12.25,4.117,-106.212,1193.445,0.012,0.015,0.006,-301.701,0.01,0.494
152.095,2.36,10.0,61.714,0.013,0.01,0.006,0.016,0.034,40.192,12.25,4.117,-106.057,1194.2,0.011,0.014,0.006,-301.563,0.021,0.482
152.248,2.377,10.0,68.789,0.014,0.011,0.007,0.016,0.034,60.95,12.25,4.117,-105.9,1194.556,0.013,0.016,0.007,-301.458,0.024,0.473
152.4,2.351,10.0,69.221,0.013,0.01,0.007,0.017,0.034,46.707,12.25,4.117,-105.753,1202.889,0.012,0.015,0.007,-301.194,0.032,0.462
152.552,2.364,10.0,59.47,0.015,0.012,0.008,0.017,0.034,52.116,12.25,4.117,-105.605,1155.222,0.013,0.017,0.008,-300.95,0.037,0.446
152.705,2.37,10.0,59.926,0.013,0.011,0.007,0.017,0.034,57.417,12.25,4.117,-105.449,1173.4,0.012,0.016,0.007,-300.979,0.047,0.425
152.857,2.356,10.0,60.35,0.014,0.011,0.007,0.017,0.034,53.221,12.25,4.117,-105.297,1181.556,0.013,0.016,0.007,-301.132,0.044,0.487
153.01,2.349,10.0,68.539,0.014,0.011,0.008,0.017,0.034,48.142,12.25,4.117,-105.142,1179.0,0.013,0.017,0.008,-301.388,0.048,0.545
153.162,2.354,10.0,68.809,0.015,0.012,0.008,0.017,0.034,44.167,12.25,4.117,-104.987,1206.111,0.013,0.017,0.008,-301.604,0.053,0.644
153.314,2.399,10.0,71.396,0.014,0.011,0.007,0.018,0.034,50.35,12.25,4.117,-104.84,1195.556,0.013,0.017,0.007,-301.844,0.07,0.531
153.467,2.509,10.0,71.179,0.016,0.013,0.009,0.02,0.034,56.976,12.25,4.117,-104.686,1201.3,0.015,0.019,0.009,-301.556,0.056,0.487
153.619,2.526,10.0,71.082,0.024,0.019,0.013,0.027,0.043,46.044,12.25,4.117,-104.532,1205.0,0.022,0.028,0.013,-301.313,0.059,0.442
153.772,2.398,10.0,70.909,0.026,0.02,0.014,0.028,0.057,44.608,12.25,4.117,-104.385,1185.889,0.023,0.03,0.014,-300.981,0.052,0.467
153.924,2.325,10.0,67.005,0.024,0.019,0.013,0.026,0.057,54.767,12.25,4.117,-104.229,1187.6,0.022,0.028,0.013,-300.674,0.049,0.499
154.076,2.269,10.0,64.682,0.02,0.015,0.01,0.022,0.044,47.259,12.25,4.117,-104.073,1183.333,0.018,0.023,0.01,-300.438,0.023,0.564
154.229,2.26,10.0,76.844,0.016,0.012,0.008,0.019,0.035,58.3,12.25,4.117,-103.926,1182.111,0.014,0.018,0.008,-300.576,0.005,0.587
154.381,2.288,10.0,75.624,0.015,0.011,0.008,0.017,0.034,48.584,12.25,4.117,-103.77,1194.0,0.013,0.017,0.008,-301.013,0.005,0.488
154.534,2.3,10.0,74.978,0.014,0.011,0.007,0.017,0.034,52.558,12.25,4.117,-103.615,1176.111,0.012,0.016,0.007,-301.458,0.013,0.437
154.686,2.325,10.0,76.485,0.014,0.011,0.007,0.017,0.034,48.804,12.25,4.117,-103.467,1199.667,0.013,0.016,0.007,-301.694,0.03,0.481
154.838,2.322,10.0,76.654,0.015,0.012,0.008,0.017,0.034,44.609,12.25,4.117,-103.31,1191.3,0.014,0.018,0.008,-301.962,0.031,0.524
154.991,2.357,10.0,76.583,0.014,0.011,0.008,0.017,0.034,56.092,12.25,4.117,-103.154,1187.556,0.013,0.017,0.008,-302.313,0.024,0.613
155.143,2.347,10.0,76.2,0.013,0.01,0.007,0.017,0.034,49.026,12.25,4.117,-103.008,1197.333,0.012,0.015,0.007,-302.285,0.025,0.658
155.296,2.346,10.0,76.056,0.016,0.013,0.008,0.017,0.034,45.934,12.25,4.117,-102.862,1183.667,0.014,0.018,0.008,-301.975,0.041,0.761
155.448,2.349,10.0,76.346,0.014,0.011,0.007,0.017,0.034,49.909,12.25,4.117,-102.705,1166.0,0.013,0.016,0.007,-301.757,0.062,0.659
155.6,2.354,10.0,76.573,0.015,0.011,0.008,0.017,0.034,45.05,12.25,4.117,-102.549,1204.889,0.013,0.017,0.008,-301.667,0.06,0.623
155.753,2.339,10.0,76.844,0.014,0.011,0.007,0.017,0.034,55.651,12.25,4.117,-102.4,1189.333,0.013,0.017,0.007,-301.479,0.062,0.643
155.905,2.326,10.0,75.769,0.013,0.01,0.007,0.017,0.034,51.708,12.25,4.128,-102.245,1203.3,0.012,0.015,0.007,-301.325,0.06,0.766
156.058,2.333,10.0,75.708,0.014,0.01,0.007,0.017,0.033,49.688,12.25,4.117,-102.09,1206.555,0.012,0.016,0.007,-300.896,0.051,0.703
156.21,2.324,10.0,75.832,0.014,0.011,0.007,0.017,0.033,49.467,12.25,4.117,-101.943,1195.444,0.013,0.017,0.007,-300.431,0.032,0.545
156.362,2.33,10.0,77.924,0.015,0.011,0.008,0.017,0.033,54.767,12.25,4.117,-101.789,1210.9,0.013,0.017,0.008,-300.288,0.029,0.497
156.515,2.326,10.0,77.996,0.013,0.01,0.006,0.017,0.033,57.196,12.25,4.117,-101.634,1212.0,0.011,0.015,0.006,-300.215,0.032,0.514
