DEPTH,BS:1,BS:2,BS:3,BS:4,BS:5,BS:6,DNPH:1,DNPH:2,DTCO:1,DTCO:2,DTCO:3,DTCO:4,DTRP:1,DTRP:2,DTRP:3,DTRP:4,DTRS:1,DTRS:2,DTRS:3,DTRS:4,DTSM:1,DTSM:2,DTSM:3,DTSM:4,DTTP:1,DTTP:2,DTTP:3,DTTP:4,DTTS:1,DTTS:2,DTTS:3,DTTS:4,DT_XD_R,DT_XD_T,ECGR:1,ECGR:2,ECGR:3,ECGR:4,ECGR:5,EHGR,HCAL:1,HCAL:2,HCAL:3,HDRA:1,HDRA:2,HMIN:1,HMIN:2,HMNO:1,HMNO:2,HTEM:1,HTEM:2,HTNP,PEF8,PEFZ,RHO8,RHOZ,RLA1:1,RLA1:2,RLA2:1,RLA2:2,RLA3:1,RLA3:2,RLA4:1,RLA4:2,RLA5:1,RLA5:2,RT_HRLT:1,RT_HRLT:2,RXO8,RXOZ,RXO_HRLT:1,RXO_HRLT:2,SP:1,SP:2,TENS:1,TENS:2,TENS:3,TENS:4,TENS:5,TENS:6,TNPH
66.9036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6987,,21.6987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878.7971,,878.7971,,,
67.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3757,,22.3757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.8419,,870.8419,,,
67.2084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.1815,,23.1815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867.0329,,867.0329,,,
67.3608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.5813,,22.5813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877.9803,,877.9803,,,
67.5132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4885,,22.4885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.4839,,862.4839,,,
67.6656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.3612,,20.3612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882.1813,,882.1813,,,
67.818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0084,,20.0084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.597,,862.597,,,
67.9704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.5017,,20.5017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867.5649,,867.5649,,,
68.1228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5915,,24.5915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,872.5424,,872.5424,,,
68.2752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0261,,26.0261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.1188,,870.1188,,,
68.4276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.735,,24.735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866.2038,,866.2038,,,
68.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.3978,,20.3978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.3015,,886.3015,,,
68.7324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.1441,,19.1441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.9449,,870.9449,,,
68.8848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.454,,18.454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877.5826,,877.5826,,,
69.0372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.7072,,18.7072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883.7747,,883.7747,,,
69.1896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.6456,,17.6456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877.2333,,877.2333,,,
69.342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.5248,,19.5248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874.4498,,874.4498,,,
69.4944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3454,,18.3454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871.8027,,871.8027,,,
69.6468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.8555,,19.8555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,872.2408,,872.2408,,,
69.7992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.1426,,18.1426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855.8069,,855.8069,,,
69.9516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9329,,18.9329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866.4297,,866.4297,,,
70.104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8537,,18.8537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877.9877,,877.9877,,,
70.2564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8777,,18.8777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.8381,,870.8381,,,
70.4088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.626,,19.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.1775,,891.1775,,,
70.5612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.3509,,20.3509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866.9584,,866.9584,,,
70.7136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6641,,19.6641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878.1729,,878.1729,,,
70.866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0503,,20.0503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874.421,,874.421,,,
71.0184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.1121,,20.1121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881.0883,,881.0883,,,
71.1708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4895,,21.4895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871.853,,871.853,,,
71.3232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4908,,22.4908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866.6978,,866.6978,,,
71.4756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.8718,,22.8718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.636,,862.636,,,
71.628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2127,,22.2127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874.46,,874.46,,,
71.7804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.7967,,21.7967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859.7853,,859.7853,,,
71.9328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.3929,,23.3929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868.7847,,868.7847,,,
72.0852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.1099,,24.1099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.6352,,862.6352,,,
72.2376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.4761,,23.4761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820.4399,,820.4399,,,
72.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0521,,21.0521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881.7221,,881.7221,,,
72.5424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.1974,,20.1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.3961,,885.3961,,,
72.6948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.8231,,19.8231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874.971,,874.971,,,
72.8472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.8894,,19.8894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882.2805,,882.2805,,,
72.9996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.8475,,22.8475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877.0382,,877.0382,,,
73.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.1214,,25.1214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873.0503,,873.0503,,,
73.3044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.6816,,25.6816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869.118,,869.118,,,
73.4568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.3909,,24.3909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874.7443,,874.7443,,,
73.6092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6333,,22.6333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874.2507,,874.2507,,,
73.7616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3153,,22.3153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878.5001,,878.5001,,,
73.914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6335,,22.6335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868.934,,868.934,,,
74.0664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.3804,,24.3804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.3025,,875.3025,,,
74.2188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0703,,23.0703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,872.9952,,872.9952,,,
74.3712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.2813,,21.2813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880.4905,,880.4905,,,
74.5236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0016,,19.0016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867.396,,867.396,,,
74.676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.7128,,18.7128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877.2283,,877.2283,,,
74.8284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.5835,,19.5835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874.8035,,874.8035,,,
74.9808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.6053,,20.6053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877.837,,877.837,,,
75.1332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6927,,22.6927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869.4922,,869.4922,,,
75.2856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.7159,,21.7159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873.8349,,873.8349,,,
75.438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3939,,21.3939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871.8331,,871.8331,,,
75.5904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.8356,,21.8356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869.8492,,869.8492,,,
75.7428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.2811,,23.2811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871.709,,871.709,,,
75.8952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.5992,,22.5992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877.3281,,877.3281,,,
76.0476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.2041,,20.2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878.429,,878.429,,,
76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6897,,19.6897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873.8675,,873.8675,,,
76.3524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.9189,,19.9189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883.9504,,883.9504,,,
76.5048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0461,,21.0461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871.3331,,871.3331,,,
76.6572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.4176,,19.4176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.5444,,875.5444,,,
76.8096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.9725,,19.9725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873.5511,,873.5511,,,
76.962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9329,,18.9329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879.7751,,879.7751,,,
77.1144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9314,,18.9314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883.5264,,883.5264,,,
77.2668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3695,,18.3695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878.4767,,878.4767,,,
77.4192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.2482,,19.2482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.9338,,891.9338,,,
77.5716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.5075,,20.5075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868.2873,,868.2873,,,
77.724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.1309,,21.1309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879.9835,,879.9835,,,
77.8764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1795,,22.1795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,872.5709,,872.5709,,,
78.0288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.7514,,22.7514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.2278,,885.2278,,,
78.1812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.4718,,24.4718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,887.8603,,887.8603,,,
78.3336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.9248,,25.9248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889.2675,,889.2675,,,
78.486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.7507,,25.7507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871.2953,,871.2953,,,
78.6384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3491,,22.3491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879.6343,,879.6343,,,
78.7908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.4137,,19.4137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,876.5716,,876.5716,,,
78.9432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.7349,,18.7349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.2915,,870.2915,,,
79.0956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.3931,,19.3931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869.6661,,869.6661,,,
79.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.2223,,19.2223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892.4562,,892.4562,,,
79.4004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4968,,18.4968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.1345,,886.1345,,,
79.5528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.659,,19.659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888.6879,,888.6879,,,
79.7052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6994,,19.6994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879.2519,,879.2519,,,
79.8576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0372,,21.0372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.9155,,875.9155,,,
80.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0549,,20.0549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873.9315,,873.9315,,,
80.1624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0868,,22.0868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.4025,,875.4025,,,
80.3148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1074,,22.1074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877.1509,,877.1509,,,
80.4672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.5596,,23.5596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882.1044,,882.1044,,,
80.6196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4653,,22.4653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880.8364,,880.8364,,,
80.772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5255,,24.5255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879.3453,,879.3453,,,
80.9244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.2174,,25.2174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883.3384,,883.3384,,,
81.0768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.4914,,27.4914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.644,,864.644,,,
81.2292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7555,,27.7555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.3145,,886.3145,,,
81.3816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.5196,,28.5196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878.4591,,878.4591,,,
81.534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.2775,,29.2775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.1815,,885.1815,,,
81.6864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.4048,,28.4048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.4062,,885.4062,,,
81.8388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2981,,27.2981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879.9192,,879.9192,,,
81.9912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.5303,,26.5303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.583,,875.583,,,
82.1436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.4025,,25.4025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889.9949,,889.9949,,,
82.296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3801,,25.3801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879.1938,,879.1938,,,
82.4484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5404,,24.5404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889.7446,,889.7446,,,
82.6008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.7044,,25.7044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,876.558,,876.558,,,
82.7532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.4906,,25.4906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874.0742,,874.0742,,,
82.9056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.4309,,25.4309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877.0397,,877.0397,,,
83.058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3524,,25.3524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874.9924,,874.9924,,,
83.2104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.917,,28.917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888.6221,,888.6221,,,
83.3628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.022,,29.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868.0134,,868.0134,,,
83.5152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.4349,,28.4349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881.0087,,881.0087,,,
83.6676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.8423,,24.8423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883.9547,,883.9547,,,
83.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.3318,,23.3318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,887.7416,,887.7416,,,
83.9724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.9849,,22.9849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.7811,,875.7811,,,
84.1248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.6786,,23.6786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893.145,,893.145,,,
84.2772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.2294,,26.2294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.7339,,884.7339,,,
84.4296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.8025,,26.8025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.1597,,885.1597,,,
84.582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.5629,,25.5629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.5977,,875.5977,,,
84.7344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.9771,,23.9771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881.5201,,881.5201,,,
84.8868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.8505,,23.8505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.4517,,885.4517,,,
85.0392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.525,,23.525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.3856,,885.3856,,,
85.1916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.2664,,23.2664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892.2817,,892.2817,,,
85.344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.1031,,21.1031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877.1486,,877.1486,,,
85.4964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.3462,,24.3462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.1288,,875.1288,,,
85.6488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0498,,25.0498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.9053,,884.9053,,,
85.8012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.6702,,27.6702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.426,,884.426,,,
85.9536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.8939,,25.8939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878.5013,,878.5013,,,
86.106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.7956,,25.7956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.2611,,884.2611,,,
86.2584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.3691,,28.3691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.3914,,875.3914,,,
86.4108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0643,,30.0643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883.7546,,883.7546,,,
86.5632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.8252,,28.8252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.9196,,884.9196,,,
86.7156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.6417,,25.6417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880.3799,,880.3799,,,
86.868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6929,,22.6929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879.8986,,879.8986,,,
