DEPTH,BS,DI_HRLT,DPH8,DSO8,DT,EHGR_EDTC,HCAL,HDRA,HGR,HGR_EDTC,HMIN,HMNO,HNPO,HTEM,HTNP,PEF8,PEM8,REMS,RHO8,RLA0,RLA1,RLA2,RLA3,RLA4,RLA5,RM_HRLT,ROM8,RO_HILT,RSO8,RT,RT_HRLT,RXO8,RXO_HRLT,SP,SPHI,TENS,TNPH
284.5308,8.5,25.2566,0.329932,-0.021655,135.2116,95.1297,9.1349,-0.0013,87.146,93.2329,1.0671,0.9533,0.3814,31.769,0.3901,2.6668,1.5,0.1868,2.1458,0.131014,14.4018,34.9261,48.7618,54.7468,60.1327,0.144638,1.3,6.2414,0.008779,80.8672,81.7661,1.3743,3.4739,-232.1799,0.366123,814.2082,0.3973
284.6832,8.5,24.8922,0.315847,-0.019565,134.4004,97.2535,9.1602,-0.0017,85.7292,95.3076,1.1578,1.0425,0.3733,31.769,0.3751,2.6488,1.5,0.1868,2.1699,0.132523,13.7176,34.6514,48.7664,54.4814,59.6446,0.144739,1.3,6.7525,0.012123,79.8968,80.5715,1.5213,3.0996,-232.1583,0.364541,818.4319,0.3775
284.8356,8.5,24.5278,0.301762,-0.017475,133.5892,99.3773,9.1854,-0.0021,84.3123,97.3823,1.2485,1.1318,0.3652,31.769,0.3601,2.6308,1.5,0.1868,2.194,0.134031,13.0334,34.3766,48.771,54.2161,59.1564,0.144839,1.3,7.2635,0.015467,78.9264,79.3769,1.6683,2.7253,-232.1366,0.362959,822.6556,0.3578
284.988,8.5,24.1634,0.287677,-0.015384,132.778,101.5011,9.2107,-0.0025,82.8955,99.457,1.3392,1.221,0.3571,31.769,0.3451,2.6128,1.5,0.1868,2.2181,0.135539,12.3492,34.1019,48.7756,53.9507,58.6683,0.144939,1.3,7.7746,0.018811,77.956,78.1824,1.8152,2.3509,-232.115,0.361377,826.8793,0.3381
285.1404,8.5,24.188,0.291498,0.001101,132.7929,97.989,9.2176,-0.0017,84.9032,95.9758,1.2473,1.152,0.3722,31.769,0.3652,2.6697,1.5,0.186772,2.2116,0.13246,12.1017,32.1831,45.418,49.9905,54.2567,0.1435,1.3,7.3074,0.029391,72.6876,72.3609,1.7407,2.3673,-231.8753,0.361418,822.8612,0.3621
285.2928,8.5,24.2459,0.29685,0.018817,132.8785,93.9952,9.223,-0.0007,87.2036,92.0197,1.1398,1.0695,0.3892,31.769,0.3883,2.7329,1.5,0.186741,2.2024,0.128988,11.8915,30.1237,41.773,45.7146,49.5097,0.141928,1.3,6.7565,0.040589,67.0519,66.144,1.6473,2.4171,-231.617,0.361598,818.1387,0.3899
285.4452,8.5,24.3039,0.302202,0.036532,132.9641,90.0015,9.2283,0.0002,89.504,88.0636,1.0324,0.987,0.4063,31.769,0.4114,2.7962,1.5,0.186711,2.1933,0.125517,11.6814,28.0643,38.1281,41.4387,44.7627,0.140357,1.3,6.2057,0.051787,61.4163,59.9271,1.5539,2.4668,-231.3587,0.361777,813.4162,0.4176
285.5976,8.5,24.5077,0.310528,0.048604,134.0534,91.9829,9.348,-0.0008,87.5481,89.427,0.9983,0.9458,0.4007,31.769,0.4084,2.8008,1.4935,0.1867,2.179,0.121701,11.9566,27.9951,37.3912,40.5138,43.6398,0.139852,1.5681,6.125,0.044938,60.2883,58.6043,1.4724,2.653,-231.2855,0.363858,810.6295,0.417
285.75,8.5,24.7936,0.320526,0.057507,135.7063,97.3192,9.5318,-0.003,83.2025,93.7771,1.0055,0.928,0.3823,31.769,0.3908,2.7724,1.4834,0.1867,2.1619,0.117692,12.5043,29.0434,38.2872,41.4704,44.5517,0.139946,1.9866,6.3082,0.027957,61.6914,60.0295,1.3977,2.9158,-231.3162,0.367005,808.9297,0.4004
285.9024,8.5,25.0794,0.330523,0.066411,137.3592,102.6555,9.7157,-0.0052,78.8569,98.1272,1.0127,0.9101,0.3639,31.769,0.3731,2.744,1.4732,0.1867,2.1448,0.113683,13.0521,30.0916,39.1832,42.427,45.4636,0.14004,2.4052,6.4915,0.010975,63.0944,61.4547,1.3229,3.1786,-231.347,0.370153,807.2299,0.3839
286.0548,8.5,25.6395,0.335095,0.072045,138.4635,104.6212,9.829,-0.0056,76.6758,99.5748,0.9926,0.8932,0.3636,31.769,0.3679,2.7373,1.4703,0.1867,2.1369,0.111509,13.5009,31.0394,40.5191,43.9149,46.9887,0.139762,2.5227,6.5564,0.01351,65.3823,63.9643,1.3119,3.7177,-231.5644,0.372248,805.8577,0.3781
286.2072,8.5,26.688,0.330007,0.071856,138.5907,100.5838,9.8166,-0.0031,78.35,95.853,0.9237,0.8783,0.3954,31.769,0.3848,2.7691,1.4805,0.1867,2.1456,0.112603,13.7737,31.8082,42.6388,46.3492,49.606,0.138821,2.1042,6.4105,0.050803,69.2462,68.4053,1.4145,4.7488,-232.1144,0.372469,805.0686,0.3917
286.3596,8.5,27.7365,0.324919,0.071668,138.718,96.5464,9.8042,-0.0006,80.0242,92.1311,0.8549,0.8634,0.4272,31.769,0.4016,2.8009,1.4906,0.1867,2.1544,0.113698,14.0464,32.577,44.7584,48.7834,52.2233,0.13788,1.6856,6.2646,0.088096,73.1101,72.8462,1.5171,5.7799,-232.6644,0.372691,804.2796,0.4052
286.512,8.5,28.5894,0.320671,0.069975,138.8105,92.3587,9.7784,0.0017,81.6158,88.2874,0.7946,0.8499,0.4548,31.769,0.4161,2.8246,1.5,0.1867,2.1617,0.114787,14.2575,33.2928,46.6687,50.9733,54.6045,0.136865,1.3,6.1397,0.120664,76.5277,76.7859,1.6047,6.6312,-233.1846,0.37285,803.4951,0.4165
286.6644,8.5,27.1535,0.326266,0.050674,138.4959,86.4135,9.5945,0.0004,82.2412,83.0176,0.8337,0.8539,0.4324,31.769,0.4029,2.7528,1.5,0.1867,2.1521,0.115827,13.7477,33.388,46.1296,50.3044,54.2241,0.134995,1.3,6.2598,0.097946,74.7246,74.8619,1.5161,5.3786,-233.3561,0.372279,802.7631,0.4018
286.8168,8.5,25.7176,0.331861,0.031374,138.1814,80.4682,9.4107,-0.0009,82.8665,77.7478,0.8728,0.8578,0.4101,31.769,0.3896,2.6811,1.5,0.1867,2.1425,0.116866,13.2378,33.4833,45.5905,49.6354,53.8437,0.133124,1.3,6.3799,0.075228,72.9215,72.9379,1.4275,4.1261,-233.5275,0.371708,802.0311,0.3871
286.9692,8.5,24.2818,0.337455,0.012073,137.8668,74.523,9.2269,-0.0022,83.4919,72.478,0.9119,0.8618,0.3877,31.769,0.3763,2.6093,1.5,0.1867,2.133,0.117905,12.7279,33.5786,45.0514,48.9665,53.4633,0.131254,1.3,6.5,0.05251,71.1183,71.0139,1.3389,2.8735,-233.699,0.371137,801.2992,0.3724
287.1216,8.5,24.3678,0.338003,0.006385,138.7218,75.7657,9.2578,-0.0016,84.0559,73.6031,0.9333,0.8685,0.3858,31.769,0.3751,2.6391,1.5,0.1867,2.1321,0.117621,13.0247,33.2882,44.1079,47.9942,52.7653,0.132629,1.3,6.5061,0.042342,70.1614,69.997,1.3176,2.9223,-233.7759,0.372665,801.325,0.3709
287.274,8.5,24.8394,0.337271,0.004145,139.8729,78.8292,9.3431,-0.0006,84.6044,76.348,0.9502,0.8759,0.3891,31.769,0.377,2.6946,1.5,0.1867,2.1333,0.117002,13.5258,32.9002,43.062,46.945,51.987,0.134825,1.3,6.4834,0.035352,69.4189,69.2098,1.3133,3.3007,-233.8289,0.374725,801.5426,0.3727
287.4264,8.5,25.311,0.33654,0.001905,141.0241,81.8926,9.4284,0.0005,85.153,79.0929,0.9671,0.8832,0.3924,31.769,0.3788,2.7501,1.5,0.1867,2.1346,0.116383,14.0269,32.5121,42.016,45.8958,51.2086,0.137022,1.3,6.4606,0.028362,68.6764,68.4226,1.309,3.6792,-233.8818,0.376785,801.7603,0.3746
287.5788,8.5,25.8245,0.330481,0.004674,141.1573,84.9224,9.3906,0.0006,85.1229,82.3305,1.0049,0.9134,0.391,31.769,0.3813,2.7827,1.5,0.1867,2.1449,0.11935,15.2075,32.6292,41.4561,45.3001,50.8728,0.138397,1.3,6.451,0.024021,68.247,68.0195,1.3464,4.5254,-234.037,0.377026,801.7528,0.3791
287.7312,8.5,26.3773,0.319445,0.012124,140.3395,87.9207,9.2379,-0.0001,84.5525,86.0283,1.0621,0.9649,0.3852,31.769,0.3843,2.794,1.5,0.1867,2.1638,0.125666,17.0228,33.218,41.3502,45.1278,50.9504,0.139002,1.3,6.4539,0.022156,68.1099,67.9753,1.4228,5.8086,-234.2876,0.375568,801.5349,0.3861
287.8836,8.5,26.9301,0.308408,0.019573,139.5218,90.919,9.0852,-0.0008,83.982,89.7261,1.1193,1.0164,0.3793,31.769,0.3873,2.8052,1.5,0.1867,2.1827,0.131983,18.838,33.8068,41.2443,44.9556,51.028,0.139608,1.3,6.4567,0.020291,67.9729,67.931,1.4992,7.0917,-234.5382,0.37411,801.3171,0.3931
288.036,8.5,27.2742,0.300812,0.027082,138.8056,93.3135,8.9365,-0.0017,84.3097,92.7382,1.1584,1.0563,0.3779,31.769,0.394,2.8043,1.4976,0.186693,2.1956,0.137753,20.4552,34.7351,41.737,45.4271,51.8108,0.140447,1.4004,6.4181,0.021264,68.7982,68.8323,1.5681,8.1095,-234.7153,0.372831,801.0731,0.4017
288.1884,8.5,26.9434,0.304342,0.034787,138.4177,93.756,8.8007,-0.0031,87.5416,93.533,1.139,1.0587,0.3908,31.769,0.4127,2.7642,1.4874,0.186662,2.1896,0.141756,21.4318,36.7606,44.1652,47.9799,54.8741,0.142039,1.8255,6.2454,0.031415,72.7353,72.7906,1.6125,8.2697,-234.6547,0.372133,800.7443,0.4156
288.3408,8.5,26.6127,0.307871,0.042492,138.0298,94.1984,8.6649,-0.0046,90.7735,94.3278,1.1195,1.0611,0.4037,31.769,0.4314,2.7241,1.4772,0.186632,2.1835,0.145759,22.4083,38.7862,46.5934,50.5327,57.9374,0.143631,2.2507,6.0727,0.041566,76.6724,76.749,1.657,8.4299,-234.5941,0.371435,800.4155,0.4295
288.4932,8.5,26.2819,0.311401,0.050196,137.6419,94.6409,8.5292,-0.006,94.0054,95.1225,1.1001,1.0635,0.4166,31.769,0.4501,2.684,1.4671,0.186601,2.1774,0.149762,23.3849,40.8118,49.0216,53.0855,61.0007,0.145223,2.6758,5.9,0.051717,80.6095,80.7073,1.7014,8.59,-234.5335,0.370737,800.0867,0.4434
288.6456,8.5,26.1722,0.312834,0.026657,137.5102,93.9485,8.5767,-0.0049,93.5029,94.3367,1.059,1.0484,0.4099,31.769,0.4264,2.7123,1.4666,0.1866,2.175,0.146679,21.3228,38.0912,46.0526,50.0112,57.3294,0.144425,2.6945,6.0698,0.065442,76.0142,76.0234,1.7499,7.6241,-234.4277,0.370496,802.1306,0.4284
288.798,8.5,26.0727,0.314168,0.001658,137.3906,93.203,8.6327,-0.0038,92.8259,93.477,1.017,1.0324,0.4022,31.769,0.4007,2.7439,1.4667,0.1866,2.1728,0.143265,19.1187,35.1489,42.8316,46.6741,53.3435,0.143516,2.6943,6.2556,0.079334,71.0204,70.936,1.7987,6.6055,-234.3197,0.370277,804.2852,0.412
288.9504,8.5,25.9733,0.315503,-0.02334,137.2709,92.4576,8.6888,-0.0026,92.149,92.6174,0.9749,1.0165,0.3946,31.769,0.375,2.7754,1.4667,0.1866,2.1706,0.139851,16.9146,32.2066,39.6106,43.337,49.3576,0.142608,2.694,6.4414,0.093225,66.0266,65.8485,1.8474,5.587,-234.2118,0.370057,806.4398,0.3956
289.1028,8.5,25.6469,0.31096,-0.01388,137.9147,90.9473,8.7139,-0.0027,89.4155,90.9032,1.0533,1.0595,0.392,31.769,0.377,2.8024,1.4667,0.1866,2.1783,0.136893,15.68,30.7214,37.7776,41.5368,46.9183,0.141825,2.6951,6.5828,0.077693,63.0508,62.6129,1.8446,4.9142,-233.863,0.371219,804.4821,0.388
289.2552,8.5,25.211,0.303579,0.012205,138.9268,89.0681,8.7241,-0.0034,85.6897,88.7769,1.1898,1.1309,0.3918,31.769,0.3923,2.8272,1.4667,0.1866,2.1909,0.134154,14.9132,29.9392,36.6145,40.4781,45.2254,0.141104,2.6969,6.7026,0.047963,61.0487,60.2707,1.8168,4.4082,-233.398,0.373047,800.5402,0.3847
289.4076,8.5,24.7752,0.296199,0.038291,139.939,87.1888,8.7342,-0.0042,81.964,86.6505,1.3263,1.2023,0.3917,31.769,0.4075,2.852,1.4666,0.1866,2.2034,0.131415,14.1464,29.1571,35.4513,39.4194,43.5324,0.140383,2.6987,6.8225,0.018234,59.0466,57.9285,1.789,3.9022,-232.933,0.374874,796.5984,0.3814
289.56,8.5,24.6211,0.296635,0.062232,140.377,86.5737,8.7833,-0.0045,80.4022,85.7815,1.3715,1.2187,0.387,31.769,0.41,2.8609,1.4666,0.1866,2.2027,0.129604,13.7328,28.5968,34.9217,38.9731,42.4028,0.140113,2.6973,6.8741,0.004485,57.9101,56.6968,1.7468,3.652,-232.5825,0.375665,795.9355,0.3778
289.7124,8.5,24.9008,0.309108,0.082868,139.9307,87.9055,8.8924,-0.0044,82.173,86.8489,1.276,1.1504,0.3752,31.769,0.3925,2.8455,1.4667,0.1866,2.1814,0.129223,13.863,28.3783,35.3679,39.47,42.1406,0.140537,2.6912,6.8208,0.015347,58.1067,57.1751,1.6821,3.7958,-232.4082,0.374859,800.3221,0.3735
289.8648,8.5,25.1805,0.321581,0.103504,139.4845,89.2372,9.0014,-0.0042,83.9438,87.9162,1.1805,1.0821,0.3634,31.769,0.3751,2.83,1.4668,0.1866,2.1601,0.128843,13.9932,28.1597,35.8141,39.9669,41.8785,0.140962,2.6851,6.7675,0.026209,58.3033,57.6535,1.6175,3.9397,-232.2339,0.374054,804.7089,0.3693
290.0172,8.5,25.4167,0.332181,0.120033,138.8846,90.197,9.1072,-0.0036,85.3495,88.6193,1.0746,1.0067,0.3544,31.769,0.3613,2.8107,1.4668,0.1866,2.142,0.128543,14.134,28.0961,36.5041,40.672,41.8894,0.141411,2.6225,6.7138,0.044368,58.7488,58.4499,1.5564,4.0526,-231.8912,0.372955,808.4854,0.3666
290.1696,8.5,25.3106,0.328062,0.104271,137.0766,88.233,9.1876,-0.0002,83.8857,86.4589,0.8878,0.8755,0.3682,31.769,0.3758,2.7606,1.4667,0.1866,2.1491,0.128878,14.3575,29.2501,39.1106,43.0143,44.0471,0.142054,2.1155,6.6564,0.119883,61.1504,61.7465,1.5239,3.9222,-230.2256,0.36956,807.4655,0.3763
290.322,8.5,25.2046,0.323943,0.08851,135.2687,86.269,9.2681,0.0033,82.4219,84.2985,0.701,0.7444,0.3821,31.769,0.3904,2.7104,1.4666,0.1866,2.1561,0.129214,14.5809,30.404,41.7171,45.3567,46.2048,0.142698,1.6085,6.599,0.195398,63.5521,65.0431,1.4913,3.7919,-228.5599,0.366164,806.4457,0.3859
290.4744,8.5,25.0986,0.319824,0.072748,133.4608,84.305,9.3485,0.0068,80.958,82.1381,0.5142,0.6132,0.3959,31.769,0.405,2.6603,1.4665,0.1866,2.1631,0.129549,14.8044,31.558,44.3236,47.699,48.3625,0.143341,1.1015,6.5416,0.270913,65.9538,68.3396,1.4587,3.6616,-226.8943,0.362768,805.4259,0.3955
290.6268,8.5,24.6675,0.31043,0.062593,132.9146,88.1871,9.3826,0.0067,83.6549,85.6969,0.6336,0.7192,0.4026,31.769,0.407,2.7041,1.4665,0.1866,2.1792,0.127805,14.8739,31.354,42.2619,45.3213,45.9363,0.143041,1.0163,6.5912,0.230292,61.942,64.3166,1.5651,3.5607,-226.6707,0.361698,806.9224,0.3999
290.7792,8.5,24.1709,0.299971,0.053569,132.6232,93.2494,9.4073,0.0058,87.1918,90.4104,0.8149,0.8731,0.408,31.769,0.4065,2.7668,1.4665,0.1866,2.1971,0.12564,14.9123,30.8758,39.2577,41.9905,42.5847,0.142552,1.0163,6.6625,0.166223,56.6354,58.8158,1.6994,3.4658,-226.7382,0.361098,808.9268,0.4033
290.9316,8.5,23.6742,0.289512,0.044545,132.3318,98.3117,9.432,0.005,90.7288,95.1239,0.9961,1.027,0.4133,31.769,0.406,2.8295,1.4665,0.1866,2.215,0.123475,14.9507,30.3976,36.2534,38.6598,39.2332,0.142062,1.0163,6.7337,0.102154,51.3288,53.315,1.8338,3.3708,-226.8057,0.360497,810.9313,0.4066
291.084,8.5,24.037,0.285298,0.051365,132.3882,99.2733,9.4436,0.009,93.039,95.9589,1.0572,1.0815,0.4277,31.769,0.4035,2.8623,1.4721,0.186583,2.2221,0.122614,16.0594,30.2446,35.0637,37.3663,38.0662,0.14214,1.064,6.8023,0.077746,49.4297,51.2565,1.8903,4.4414,-226.9449,0.360603,809.0067,0.406
291.2364,8.5,25.0997,0.28617,0.071087,132.7279,96.8958,9.4446,0.0169,94.3503,93.6357,1.0204,1.0553,0.4494,31.769,0.3993,2.8708,1.4823,0.186553,2.2206,0.122813,18.0397,30.3563,35.3515,37.7319,38.6783,0.142681,1.1504,6.8687,0.085631,50.3052,52.001,1.8835,6.461,-227.1426,0.361284,803.8828,0.4021
291.3888,8.5,26.1623,0.287042,0.090809,133.0676,94.5182,9.4456,0.0248,95.6616,91.3126,0.9836,1.029,0.4712,31.769,0.3951,2.8793,1.4925,0.186522,2.2191,0.123012,20.02,30.468,35.6393,38.0974,39.2903,0.143221,1.2369,6.935,0.093517,51.1807,52.7455,1.8767,8.4807,-227.3403,0.361965,798.7588,0.3981
291.5412,8.5,27.2943,0.275496,0.101448,130.0166,90.1952,9.3833,0.0309,94.552,87.2842,0.9768,1.0662,0.4693,31.769,0.3811,2.9464,1.4977,0.1865,2.2388,0.126995,26.8515,40.1097,50.1934,55.1004,57.9502,0.145112,1.2758,7.7036,0.104912,78.5965,79.9818,3.2356,12.6356,-227.5453,0.353176,796.906,0.3844
291.6936,8.5,28.6135,0.230435,0.08757,117.814,80.6215,9.1503,0.0323,86.908,78.6532,1.0508,1.2748,0.4039,31.769,0.3409,3.172,1.4893,0.1865,2.316,0.141192,46.7764,75.4733,103.2529,117.0083,125.3218,0.150648,1.1864,10.3676,0.125781,177.6451,178.7206,8.2809,22.5537,-227.7698,0.318826,803.8823,0.3442
291.846,8.5,29.9327,0.185374,0.073693,105.6115,71.0479,8.9173,0.0337,79.264,70.0222,1.1249,1.4835,0.3384,31.769,0.3008,3.3975,1.4808,0.1865,2.3931,0.155389,66.7012,110.8369,156.3124,178.9162,192.6933,0.156185,1.0969,13.0315,0.146649,276.6938,277.4593,13.3262,32.4718,-227.9943,0.284475,810.8585,0.304
291.9984,8.5,31.2518,0.140313,0.059816,93.409,61.4742,8.6843,0.035,71.62,61.3912,1.199,1.6921,0.273,31.769,0.2606,3.6231,1.4723,0.1865,2.4702,0.169586,86.6261,146.2005,209.3719,240.824,260.0649,0.161721,1.0074,15.6954,0.167518,375.7424,376.1981,18.3715,42.39,-228.2188,0.250125,817.8348,0.2637
292.1508,8.5,30.177,0.157325,0.037807,91.399,57.6163,8.6539,0.0325,64.7551,57.5405,1.2984,1.7587,0.2384,31.769,0.2362,3.5829,1.4735,0.1865,2.441,0.164278,70.4612,120.0381,168.8912,193.7851,210.5362,0.159686,1.0082,18.2888,0.147876,304.5454,302.0164,14.8293,33.3098,-227.836,0.241619,820.6139,0.2378
292.3032,8.5,29.0768,0.174996,0.015712,89.4972,53.8191,8.6256,0.03,57.8986,53.7404,1.3982,1.8238,0.2041,31.769,0.2121,3.5399,1.4747,0.1865,2.4108,0.158764,53.9135,93.2228,127.418,145.5902,159.7672,0.15757,1.01,20.8814,0.127804,231.542,226.0002,11.1959,24.028,-227.4468,0.233387,823.3484,0.2121
292.4556,8.5,27.9766,0.192667,-0.006383,87.5954,50.0219,8.5973,0.0274,51.042,49.9404,1.498,1.889,0.1698,31.769,0.1879,3.497,1.4759,0.1865,2.3805,0.153249,37.3657,66.4076,85.9448,97.3953,108.9982,0.155455,1.0117,23.4741,0.107733,158.5387,149.9839,7.5626,14.7463,-227.0576,0.225155,826.083,0.1863
292.608,8.5,27.489,0.205092,-0.003919,89.6019,51.8923,8.7366,0.0292,48.9415,51.413,1.5555,1.8673,0.1818,31.769,0.1964,3.4381,1.4763,0.1865,2.3592,0.147996,34.4278,65.281,81.326,91.0337,104.0602,0.155609,1.0101,21.8058,0.091657,145.049,140.0833,5.7874,12.7839,-226.3361,0.233199,822.975,0.1976
292.7604,8.5,27.2532,0.21536,0.00864,93.2153,56.0926,8.9448,0.0328,48.7963,55.0533,1.5956,1.81,0.2129,31.769,0.2183,3.3728,1.4763,0.1865,2.3417,0.14285,37.0852,74.7153,91.8586,101.8703,117.9637,0.156697,1.0071,18.3859,0.077224,156.0261,157.3636,4.776,13.8307,-225.478,0.247935,817.4652,0.2241
292.9128,8.5,27.0173,0.225629,0.021199,96.8286,60.293,9.153,0.0365,48.6511,58.6935,1.6358,1.7527,0.2439,31.769,0.2403,3.3075,1.4763,0.1865,2.3242,0.137704,39.7426,84.1496,102.3911,112.7069,131.8673,0.157784,1.0042,14.966,0.062791,167.0032,174.6439,3.7647,14.8774,-224.62,0.26267,811.9553,0.2507
293.0652,8.5,27.5136,0.22106,0.039945,96.9687,62.6798,9.2176,0.0378,49.1667,60.9755,1.6428,1.7521,0.2552,31.769,0.2471,3.3116,1.4762,0.1865,2.332,0.140234,43.5619,88.0699,106.6581,116.9725,136.756,0.159314,1.0032,14.1603,0.061254,171.8219,180.7401,3.7722,17.8414,-223.4885,0.26296,808.2396,0.2581
293.2176,8.5,28.989,0.196646,0.066964,92.4637,62.6412,9.0903,0.0362,50.5661,61.4409,1.6057,1.8274,0.2402,31.769,0.2335,3.4084,1.4761,0.1865,2.3738,0.153028,48.9354,84.6159,102.5455,112.4499,129.588,0.161437,1.0048,16.8509,0.076964,168.4044,171.8781,5.1425,23.3696,-221.9914,0.243929,806.9234,0.2401
293.37,8.5,30.4643,0.172233,0.093983,87.9586,62.6025,8.9629,0.0346,51.9656,61.9063,1.5686,1.9026,0.2251,31.769,0.22,3.5053,1.4759,0.1865,2.4155,0.165822,54.3088,81.1619,98.4329,107.9274,122.42,0.163559,1.0063,19.5415,0.092673,164.9869,163.0162,6.5128,28.8977,-220.4943,0.224899,805.6072,0.222
293.5224,8.5,31.576,0.158431,0.112404,85.617,62.856,8.8494,0.032,53.6227,62.5664,1.5218,1.9295,0.2164,31.769,0.2113,3.5497,1.4755,0.1865,2.4391,0.17493,57.1903,76.7078,94.2932,103.6234,115.7256,0.164605,1.0072,21.3688,0.103127,161.4356,155.2162,7.4169,32.3845,-218.9872,0.213964,804.4094,0.2095
293.6748,8.5,30.5767,0.20621,0.080917,95.8308,64.805,8.8165,0.0238,56.7752,64.3566,1.4189,1.6761,0.2444,31.769,0.2303,3.2898,1.4741,0.1865,2.3574,0.16264,45.6093,66.4495,89.9963,100.5883,111.7805,0.159402,1.004,18.1866,0.083074,157.1079,153.5795,5.6156,24.0239,-217.4221,0.250014,803.8976,0.2294
293.8272,8.5,29.5774,0.253989,0.04943,106.0446,66.7541,8.7836,0.0157,59.9277,66.1468,1.3161,1.4227,0.2725,31.769,0.2492,3.0298,1.4728,0.1865,2.2757,0.15035,34.0283,56.1913,85.6994,97.5531,107.8353,0.154199,1.0008,15.0044,0.063022,152.7803,151.9427,3.8143,15.6634,-215.8571,0.286063,803.3859,0.2493
293.9796,8.5,28.5781,0.301768,0.017943,116.2584,68.7031,8.7507,0.0075,63.0802,67.9371,1.2132,1.1693,0.3005,31.769,0.2682,2.7698,1.4714,0.1865,2.194,0.13806,22.4474,45.933,81.4025,94.5179,103.8901,0.148996,0.9975,11.8223,0.042969,148.4526,150.306,2.0131,7.3028,-214.292,0.322113,802.8741,0.2692
294.132,8.5,27.193,0.317348,0.013938,121.2023,67.0578,8.8633,0.0058,66.3636,66.1536,1.0543,1.0188,0.3138,31.769,0.2916,2.6493,1.4769,0.186494,2.1674,0.13084,17.7878,41.3324,72.2594,84.3412,92.3347,0.143456,1.0575,10.1722,0.070602,130.7099,131.7949,1.6452,4.9587,-213.9803,0.33519,800.2274,0.2917
294.2844,8.5,25.7484,0.327951,0.01418,125.3317,64.8571,8.9985,0.0051,69.6673,63.8178,0.8869,0.8842,0.3249,31.769,0.3157,2.5504,1.4836,0.186486,2.1493,0.124403,14.1979,37.6062,62.3674,73.0607,79.6032,0.137864,1.1273,8.7589,0.105605,110.8938,110.6759,1.4988,3.5445,-213.8623,0.344717,797.2508,0.3146
294.4368,8.5,24.3037,0.338554,0.014422,129.4612,62.6563,9.1336,0.0043,72.9709,61.4821,0.7194,0.7496,0.3359,31.769,0.3398,2.4514,1.4902,0.186479,2.1311,0.117966,10.608,33.88,52.4753,61.7802,66.8718,0.132272,1.1971,7.3456,0.140607,91.0778,89.557,1.3524,2.1303,-213.7443,0.354244,794.2742,0.3376
294.5892,8.5,23.8483,0.347366,0.024125,131.8527,65.5731,9.38,0.0074,73.0176,63.7295,0.6263,0.6726,0.3617,31.769,0.37,2.4063,1.4891,0.186462,2.116,0.113661,8.9339,31.6031,47.9468,56.0767,60.12,0.131971,1.1852,6.4582,0.165713,81.2017,79.2255,1.2637,1.5154,-213.8384,0.359539,796.6245,0.3693
294.7416,8.5,24.0939,0.35491,0.04053,133.0128,72.1157,9.7051,0.0131,70.7568,69.2241,0.5859,0.6364,0.3979,31.769,0.4046,2.3995,1.4825,0.186439,2.1031,0.110865,8.617,30.3531,47.2183,54.3246,57.6049,0.135417,1.1154,5.9432,0.183806,78.3683,76.5372,1.2159,1.4669,-214.0828,0.361834,802.7491,0.4072
294.894,8.5,24.3395,0.362453,0.056936,134.173,78.6583,10.0302,0.0189,68.4959,74.7187,0.5454,0.6003,0.4341,31.769,0.4391,2.3926,1.4758,0.186416,2.0901,0.10807,8.3002,29.1031,46.4899,52.5725,55.0898,0.138864,1.0455,5.4283,0.2019,75.5349,73.8489,1.1681,1.4184,-214.3273,0.364129,808.8737,0.4451
295.0464,8.5,24.9493,0.364872,0.062483,134.9433,81.6118,10.1274,0.0216,67.2309,77.3218,0.5654,0.6114,0.4441,31.769,0.4527,2.3935,1.4737,0.1864,2.086,0.106972,8.5918,28.6382,46.8535,52.6149,54.7118,0.139918,1.0231,5.2177,0.198169,76.1126,74.652,1.1665,1.7704,-214.4282,0.365655,812.7885,0.4602
295.1988,8.5,26.3913,0.355584,0.043223,134.8231,76.366,9.7043,0.0176,68.2409,73.3195,0.7232,0.7306,0.3945,31.769,0.4185,2.4121,1.4818,0.1864,2.1019,0.109755,10.2736,29.9669,49.7117,56.7569,59.216,0.135508,1.1089,5.7023,0.144583,84.4832,83.4313,1.2707,3.0374,-214.2013,0.36542,811.6548,0.4232
295.3512,8.5,27.8334,0.346296,0.023963,134.7029,71.1203,9.2811,0.0136,69.2509,69.3171,0.8809,0.8498,0.3448,31.769,0.3844,2.4308,1.49,0.1864,2.1178,0.112538,11.9553,31.2956,52.5699,60.8988,63.7203,0.131099,1.1947,6.1868,0.090997,92.8537,92.2106,1.3749,4.3043,-213.9745,0.365186,810.5212,0.3862
295.5036,8.5,29.267,0.337202,0.005442,134.5839,66.1944,8.8767,0.0098,70.3015,65.5744,1.0331,0.9649,0.2968,31.769,0.3509,2.4495,1.4977,0.1864,2.1334,0.115225,13.5917,32.663,55.4026,64.9997,68.1924,0.126887,1.2764,6.6648,0.039126,101.0705,100.8809,1.4756,5.5838,-213.7663,0.364954,809.4145,0.3499
295.656,8.5,30.3513,0.336155,0.017471,134.5176,74.4863,9.248,0.0148,73.0291,72.5654,0.9529,0.908,0.3153,31.769,0.3477,2.4697,1.4896,0.1864,2.1352,0.113962,13.3523,35.6274,57.1809,67.4032,71.3375,0.13085,1.189,6.87,0.058117,102.9337,105.0427,1.4306,7.3811,-214.3323,0.364816,809.4197,0.3465
