DEPT,BS,CALI,DSOZ,RT,DT,TENS:1,PEFZ,RSOZ,TNPH:1,RLA2,RLA4,GR:1,GR:2,RLA3,RLA5,TENS:2,NPHI,SP,RLA1,GR:3,RXO,RHOZ,RLA0,RXOZ,GR:4,TNPH:2
99.517,12.25,3.619,0.426,0.005,64.7,1264.822,9.996,0.31,0.752,0.012,0.009,54.272,54.959,0.011,0.005,1359.588,0.675,8.486,0.014,37.298,0.005,2.522,0.014,0.036,37.218,0.789
99.67,12.25,3.619,0.45,0.007,73.513,1372.273,9.965,0.309,0.73,0.014,0.011,51.123,52.383,0.013,0.007,1382.0,0.528,9.813,0.017,34.66,0.007,2.571,0.018,0.037,35.486,0.696
99.822,12.25,3.596,0.467,0.008,73.568,1335.625,9.896,0.305,0.484,0.017,0.013,53.871,47.23,0.015,0.008,1353.0,0.53,10.177,0.02,34.767,0.008,2.586,0.022,0.038,37.196,0.487
99.974,12.25,3.619,0.47,0.008,74.578,1420.0,9.797,0.302,0.462,0.018,0.013,55.932,66.122,0.015,0.008,1423.0,0.541,10.063,0.021,42.969,0.008,2.542,0.021,0.039,40.171,0.472
100.127,12.25,3.596,0.462,0.006,74.467,1417.0,9.71,0.303,0.471,0.014,0.01,57.936,64.407,0.012,0.006,1415.0,0.575,9.948,0.016,43.173,0.006,2.471,0.017,0.038,42.263,0.487
100.279,12.25,3.619,0.459,0.005,79.018,1403.5,9.642,0.309,0.514,0.013,0.01,57.25,53.242,0.012,0.005,1405.0,0.584,10.188,0.016,40.891,0.005,2.434,0.017,0.038,43.096,0.532
100.432,12.25,3.619,0.457,0.005,77.958,1417.0,9.587,0.306,0.504,0.013,0.009,56.906,58.395,0.011,0.005,1419.0,0.523,10.587,0.015,45.051,0.005,2.422,0.017,0.038,42.994,0.508
100.584,12.25,3.619,0.468,0.005,77.321,1401.6,9.542,0.305,0.425,0.013,0.01,62.631,58.394,0.012,0.005,1397.0,0.516,10.962,0.015,42.866,0.005,2.44,0.017,0.037,43.951,0.427
100.736,12.25,3.619,0.473,0.004,77.893,1406.2,9.53,0.306,0.432,0.011,0.008,60.226,70.416,0.01,0.004,1407.0,0.533,11.573,0.013,43.283,0.004,2.442,0.015,0.036,44.129,0.429
100.889,12.25,3.619,0.476,0.005,85.605,1406.5,9.537,0.308,0.463,0.012,0.009,59.539,53.241,0.011,0.005,1397.0,0.63,12.5,0.014,45.34,0.005,2.44,0.016,0.036,44.0,0.453
101.041,12.25,3.619,0.475,0.006,85.606,1431.8,9.547,0.309,0.742,0.012,0.009,58.394,58.395,0.011,0.006,1432.0,0.703,13.125,0.015,42.426,0.006,2.432,0.015,0.036,41.605,0.717
101.194,12.25,3.596,0.475,0.005,84.547,1414.2,9.538,0.305,0.885,0.012,0.009,61.486,67.84,0.011,0.005,1411.0,0.656,13.729,0.015,36.875,0.005,2.433,0.015,0.037,39.157,0.877
101.346,12.25,3.596,0.468,0.005,86.132,1416.167,9.531,0.305,0.665,0.012,0.009,61.486,61.83,0.011,0.005,1421.0,0.629,14.1,0.014,38.176,0.005,2.42,0.015,0.037,36.945,0.724
101.498,12.25,3.619,0.466,0.005,85.777,1423.4,9.52,0.303,0.611,0.012,0.009,55.303,54.101,0.01,0.005,1429.0,0.611,14.313,0.014,36.147,0.005,2.41,0.015,0.036,36.15,0.661
101.651,12.25,3.596,0.462,0.004,85.67,1411.8,9.504,0.307,0.569,0.011,0.008,50.437,47.231,0.009,0.004,1408.0,0.624,14.425,0.013,34.489,0.004,2.392,0.015,0.037,36.687,0.564
101.803,12.25,3.619,0.467,0.004,79.323,1442.667,9.471,0.306,0.582,0.011,0.008,49.406,47.23,0.009,0.004,1443.0,0.604,14.25,0.013,39.672,0.004,2.385,0.015,0.037,39.912,0.588
101.956,12.25,3.596,0.471,0.005,78.694,1428.2,9.445,0.306,0.572,0.012,0.009,52.497,49.807,0.01,0.005,1423.0,0.518,13.988,0.013,45.257,0.005,2.375,0.015,0.037,43.297,0.629
102.108,12.25,3.596,0.482,0.007,78.651,1432.6,9.422,0.304,0.47,0.012,0.009,51.066,60.112,0.011,0.007,1430.0,0.512,13.725,0.014,44.644,0.007,2.378,0.015,0.037,41.449,0.516
102.26,12.25,3.596,0.496,0.006,78.351,1450.2,9.414,0.305,0.443,0.011,0.008,54.501,42.937,0.01,0.006,1450.0,0.505,13.615,0.013,34.001,0.006,2.396,0.015,0.037,41.807,0.458
102.413,12.25,3.619,0.505,0.006,78.605,1435.5,9.404,0.308,0.427,0.012,0.009,47.631,62.688,0.01,0.006,1430.0,0.543,13.587,0.014,46.593,0.006,2.409,0.015,0.037,41.852,0.415
102.565,12.25,3.596,0.512,0.007,79.424,1445.6,9.409,0.306,0.463,0.012,0.009,47.345,37.785,0.011,0.007,1448.0,0.57,13.837,0.014,45.673,0.007,2.42,0.015,0.037,43.821,0.45
102.718,12.25,3.619,0.515,0.005,79.604,1424.4,9.414,0.308,0.511,0.011,0.008,43.223,42.078,0.009,0.005,1424.0,0.541,14.333,0.012,40.116,0.005,2.426,0.015,0.037,41.25,0.501
102.87,12.25,3.619,0.516,0.007,79.591,1427.333,9.426,0.307,0.481,0.014,0.01,44.94,51.524,0.012,0.007,1431.0,0.563,15.012,0.016,39.574,0.007,2.437,0.015,0.037,40.013,0.479
103.022,12.25,3.596,0.513,0.006,71.907,1429.4,9.436,0.307,0.496,0.012,0.009,50.951,43.795,0.011,0.006,1432.0,0.639,15.7,0.014,41.067,0.006,2.435,0.015,0.037,40.429,0.49
103.175,12.25,3.596,0.505,0.006,72.065,1418.6,9.423,0.304,0.611,0.012,0.009,49.921,60.111,0.011,0.006,1421.0,0.665,16.427,0.014,41.156,0.006,2.422,0.015,0.037,42.695,0.608
103.327,12.25,3.619,0.5,0.004,64.01,1427.833,9.398,0.304,0.674,0.01,0.007,52.669,48.09,0.009,0.004,1437.0,0.627,17.013,0.012,45.832,0.004,2.411,0.015,0.037,47.619,0.679
103.48,12.25,3.619,0.501,0.006,63.636,1414.4,9.379,0.309,0.581,0.012,0.009,47.059,50.666,0.01,0.006,1415.0,0.55,17.325,0.014,55.84,0.006,2.41,0.015,0.037,53.406,0.609
103.632,12.25,3.619,0.501,0.008,62.457,1408.2,9.389,0.309,0.495,0.013,0.01,44.998,42.936,0.012,0.008,1413.0,0.53,17.413,0.015,59.2,0.008,2.405,0.015,0.037,53.945,0.503
103.784,12.25,3.596,0.494,0.007,54.617,1427.0,9.412,0.309,0.509,0.013,0.01,48.776,41.22,0.011,0.007,1425.0,0.661,17.198,0.014,46.733,0.007,2.394,0.016,0.037,51.313,0.529
103.937,12.25,3.619,0.493,0.008,54.348,1406.0,9.427,0.307,0.615,0.014,0.011,53.241,64.403,0.013,0.008,1404.0,0.679,16.675,0.017,47.943,0.008,2.395,0.015,0.037,46.365,0.648
104.089,12.25,3.619,0.499,0.007,55.158,1402.4,9.443,0.307,0.606,0.012,0.009,59.08,56.677,0.011,0.007,1397.0,0.694,16.163,0.014,44.757,0.007,2.408,0.015,0.037,45.349,0.648
104.242,12.25,3.619,0.509,0.007,54.633,1415.5,9.468,0.31,0.718,0.012,0.009,52.211,57.534,0.011,0.007,1416.0,0.562,15.396,0.014,45.237,0.007,2.426,0.015,0.037,44.901,0.76
104.394,12.25,3.596,0.509,0.006,63.065,1410.0,9.479,0.306,0.495,0.012,0.009,51.867,38.643,0.011,0.006,1411.0,0.584,14.9,0.015,46.598,0.006,2.426,0.015,0.037,42.334,0.48
104.546,12.25,3.619,0.502,0.006,62.733,1427.6,9.485,0.308,0.538,0.011,0.008,52.612,52.382,0.01,0.006,1424.0,0.668,14.7,0.013,36.099,0.006,2.419,0.015,0.037,38.809,0.511
104.699,12.25,3.619,0.495,0.006,62.712,1434.6,9.499,0.308,0.694,0.012,0.009,58.108,60.97,0.011,0.006,1432.0,0.671,14.802,0.014,33.734,0.006,2.409,0.015,0.037,34.329,0.66
104.851,12.25,3.596,0.491,0.007,63.177,1433.167,9.515,0.309,0.731,0.014,0.011,55.017,58.395,0.012,0.007,1435.0,0.602,15.2,0.017,34.048,0.007,2.402,0.015,0.037,35.552,0.759
105.004,12.25,3.619,0.492,0.005,63.114,1428.8,9.521,0.305,0.576,0.011,0.008,51.582,42.937,0.01,0.005,1432.0,0.516,15.65,0.013,39.824,0.005,2.401,0.015,0.037,36.267,0.583
105.156,12.25,3.619,0.492,0.005,63.145,1426.2,9.521,0.3,0.465,0.012,0.009,50.894,50.665,0.01,0.005,1425.0,0.491,15.938,0.013,35.522,0.005,2.399,0.016,0.037,37.704,0.478
105.308,12.25,3.619,0.495,0.006,63.11,1424.833,9.51,0.298,0.425,0.012,0.009,53.642,52.383,0.011,0.006,1422.0,0.495,16.25,0.014,37.492,0.006,2.406,0.015,0.037,38.999,0.435
105.461,12.25,3.619,0.499,0.005,63.347,1438.2,9.508,0.302,0.43,0.013,0.009,54.615,52.383,0.011,0.005,1438.0,0.549,16.337,0.015,43.71,0.005,2.416,0.015,0.037,40.492,0.436
105.613,12.25,3.619,0.502,0.004,63.363,1435.6,9.494,0.305,0.491,0.012,0.008,55.245,51.524,0.01,0.004,1431.0,0.602,15.988,0.014,40.447,0.004,2.428,0.016,0.037,40.151,0.508
105.766,12.25,3.619,0.5,0.004,63.903,1430.167,9.496,0.309,0.592,0.012,0.009,53.528,57.535,0.01,0.004,1433.0,0.63,15.729,0.014,36.445,0.004,2.427,0.016,0.037,39.185,0.656
105.918,12.25,3.619,0.502,0.004,71.434,1463.8,9.502,0.308,0.634,0.012,0.008,61.771,51.523,0.01,0.004,1471.0,0.592,15.113,0.014,40.278,0.004,2.429,0.016,0.037,39.779,0.698
106.07,12.25,3.619,0.505,0.005,71.409,1440.4,9.47,0.308,0.547,0.013,0.009,63.489,83.295,0.011,0.005,1443.0,0.578,14.337,0.015,42.371,0.005,2.434,0.016,0.037,41.077,0.56
106.223,12.25,3.619,0.503,0.005,71.482,1443.2,9.411,0.306,0.531,0.013,0.009,68.298,62.688,0.011,0.005,1448.0,0.595,13.323,0.015,40.186,0.005,2.436,0.016,0.037,40.603,0.508
106.375,12.25,3.619,0.493,0.005,71.533,1442.333,9.339,0.304,0.548,0.013,0.009,58.68,64.407,0.011,0.005,1437.0,0.59,12.512,0.015,39.39,0.005,2.426,0.015,0.037,40.187,0.519
106.528,12.25,3.619,0.481,0.004,71.169,1426.4,9.284,0.303,0.565,0.012,0.009,57.536,50.665,0.01,0.004,1430.0,0.61,12.075,0.014,40.745,0.004,2.407,0.015,0.037,43.354,0.554
106.68,12.25,3.619,0.474,0.005,71.548,1433.167,9.236,0.301,0.556,0.014,0.01,55.131,59.253,0.012,0.005,1443.0,0.568,11.885,0.016,49.298,0.005,2.398,0.015,0.036,46.188,0.582
106.832,12.25,3.619,0.475,0.003,64.253,1417.4,9.199,0.305,0.485,0.011,0.008,59.826,58.395,0.01,0.003,1404.0,0.551,12.05,0.013,47.89,0.003,2.4,0.015,0.037,49.885,0.505
106.985,12.25,3.619,0.478,0.007,63.82,1438.0,9.202,0.307,0.474,0.014,0.01,57.249,63.547,0.012,0.007,1438.0,0.51,12.212,0.016,52.358,0.007,2.401,0.015,0.037,48.805,0.495
107.137,12.25,3.619,0.477,0.006,63.604,1416.667,9.241,0.308,0.461,0.012,0.009,56.562,52.383,0.011,0.006,1408.0,0.521,12.427,0.014,46.597,0.006,2.388,0.015,0.037,48.958,0.467
107.29,12.25,3.619,0.476,0.006,64.034,1418.2,9.303,0.308,0.479,0.013,0.01,65.264,53.241,0.011,0.006,1423.0,0.596,12.425,0.015,48.35,0.006,2.374,0.015,0.037,45.493,0.48
107.442,12.25,3.619,0.478,0.005,63.945,1423.4,9.352,0.306,0.546,0.012,0.009,64.406,89.308,0.01,0.005,1417.0,0.608,12.387,0.014,42.502,0.005,2.375,0.015,0.037,44.003,0.552
107.594,12.25,3.619,0.482,0.005,64.651,1417.6,9.397,0.304,0.541,0.012,0.008,66.466,48.948,0.01,0.005,1408.0,0.595,12.177,0.014,42.432,0.005,2.385,0.015,0.037,41.797,0.524
107.747,12.25,3.619,0.488,0.005,65.266,1408.667,9.415,0.302,0.529,0.011,0.008,55.474,60.97,0.01,0.005,1402.0,0.55,11.6,0.013,41.343,0.005,2.395,0.015,0.037,41.726,0.505
107.899,12.25,3.596,0.488,0.006,65.821,1426.0,9.429,0.302,0.482,0.011,0.009,56.619,55.817,0.01,0.006,1430.0,0.537,10.863,0.013,41.317,0.006,2.387,0.015,0.036,42.263,0.456
108.052,12.25,3.619,0.485,0.006,66.112,1417.0,9.428,0.303,0.473,0.012,0.009,54.214,52.383,0.011,0.006,1410.0,0.586,9.775,0.014,44.22,0.006,2.378,0.015,0.036,38.444,0.463
108.204,12.25,3.596,0.476,0.005,58.523,1429.833,9.434,0.306,0.568,0.012,0.009,49.749,55.817,0.011,0.005,1425.0,0.614,8.792,0.014,29.856,0.005,2.365,0.015,0.037,36.358,0.527
108.356,12.25,3.596,0.476,0.006,58.576,1424.4,9.438,0.304,0.59,0.013,0.009,50.15,46.37,0.011,0.006,1420.0,0.625,7.887,0.015,35.058,0.006,2.37,0.015,0.036,36.956,0.559
108.509,12.25,3.596,0.472,0.005,58.203,1434.8,9.458,0.305,0.621,0.012,0.009,52.039,52.383,0.01,0.005,1430.0,0.602,7.313,0.014,45.714,0.005,2.362,0.015,0.036,40.119,0.61
108.661,12.25,3.596,0.466,0.006,57.82,1451.6,9.481,0.305,0.561,0.013,0.009,58.91,59.253,0.011,0.006,1467.0,0.522,7.021,0.015,38.959,0.006,2.353,0.015,0.036,41.013,0.631
108.814,12.25,3.596,0.459,0.006,57.886,1427.0,9.479,0.309,0.43,0.013,0.01,57.192,64.405,0.011,0.006,1424.0,0.487,7.287,0.015,37.74,0.006,2.35,0.015,0.036,37.964,0.458
108.966,12.25,3.619,0.459,0.006,57.968,1439.0,9.461,0.311,0.396,0.012,0.009,49.463,49.806,0.01,0.006,1439.0,0.487,7.75,0.014,36.298,0.006,2.36,0.015,0.036,39.159,0.423
109.118,12.25,3.619,0.462,0.005,57.745,1423.2,9.441,0.311,0.409,0.012,0.009,48.089,36.067,0.01,0.005,1422.0,0.493,8.363,0.014,44.033,0.005,2.367,0.015,0.037,40.85,0.415
109.271,12.25,3.619,0.453,0.004,57.365,1449.833,9.463,0.308,0.441,0.011,0.008,52.898,57.535,0.01,0.004,1452.0,0.586,8.906,0.013,42.813,0.004,2.344,0.015,0.037,41.446,0.44
109.423,12.25,3.619,0.449,0.004,57.297,1440.6,9.521,0.303,0.51,0.012,0.009,59.769,66.983,0.011,0.004,1447.0,0.556,9.488,0.014,38.089,0.004,2.331,0.015,0.037,42.581,0.487
109.576,12.25,3.619,0.454,0.005,58.027,1436.8,9.556,0.306,0.48,0.012,0.008,55.99,56.678,0.01,0.005,1438.0,0.583,9.925,0.014,46.722,0.005,2.334,0.015,0.037,43.674,0.454
109.728,12.25,3.596,0.467,0.005,60.05,1472.0,9.568,0.31,0.521,0.011,0.008,49.12,49.806,0.01,0.005,1468.0,0.51,10.042,0.013,46.091,0.005,2.352,0.015,0.037,46.421,0.511
109.88,12.25,3.619,0.483,0.004,69.64,1441.6,9.539,0.309,0.451,0.01,0.007,45.685,45.513,0.009,0.004,1444.0,0.542,10.05,0.012,46.147,0.004,2.376,0.015,0.037,44.471,0.425
110.033,12.25,3.619,0.491,0.005,70.144,1434.0,9.521,0.309,0.474,0.012,0.009,43.624,46.372,0.01,0.005,1429.0,0.572,9.988,0.014,40.901,0.005,2.389,0.015,0.037,40.798,0.46
110.185,12.25,3.596,0.494,0.004,60.692,1437.333,9.492,0.303,0.506,0.012,0.008,44.654,43.796,0.01,0.004,1431.0,0.618,9.688,0.014,35.043,0.004,2.402,0.015,0.037,38.648,0.484
110.338,12.25,3.619,0.495,0.005,68.879,1447.4,9.471,0.296,0.585,0.013,0.009,46.658,47.232,0.011,0.005,1450.0,0.615,9.575,0.015,40.621,0.005,2.412,0.015,0.038,39.407,0.591
110.49,12.25,3.596,0.498,0.005,69.219,1443.8,9.46,0.294,0.574,0.012,0.009,49.75,52.383,0.011,0.005,1439.0,0.582,9.875,0.014,43.894,0.005,2.426,0.015,0.038,42.98,0.603
110.642,12.25,3.596,0.499,0.005,68.684,1438.667,9.479,0.289,0.526,0.012,0.009,49.749,54.958,0.011,0.005,1442.0,0.574,10.625,0.014,45.792,0.005,2.439,0.015,0.039,42.737,0.565
110.795,12.25,3.596,0.495,0.004,79.019,1435.0,9.501,0.29,0.537,0.012,0.009,52.898,44.653,0.01,0.004,1430.0,0.597,11.625,0.014,38.82,0.004,2.457,0.016,0.039,40.111,0.591
110.947,12.25,3.596,0.494,0.006,71.381,1422.6,9.507,0.289,0.602,0.013,0.01,51.524,61.83,0.012,0.006,1417.0,0.623,12.788,0.016,34.791,0.006,2.499,0.016,0.039,36.085,0.632
111.1,12.25,3.619,0.502,0.006,65.683,1436.167,9.494,0.292,0.555,0.014,0.01,55.646,50.665,0.013,0.006,1429.0,0.616,14.01,0.017,33.713,0.006,2.551,0.017,0.038,39.253,0.577
111.252,12.25,3.619,0.508,0.005,64.593,1443.2,9.518,0.292,0.599,0.014,0.01,55.36,58.394,0.012,0.005,1444.0,0.567,15.188,0.016,49.278,0.005,2.558,0.017,0.038,46.003,0.639
111.404,12.25,3.619,0.504,0.004,59.647,1412.8,9.567,0.297,0.539,0.012,0.009,57.421,60.97,0.011,0.004,1410.0,0.545,16.087,0.015,54.951,0.004,2.523,0.015,0.038,50.175,0.561
111.557,12.25,3.619,0.491,0.005,62.322,1422.8,9.619,0.29,0.493,0.012,0.008,58.795,53.243,0.01,0.005,1423.0,0.519,16.638,0.014,46.228,0.005,2.476,0.015,0.039,51.246,0.487
111.709,12.25,3.596,0.478,0.004,60.949,1423.333,9.641,0.293,0.487,0.011,0.008,60.226,60.97,0.01,0.004,1414.0,0.522,16.854,0.013,51.507,0.004,2.454,0.015,0.038,48.981,0.473
111.862,12.25,3.596,0.464,0.004,68.987,1448.2,9.646,0.295,0.462,0.011,0.008,64.692,65.264,0.01,0.004,1451.0,0.507,16.85,0.013,48.994,0.004,2.445,0.015,0.037,49.479,0.467
112.014,12.25,3.596,0.445,0.003,68.161,1440.2,9.649,0.3,0.436,0.011,0.007,67.439,67.841,0.009,0.003,1442.0,0.509,16.712,0.012,47.722,0.003,2.427,0.014,0.037,49.895,0.458
112.166,12.25,3.619,0.435,0.004,69.16,1434.0,9.634,0.3,0.442,0.011,0.008,63.718,74.709,0.01,0.004,1429.0,0.508,16.281,0.014,52.995,0.004,2.42,0.014,0.037,49.236,0.464
112.319,12.25,3.619,0.431,0.004,63.022,1452.8,9.611,0.301,0.436,0.012,0.009,58.909,54.1,0.01,0.004,1454.0,0.506,15.637,0.014,46.301,0.004,2.419,0.014,0.036,47.55,0.429
112.471,12.25,3.619,0.437,0.004,55.205,1439.8,9.572,0.31,0.428,0.011,0.008,55.474,55.818,0.01,0.004,1434.0,0.503,15.113,0.013,42.664,0.004,2.43,0.014,0.036,42.357,0.399
112.624,12.25,3.596,0.439,0.003,58.442,1451.8,9.548,0.306,0.418,0.011,0.008,55.646,61.829,0.009,0.003,1453.0,0.501,14.896,0.012,38.222,0.003,2.431,0.014,0.036,42.417,0.399
112.776,12.25,3.596,0.445,0.004,59.049,1444.167,9.529,0.304,0.436,0.011,0.008,51.009,54.959,0.01,0.004,1443.0,0.537,14.75,0.013,47.644,0.004,2.438,0.015,0.036,45.548,0.426
112.928,12.25,3.596,0.448,0.003,58.888,1457.0,9.512,0.303,0.499,0.011,0.008,45.513,38.643,0.009,0.003,1457.0,0.532,14.9,0.012,52.056,0.003,2.439,0.014,0.036,49.963,0.521
113.081,12.25,3.596,0.449,0.003,55.444,1451.167,9.505,0.306,0.5,0.011,0.008,45.857,43.796,0.009,0.003,1446.0,0.524,15.156,0.013,50.897,0.003,2.437,0.014,0.036,51.937,0.506
113.233,12.25,3.596,0.45,0.004,55.874,1454.2,9.517,0.307,0.453,0.011,0.008,49.864,58.394,0.01,0.004,1456.0,0.478,15.475,0.013,52.438,0.004,2.43,0.014,0.035,51.739,0.461
113.386,12.25,3.619,0.459,0.003,55.8,1464.4,9.557,0.31,0.387,0.011,0.008,52.955,50.665,0.01,0.003,1466.0,0.469,15.637,0.013,51.462,0.003,2.439,0.014,0.035,52.213,0.386
113.538,12.25,3.619,0.478,0.004,55.503,1466.8,9.592,0.315,0.384,0.011,0.008,54.672,52.384,0.01,0.004,1472.0,0.457,15.594,0.013,52.679,0.004,2.473,0.014,0.036,52.749,0.399
113.69,12.25,3.607,0.491,0.005,60.608,1444.333,9.627,0.314,0.378,0.012,0.009,62.687,64.403,0.011,0.005,1438.0,0.485,15.375,0.014,54.23,0.005,2.498,0.015,0.036,54.44,0.397
113.843,12.25,3.619,0.493,0.004,60.826,1467.6,9.643,0.311,0.424,0.012,0.008,69.213,74.71,0.01,0.004,1475.0,0.525,15.113,0.014,56.535,0.004,2.503,0.015,0.036,52.47,0.433
113.995,12.25,3.619,0.48,0.004,59.987,1448.6,9.649,0.307,0.467,0.01,0.007,69.214,72.133,0.009,0.004,1439.0,0.562,14.667,0.012,46.709,0.004,2.481,0.015,0.036,53.304,0.462
114.148,12.25,3.619,0.468,0.005,59.586,1450.833,9.63,0.307,0.486,0.011,0.008,62.917,57.536,0.01,0.005,1452.0,0.549,14.175,0.013,57.195,0.005,2.463,0.014,0.036,53.654,0.479
114.3,12.25,3.596,0.463,0.004,59.063,1452.0,9.589,0.31,0.47,0.01,0.007,57.078,55.818,0.009,0.004,1447.0,0.496,13.65,0.012,57.586,0.004,2.456,0.015,0.036,50.727,0.477
114.452,12.25,3.619,0.465,0.005,58.971,1461.2,9.541,0.309,0.417,0.011,0.008,58.795,50.665,0.01,0.005,1462.0,0.509,13.365,0.013,38.339,0.005,2.456,0.014,0.036,45.833,0.41
114.605,12.25,3.619,0.471,0.007,58.141,1425.5,9.503,0.308,0.44,0.012,0.009,57.65,60.111,0.011,0.007,1417.0,0.55,13.137,0.014,42.427,0.007,2.461,0.014,0.036,42.255,0.433
114.757,12.25,3.619,0.479,0.007,57.634,1446.6,9.505,0.308,0.452,0.012,0.009,58.68,52.383,0.011,0.007,1437.0,0.572,13.113,0.014,46.85,0.007,2.471,0.014,0.036,46.074,0.438
114.91,12.25,3.619,0.488,0.007,57.14,1478.167,9.538,0.305,0.547,0.011,0.008,55.589,57.535,0.01,0.007,1503.0,0.507,13.488,0.013,48.633,0.007,2.484,0.014,0.036,45.475,0.534
115.062,12.25,3.596,0.496,0.006,56.668,1407.8,9.595,0.309,0.454,0.011,0.008,53.871,58.394,0.009,0.006,1398.0,0.459,13.979,0.012,40.031,0.006,2.494,0.015,0.036,43.585,0.45
115.214,12.25,3.596,0.489,0.007,56.949,1446.2,9.658,0.309,0.423,0.011,0.009,53.528,47.23,0.01,0.007,1452.0,0.465,14.375,0.013,41.182,0.007,2.482,0.014,0.036,42.212,0.423
115.367,12.25,3.619,0.477,0.007,57.084,1450.2,9.724,0.308,0.411,0.013,0.01,58.336,50.665,0.011,0.007,1454.0,0.469,14.563,0.015,44.901,0.007,2.466,0.015,0.036,42.633,0.408
115.519,12.25,3.619,0.464,0.007,57.45,1437.8,9.781,0.306,0.395,0.011,0.009,62.63,71.273,0.01,0.007,1441.0,0.466,14.74,0.013,41.539,0.007,2.458,0.014,0.036,41.241,0.406
115.672,12.25,3.619,0.456,0.007,55.43,1453.667,9.809,0.302,0.39,0.011,0.009,59.882,60.112,0.01,0.007,1452.0,0.507,14.825,0.013,37.007,0.007,2.459,0.014,0.036,38.495,0.4
115.824,12.25,3.596,0.452,0.008,55.402,1441.0,9.818,0.3,0.444,0.013,0.01,53.356,46.371,0.011,0.008,1439.0,0.546,14.625,0.015,37.143,0.008,2.462,0.014,0.036,38.434,0.472
115.976,12.25,3.596,0.443,0.007,55.524,1440.6,9.811,0.301,0.481,0.012,0.009,52.211,50.665,0.01,0.007,1439.0,0.591,14.156,0.014,41.535,0.007,2.45,0.014,0.036,40.87,0.502
116.129,12.25,3.619,0.432,0.006,67.733,1450.833,9.805,0.303,0.569,0.011,0.008,51.181,56.677,0.01,0.006,1452.0,0.511,13.563,0.013,44.315,0.006,2.43,0.015,0.036,45.227,0.607
116.281,12.25,3.596,0.416,0.006,67.618,1442.2,9.772,0.306,0.505,0.011,0.008,51.525,43.795,0.01,0.006,1442.0,0.497,12.875,0.013,49.225,0.006,2.399,0.014,0.036,45.824,0.525
116.434,12.25,3.619,0.399,0.006,67.402,1459.2,9.723,0.309,0.458,0.011,0.009,52.669,59.254,0.01,0.006,1464.0,0.511,12.333,0.013,41.98,0.006,2.365,0.014,0.036,41.846,0.464
116.586,12.25,3.619,0.391,0.007,67.246,1457.333,9.675,0.308,0.469,0.012,0.009,53.012,60.11,0.011,0.007,1450.0,0.569,11.75,0.014,32.381,0.007,2.346,0.014,0.036,39.636,0.477
116.738,12.25,3.619,0.393,0.004,66.911,1468.6,9.641,0.31,0.477,0.01,0.007,52.669,44.655,0.009,0.004,1469.0,0.591,11.613,0.012,42.21,0.004,2.346,0.014,0.035,40.172,0.477
116.891,12.25,3.596,0.404,0.005,67.983,1473.2,9.612,0.31,0.482,0.011,0.008,53.528,55.816,0.01,0.005,1474.0,0.548,11.833,0.013,44.52,0.005,2.366,0.014,0.036,41.864,0.482
117.043,12.25,3.619,0.419,0.007,72.976,1468.833,9.576,0.314,0.474,0.012,0.009,56.276,62.688,0.01,0.007,1472.0,0.602,12.288,0.014,37.458,0.007,2.395,0.015,0.036,40.491,0.481
117.196,12.25,3.619,0.426,0.006,71.463,1475.8,9.541,0.308,0.552,0.013,0.01,56.619,55.819,0.011,0.006,1477.0,0.623,12.825,0.015,38.638,0.006,2.402,0.015,0.036,34.875,0.525
117.348,12.25,3.596,0.429,0.007,68.913,1459.6,9.502,0.305,0.651,0.013,0.01,51.753,54.1,0.012,0.007,1458.0,0.637,13.323,0.015,28.241,0.007,2.395,0.015,0.036,34.677,0.62
117.5,12.25,3.619,0.433,0.005,68.61,1451.5,9.461,0.301,0.73,0.011,0.008,51.066,48.089,0.009,0.005,1460.0,0.598,13.663,0.013,36.864,0.005,2.382,0.015,0.036,35.214,0.705
117.653,12.25,3.619,0.445,0.005,68.743,1452.4,9.437,0.305,0.593,0.013,0.009,51.009,51.524,0.011,0.005,1448.0,0.549,13.975,0.015,40.576,0.005,2.386,0.015,0.036,40.967,0.603
117.805,12.25,3.619,0.464,0.005,67.875,1453.4,9.431,0.305,0.532,0.012,0.009,50.093,52.383,0.011,0.005,1453.0,0.648,14.238,0.014,45.405,0.005,2.409,0.015,0.037,42.53,0.556
117.958,12.25,3.596,0.475,0.003,76.166,1453.833,9.428,0.308,0.646,0.011,0.008,52.154,43.795,0.01,0.003,1458.0,0.675,14.219,0.013,42.091,0.003,2.421,0.015,0.037,42.588,0.68
118.11,12.25,3.596,0.481,0.004,76.185,1434.4,9.405,0.308,0.715,0.013,0.009,50.15,60.112,0.011,0.004,1424.0,0.711,13.887,0.015,41.319,0.004,2.426,0.015,0.037,40.397,0.747
118.262,12.25,3.596,0.482,0.003,69.121,1463.2,9.386,0.308,0.807,0.011,0.008,47.918,47.231,0.009,0.003,1472.0,0.616,13.438,0.013,38.832,0.003,2.421,0.015,0.037,41.769,0.823
118.415,12.25,3.619,0.484,0.003,69.276,1418.0,9.367,0.304,0.591,0.012,0.008,48.262,38.643,0.01,0.003,1408.0,0.533,12.917,0.014,44.624,0.003,2.416,0.015,0.037,44.151,0.61
118.567,12.25,3.619,0.487,0.004,69.804,1462.0,9.366,0.304,0.485,0.013,0.009,49.979,60.971,0.011,0.004,1477.0,0.56,12.55,0.015,48.304,0.004,2.409,0.015,0.037,44.899,0.507
