DEPT,BS,CALI,GR,SP,RESS,RESM,RESD,DENS,NEUT,PEF,DTC
710.794,8.5,9.949,117.554,-32.267,7.488,12.17,13.836,2.276,0.336,2.991,120.366
710.946,8.5,9.949,121.836,-32.43,7.422,12.163,13.921,2.275,0.345,3.021,120.156
711.098,8.5,9.972,118.304,-32.521,7.053,10.856,12.447,2.276,0.348,3.045,120.249
711.251,8.5,9.984,114.463,-32.492,7.457,12.008,13.92,2.292,0.37,3.039,120.182
711.403,8.5,10.019,108.514,-32.454,7.668,12.746,14.826,2.297,0.352,2.996,119.889
711.556,8.5,10.031,116.22,-32.367,7.447,12.221,14.194,2.303,0.336,2.956,119.656
711.708,8.5,10.066,115.934,-32.046,7.395,12.3,14.284,2.293,0.327,2.914,119.785
711.86,8.5,10.09,115.307,-31.95,7.557,12.699,14.746,2.285,0.355,2.881,120.225
712.013,8.5,10.16,107.612,-31.788,7.771,13.335,15.146,2.279,0.364,2.852,120.134
712.165,8.5,10.223,105.433,-31.704,8.586,14.195,15.954,2.276,0.351,2.85,119.846
712.318,8.5,10.278,110.857,-31.676,7.879,12.724,14.715,2.277,0.346,2.864,120.034
712.47,8.5,10.325,108.724,-31.542,7.817,12.203,14.101,2.285,0.333,2.893,120.15
712.622,8.5,10.325,108.83,-31.558,7.992,12.866,14.928,2.285,0.352,2.922,120.727
712.775,8.5,10.325,108.34,-31.821,7.853,12.634,14.684,2.281,0.331,2.929,121.125
712.927,8.5,10.372,116.34,-32.342,7.351,11.397,13.193,2.271,0.34,2.901,120.637
713.08,8.5,10.454,119.876,-32.563,7.611,11.571,13.373,2.274,0.356,2.832,120.338
713.232,8.5,10.537,122.097,-32.633,7.866,12.052,14.129,2.279,0.352,2.782,120.727
713.384,8.5,10.619,121.094,-32.879,7.671,11.998,13.738,2.275,0.395,2.769,120.894
713.537,8.5,10.741,124.935,-33.004,7.96,12.123,14.025,2.262,0.387,2.804,121.639
713.689,8.5,10.709,122.37,-33.142,8.947,13.307,15.073,2.26,0.417,2.877,122.227
713.842,8.5,10.725,125.047,-32.725,9.083,13.496,15.269,2.262,0.397,2.957,122.248
713.994,8.5,10.69,117.706,-32.229,8.386,12.367,13.917,2.263,0.378,3.027,121.8
714.146,8.5,10.654,112.365,-31.975,7.88,11.607,13.099,2.26,0.384,3.079,121.817
714.299,8.5,10.654,113.619,-32.033,7.676,11.325,12.773,2.26,0.386,3.116,121.732
714.451,8.5,10.631,113.305,-32.164,7.694,11.311,12.729,2.263,0.382,3.123,121.951
714.604,8.5,10.631,113.888,-32.304,7.943,12.167,13.683,2.266,0.368,3.096,122.176
714.756,8.5,10.631,108.067,-32.458,8.053,12.906,14.534,2.264,0.35,3.051,122.481
714.908,8.5,10.572,113.917,-32.575,7.724,12.079,13.534,2.265,0.335,2.995,122.548
715.061,8.5,10.56,112.727,-32.717,7.742,11.5,12.846,2.263,0.325,2.925,122.584
715.213,8.5,10.584,119.073,-32.821,8.232,11.935,13.361,2.262,0.31,2.858,123.025
715.366,8.5,10.607,113.885,-32.883,8.734,12.521,14.073,2.256,0.327,2.854,122.523
715.518,8.5,10.615,112.168,-32.683,8.984,12.745,14.368,2.257,0.348,2.903,122.324
715.67,8.5,10.596,104.92,-32.65,9.552,12.915,14.562,2.26,0.345,2.953,122.296
715.823,8.5,10.549,107.359,-32.696,10.711,13.541,15.257,2.263,0.33,2.957,122.792
715.975,8.5,10.513,111.916,-32.763,11.209,13.627,15.336,2.259,0.324,2.928,122.64
716.128,8.5,10.49,118.24,-32.708,10.914,13.21,14.903,2.266,0.336,2.911,122.763
716.28,8.5,10.372,121.076,-32.683,11.349,13.761,15.58,2.276,0.361,2.913,122.186
716.432,8.5,10.294,121.507,-32.625,11.206,13.313,15.087,2.283,0.373,2.922,121.715
716.585,8.5,10.313,116.172,-32.854,10.966,13.343,15.17,2.281,0.386,2.928,121.44
716.737,8.5,10.278,111.524,-33.504,10.731,13.295,15.143,2.277,0.38,2.929,121.189
716.89,8.5,10.254,109.26,-33.65,11.07,13.348,15.207,2.277,0.394,2.938,120.709
717.042,8.5,10.231,110.258,-33.465,11.564,13.523,15.426,2.28,0.369,2.939,120.886
717.194,8.5,10.231,108.938,-33.633,11.412,13.027,14.862,2.278,0.387,2.93,120.953
717.347,8.5,10.184,106.537,-33.668,11.288,13.017,14.892,2.276,0.353,2.91,121.107
717.499,8.5,10.16,106.853,-33.683,11.493,13.403,15.298,2.281,0.37,2.882,121.329
717.652,8.5,10.129,112.102,-33.904,11.753,13.749,15.658,2.296,0.365,2.878,121.579
717.804,8.5,10.102,120.834,-33.982,11.786,13.716,15.595,2.3,0.381,2.885,121.466
717.956,8.5,10.066,121.305,-33.783,11.632,13.495,15.347,2.295,0.375,2.912,122.036
718.109,8.5,10.043,118.179,-33.789,11.723,13.598,15.42,2.287,0.38,2.936,122.114
718.261,8.5,10.019,118.09,-33.507,12.313,14.784,16.736,2.288,0.401,2.957,121.673
718.414,8.5,9.996,113.79,-33.474,11.448,14.125,15.956,2.285,0.356,2.978,121.609
718.566,8.5,9.933,109.052,-33.898,10.377,12.748,14.378,2.285,0.357,2.996,120.437
718.718,8.5,9.854,105.112,-33.742,10.024,12.768,14.427,2.288,0.324,3.002,120.638
718.871,8.5,9.831,111.135,-33.938,9.924,13.383,15.11,2.288,0.324,2.992,120.934
719.023,8.5,9.784,112.756,-33.768,9.26,13.182,14.842,2.288,0.304,2.965,121.26
719.176,8.5,9.737,110.695,-33.508,8.532,12.34,13.835,2.281,0.317,2.924,121.498
719.328,8.5,9.654,108.898,-33.384,8.279,12.263,13.731,2.28,0.339,2.868,121.185
719.48,8.5,9.596,110.877,-33.201,8.019,12.46,13.914,2.28,0.365,2.837,121.426
719.633,8.5,9.584,107.338,-32.826,7.697,12.569,14.0,2.287,0.361,2.841,122.18
719.785,8.5,9.533,101.542,-32.424,7.399,12.519,13.978,2.293,0.347,2.886,122.257
719.938,8.5,9.478,96.439,-32.246,7.225,12.445,13.939,2.297,0.338,2.923,121.218
720.09,8.5,9.462,95.292,-32.038,6.915,12.032,13.466,2.292,0.328,2.931,120.402
720.242,8.5,9.407,95.677,-31.906,6.891,12.022,13.456,2.288,0.327,2.911,120.043
720.395,8.5,9.396,100.182,-32.018,6.839,12.247,13.705,2.276,0.327,2.891,120.93
720.547,8.5,9.384,106.252,-32.402,6.987,12.899,14.497,2.273,0.338,2.92,121.952
720.7,8.5,9.4,109.358,-32.129,7.165,13.413,15.108,2.278,0.346,2.982,121.829
720.852,8.5,9.368,105.758,-32.049,7.064,12.848,14.473,2.289,0.371,3.034,121.435
721.004,8.5,9.36,103.937,-32.647,7.221,12.735,14.418,2.301,0.386,3.045,121.085
721.157,8.5,9.372,104.749,-32.978,7.452,12.782,14.51,2.302,0.377,3.024,121.121
721.309,8.5,9.384,107.151,-32.723,7.549,12.796,14.591,2.304,0.356,3.006,121.845
721.462,8.5,9.372,106.533,-32.589,7.705,12.964,14.826,2.304,0.341,2.991,122.073
721.614,8.5,9.384,103.491,-32.367,7.995,13.204,15.168,2.309,0.36,2.976,122.034
721.766,8.5,9.376,102.363,-32.246,8.185,13.343,15.35,2.312,0.377,2.966,121.895
721.919,8.5,9.36,101.037,-31.612,8.539,13.731,15.813,2.311,0.369,2.951,121.093
722.071,8.5,9.372,106.479,-31.268,8.596,13.544,15.525,2.308,0.331,2.948,120.975
722.224,8.5,9.384,111.927,-31.353,8.541,13.123,15.023,2.305,0.319,2.952,120.334
722.376,8.5,9.384,111.378,-31.348,8.57,12.969,14.831,2.3,0.33,2.976,120.605
722.528,8.5,9.384,105.468,-31.196,8.95,13.58,15.553,2.295,0.354,3.001,120.656
722.681,8.5,9.384,99.56,-30.955,8.968,13.451,15.39,2.29,0.378,3.009,121.29
722.833,8.5,9.392,102.863,-31.29,8.809,12.864,14.689,2.293,0.369,3.005,121.603
722.986,8.5,9.384,101.687,-31.692,8.705,12.531,14.297,2.295,0.364,2.994,121.861
723.138,8.5,9.392,107.112,-32.107,8.771,12.321,13.985,2.297,0.366,3.0,121.475
723.29,8.5,9.353,108.595,-32.277,8.907,12.509,14.177,2.295,0.356,3.019,120.959
723.443,8.5,9.337,115.905,-32.228,8.7,12.254,13.857,2.293,0.359,3.039,121.456
723.595,8.5,9.337,110.141,-31.134,8.749,12.551,14.156,2.297,0.351,3.043,122.653
723.748,8.5,9.29,109.484,-30.621,9.061,13.57,15.314,2.298,0.359,3.032,122.039
723.9,8.5,9.274,108.356,-30.29,8.722,13.246,14.895,2.3,0.342,3.008,120.631
724.052,8.5,9.243,107.685,-29.969,8.194,12.37,13.794,2.295,0.339,2.983,119.817
724.205,8.5,9.243,103.673,-29.705,8.017,12.274,13.694,2.289,0.336,2.961,119.071
724.357,8.5,9.196,105.232,-29.513,7.906,12.521,14.161,2.29,0.35,2.967,119.445
724.51,8.5,9.149,111.077,-29.763,7.673,12.455,14.223,2.285,0.335,2.98,119.518
724.662,8.5,9.137,112.421,-29.719,7.482,12.085,13.843,2.286,0.337,2.992,118.549
724.814,8.5,9.149,113.485,-29.5,7.833,11.964,13.698,2.29,0.319,2.991,118.711
724.967,8.5,9.117,115.851,-29.576,7.546,11.44,13.076,2.292,0.344,2.959,118.382
725.119,8.5,9.102,119.438,-29.665,6.796,10.54,12.018,2.314,0.366,2.968,115.836
725.272,8.5,9.102,112.744,-29.629,6.717,10.489,11.849,2.358,0.338,3.016,105.586
725.424,8.5,9.102,106.661,-29.758,15.134,34.323,39.8,2.403,0.28,3.103,94.883
725.576,8.5,8.937,107.598,-29.545,12.994,24.98,28.255,2.396,0.274,3.121,92.889
725.729,8.5,8.96,108.867,-29.205,7.318,11.597,13.093,2.337,0.309,3.062,94.896
725.881,8.5,8.96,107.738,-29.165,7.401,11.493,13.15,2.29,0.339,2.991,108.302
726.034,8.5,9.007,103.041,-29.031,8.305,12.877,14.783,2.282,0.349,2.948,115.787
726.186,8.5,9.054,103.292,-29.058,8.19,12.959,14.826,2.292,0.359,2.939,118.629
726.338,8.5,9.125,109.899,-29.129,7.778,12.633,14.515,2.302,0.353,2.939,119.088
726.491,8.5,9.188,110.505,-29.406,7.876,12.982,14.971,2.302,0.362,2.949,119.769
726.643,8.5,9.258,111.329,-29.647,7.813,12.803,14.528,2.305,0.357,2.956,119.845
726.796,8.5,9.305,108.605,-30.085,7.885,13.076,14.581,2.304,0.374,2.942,119.796
726.948,8.5,9.372,111.183,-30.594,8.011,13.355,14.896,2.294,0.379,2.91,119.472
727.1,8.5,9.396,112.526,-30.808,7.956,12.687,14.168,2.287,0.395,2.885,119.824
727.253,8.5,9.431,116.901,-31.036,8.067,12.703,14.188,2.283,0.402,2.886,119.618
727.405,8.5,9.47,116.585,-31.272,8.277,12.981,14.484,2.286,0.395,2.899,120.249
727.558,8.5,9.549,117.509,-31.295,8.767,13.967,15.627,2.282,0.386,2.901,120.849
727.71,8.5,9.596,117.133,-31.813,8.655,13.559,15.159,2.278,0.406,2.897,120.812
727.862,8.5,9.619,116.742,-31.888,8.366,12.588,14.094,2.28,0.425,2.898,120.345
728.015,8.5,9.678,117.695,-31.525,8.451,11.994,13.436,2.288,0.385,2.914,119.916
728.167,8.5,9.772,115.454,-31.259,8.836,12.315,13.794,2.296,0.346,2.924,120.455
728.32,8.5,9.831,108.629,-31.29,8.989,12.512,13.982,2.299,0.34,2.923,121.021
728.472,8.5,9.862,105.769,-31.536,9.524,13.33,14.904,2.301,0.358,2.928,120.849
728.624,8.5,9.854,103.905,-32.045,10.555,14.297,15.971,2.297,0.387,2.943,120.384
728.777,8.5,9.843,107.536,-32.604,10.584,13.735,15.304,2.291,0.363,2.972,119.744
728.929,8.5,9.815,106.559,-33.286,10.424,13.024,14.555,2.287,0.367,2.986,119.173
729.082,8.5,9.823,109.948,-33.344,10.615,12.933,14.494,2.281,0.374,2.957,118.929
729.234,8.5,9.815,113.485,-33.018,10.935,13.127,14.793,2.275,0.403,2.911,119.046
729.386,8.5,9.807,118.15,-32.866,10.776,12.672,14.273,2.267,0.385,2.866,119.982
729.539,8.5,9.831,113.914,-32.429,11.139,13.129,14.809,2.265,0.372,2.854,120.649
729.691,8.5,9.854,114.667,-32.067,12.005,14.38,16.191,2.277,0.347,2.86,120.04
729.844,8.5,9.866,107.56,-31.661,11.97,14.162,15.865,2.292,0.329,2.883,118.63
729.996,8.5,9.862,111.473,-31.217,11.638,13.525,15.117,2.299,0.329,2.92,116.66
730.148,8.5,9.862,112.869,-31.241,11.44,13.114,14.68,2.293,0.331,2.951,116.929
730.301,8.5,9.831,115.878,-31.232,11.539,13.365,14.982,2.285,0.329,2.976,117.436
730.453,8.5,9.815,115.164,-31.241,11.305,13.254,14.835,2.284,0.335,2.987,118.744
730.606,8.5,9.784,116.735,-31.205,11.32,13.497,15.122,2.282,0.357,2.98,119.431
730.758,8.5,9.713,118.808,-31.317,11.045,13.223,14.738,2.284,0.379,2.964,119.625
730.91,8.5,9.658,120.993,-31.104,10.429,12.651,14.04,2.285,0.37,2.945,120.328
731.063,8.5,9.643,114.961,-30.871,10.203,12.991,14.424,2.293,0.396,2.935,120.862
731.215,8.5,9.607,114.235,-30.616,10.056,13.153,14.594,2.294,0.402,2.917,121.228
731.368,8.5,9.584,110.539,-30.308,9.963,13.347,14.828,2.296,0.411,2.899,120.915
731.52,8.5,9.564,111.5,-29.652,9.652,12.906,14.35,2.297,0.376,2.892,120.651
731.672,8.5,9.525,111.319,-28.692,9.183,12.11,13.477,2.296,0.374,2.894,120.228
731.825,8.5,9.502,107.78,-28.344,9.085,12.021,13.449,2.294,0.354,2.893,119.953
731.977,8.5,9.454,108.367,-28.223,9.447,12.453,13.988,2.29,0.35,2.87,120.329
732.13,8.5,9.407,109.302,-28.396,9.701,12.94,14.624,2.289,0.335,2.853,120.559
732.282,8.5,9.368,113.308,-28.429,9.72,13.021,14.77,2.288,0.343,2.854,120.83
732.434,8.5,9.345,114.331,-28.546,10.303,14.035,16.022,2.293,0.376,2.877,120.353
732.587,8.5,9.298,116.064,-28.674,10.209,13.863,15.8,2.305,0.364,2.919,120.159
732.739,8.5,9.278,111.736,-29.067,10.321,14.222,16.262,2.31,0.368,2.939,119.88
732.892,8.5,9.243,111.18,-29.483,10.459,15.053,17.312,2.308,0.367,2.936,119.328
733.044,8.5,9.211,109.269,-29.522,9.92,14.953,17.32,2.307,0.377,2.893,119.322
733.196,8.5,9.164,114.106,-29.267,8.919,13.813,16.202,2.313,0.354,2.848,117.679
733.349,8.5,9.094,113.062,-28.875,8.14,12.691,15.065,2.318,0.338,2.821,116.365
733.501,8.5,9.007,114.159,-28.575,7.753,12.493,14.998,2.317,0.332,2.834,115.673
733.654,8.5,8.949,111.877,-28.263,7.251,11.634,14.069,2.315,0.324,2.881,114.808
733.806,8.5,8.866,114.127,-27.833,7.078,11.423,13.788,2.317,0.342,2.936,112.926
733.958,8.5,8.827,107.589,-27.7,7.051,11.588,13.918,2.337,0.332,3.029,106.914
734.111,8.5,8.819,110.078,-27.902,7.286,12.487,14.905,2.382,0.344,3.146,97.31
734.263,8.5,8.819,107.565,-27.925,8.492,15.275,18.135,2.416,0.312,3.255,96.762
734.416,8.5,8.749,112.561,-27.768,8.89,16.376,19.31,2.408,0.333,3.274,98.449
734.568,8.5,8.702,108.638,-27.308,8.757,15.833,18.669,2.359,0.346,3.205,104.083
734.72,8.5,8.643,111.001,-26.897,7.733,13.276,15.683,2.313,0.393,3.123,114.673
734.873,8.5,8.576,110.247,-26.542,7.181,12.018,14.326,2.298,0.393,3.042,117.266
735.025,8.5,8.513,112.24,-25.938,6.719,11.361,13.62,2.299,0.367,2.989,117.953
735.178,8.5,8.466,109.797,-25.35,6.181,10.651,12.833,2.301,0.346,2.958,118.617
735.33,8.5,8.396,111.282,-24.558,5.995,10.599,12.813,2.306,0.36,2.973,118.786
735.482,8.5,8.364,111.229,-23.896,5.929,10.799,12.978,2.311,0.372,3.007,117.469
735.635,8.5,8.333,113.587,-23.175,5.772,10.739,12.817,2.316,0.365,3.027,117.723
735.787,8.5,8.349,108.013,-22.688,5.741,10.943,12.967,2.309,0.344,3.018,117.99
735.94,8.5,8.349,108.956,-22.467,5.897,11.744,13.964,2.308,0.343,2.996,118.07
736.092,8.5,8.396,111.307,-22.263,5.894,11.868,14.159,2.305,0.339,2.976,118.218
736.244,8.5,8.466,111.416,-22.017,5.867,11.869,14.233,2.306,0.354,2.98,118.182
736.397,8.5,8.278,113.666,-21.737,6.077,12.281,14.807,2.305,0.368,2.956,118.0
736.549,8.5,8.278,110.221,-21.742,6.041,12.12,14.723,2.31,0.38,2.915,117.737
736.702,8.5,8.231,115.203,-21.95,5.87,11.658,14.228,2.313,0.352,2.878,117.709
736.854,8.5,8.168,110.537,-22.2,5.97,12.077,14.856,2.314,0.336,2.873,117.756
737.006,8.5,8.137,112.359,-22.205,6.127,12.464,15.379,2.305,0.323,2.897,117.912
737.159,8.5,8.137,111.762,-22.038,6.003,11.924,14.553,2.299,0.346,2.912,117.506
737.311,8.5,8.113,114.455,-22.2,5.9,11.322,13.767,2.291,0.349,2.916,116.823
737.464,8.5,8.105,115.061,-22.017,6.026,11.246,13.666,2.292,0.364,2.913,116.972
737.616,8.5,8.102,116.917,-22.188,6.267,11.671,14.164,2.301,0.348,2.927,117.416
737.768,8.5,8.121,118.846,-21.925,6.56,12.398,15.046,2.31,0.359,2.946,117.986
737.921,8.5,8.121,115.92,-21.763,6.647,12.501,15.149,2.312,0.376,2.973,118.254
738.073,8.5,8.105,112.607,-22.549,6.365,11.229,13.545,2.31,0.387,2.978,117.716
738.226,8.5,8.102,108.438,-23.146,6.428,11.006,13.321,2.308,0.381,2.976,116.833
738.378,8.5,8.105,114.41,-23.521,6.848,11.58,14.067,2.309,0.398,2.956,116.475
738.53,8.5,8.113,115.641,-23.804,7.585,13.047,15.955,2.306,0.394,2.944,116.394
738.683,8.5,8.098,113.527,-23.862,7.705,12.91,15.742,2.3,0.374,2.953,116.492
738.835,8.5,8.09,108.687,-24.054,7.424,11.863,14.386,2.299,0.356,2.997,116.793
738.988,8.5,8.074,108.884,-24.346,7.546,11.867,14.366,2.306,0.359,3.052,117.174
739.14,8.5,8.082,111.873,-24.271,8.127,13.008,15.763,2.317,0.373,3.104,117.41
739.292,8.5,8.066,110.092,-24.142,8.63,14.618,17.854,2.321,0.388,3.129,117.366
739.445,8.5,8.098,111.447,-23.783,8.506,14.978,18.413,2.323,0.372,3.13,117.318
739.597,8.5,8.09,106.968,-23.246,8.202,14.564,18.019,2.328,0.344,3.122,116.68
739.75,8.5,8.082,110.765,-22.554,7.905,13.951,17.333,2.333,0.328,3.109,116.428
739.902,8.5,8.082,111.418,-21.926,7.592,13.185,16.426,2.328,0.335,3.093,116.001
740.054,8.5,8.066,112.5,-21.634,7.517,13.19,16.544,2.321,0.362,3.073,115.762
740.207,8.5,8.051,109.08,-21.483,7.601,13.619,17.196,2.311,0.375,3.053,116.162
740.359,8.5,8.043,104.701,-21.229,7.802,14.612,18.532,2.308,0.36,3.037,116.622
740.512,8.5,8.043,112.188,-21.004,7.695,14.516,18.427,2.304,0.343,3.024,117.201
740.664,8.5,8.043,116.348,-20.925,7.644,14.059,17.744,2.31,0.338,3.025,117.164
740.816,8.5,8.051,119.232,-20.921,7.693,14.061,17.761,2.306,0.363,3.018,116.861
740.969,8.5,8.058,114.137,-20.925,7.619,13.901,17.491,2.31,0.366,3.035,116.747
741.121,8.5,8.066,110.689,-20.842,7.822,14.677,18.478,2.309,0.371,3.05,116.542
741.274,8.5,8.051,107.748,-20.313,7.873,15.353,19.372,2.315,0.345,3.078,116.629
741.426,8.5,8.043,107.04,-19.546,7.718,15.386,19.289,2.313,0.343,3.085,116.801
741.578,8.5,8.078,107.922,-18.979,7.531,15.526,19.318,2.31,0.341,3.089,116.677
741.731,8.5,8.137,112.474,-17.629,7.087,14.755,18.215,2.311,0.356,3.094,117.193
741.883,8.5,8.145,110.146,-16.167,6.87,15.058,18.389,2.314,0.351,3.105,117.202
742.036,8.5,8.184,110.811,-15.238,6.438,15.618,18.928,2.317,0.36,3.099,116.959
742.188,8.5,8.215,111.366,-14.058,6.226,15.988,19.139,2.314,0.375,3.071,116.876
742.34,8.5,8.254,118.49,-12.546,6.349,16.549,19.395,2.301,0.38,2.994,117.893
742.493,8.5,8.2,113.093,-11.267,5.703,14.482,16.708,2.277,0.364,2.926,119.073
742.645,8.5,8.184,115.406,-10.125,5.036,12.424,14.141,2.266,0.348,2.877,118.239
742.798,8.5,8.16,106.364,-9.914,5.632,14.208,16.13,2.264,0.34,2.873,117.933
742.95,8.5,8.219,107.699,-10.087,6.174,15.366,17.321,2.27,0.346,2.88,118.056
743.102,8.5,8.262,98.496,-10.258,5.204,11.566,12.902,2.272,0.356,2.889,115.503
743.255,8.5,8.254,101.584,-10.75,5.657,11.835,13.201,2.295,0.346,2.973,114.227
743.407,8.5,8.247,102.093,-11.699,7.502,15.218,17.129,2.335,0.303,3.119,109.672
743.56,8.5,8.278,98.71,-12.767,8.92,18.407,20.812,2.383,0.271,3.33,101.575
743.712,8.5,8.302,89.239,-13.453,9.549,19.181,21.796,2.434,0.235,3.536,90.83
743.864,8.5,8.286,74.296,-13.824,10.196,20.57,25.189,2.491,0.199,3.705,80.461
744.017,8.5,8.254,65.078,-14.05,18.466,38.341,44.34,2.537,0.173,3.807,75.771
744.169,8.5,8.27,59.385,-14.297,14.306,26.522,31.589,2.561,0.154,3.829,70.683
744.322,8.5,8.239,60.676,-15.113,23.706,42.695,53.369,2.573,0.143,3.818,70.371
744.474,8.5,8.254,57.616,-15.828,34.369,65.511,86.317,2.583,0.148,3.776,71.887
744.626,8.5,8.27,50.737,-15.367,34.156,62.338,83.221,2.581,0.16,3.73,71.516
744.779,8.5,8.215,46.336,-14.836,27.167,44.792,59.307,2.565,0.167,3.695,72.613
744.931,8.5,8.231,43.806,-14.438,23.803,37.562,49.419,2.538,0.161,3.702,73.852
745.084,8.5,8.231,44.822,-14.191,21.719,34.566,45.933,2.528,0.161,3.736,72.842
745.236,8.5,8.231,46.606,-13.09,27.728,53.389,64.25,2.509,0.16,3.698,72.22
745.388,8.5,8.207,61.761,-12.262,20.373,45.912,62.461,2.466,0.184,3.537,80.187
745.541,8.5,8.262,82.252,-11.699,9.663,17.791,21.672,2.397,0.221,3.279,88.621
745.693,8.5,8.372,97.839,-11.233,8.019,14.139,17.266,2.346,0.272,3.072,98.601
745.846,8.5,8.372,99.377,-10.93,8.417,14.393,17.433,2.335,0.305,2.995,107.896
745.998,8.5,8.325,100.605,-10.875,7.757,14.079,16.837,2.356,0.323,3.01,111.543
746.15,8.5,8.341,101.555,-11.105,6.582,13.521,15.76,2.391,0.322,3.045,110.667
746.303,8.5,8.36,101.694,-11.516,6.25,13.752,15.991,2.41,0.331,3.039,101.535
746.455,8.5,8.349,103.261,-11.844,7.618,19.016,22.114,2.399,0.322,3.007,100.438
746.608,8.5,8.337,101.9,-12.16,5.89,14.052,16.132,2.358,0.317,2.952,100.749
746.76,8.5,8.333,106.003,-12.227,5.701,13.595,16.051,2.329,0.32,2.921,101.255
746.912,8.5,8.325,105.513,-11.891,5.648,12.937,15.851,2.309,0.331,2.914,112.784
747.065,8.5,8.325,105.045,-11.418,5.626,12.579,15.862,2.31,0.344,2.914,113.619
747.217,8.5,8.309,103.426,-10.925,5.308,12.1,15.626,2.314,0.343,2.901,114.079
747.37,8.5,8.302,103.833,-10.664,5.443,12.687,16.774,2.321,0.333,2.895,114.487
747.522,8.5,8.302,102.717,-10.535,5.443,12.83,17.163,2.316,0.334,2.907,114.957
747.674,8.5,8.29,104.905,-10.273,5.261,12.715,17.138,2.311,0.331,2.909,114.523
747.827,8.5,8.29,103.553,-10.079,5.195,13.112,17.979,2.309,0.34,2.886,114.709
747.979,8.5,8.317,106.143,-9.777,5.284,13.715,19.158,2.31,0.326,2.854,114.448
748.132,8.5,8.349,107.127,-9.672,5.309,14.075,19.925,2.304,0.323,2.852,114.248
748.284,8.5,8.349,105.11,-9.91,5.147,13.906,19.911,2.302,0.319,2.827,114.499
748.436,8.5,8.349,104.885,-10.484,5.024,13.521,19.369,2.3,0.341,2.801,115.095
748.589,8.5,8.337,101.703,-10.484,5.09,13.772,19.882,2.305,0.352,2.77,115.235
748.741,8.5,8.349,100.874,-10.583,5.401,14.682,21.19,2.306,0.34,2.778,115.485
748.894,8.5,8.364,103.288,-10.75,5.374,14.32,20.582,2.309,0.35,2.811,115.239
749.046,8.5,8.364,104.344,-11.035,5.231,13.644,19.357,2.308,0.343,2.843,114.577
749.198,8.5,8.356,106.299,-10.945,5.252,13.435,18.822,2.312,0.363,2.865,114.536
749.351,8.5,8.364,105.983,-11.156,5.228,12.686,17.518,2.313,0.342,2.871,114.21
749.503,8.5,8.372,105.164,-11.215,5.337,12.316,16.839,2.321,0.348,2.861,114.083
749.656,8.5,8.372,106.042,-11.004,5.524,12.504,17.094,2.324,0.339,2.853,113.491
749.808,8.5,8.407,109.575,-11.395,5.74,12.975,17.696,2.319,0.358,2.866,112.51
749.96,8.5,8.396,113.795,-12.146,5.902,13.653,18.494,2.322,0.369,2.882,112.389
750.113,8.5,8.407,117.08,-12.902,6.086,14.33,19.405,2.321,0.365,2.886,111.748
750.265,8.5,8.396,113.656,-12.832,6.306,14.861,19.987,2.329,0.357,2.869,110.944
750.418,8.5,8.411,106.975,-11.922,6.45,15.532,20.809,2.323,0.359,2.875,110.31
750.57,8.5,8.396,106.563,-12.017,6.646,16.243,21.82,2.314,0.341,2.902,105.489
750.722,8.5,8.396,107.14,-11.85,6.976,17.408,23.341,2.302,0.318,2.903,85.576
750.875,8.5,8.337,106.539,-11.65,6.338,15.283,20.339,2.29,0.326,2.868,85.471
751.027,8.5,8.396,97.483,-11.313,5.563,12.884,17.17,2.286,0.321,2.835,86.107
751.18,8.5,8.411,92.247,-11.008,5.741,13.172,17.562,2.283,0.315,2.826,100.995
751.332,8.5,8.419,96.427,-10.9,5.814,13.245,17.525,2.287,0.328,2.819,124.606
751.484,8.5,8.443,98.586,-10.895,5.309,12.159,15.94,2.296,0.333,2.818,125.937
751.637,8.5,8.466,100.304,-10.938,5.4,12.578,16.393,2.305,0.337,2.836,125.386
751.789,8.5,8.49,93.732,-11.212,5.521,12.943,16.796,2.309,0.336,2.884,124.025
751.942,8.5,8.521,94.719,-11.671,5.405,12.909,16.645,2.309,0.323,2.923,123.211
752.094,8.5,8.568,94.399,-12.328,5.412,13.092,16.814,2.311,0.331,2.921,111.048
752.246,8.5,8.607,107.873,-13.1,5.662,13.632,17.584,2.318,0.333,2.865,112.148
752.399,8.5,8.631,114.192,-13.829,5.787,13.801,17.792,2.322,0.36,2.805,112.474
752.551,8.5,8.702,119.405,-14.363,5.839,14.045,18.115,2.324,0.347,2.785,112.626
752.704,8.5,8.678,112.557,-14.613,5.942,14.118,18.206,2.323,0.382,2.84,112.742
752.856,8.5,8.654,107.476,-14.797,6.141,14.283,18.423,2.325,0.358,2.911,112.832
753.008,8.5,8.654,107.814,-15.167,6.22,13.863,17.805,2.326,0.366,2.951,113.125
753.161,8.5,8.654,110.376,-15.425,5.976,12.513,15.999,2.317,0.343,2.937,113.162
753.313,8.5,8.631,112.152,-15.387,6.152,12.633,16.15,2.31,0.367,2.905,113.752
753.466,8.5,8.619,108.366,-15.175,6.325,12.84,16.346,2.308,0.366,2.884,114.197
753.618,8.5,8.678,104.821,-15.277,6.347,12.984,16.481,2.309,0.358,2.899,114.11
753.77,8.5,8.702,102.012,-15.167,6.422,13.026,16.444,2.313,0.34,2.916,113.724
753.923,8.5,8.69,98.518,-14.712,6.726,13.351,16.895,2.323,0.329,2.956,112.824
