DEPT,TENS,CALI,BS,GR:1,GR:2,GR:3,PEFZ,RLA5,RLA0,RLA2,RXOZ,TNPH:1,RSOZ,RLA3,TNPH:2,RT,DT,RLA1,RXO,RLA4,NPHI,GR:4,RHOZ
865.175,2211.824,8.638,8.5,120.213,102.108,111.254,2.847,15.565,0.095,7.236,1.465,0.356,0.032,10.142,0.356,21.946,121.421,4.258,2.059,12.384,0.342,97.07,2.305
865.327,2252.833,8.657,8.5,119.729,100.644,120.954,2.875,15.756,0.094,7.278,1.499,0.357,0.028,10.261,0.357,22.248,121.235,4.286,2.074,12.518,0.354,101.827,2.303
865.48,2182.235,8.698,8.5,123.082,103.114,125.636,2.922,16.103,0.093,7.392,1.615,0.366,0.028,10.466,0.366,22.841,121.022,4.417,2.17,12.778,0.339,102.45,2.305
865.632,2128.412,8.746,8.5,125.547,102.204,122.155,2.933,15.465,0.092,7.205,1.737,0.352,0.026,10.135,0.353,21.957,121.212,4.424,2.224,12.283,0.339,105.449,2.315
865.784,2114.25,8.72,8.5,120.168,102.383,128.863,2.927,15.766,0.092,7.346,1.806,0.354,0.035,10.316,0.355,22.359,121.351,4.456,2.218,12.546,0.329,99.196,2.322
865.937,2144.941,8.689,8.5,120.239,104.135,109.817,2.917,15.95,0.091,7.409,1.668,0.34,0.035,10.381,0.339,22.584,121.724,4.463,2.215,12.648,0.34,104.308,2.319
866.089,2164.471,8.682,8.5,116.599,106.845,121.828,2.911,15.487,0.09,7.327,1.514,0.359,0.035,10.144,0.358,21.835,122.305,4.387,2.166,12.327,0.343,110.131,2.307
866.242,2175.438,8.689,8.5,120.433,110.562,118.26,2.888,15.196,0.09,7.245,1.41,0.364,0.03,9.981,0.363,21.407,122.605,4.349,2.154,12.112,0.344,106.8,2.298
866.394,2143.118,8.698,8.5,121.296,104.118,121.102,2.854,14.596,0.089,7.098,1.377,0.363,0.027,9.684,0.361,20.569,123.524,4.332,2.177,11.713,0.339,115.071,2.293
866.546,2149.0,8.733,8.5,121.942,105.57,125.325,2.822,14.579,0.09,7.101,1.378,0.353,0.024,9.724,0.351,20.512,124.264,4.365,2.195,11.672,0.342,90.536,2.291
866.699,2135.118,8.746,8.5,124.03,101.521,120.227,2.809,14.645,0.09,7.174,1.35,0.353,0.024,9.806,0.352,20.567,124.677,4.382,2.182,11.766,0.334,111.12,2.293
866.851,2151.313,8.765,8.5,122.845,107.255,127.546,2.84,14.839,0.09,7.208,1.337,0.337,0.029,9.944,0.336,20.843,124.661,4.372,2.151,11.917,0.337,102.177,2.295
867.004,2184.688,8.746,8.5,124.38,104.288,121.533,2.91,15.395,0.09,7.336,1.329,0.345,0.032,10.249,0.345,21.667,124.563,4.385,2.125,12.346,0.324,107.637,2.297
867.156,2138.25,8.733,8.5,123.147,102.728,124.453,2.972,14.957,0.091,7.216,1.334,0.34,0.029,10.0,0.34,21.072,124.298,4.367,2.144,12.047,0.349,102.256,2.297
867.308,2117.875,8.72,8.5,124.246,102.964,123.641,2.986,14.328,0.091,7.01,1.322,0.359,0.022,9.601,0.36,20.19,124.064,4.303,2.148,11.578,0.353,98.886,2.291
867.461,2119.813,8.733,8.5,123.38,104.826,124.514,2.97,14.175,0.091,6.953,1.296,0.357,0.018,9.513,0.359,19.996,124.247,4.282,2.141,11.498,0.359,108.668,2.28
867.613,2190.059,8.746,8.5,123.679,108.275,122.094,2.919,14.386,0.091,6.974,1.306,0.366,0.017,9.62,0.367,20.278,124.177,4.246,2.094,11.634,0.337,108.049,2.277
867.766,2190.0,8.765,8.5,119.459,101.752,124.868,2.899,14.903,0.091,7.095,1.288,0.352,0.019,9.914,0.351,20.982,124.879,4.22,2.021,12.038,0.333,108.226,2.281
867.918,2126.875,8.765,8.5,120.299,100.993,111.417,2.895,14.692,0.091,6.982,1.25,0.35,0.022,9.795,0.349,20.632,125.827,4.088,1.919,11.884,0.326,88.986,2.287
868.07,2193.47,8.74,8.5,119.121,98.274,124.3,2.922,15.285,0.092,7.201,1.231,0.335,0.031,10.19,0.335,21.41,125.125,4.155,1.915,12.31,0.344,105.94,2.287
868.223,2231.588,8.72,8.5,122.172,99.003,120.594,2.938,15.609,0.093,7.376,1.286,0.352,0.043,10.44,0.352,21.803,124.929,4.247,1.949,12.524,0.353,100.465,2.293
868.375,2156.823,8.682,8.5,120.323,96.051,120.34,2.923,14.807,0.094,7.125,1.323,0.357,0.044,9.972,0.359,20.645,124.416,4.16,1.935,11.9,0.356,90.657,2.289
868.528,2155.313,8.676,8.5,121.121,97.714,118.259,2.891,14.579,0.094,7.081,1.335,0.37,0.035,9.802,0.372,20.31,123.758,4.156,1.96,11.7,0.373,96.603,2.286
868.68,2138.313,8.727,8.5,116.367,102.621,123.859,2.859,14.861,0.094,7.17,1.323,0.391,0.025,9.948,0.392,20.716,124.249,4.218,1.998,11.884,0.378,105.503,2.277
868.832,2115.875,8.778,8.5,115.098,105.873,106.491,2.857,15.351,0.094,7.323,1.297,0.391,0.014,10.219,0.391,21.43,125.373,4.278,2.016,12.263,0.386,105.172,2.278
868.985,2180.882,8.813,8.5,113.38,107.82,115.26,2.872,15.553,0.094,7.372,1.326,0.399,0.024,10.298,0.398,21.765,124.632,4.269,2.007,12.448,0.358,106.651,2.278
869.137,2218.563,8.873,8.5,123.403,106.242,117.803,2.886,15.451,0.094,7.405,1.339,0.376,0.026,10.227,0.375,21.653,124.3,4.391,2.133,12.319,0.35,111.476,2.28
869.29,2184.53,8.816,8.5,128.139,105.149,135.434,2.891,15.244,0.094,7.347,1.363,0.371,0.034,10.118,0.369,21.377,124.621,4.439,2.195,12.134,0.35,100.123,2.287
869.442,2186.813,8.755,8.5,127.699,105.125,129.924,2.905,15.886,0.095,7.536,1.323,0.364,0.032,10.409,0.361,22.321,124.503,4.534,2.247,12.573,0.349,103.868,2.29
869.594,2149.125,8.775,8.5,125.231,107.613,118.129,2.907,16.245,0.094,7.728,1.338,0.362,0.033,10.727,0.361,22.776,124.683,4.546,2.182,12.973,0.351,110.965,2.29
869.747,2208.563,8.775,8.5,120.208,107.385,127.037,2.916,16.824,0.094,7.94,1.396,0.371,0.031,11.051,0.37,23.527,125.154,4.584,2.163,13.389,0.342,107.311,2.29
869.899,2241.353,8.775,8.5,124.179,105.056,116.01,2.911,17.062,0.095,8.034,1.427,0.356,0.026,11.223,0.357,23.864,124.649,4.603,2.15,13.61,0.343,103.062,2.287
870.052,2215.438,8.791,8.5,122.275,104.847,129.865,2.906,16.469,0.094,7.79,1.41,0.352,0.023,10.898,0.351,23.086,124.693,4.524,2.13,13.193,0.32,104.581,2.288
870.204,2232.063,8.778,8.5,125.263,102.993,121.82,2.877,15.808,0.093,7.557,1.381,0.336,0.021,10.503,0.336,22.161,124.831,4.445,2.12,12.681,0.339,106.465,2.288
870.356,2237.941,8.746,8.5,121.595,106.853,123.961,2.87,14.854,0.092,7.244,1.367,0.357,0.023,9.951,0.356,20.749,125.009,4.308,2.077,11.917,0.343,98.041,2.287
870.509,2219.75,8.746,8.5,122.179,107.366,118.857,2.874,14.724,0.093,7.212,1.359,0.356,0.024,9.868,0.355,20.567,125.121,4.285,2.063,11.851,0.354,117.423,2.286
870.661,2185.5,8.752,8.5,118.344,113.261,122.499,2.904,15.017,0.092,7.261,1.369,0.364,0.023,10.018,0.363,21.02,125.102,4.302,2.062,12.077,0.35,107.928,2.28
870.814,2205.813,8.797,8.5,117.396,112.17,113.186,2.89,15.021,0.092,7.24,1.372,0.357,0.015,10.043,0.357,21.034,124.913,4.277,2.041,12.079,0.344,116.049,2.285
870.966,2201.063,8.81,8.5,117.108,112.249,116.243,2.878,14.756,0.091,7.103,1.352,0.353,0.01,9.912,0.354,20.686,124.82,4.235,2.029,11.867,0.346,112.563,2.295
871.118,2147.188,8.803,8.5,118.715,107.801,122.262,2.84,14.386,0.091,6.968,1.318,0.356,0.011,9.704,0.357,20.116,124.938,4.195,2.025,11.523,0.339,108.295,2.305
871.271,2194.75,8.791,8.5,118.067,103.539,117.336,2.831,14.418,0.091,6.953,1.315,0.351,0.013,9.712,0.351,20.178,124.707,4.118,1.953,11.613,0.335,101.922,2.306
871.423,2214.438,8.803,8.5,117.312,101.846,114.59,2.834,14.108,0.092,6.808,1.322,0.352,0.011,9.497,0.35,19.777,124.369,4.072,1.951,11.375,0.327,100.44,2.298
871.576,2192.5,8.803,8.5,115.931,102.33,120.517,2.841,14.086,0.092,6.82,1.334,0.344,0.007,9.461,0.34,19.738,123.92,4.07,1.956,11.354,0.317,102.972,2.292
871.728,2122.438,8.822,8.5,113.098,102.66,113.495,2.84,14.103,0.092,6.808,1.339,0.328,0.0,9.444,0.325,19.773,123.977,4.093,1.987,11.327,0.32,103.693,2.285
871.88,2164.938,8.861,8.5,109.527,104.567,105.798,2.841,14.169,0.093,6.77,1.345,0.319,0.0,9.437,0.318,19.861,124.065,4.029,1.939,11.353,0.317,101.382,2.279
872.033,2103.563,8.88,8.5,111.742,104.405,108.511,2.861,14.662,0.092,6.927,1.351,0.317,0.0,9.732,0.318,20.562,123.905,4.062,1.922,11.756,0.329,108.506,2.278
872.185,2148.563,8.88,8.5,117.608,104.309,120.151,2.888,15.21,0.092,7.065,1.367,0.339,0.0,10.032,0.338,21.359,123.839,4.076,1.9,12.185,0.342,102.603,2.283
872.338,2288.562,8.88,8.5,117.905,101.525,124.843,2.899,15.422,0.091,7.087,1.396,0.364,0.004,10.083,0.362,21.706,123.526,4.085,1.914,12.325,0.351,101.353,2.291
872.49,2218.235,8.918,8.5,118.406,103.316,110.188,2.885,15.436,0.092,7.09,1.406,0.364,0.005,10.049,0.364,21.743,123.632,4.115,1.952,12.295,0.338,100.175,2.3
872.642,2135.2,8.969,8.5,117.362,105.643,121.225,2.884,15.675,0.093,7.183,1.441,0.35,0.003,10.164,0.35,22.129,123.729,4.18,1.998,12.483,0.316,108.472,2.3
872.795,2129.25,8.918,8.5,120.874,105.751,120.405,2.868,15.922,0.092,7.24,1.456,0.333,0.001,10.275,0.333,22.545,123.188,4.232,2.035,12.674,0.308,108.303,2.303
872.947,2182.813,8.918,8.5,119.464,102.528,121.47,2.872,16.022,0.093,7.292,1.458,0.318,0.0,10.365,0.321,22.759,122.788,4.259,2.036,12.877,0.316,100.935,2.301
873.1,2239.733,8.918,8.5,119.465,105.275,116.455,2.879,16.307,0.092,7.291,1.427,0.322,0.0,10.429,0.323,23.085,122.728,4.208,2.0,12.932,0.337,98.704,2.296
873.252,2164.75,8.905,8.5,115.697,105.476,120.843,2.904,16.719,0.093,7.376,1.412,0.34,0.002,10.646,0.342,23.656,123.014,4.189,1.961,13.238,0.335,115.92,2.286
873.404,2188.125,8.899,8.5,116.606,108.956,110.226,2.935,16.327,0.094,7.249,1.402,0.349,0.006,10.442,0.348,23.128,123.517,4.175,1.976,12.938,0.343,101.976,2.279
873.557,2199.625,8.918,8.5,117.991,105.444,119.339,2.941,15.301,0.094,6.991,1.394,0.361,0.002,9.924,0.361,21.669,123.984,4.146,2.019,12.152,0.343,108.596,2.275
873.709,2230.438,8.966,8.5,122.582,107.954,124.097,2.934,14.478,0.094,6.732,1.367,0.361,0.0,9.456,0.359,20.44,124.187,4.025,1.971,11.534,0.363,104.427,2.276
873.862,2236.0,8.988,8.5,121.163,106.744,123.772,2.899,14.283,0.094,6.691,1.354,0.368,0.0,9.352,0.367,20.067,123.341,3.978,1.935,11.351,0.368,109.268,2.28
874.014,2213.938,9.033,8.5,115.46,107.267,116.192,2.89,14.615,0.094,6.807,1.344,0.379,0.0,9.564,0.378,20.48,123.207,3.943,1.865,11.648,0.363,105.312,2.279
874.166,2205.133,9.052,8.5,112.242,100.581,106.641,2.895,14.462,0.093,6.731,1.356,0.387,0.002,9.505,0.386,20.295,122.593,3.929,1.864,11.538,0.368,106.924,2.274
874.319,2223.75,9.052,8.5,110.942,99.673,113.132,2.884,14.089,0.092,6.606,1.338,0.393,0.001,9.318,0.394,19.761,122.411,3.888,1.852,11.251,0.349,88.979,2.273
874.471,2189.0,9.052,8.5,117.82,98.499,112.313,2.863,14.114,0.091,6.593,1.304,0.359,0.0,9.341,0.361,19.784,123.408,3.85,1.811,11.296,0.346,103.063,2.275
874.624,2143.533,9.096,8.5,119.695,106.222,126.979,2.851,14.691,0.09,6.725,1.28,0.351,0.0,9.634,0.353,20.608,124.654,3.859,1.787,11.726,0.331,103.429,2.281
874.776,2175.125,9.205,8.5,124.985,108.746,119.872,2.873,15.12,0.09,6.885,1.298,0.344,0.002,9.888,0.345,21.265,124.465,3.937,1.82,12.107,0.336,111.799,2.28
874.928,2204.625,9.272,8.5,124.492,115.557,128.339,2.876,14.911,0.09,6.797,1.307,0.351,0.0,9.736,0.353,21.055,124.506,3.93,1.85,11.953,0.344,110.053,2.284
875.081,2155.5,9.425,8.5,124.307,109.519,127.538,2.882,14.229,0.089,6.564,1.317,0.361,0.0,9.338,0.364,20.246,124.123,3.932,1.912,11.515,0.346,124.417,2.283
875.233,2095.067,9.415,8.5,124.802,105.947,117.127,2.898,14.474,0.089,6.661,1.299,0.355,0.001,9.488,0.358,20.57,123.904,3.985,1.933,11.671,0.334,93.803,2.279
875.386,2154.125,9.02,8.5,120.679,97.055,127.65,2.92,14.709,0.089,6.735,1.285,0.341,0.0,9.597,0.343,20.859,124.299,3.95,1.888,11.834,0.325,98.438,2.277
875.538,2176.467,8.794,8.5,122.821,100.785,117.163,2.912,14.956,0.09,6.799,1.286,0.339,0.001,9.747,0.339,21.196,124.048,3.955,1.872,12.005,0.319,99.801,2.283
875.69,2114.125,8.778,8.5,119.25,99.172,124.624,2.889,14.9,0.089,6.755,1.305,0.331,0.004,9.695,0.33,21.114,124.08,3.929,1.852,11.961,0.332,104.717,2.29
875.843,2148.375,8.765,8.5,121.872,100.786,115.839,2.871,14.863,0.089,6.684,1.327,0.342,0.006,9.649,0.342,21.052,124.128,3.884,1.829,11.875,0.337,92.984,2.287
875.995,2165.0,8.794,8.5,124.419,104.724,125.144,2.854,15.024,0.088,6.715,1.298,0.353,0.009,9.748,0.354,21.277,124.273,3.878,1.812,12.001,0.349,105.459,2.284
876.148,2136.063,8.803,8.5,125.795,108.672,132.117,2.834,15.315,0.088,6.789,1.301,0.369,0.012,9.873,0.369,21.653,124.439,3.867,1.787,12.2,0.348,115.995,2.282
876.3,2132.5,8.791,8.5,120.934,112.029,119.954,2.816,15.221,0.087,6.791,1.298,0.369,0.014,9.818,0.368,21.535,124.418,3.884,1.809,12.137,0.362,104.492,2.284
876.452,2136.467,8.765,8.5,116.695,106.047,109.859,2.826,14.621,0.087,6.654,1.275,0.381,0.011,9.504,0.38,20.679,124.874,3.871,1.833,11.689,0.367,114.914,2.277
876.605,2131.2,8.708,8.5,115.365,103.464,119.287,2.825,14.626,0.087,6.653,1.222,0.387,0.011,9.514,0.388,20.579,125.046,3.834,1.798,11.606,0.367,97.888,2.275
876.757,2161.688,8.682,8.5,120.013,101.957,116.367,2.824,15.093,0.087,6.841,1.217,0.376,0.017,9.811,0.377,21.186,125.054,3.889,1.796,11.965,0.359,97.029,2.282
876.91,2144.4,8.689,8.5,119.191,103.513,125.089,2.841,15.539,0.087,7.019,1.255,0.363,0.025,10.076,0.363,21.786,124.616,3.958,1.818,12.285,0.344,109.853,2.284
877.062,2116.313,8.765,8.5,115.955,103.02,116.958,2.88,15.418,0.086,7.031,1.269,0.349,0.026,10.035,0.349,21.632,124.305,4.018,1.87,12.202,0.34,103.143,2.279
877.214,2143.8,8.813,8.5,114.315,103.494,106.523,2.905,14.846,0.086,6.86,1.247,0.351,0.023,9.745,0.348,20.837,124.176,3.995,1.888,11.775,0.344,95.135,2.269
877.367,2198.688,8.918,8.5,112.82,101.048,120.781,2.895,14.621,0.087,6.84,1.232,0.371,0.025,9.633,0.368,20.511,124.146,4.005,1.908,11.623,0.348,113.048,2.268
877.519,2166.625,8.937,8.5,113.898,105.948,111.718,2.869,14.432,0.087,6.84,1.234,0.379,0.029,9.556,0.376,20.288,124.496,4.077,1.978,11.521,0.35,94.75,2.27
877.672,2071.933,8.861,8.5,115.267,103.404,109.175,2.855,14.488,0.087,6.942,1.236,0.372,0.033,9.605,0.371,20.349,123.892,4.14,2.02,11.584,0.324,109.703,2.269
877.824,2124.267,8.778,8.5,120.126,107.507,124.376,2.852,14.804,0.088,7.035,1.222,0.334,0.033,9.777,0.334,20.851,123.579,4.198,2.051,11.84,0.339,105.122,2.266
877.976,2105.25,8.771,8.5,124.836,109.087,126.834,2.87,14.829,0.088,6.974,1.21,0.344,0.034,9.758,0.344,20.908,123.486,4.151,2.017,11.848,0.338,107.867,2.262
878.129,2068.8,8.813,8.5,125.899,106.508,122.685,2.893,14.991,0.088,7.012,1.18,0.341,0.032,9.888,0.343,21.187,123.578,4.18,2.023,12.017,0.362,115.049,2.266
878.281,2147.867,8.708,8.5,121.151,106.024,127.675,2.89,15.032,0.089,7.005,1.167,0.37,0.032,9.924,0.371,21.254,124.348,4.165,2.002,12.071,0.354,95.96,2.27
878.434,2179.313,8.669,8.5,118.862,96.111,114.071,2.892,15.069,0.09,6.985,1.213,0.361,0.033,9.934,0.362,21.287,124.337,4.092,1.934,12.129,0.368,107.419,2.277
878.586,2096.438,8.65,8.5,113.072,98.773,115.652,2.898,14.98,0.091,7.038,1.268,0.381,0.032,9.934,0.381,21.042,124.478,4.089,1.908,12.064,0.357,84.981,2.282
878.738,2122.4,8.65,8.5,113.421,97.53,109.021,2.928,14.648,0.092,6.911,1.316,0.366,0.031,9.738,0.366,20.553,123.956,4.017,1.871,11.814,0.36,104.66,2.287
878.891,2201.313,8.65,8.5,115.281,107.471,114.474,2.948,14.65,0.092,6.915,1.297,0.378,0.025,9.76,0.378,20.538,122.996,4.007,1.855,11.822,0.362,104.456,2.292
879.043,2215.375,8.65,8.5,115.862,104.997,121.293,2.95,14.224,0.092,6.731,1.274,0.385,0.026,9.538,0.384,19.937,123.068,3.917,1.812,11.491,0.368,114.462,2.291
879.196,2151.125,8.657,8.5,119.961,101.316,111.344,2.923,14.073,0.093,6.718,1.271,0.383,0.031,9.449,0.382,19.698,122.831,3.932,1.833,11.359,0.354,96.231,2.281
879.348,2127.667,8.657,8.5,122.054,98.579,127.401,2.891,14.146,0.092,6.794,1.271,0.364,0.035,9.48,0.365,19.78,122.952,3.962,1.846,11.437,0.339,91.892,2.272
879.5,2145.125,8.682,8.5,126.025,102.672,128.345,2.876,14.261,0.091,6.805,1.287,0.35,0.031,9.493,0.351,19.971,123.327,3.959,1.853,11.509,0.33,106.502,2.274
879.653,2152.133,8.695,8.5,121.902,103.679,122.949,2.879,14.475,0.091,6.876,1.3,0.342,0.027,9.629,0.342,20.396,122.762,4.049,1.924,11.722,0.335,109.117,2.279
879.805,2141.625,8.727,8.5,121.808,103.92,115.466,2.884,14.535,0.091,6.896,1.337,0.348,0.031,9.701,0.347,20.553,122.507,4.165,2.022,11.752,0.341,95.973,2.28
879.958,2157.333,8.74,8.5,118.024,104.371,127.658,2.884,14.013,0.091,6.685,1.332,0.349,0.033,9.38,0.348,19.776,122.557,4.055,1.974,11.317,0.356,106.961,2.268
880.11,2196.125,8.733,8.5,119.158,111.931,110.645,2.855,14.025,0.09,6.669,1.302,0.372,0.028,9.409,0.369,19.77,122.821,4.003,1.917,11.354,0.359,110.005,2.269
880.262,2206.867,8.727,8.5,115.886,114.092,118.326,2.824,15.353,0.091,7.221,1.311,0.373,0.021,10.219,0.371,21.619,122.857,4.221,1.975,12.415,0.348,118.794,2.275
880.415,2207.875,8.708,8.5,118.355,108.124,118.48,2.806,15.364,0.091,7.256,1.308,0.363,0.019,10.227,0.36,21.595,123.489,4.244,1.995,12.375,0.335,113.111,2.278
880.567,2167.533,8.689,8.5,118.028,102.074,119.129,2.846,14.523,0.091,6.955,1.307,0.35,0.02,9.701,0.348,20.367,123.779,4.104,1.949,11.698,0.329,92.241,2.282
880.72,2119.733,8.689,8.5,115.583,97.758,117.02,2.909,14.192,0.091,6.773,1.291,0.343,0.019,9.466,0.341,19.896,123.498,4.006,1.908,11.399,0.333,99.907,2.281
880.872,2197.938,8.689,8.5,110.229,95.53,109.631,2.942,14.314,0.091,6.8,1.292,0.345,0.019,9.518,0.343,20.031,123.19,3.953,1.85,11.502,0.338,99.978,2.282
881.024,2235.5,8.701,8.5,112.733,95.745,103.044,2.953,14.576,0.091,6.854,1.288,0.352,0.022,9.623,0.351,20.388,123.959,3.939,1.826,11.69,0.335,86.083,2.28
881.177,2174.267,8.708,8.5,115.909,103.242,124.63,2.932,14.72,0.091,6.956,1.314,0.35,0.022,9.74,0.349,20.557,122.714,3.977,1.836,11.802,0.345,101.149,2.282
881.329,2178.934,8.698,8.5,120.171,113.221,119.487,2.917,14.926,0.091,6.963,1.344,0.36,0.018,9.861,0.36,20.921,122.503,4.01,1.863,11.942,0.35,122.796,2.287
881.482,2149.133,8.676,8.5,117.266,115.693,116.088,2.871,15.12,0.091,6.969,1.328,0.364,0.014,9.98,0.364,21.26,123.469,4.045,1.885,12.085,0.364,115.956,2.285
881.634,2137.267,8.65,8.5,119.797,109.103,115.59,2.866,15.288,0.091,7.048,1.306,0.368,0.009,10.103,0.369,21.404,123.722,4.024,1.835,12.218,0.366,108.441,2.275
881.786,2165.438,8.669,8.5,124.577,105.32,127.656,2.877,15.388,0.092,7.086,1.346,0.366,0.012,10.121,0.365,21.485,131.593,3.997,1.812,12.249,0.375,102.741,2.283
881.939,2198.688,8.676,8.5,123.471,100.622,129.924,2.969,14.918,0.092,6.957,1.589,0.382,0.006,9.855,0.38,20.861,116.712,3.981,1.837,11.911,0.354,104.346,2.295
882.091,2181.188,8.717,8.5,120.703,99.098,112.995,3.065,16.833,0.095,7.852,1.802,0.364,0.0,11.093,0.362,23.562,115.473,4.488,2.074,13.428,0.34,94.423,2.304
882.244,2149.294,8.727,8.5,115.652,95.07,119.01,3.131,14.027,0.092,6.694,1.779,0.358,0.0,9.33,0.357,19.578,124.373,3.915,1.846,11.218,0.329,98.386,2.292
882.396,2109.6,8.676,8.5,118.383,99.788,114.66,3.094,14.427,0.092,6.843,1.439,0.352,0.0,9.551,0.352,20.192,124.61,3.97,1.863,11.581,0.356,92.171,2.278
882.548,2136.313,8.65,8.5,118.38,98.256,122.532,2.998,14.705,0.092,6.975,1.356,0.369,0.019,9.732,0.37,20.591,130.658,4.062,1.921,11.762,0.362,108.431,2.276
882.701,2113.0,8.641,8.5,120.81,100.974,118.953,2.903,14.964,0.093,7.028,1.357,0.38,0.022,9.884,0.379,21.06,132.004,4.146,1.98,11.995,0.359,93.826,2.28
882.853,2092.467,8.65,8.5,119.62,98.436,121.974,2.873,15.263,0.093,7.124,1.368,0.382,0.024,10.074,0.381,21.439,121.818,4.138,1.938,12.236,0.354,100.743,2.284
883.006,2247.688,8.65,8.5,119.619,100.519,117.884,2.873,15.127,0.094,7.115,1.373,0.368,0.025,10.018,0.368,21.205,121.728,4.099,1.898,12.181,0.354,101.263,2.287
883.158,2270.824,8.65,8.5,118.804,101.584,118.998,2.901,14.788,0.094,6.943,1.337,0.365,0.024,9.816,0.367,20.735,122.211,4.04,1.887,11.862,0.334,99.215,2.288
883.31,2181.813,8.65,8.5,118.324,95.308,120.301,2.916,14.44,0.093,6.802,1.319,0.343,0.025,9.654,0.345,20.26,130.976,3.983,1.857,11.63,0.326,103.544,2.289
883.463,2182.647,8.625,8.5,117.33,94.641,117.015,2.931,14.372,0.093,6.867,1.299,0.335,0.027,9.641,0.335,20.133,124.346,4.017,1.873,11.621,0.328,82.249,2.29
883.615,2179.438,8.587,8.5,118.323,95.037,116.082,2.917,14.122,0.092,6.804,1.311,0.339,0.027,9.486,0.339,19.747,123.041,3.973,1.852,11.429,0.357,98.742,2.287
883.768,2155.5,8.593,8.5,118.834,101.953,122.79,2.903,13.739,0.093,6.706,1.305,0.37,0.023,9.267,0.37,19.166,121.784,3.933,1.842,11.127,0.364,104.686,2.281
883.92,2121.375,8.612,8.5,119.526,100.606,117.694,2.867,13.54,0.093,6.597,1.278,0.377,0.016,9.135,0.377,18.908,122.105,3.884,1.824,10.977,0.356,102.896,2.276
884.072,2159.812,8.631,8.5,119.871,99.675,117.726,2.867,13.443,0.092,6.522,1.247,0.363,0.012,9.076,0.363,18.798,122.623,3.854,1.813,10.897,0.351,93.977,2.276
884.225,2161.375,8.657,8.5,119.636,98.721,123.868,2.84,13.916,0.091,6.647,1.239,0.363,0.014,9.362,0.365,19.51,124.106,3.889,1.808,11.287,0.353,102.177,2.282
884.377,2130.0,8.669,8.5,119.476,101.541,116.862,2.849,14.426,0.091,6.823,1.295,0.373,0.018,9.669,0.375,20.25,124.908,3.972,1.835,11.69,0.361,99.963,2.281
884.53,2134.375,8.669,8.5,117.242,100.812,117.607,2.848,14.284,0.092,6.776,1.335,0.379,0.022,9.585,0.382,20.099,124.412,3.976,1.852,11.621,0.352,102.43,2.277
884.682,2165.688,8.618,8.5,122.677,102.324,116.983,2.876,14.143,0.092,6.734,1.365,0.368,0.022,9.494,0.368,19.886,124.228,3.943,1.832,11.529,0.359,98.603,2.272
884.834,2127.188,8.631,8.5,120.638,100.208,133.768,2.889,14.298,0.092,6.81,1.377,0.375,0.027,9.613,0.375,20.123,124.012,3.981,1.845,11.684,0.36,104.981,2.27
884.987,2099.933,8.631,8.5,122.728,101.893,111.1,2.875,14.321,0.093,6.859,1.378,0.375,0.026,9.636,0.375,20.095,124.145,3.996,1.848,11.67,0.376,95.757,2.275
885.139,2129.438,8.65,8.5,118.736,98.873,121.974,2.883,14.189,0.092,6.82,1.336,0.385,0.018,9.557,0.387,19.886,124.454,3.985,1.85,11.544,0.346,105.921,2.276
885.292,2163.313,8.65,8.5,120.719,101.178,121.602,2.859,14.169,0.092,6.807,1.292,0.35,0.009,9.548,0.352,19.851,124.422,3.971,1.837,11.531,0.334,95.875,2.28
885.444,2140.625,8.65,8.5,120.859,102.746,117.14,2.882,14.199,0.092,6.869,1.275,0.338,0.009,9.575,0.34,19.864,124.563,3.999,1.847,11.57,0.347,102.749,2.272
885.596,2115.625,8.644,8.5,117.604,107.518,123.801,2.875,14.24,0.092,6.861,1.312,0.354,0.017,9.597,0.354,19.903,124.686,3.99,1.843,11.545,0.372,109.699,2.271
885.749,2114.375,8.638,8.5,124.309,110.427,111.873,2.892,14.111,0.091,6.858,1.338,0.385,0.023,9.522,0.385,19.708,124.489,4.031,1.892,11.407,0.39,110.105,2.27
885.901,2148.25,8.638,8.5,123.814,104.423,137.396,2.881,13.95,0.092,6.813,1.358,0.404,0.023,9.42,0.404,19.487,124.639,4.041,1.921,11.262,0.371,111.507,2.275
886.054,2161.25,8.65,8.5,126.112,100.59,122.346,2.877,14.223,0.092,6.914,1.34,0.388,0.017,9.595,0.388,19.872,124.711,4.082,1.925,11.493,0.355,91.704,2.277
886.206,2167.529,8.689,8.5,118.367,97.538,118.819,2.856,14.713,0.092,7.071,1.347,0.37,0.014,9.888,0.37,20.553,124.641,4.143,1.938,11.84,0.341,98.675,2.28
886.358,2197.313,8.701,8.5,120.185,104.003,114.411,2.827,15.18,0.091,7.225,1.421,0.354,0.016,10.154,0.354,21.194,124.434,4.186,1.939,12.176,0.332,102.163,2.287
886.511,2129.0,8.714,8.5,116.521,102.29,127.709,2.8,15.268,0.091,7.267,1.479,0.347,0.02,10.22,0.347,21.35,124.368,4.234,1.973,12.255,0.352,111.196,2.296
886.663,2087.0,8.708,8.5,118.487,97.754,107.733,2.806,15.137,0.091,7.229,1.472,0.363,0.024,10.129,0.364,21.159,123.994,4.226,1.981,12.142,0.359,93.433,2.297
886.816,2185.75,8.689,8.5,113.037,98.075,119.098,2.845,15.06,0.091,7.245,1.41,0.364,0.024,10.085,0.365,20.995,123.772,4.212,1.968,12.069,0.35,89.377,2.292
