DEPTH,BS,CALI,GR,RESS,RESM,RESD,DENS,NEUT,PEF,DTC
454.609,12.25,,47.518,,,,,,,
454.762,12.25,,46.719,,,,,,,
454.914,12.25,,44.871,,,,,,,
455.066,12.25,,46.516,,,,,,,
455.219,12.25,,49.523,,,,,,,
455.371,12.25,,52.059,,,,,,,
455.524,12.25,,50.553,,,,,,,
455.676,12.25,,46.266,,,,,,,
455.828,12.25,,42.615,,,,,,,
455.981,12.25,,42.887,,,,,,,
456.133,12.25,,45.612,,,,,,,
456.286,12.25,,48.899,,,,,,,
456.438,12.25,,47.667,,,,,,,
456.59,12.25,,43.387,,,,,,,
456.743,12.25,,39.587,,,,,,,
456.895,12.25,,40.312,,,,,,,
457.048,12.25,,44.347,,,,,,,
457.2,12.25,,46.721,,,,,,,
457.352,12.25,,48.409,,,,,,,
457.505,12.25,,47.074,,,,,,,
457.657,12.25,,44.148,,,,,,,
457.81,12.25,,42.138,,,,,,,
457.962,12.25,,43.818,,,,,,,
458.114,12.25,,47.465,,,,,,,
458.267,12.25,,46.114,,,,,,,
458.419,12.25,,43.709,,,,,,,
458.572,12.25,,45.586,,,,,,,
458.724,12.25,,48.549,,,,,,,
458.876,12.25,,48.08,,,,,,,
459.029,12.25,,44.034,,,,,,,
459.181,12.25,,42.082,,,,,,,
459.334,12.25,,43.985,,,,,,,
459.486,12.25,,46.887,,,,,,,
459.638,12.25,,48.448,,,,,,,
459.791,12.25,,46.86,,,,,,,
459.943,12.25,,42.756,,,,,,,
460.096,12.25,,39.511,,,,,,,
460.248,12.25,,39.172,,,,,,,
460.4,12.25,,43.283,,,,,,,
460.553,12.25,,48.925,,,,,,,
460.705,12.25,,53.817,,,,,,,
460.858,12.25,,58.592,,,,,,,
461.01,12.25,,62.86,,,,,,,
461.162,12.25,,64.885,,,,,,,
461.315,12.25,,61.966,,,,,,,
461.467,12.25,,58.02,,,,,,,
461.62,12.25,,56.758,,,,,,,
461.772,12.25,,59.118,,,,,,,
461.924,12.25,,60.8,,,,,,,
462.077,12.25,,56.45,,,,,,,
462.229,12.25,,45.245,,,,,,,
462.382,12.25,,34.174,,,,,,,
462.534,12.25,,30.437,,,,,,,
462.686,12.25,,34.822,,,,,,,
462.839,12.25,,40.917,,,,,,,
462.991,12.25,,45.953,,,,,,,
463.144,12.25,,48.245,,,,,,,
463.296,12.25,,47.548,,,,,,,
463.448,12.25,,45.877,,,,,,,
463.601,12.25,,46.815,,,,,,,
463.753,12.25,,50.19,,,,,,,
463.906,12.25,,53.045,,,,,,,
464.058,12.25,,53.562,,,,,,,
464.21,12.25,,53.187,,,,,,,
464.363,12.25,,53.243,,,,,,,
464.515,12.25,,51.155,,,,,,,
464.668,12.25,,47.621,,,,,,,
464.82,12.25,,42.938,,,,,,,
464.972,12.25,,40.927,,,,,,,
465.125,12.25,,41.233,,,,,,,
465.277,12.25,,44.272,,,,,,,
465.43,12.25,,48.499,,,,,,,
465.582,12.25,,51.892,,,,,,,
465.734,12.25,,53.39,,,,,,,
465.887,12.25,,53.719,,,,,,,
466.039,12.25,,56.514,,,,,,,
466.192,12.25,,60.739,,,,,,,
466.344,12.25,,63.065,,,,,,,
466.496,12.25,,59.952,,,,,,,
466.649,12.25,,54.724,,,,,,,
466.801,12.25,,53.111,,,,,,,
466.954,12.25,,55.216,,,,,,,
467.106,12.25,,58.15,,,,,,,
467.258,12.25,,56.66,,,,,,,
467.411,12.25,,53.751,,,,,,,
467.563,12.25,,53.029,,,,,,,
467.716,12.25,,55.545,,,,,,,
467.868,12.25,,56.73,,,,,,,
468.02,12.25,,55.565,,,,,,,
468.173,12.25,,54.514,,,,,,,
468.325,12.25,,53.694,,,,,,,
468.478,12.25,,52.413,,,,,,,
468.63,12.25,,50.472,,,,,,,
468.782,12.25,,51.203,,,,,,,
468.935,12.25,,53.093,,,,,,,
469.087,12.25,,56.097,,,,,,,
469.24,12.25,,58.341,,,,,,,
469.392,12.25,,57.965,,,,,,,
469.544,12.25,,56.523,,,,,,,
469.697,12.25,,56.495,,,,,,,
469.849,12.25,,57.056,,,,,,,
470.002,12.25,,52.427,,,,,,,
470.154,12.25,,45.297,,,,,,,
470.306,12.25,,42.3,,,,,,,
470.459,12.25,,43.775,,,,,,,
470.611,12.25,,48.386,,,,,,,
470.764,12.25,,52.305,,,,,,,
470.916,12.25,,55.664,,,,,,,
471.068,12.25,,57.701,,,,,,,
471.221,12.25,,53.427,,,,,,,
471.373,12.25,,45.371,,,,,,,
471.526,12.25,,39.317,,,,,,,
471.678,12.25,,39.967,,,,,,,
471.83,12.25,,46.411,,,,,,,
471.983,12.25,,50.041,,,,,,,
472.135,12.25,,52.562,,,,,,,
472.288,12.25,,53.572,,,,,,,
472.44,12.25,,54.403,,,,,,,
472.592,12.25,,54.448,,,,,,,
472.745,12.25,,55.34,,,,,,,
472.897,12.25,,56.182,,,,,,,
473.05,12.25,,54.757,,,,,,,
473.202,12.25,,52.957,,,,,,,
473.354,12.25,,53.06,,,,,,,
473.507,12.25,,55.17,,,,,,,
473.659,12.25,,55.941,,,,,,,
473.812,12.25,,53.825,,,,,,,
473.964,12.25,,49.936,,,,,,,
474.116,12.25,,47.57,,,,,,,
474.269,12.25,,49.111,,,,,,,
474.421,12.25,,51.726,,,,,,,
474.574,12.25,,53.256,,,,,,,
474.726,12.25,,52.344,,,,,,,
474.878,12.25,,49.864,,,,,,,
475.031,12.25,,47.703,,,,,,,
475.183,12.25,,48.491,,,,,,,
475.336,12.25,,52.797,,,,,,,
475.488,12.25,,55.801,,,,,,,
475.64,12.25,,55.703,,,,,,,
475.793,12.25,,54.073,,,,,,,
475.945,12.25,,56.323,,,,,,,
476.098,12.25,,63.311,,,,,,,
476.25,12.25,,71.771,,,,,,,
476.402,12.25,,73.19,,,,,,,
476.555,12.25,,66.535,,,,,,,
476.707,12.25,,61.45,,,,,,,
476.86,12.25,,61.341,,,,,,,
477.012,12.25,,63.317,,,,,,,
477.164,12.25,,59.123,,,,,,,
477.317,12.25,,53.511,,,,,,,
477.469,12.25,,54.201,,,,,,,
477.622,12.25,,58.152,,,,,,,
477.774,12.25,,61.014,,,,,,,
477.926,12.25,,60.729,,,,,,,
478.079,12.25,,60.163,,,,,,,
478.231,12.25,,62.382,,,,,,,
478.384,12.25,,63.729,,,,,,,
478.536,12.25,,59.531,,,,,,,
478.688,12.25,,52.771,,,,,,,
478.841,12.25,,47.897,,,,,,,
478.993,12.25,,50.348,,,,,,,
479.146,12.25,,54.846,,,,,,,
479.298,12.25,,55.975,,,,,,,
479.45,12.25,,53.336,,,,,,,
479.603,12.25,,49.741,,,,,,,
479.755,12.25,,48.855,,,,,,,
479.908,12.25,,51.42,,,,,,,
480.06,12.25,,54.668,,,,,,,
480.212,12.25,,56.489,,,,,,,
480.365,12.25,,55.39,,,,,,,
480.517,12.25,,51.674,,,,,,,
480.67,12.25,,49.139,,,,,,,
480.822,12.25,,48.059,,,,,,,
480.974,12.25,,50.055,,,,,,,
481.127,12.25,,53.495,,,,,,,
481.279,12.25,,56.296,,,,,,,
481.432,12.25,,57.708,,,,,,,
481.584,12.25,,56.415,,,,,,,
481.736,12.25,,54.122,,,,,,,
481.889,12.25,,50.889,,,,,,,
482.041,12.25,,49.212,,,,,,,
482.194,12.25,,49.985,,,,,,,
482.346,12.25,,51.973,,,,,,,
482.498,12.25,,50.586,,,,,,,
482.651,12.25,,49.002,,,,,,,
482.803,12.25,,51.357,,,,,,,
482.956,12.25,,57.046,,,,,,,
483.108,12.25,,59.611,,,,,,,
483.26,12.25,,56.454,,,,,,,
483.413,12.25,,53.281,,,,,,,
483.565,12.25,,53.177,,,,,,,
483.718,12.25,,53.427,,,,,,,
483.87,12.25,,52.229,,,,,,,
484.022,12.25,,49.444,,,,,,,
484.175,12.25,,48.929,,,,,,,
484.327,12.25,,53.48,,,,,,,
484.48,12.25,,58.832,,,,,,,
484.632,12.25,,59.952,,,,,,,
484.784,12.25,,54.051,,,,,,,
484.937,12.25,,48.55,,,,,,,
485.089,12.25,,48.808,,,,,,,
485.242,12.25,,53.54,,,,,,,
485.394,12.25,,58.84,,,,,,,
485.546,12.25,,60.334,,,,,,,
485.699,12.25,,60.396,,,,,,,
485.851,12.25,,57.002,,,,,,,
486.004,12.25,,53.578,,,,,,,
486.156,12.25,,53.636,,,,,,,
486.308,12.25,,56.812,,,,,,,
486.461,12.25,,60.662,,,,,,,
486.613,12.25,,64.802,,,,,,,
486.766,12.25,,68.904,,,,,,,
486.918,12.25,,68.096,,,,,,,
487.07,12.25,,62.149,,,,,,,
487.223,12.25,,56.686,,,,,,,
487.375,12.25,,57.223,,,,,,,
487.528,12.25,,56.734,,,,,,,
487.68,12.25,,56.202,,,,,,,
487.832,12.25,,56.934,,,,,,,
487.985,12.25,,57.228,,,,,,,
488.137,12.25,,56.838,,,,,,,
488.29,12.25,,58.028,,,,,,,
488.442,12.25,,61.084,,,,,,,
488.594,12.25,,62.733,,,,,,,
488.747,12.25,,60.646,,,,,,,
488.899,12.25,,57.603,,,,,,,
489.052,12.25,,53.084,,,,,,,
489.204,12.25,,48.556,,,,,,,
489.356,12.25,,47.342,,,,,,,
489.509,12.25,,51.065,,,,,,,
489.661,12.25,,56.756,,,,,,,
489.814,12.25,,59.47,,,,,,,
489.966,12.25,,56.838,,,,,,,
490.118,12.25,,54.101,,,,,,,
490.271,12.25,,53.399,,,,,,,
490.423,12.25,,55.34,,,,,,,
490.576,12.25,,60.735,,,,,,,
490.728,12.25,,65.713,,,,,,,
490.88,12.25,,68.498,,,,,,,
491.033,12.25,,66.054,,,,,,,
491.185,12.25,,62.098,,,,,,,
491.338,12.25,,59.028,,,,,,,
491.49,12.25,,56.946,,,,,,,
491.642,12.25,,56.077,,,,,,,
491.795,12.25,,54.939,,,,,,,
491.947,12.25,,55.144,,,,,,,
492.1,12.25,,56.56,,,,,,,
492.252,12.25,,58.755,,,,,,,
492.404,12.25,,58.623,,,,,,,
492.557,12.25,,58.447,,,,,,,
492.709,12.25,,59.671,,,,,,,
492.862,12.25,,60.547,,,,,,,
493.014,12.25,,58.345,,,,,,,
493.166,12.25,,53.575,,,,,,,
493.319,12.25,,49.889,,,,,,,
493.471,12.25,,51.469,,,,,,,
493.624,12.25,,56.987,,,,,,,
493.776,12.25,,60.908,,,,,,,
493.928,12.25,,59.932,,,,,,,
494.081,12.25,,56.493,,,,,,,
494.233,12.25,,56.038,,,,,,,
494.386,12.25,,58.863,,,,,,,
494.538,12.25,,61.713,,,,,,,
494.69,12.25,,64.381,,,,,,,
494.843,12.25,,65.48,,,,,,,
494.995,12.25,,62.323,,,,,,,
495.148,12.25,,57.803,,,,,,,
495.3,12.25,,54.91,,,,,,,
495.452,12.25,,55.216,,,,,,,
495.605,12.25,,56.43,,,,,,,
495.757,12.25,,56.608,,,,,,,
495.91,12.25,,57.062,,,,,,,
496.062,12.25,,56.09,,,,,,,
496.214,12.25,,54.361,,,,,,,
496.367,12.25,,54.228,,,,,,,
496.519,12.25,,53.018,,,,,,,
496.672,12.25,,52.847,,,,,,,
496.824,12.25,,55.623,,,,,,,
496.976,12.25,,58.912,,,,,,,
497.129,12.25,,59.95,,,,,,,
497.281,12.25,,57.504,,,,,,,
497.434,12.25,,56.06,,,,,,,
497.586,12.25,,53.765,,,,,,,
497.738,12.25,,50.175,,,,,,,
497.891,12.25,,45.232,,,,,,,
498.043,12.25,,44.1,,,,,,,
498.196,12.25,,47.354,,,,,,,
498.348,12.25,,53.575,,,,,,,
498.5,12.25,,58.889,,,,,,,
498.653,12.25,,60.626,,,,,,,
498.805,12.25,,56.418,,,,,,,
498.958,12.25,,49.999,,,,,,,
499.11,12.25,,48.254,,,,,,,
499.262,12.25,,52.019,,,,,,,
499.415,12.25,,57.022,,,,,,,
499.567,12.25,,55.852,,,,,,,
499.72,12.25,,50.794,,,,,,,
499.872,12.25,,44.992,,,,,,,
500.024,12.25,,40.288,,,,,,,
500.177,12.25,,36.927,,,,,,,
500.329,12.25,,34.271,,,,,,,
500.482,12.25,,33.943,,,,,,,
500.634,12.25,,35.755,,,,,,,
500.786,12.25,,37.433,,,,,,,
500.939,12.25,,38.717,,,,,,,
501.091,12.25,,43.592,,,,,,,
501.244,12.25,,51.857,,,,,,,
501.396,12.25,,58.534,,,,,,,
501.548,12.25,,58.9,,,,,,,
501.701,12.25,,57.01,,,,,,,
501.853,12.25,,58.415,,,,,,,
502.006,12.25,,63.353,,,,,,,
502.158,12.25,,64.088,,,,,,,
502.31,12.25,,57.665,,,,,,,
502.463,12.25,,51.417,,,,,,,
502.615,12.25,,48.788,,,,,,,
502.768,12.25,,49.259,,,,,,,
502.92,12.25,,47.923,,,,,,,
503.072,12.25,,46.748,,,,,,,
503.225,12.25,,48.228,,,,,,,
503.377,12.25,,50.056,,,,,,,
503.53,12.25,,52.143,,,,,,,
503.682,12.25,,55.162,,,,,,,
503.834,12.25,,57.611,,,,,,,
503.987,12.25,,59.827,,,,,,,
504.139,12.25,,60.976,,,,,,,
504.292,12.25,,60.84,,,,,,,
504.444,12.25,,57.241,,,,,,,
504.596,12.25,,49.58,,,,,,,
504.749,12.25,,44.486,,,,,,,
504.901,12.25,,43.257,,,,,,,
505.054,12.25,,44.84,,,,,,,
505.206,12.25,,45.264,,,,,,,
505.358,12.25,,44.974,,,,,,,
505.511,12.25,,44.092,,,,,,,
505.663,12.25,,44.841,,,,,,,
505.816,12.25,,45.833,,,,,,,
505.968,12.25,,46.702,,,,,,,
506.12,12.25,,46.161,,,,,,,
506.273,12.25,,44.346,,,,,,,
506.425,12.25,,41.787,,,,,,,
506.578,12.25,,40.416,,,,,,,
506.73,12.25,,41.733,,,,,,,
506.882,12.25,,43.786,,,,,,,
507.035,12.25,,42.528,,,,,,,
507.187,12.25,,40.527,,,,,,,
507.34,12.25,,40.266,,,,,,,
507.492,12.25,,42.937,,,,,,,
507.644,12.25,,46.409,,,,,,,
507.797,12.25,,49.589,,,,,,,
507.949,12.25,,52.367,,,,,,,
508.102,12.25,,54.917,,,,,,,
508.254,12.25,,56.548,,,,,,,
508.406,12.25,,54.139,,,,,,,
508.559,12.25,,49.667,,,,,,,
508.711,12.25,,47.85,,,,,,,
508.864,12.25,,49.776,,,,,,,
509.016,12.25,,51.745,,,,,,,
509.168,12.25,,53.313,,,,,,,
509.321,12.25,,55.329,,,,,,,
509.473,12.25,,55.596,,,,,,,
509.626,12.25,,50.977,,,,,,,
509.778,12.25,,44.002,,,,,,,
509.93,12.25,,39.97,,,,,,,
510.083,12.25,,42.584,,,,,,,
510.235,12.25,,48.059,,,,,,,
510.388,12.25,,53.926,,,,,,,
510.54,12.25,,54.483,,,,,,,
510.692,12.25,,49.578,,,,,,,
510.845,12.25,,44.023,,,,,,,
510.997,12.25,,44.162,,,,,,,
511.15,12.25,,52.983,,,,,,,
511.302,12.25,,60.566,,,,,,,
511.454,12.25,,59.392,,,,,,,
511.607,12.25,,51.505,,,,,,,
511.759,12.25,,45.427,,,,,,,
511.912,12.25,,45.592,,,,,,,
512.064,12.25,,47.378,,,,,,,
512.216,12.25,,47.996,,,,,,,
512.369,12.25,,49.507,,,,,,,
512.521,12.25,,51.985,,,,,,,
512.674,12.25,,55.11,,,,,,,
512.826,12.25,,56.207,,,,,,,
512.978,12.25,,57.137,,,,,,,
513.131,12.25,,58.794,,,,,,,
513.283,12.25,,62.79,,,,,,,
513.436,12.25,,65.883,,,,,,,
513.588,12.25,,64.525,,,,,,,
513.74,12.25,,58.843,,,,,,,
513.893,12.25,,53.222,,,,,,,
514.045,12.25,,49.584,,,,,,,
514.198,12.25,,46.752,,,,,,,
514.35,12.25,,46.733,,,,,,,
514.502,12.25,,48.95,,,,,,,
514.655,12.25,,50.958,,,,,,,
514.807,12.25,,51.604,,,,,,,
514.96,12.25,,54.747,,,,,,,
515.112,12.25,,57.208,,,,,,,
515.264,12.25,,57.539,,,,,,,
515.417,12.25,,56.138,,,,,,,
515.569,12.25,,55.961,,,,,,,
515.722,12.25,,55.525,,,,,,,
515.874,12.25,,50.537,,,,,,,
516.026,12.25,,43.483,,,,,,,
516.179,12.25,,43.405,,,,,,,
516.331,12.25,,52.364,,,,,,,
516.484,12.25,,63.118,,,,,,,
516.636,12.25,,63.622,,,,,,,
516.788,12.25,,53.224,,,,,,,
516.941,12.25,,44.434,,,,,,,
517.093,12.25,,43.701,,,,,,,
517.246,12.25,,47.377,,,,,,,
517.398,12.25,,47.769,,,,,,,
517.55,12.25,,47.191,,,,,,,
517.703,12.25,,47.034,,,,,,,
517.855,12.25,,47.524,,,,,,,
518.008,12.25,,46.492,,,,,,,
518.16,12.25,,46.244,,,,,,,
518.312,12.25,,45.907,,,,,,,
518.465,12.25,,45.672,,,,,,,
518.617,12.25,,44.997,,,,,,,
518.77,12.25,,46.805,,,,,,,
518.922,12.25,,48.736,,,,,,,
519.074,12.25,,50.063,,,,,,,
519.227,12.25,,50.323,,,,,,,
519.379,12.25,,49.615,,,,,,,
519.532,12.25,,47.056,,,,,,,
519.684,12.25,,44.155,,,,,,,
519.836,12.25,,43.615,,,,,,,
519.989,12.25,,44.559,,,,,,,
520.141,12.25,,44.072,,,,,,,
520.294,12.25,,44.178,,,,,,,
520.446,12.25,,46.732,,,,,,,
520.598,12.25,,51.596,,,,,,,
520.751,12.25,,52.471,,,,,,,
520.903,12.25,,48.055,,,,,,,
521.056,12.25,,42.744,,,,,,,
521.208,12.25,,42.581,,,,,,,
521.36,12.25,,45.939,,,,,,,
521.513,12.25,,46.661,,,,,,,
521.665,12.25,,43.278,,,,,,,
521.818,12.25,,41.062,,,,,,,
521.97,12.25,,42.722,,,,,,,
522.122,12.25,,43.272,,,,,,,
522.275,12.25,,43.649,,,,,,,
522.427,12.25,,45.303,,,,,,,
522.58,12.25,,50.01,,,,,,,
522.732,12.25,,52.063,,,,,,,
522.884,12.25,,49.987,,,,,,,
523.037,12.25,,48.073,,,,,,,
523.189,12.25,,48.557,,,,,,,
523.342,12.25,,52.007,,,,,,,
523.494,12.25,,54.13,,,,,,,
523.646,12.25,,55.779,,,,,,,
523.799,12.25,,53.806,,,,,,,
523.951,12.25,,49.77,,,,,,,
524.104,12.25,,48.167,,,,,,,
524.256,12.25,,49.239,,,,,,,
524.408,12.25,,49.329,,,,,,,
524.561,12.25,,49.743,,,,,,,
524.713,12.25,,50.223,,,,,,,
524.866,12.25,,49.646,,,,,,,
525.018,12.25,,46.057,,,,,,,
525.17,12.25,,42.392,,,,,,,
525.323,12.25,,44.894,,,,,,,
525.475,12.25,,49.672,,,,,,,
525.628,12.25,,54.496,,,,,,,
525.78,12.25,,55.402,,,,,,,
525.932,12.25,,53.83,,,,,,,
526.085,12.25,,52.964,,,,,,,
526.237,12.25,,56.67,,,,,,,
526.39,12.25,,61.691,,,,,,,
526.542,12.25,,62.885,,,,,,,
526.694,12.25,,64.239,,,,,,,
526.847,12.25,,66.274,,,,,,,
526.999,12.25,,67.224,,,,,,,
527.152,12.25,,63.777,,,,,,,
527.304,12.25,,58.54,,,,,,,
527.456,12.25,,54.695,,,,,,,
527.609,12.25,,54.109,,,,,,,
527.761,12.25,,57.873,,,,,,,
527.914,12.25,,62.184,,,,,,,
528.066,12.25,,62.16,,,,,,,
528.218,12.25,,58.554,,,,,,,
528.371,12.25,,56.261,,,,,,,
528.523,12.25,,55.34,,,,,,,
528.676,12.25,,50.409,,,,,,,
528.828,12.25,,46.093,,,,,,,
528.98,12.25,,45.827,,,,,,,
529.133,12.25,,51.497,,,,,,,
529.285,12.25,,56.184,,,,,,,
529.438,12.25,,55.673,,,,,,,
529.59,12.25,,52.89,,,,,,,
529.742,12.25,,52.607,,,,,,,
529.895,12.25,,54.854,,,,,,,
530.047,12.25,,57.227,,,,,,,
530.2,12.25,,59.588,,,,,,,
530.352,12.25,,62.687,,,,,,,
530.504,12.25,,63.674,,,,,,,
530.657,12.25,,62.631,,,,,,,
530.809,12.25,,58.093,,,,,,,
530.962,12.25,,53.321,,,,,,,
531.114,12.25,,49.285,,,,,,,
531.266,12.25,,48.159,,,,,,,
531.419,12.25,,49.992,,,,,,,
531.571,12.25,,53.897,,,,,,,
531.724,12.25,,55.906,,,,,,,
531.876,12.25,,57.169,,,,,,,
532.028,12.25,,56.344,,,,,,,
532.181,12.25,,52.587,,,,,,,
532.333,12.25,,49.813,,,,,,,
532.486,12.25,,51.347,,,,,,,
532.638,12.25,,58.726,,,,,,,
532.79,12.25,,63.331,,,,,,,
532.943,12.25,,61.749,,,,,,,
533.095,12.25,,57.868,,,,,,,
533.248,12.25,,54.222,,,,,,,
533.4,12.25,,53.152,,,,,,,
533.552,12.25,,51.066,,,,,,,
533.705,12.25,,48.762,,,,,,,
533.857,12.25,,48.216,,,,,,,
534.01,12.25,,49.512,,,,,,,
534.162,12.25,,53.553,,,,,,,
534.314,12.25,,57.861,,,,,,,
534.467,12.25,,60.562,,,,,,,
534.619,12.25,,60.624,,,,,,,
534.772,12.25,,55.113,,,,,,,
534.924,12.25,,54.745,,,,,,,
535.076,12.25,,58.19,,,,,,,
535.229,12.25,,59.311,,,,,,,
535.381,12.25,,56.109,,,,,,,
535.534,12.25,,50.671,,,,,,,
535.686,12.25,,48.944,,,,,,,
535.838,12.25,,48.793,,,,,,,
535.991,12.25,,47.764,,,,,,,
536.143,12.25,,48.047,,,,,,,
536.296,12.25,,51.649,,,,,,,
536.448,12.25,,57.88,,,,,,,
536.6,12.25,,62.047,,,,,,,
536.753,12.25,,59.316,,,,,,,
536.905,12.25,,55.99,,,,,,,
537.058,12.25,,57.722,,,,,,,
537.21,12.25,,60.099,,,,,,,
537.362,12.25,,59.207,,,,,,,
537.515,12.25,,56.664,,,,,,,
537.667,12.25,,58.741,,,,,,,
537.82,12.25,,60.155,,,,,,,
537.972,12.25,,56.788,,,,,,,
538.124,12.25,,50.416,,,,,,,
538.277,12.25,,44.887,,,,,,,
538.429,12.25,,45.219,,,,,,,
538.582,12.25,,46.337,,,,,,,
538.734,12.25,,47.335,,,,,,,
538.886,12.25,,50.029,,,,,,,
539.039,12.25,,55.372,,,,,,,
539.191,12.25,,61.718,,,,,,,
539.344,12.25,,61.423,,,,,,,
539.496,12.25,,57.135,,,,,,,
539.648,12.25,,54.541,,,,,,,
539.801,12.25,,57.243,,,,,,,
539.953,12.25,,62.138,,,,,,,
540.106,12.25,,63.964,,,,,,,
540.258,12.25,,62.797,,,,,,,
540.41,12.25,,60.107,,,,,,,
540.563,12.25,,54.841,,,,,,,
540.715,12.25,,51.166,,,,,,,
540.868,12.25,,51.946,,,,,,,
541.02,12.25,,56.749,,,,,,,
541.172,12.25,,61.178,,,,,,,
541.325,12.25,,61.733,,,,,,,
541.477,12.25,,62.387,,,,,,,
541.63,12.25,,60.1,,,,,,,
541.782,12.25,,54.537,,,,,,,
541.934,12.25,,49.502,,,,,,,
542.087,12.25,,46.854,,,,,,,
542.239,12.25,,46.34,,,,,,,
542.392,12.25,,46.169,,,,,,,
542.544,12.25,,45.278,,,,,,,
542.696,12.25,,46.801,,,,,,,
542.849,12.25,,48.629,,,,,,,
543.001,12.25,,50.916,,,,,,,
543.154,12.25,,52.171,,,,,,,
543.306,12.25,,54.206,,,,,,,
543.458,12.25,,58.266,,,,,,,
543.611,12.25,,62.575,,,,,,,
543.763,12.25,,64.388,,,,,,,
543.916,12.25,,64.042,,,,,,,
544.068,12.25,,63.651,,,,,,,
544.22,12.25,,62.253,,,,,,,
544.373,12.25,,62.102,,,,,,,
544.525,12.25,,62.782,,,,,,,
544.678,12.25,,64.275,,,,,,,
544.83,12.25,,65.337,,,,,,,
544.982,12.25,,63.293,,,,,,,
545.135,12.25,,63.107,,,,,,,
545.287,12.25,,64.356,,,,,,,
545.44,12.25,,65.329,,,,,,,
545.592,12.25,,66.306,,,,,,,
545.744,12.25,,66.286,,,,,,,
545.897,12.25,,65.862,,,,,,,
546.049,12.25,,64.258,,,,,,,
546.202,12.25,,60.876,,,,,,,
546.354,12.25,,56.105,,,,,,,
546.506,12.25,,52.142,,,,,,,
546.659,12.25,,52.761,,,,,,,
546.811,12.25,,57.395,,,,,,,
546.964,12.25,,61.307,,,,,,,
547.116,12.25,,61.675,,,,,,,
547.268,12.25,,61.17,,,,,,,
547.421,12.25,,60.628,,,,,,,
547.573,12.25,,60.894,,,,,,,
547.726,12.25,,62.473,,,,,,,
547.878,12.25,,61.095,,,,,,,
548.03,12.25,,59.169,,,,,,,
548.183,12.25,,59.123,,,,,,,
548.335,12.25,,61.592,,,,,,,
548.488,12.25,,63.105,,,,,,,
548.64,12.25,,61.419,,,,,,,
548.792,12.25,,58.813,,,,,,,
548.945,12.25,,55.568,,,,,,,
549.097,12.25,,53.3,,,,,,,
549.25,12.25,,53.441,,,,,,,
549.402,12.25,,53.527,,,,,,,
549.554,12.25,,52.952,,,,,,,
549.707,12.25,,51.57,,,,,,,
549.859,12.25,,52.265,,,,,,,
550.012,12.25,,56.208,,,,,,,
550.164,12.25,,59.103,,,,,,,
550.316,12.25,,58.154,,,,,,,
550.469,12.25,,56.735,,,,,,,
550.621,12.25,,59.27,,,,,,,
550.774,12.25,,63.827,,,,,,,
550.926,12.25,,62.331,,,,,,,
551.078,12.25,,57.961,,,,,,,
551.231,12.25,,54.288,,,,,,,
551.383,12.25,,53.977,,,,,,,
551.536,12.25,,54.133,,,,,,,
551.688,12.25,,55.796,,,,,,,
551.84,12.25,,56.007,,,,,,,
551.993,12.25,,55.068,,,,,,,
552.145,12.25,,54.664,,,,,,,
552.298,12.25,,57.443,,,,,,,
552.45,12.25,,63.535,,,,,,,
552.602,12.25,,65.395,,,,,,,
552.755,12.25,,63.672,,,,,,,
552.907,12.25,,59.16,,,,,,,
553.06,12.25,,58.512,,,,,,,
553.212,12.25,,60.089,,,,,,,
553.364,12.25,,58.517,,,,,,,
553.517,12.25,,53.811,,,,,,,
553.669,12.25,,51.263,,,,,,,
553.822,12.25,,54.028,,,,,,,
553.974,12.25,,61.357,,,,,,,
554.126,12.25,,65.843,,,,,,,
554.279,12.25,,65.282,,,,,,,
554.431,12.25,,59.913,,,,,,,
554.584,12.25,,54.414,,,,,,,
554.736,12.25,,52.523,,,,,,,
554.888,12.25,,54.924,,,,,,,
555.041,12.25,,56.356,,,,,,,
555.193,12.25,,55.958,,,,,,,
555.346,12.25,,54.224,,,,,,,
555.498,12.25,,55.982,,,,,,,
555.65,12.25,,58.654,,,,,,,
555.803,12.25,,59.113,,,,,,,
555.955,12.25,,59.373,,,,,,,
556.108,12.25,,59.919,,,,,,,
556.26,12.25,,62.143,,,,,,,
556.412,12.25,,64.657,,,,,,,
556.565,12.25,,65.804,,,,,,,
556.717,12.25,,64.871,,,,,,,
556.87,12.25,,61.857,,,,,,,
557.022,12.25,,61.429,,,,,,,
557.174,12.25,,63.752,,,,,,,
557.327,12.25,,64.335,,,,,,,
557.479,12.25,,60.854,,,,,,,
557.632,12.25,,55.55,,,,,,,
557.784,12.25,,52.28,,,,,,,
557.936,12.25,,50.851,,,,,,,
558.089,12.25,,50.95,,,,,,,
558.241,12.25,,51.785,,,,,,,
558.394,12.25,,55.033,,,,,,,
558.546,12.25,,57.657,,,,,,,
558.698,12.25,,59.302,,,,,,,
558.851,12.25,,65.824,,,,,,,
559.003,12.25,,73.035,,,,,,,
559.156,12.25,,74.532,,,,,,,
559.308,12.25,,67.46,,,,,,,
559.46,12.25,,58.34,,,,,,,
559.613,12.25,,56.956,,,,,,,
559.765,12.25,,57.043,,,,,,,
559.918,12.25,,55.467,,,,,,,
560.07,12.25,,52.303,,,,,,,
560.222,12.25,,49.898,,,,,,,
560.375,12.25,,49.964,,,,,,,
560.527,12.25,,48.703,,,,,,,
560.68,12.25,,48.485,,,,,,,
