DEPT,UZ,RLA3,AZIM,CVEL:1,TNPH_LIM:1,RT,DPHI_LIM:1,NPOR:1,CVEL:2,DCAL,NPHI_SAN,NPOR:2,INCL,RHOZ,BS,TNPH_SAN:1,DT,DPHI_SAN:1,RLA2,NPOR_DOL:1,SMIN,DPHI_DOL:1,ITT,TNPH_DOL:1,GR:1,TENS:1,DPHI_DOL:2,RLA5,CALI,RLA4,TNPH:1,TNPH_DOL:2,NPHI_LIM,NPOR_SAN:1,RLA0,GR:2,RO,NPOR_DOL:2,CS:1,GR:3,NPOR_LIM:1,RSOZ,RHGX,MRES,PEFZ,VCL,SPHI,GR:4,NPHI_DOL,DPHI_SAN:2,DPHI_LIM:2,GDEV_EDTC,DSOZ,TNPH_LIM:2,TENS:2,SMNO,NPOR_SAN:2,CS:2,TNPH:2,NPHI,TNPH_SAN:2,DPHZ,HTEN,SVEL,RLA1,RXOZ,RXO,NPOR_LIM:2
1512.7224,7.7413,4.38845,317.37,-535.576,0.31673,4.99728,0.17465,0.30639,-536.2735,0.38977,0.34675,0.29358,33.6,2.40605,8.5,0.36377,99.12087,0.14464,4.25335,0.26735,2.37307,0.23711,0.05747,0.27694,117.3045,3583.00044,0.23998,4.55488,8.88977,4.45814,0.31669,0.27691,0.30225,0.35355,0.09172,120.2047,11.51032,0.25551,535.576,123.6091,0.29358,0.02049,2.89271,0.10061,3.19398,0.77081,0.2719,124.8408,0.24605,0.14785,0.17775,33.49583,0.08585,0.31669,3597.26681,2.20538,0.34081,536.2735,0.31673,0.30225,0.36381,0.17775,1174.63864,3075.034,3.95621,3.74002,2.74755,0.30639
1512.8748,7.76514,4.51097,317.37,-539.6455,0.30465,5.07807,0.19273,0.3101,-540.1713,0.37801,0.3577,0.29457,33.6,2.39997,8.5,0.3526,99.17659,0.16338,4.36116,0.27179,2.33806,0.25382,0.05742,0.26673,121.77,3590.00099,0.24326,4.67695,8.878,4.57308,0.30461,0.26669,0.31141,0.35805,0.09306,120.2262,11.85818,0.25739,539.6455,122.3456,0.29457,0.01984,2.87479,0.10221,3.21134,0.77097,0.27209,127.7762,0.25963,0.15154,0.18131,33.49071,0.09033,0.30461,3596.12479,2.20385,0.34259,540.1713,0.30465,0.31141,0.35263,0.18131,1144.18737,3073.306,4.09879,3.79634,2.83067,0.3101
1513.0272,7.7667,4.60611,317.37,-540.4568,0.31013,5.17163,0.17863,0.30882,-541.5269,0.38977,0.35581,0.30417,33.6,2.40111,8.5,0.35771,99.38324,0.14876,4.45042,0.27015,2.55786,0.24078,0.05737,0.27136,122.3512,3572.00054,0.24265,4.7802,8.88977,4.66699,0.31013,0.27136,0.30983,0.35641,0.09384,116.4553,11.6585,0.26583,540.4568,118.8273,0.30417,0.02968,2.88181,0.10263,3.21057,0.74196,0.27283,115.9773,0.25729,0.15085,0.18064,33.48635,0.05635,0.31013,3605.26776,2.35871,0.35178,541.5269,0.31013,0.30983,0.35771,0.18064,1132.20078,3066.915,4.19925,3.57446,2.89603,0.30882
1513.1796,7.73418,4.53921,317.37,-536.8628,0.30465,5.08396,0.18486,0.31957,-536.3041,0.31918,0.38761,0.32077,33.6,2.40521,8.5,0.35285,99.31734,0.15522,4.39435,0.2806,1.4178,0.24655,0.05732,0.26673,103.5985,3633.66563,0.24043,4.71302,8.81918,4.60878,0.30489,0.26692,0.33643,0.36746,0.09453,114.4957,11.97416,0.28171,536.8628,116.4463,0.32077,0.04132,2.87874,0.10283,3.19207,0.72689,0.27259,111.4946,0.29671,0.14836,0.17824,33.47954,0.03249,0.30489,3628.9334,1.47771,0.36864,536.3041,0.30465,0.33643,0.35263,0.17824,1152.55476,3068.951,4.15334,3.37354,2.86479,0.31957
1513.332,7.737,4.57707,317.37,-537.4316,0.32746,5.15927,0.17075,0.32761,-536.5721,0.22507,0.3813,0.31572,33.6,2.4177,8.5,0.37351,100.11571,0.14059,4.43742,0.28613,1.2939,0.2335,0.05727,0.28599,116.1589,3624.66653,0.23368,4.74843,8.72507,4.64734,0.32729,0.28585,0.33115,0.37381,0.09392,113.2778,11.37661,0.27511,537.4316,112.4703,0.31572,0.03731,2.9124,0.1029,3.17793,0.71752,0.2754,120.8829,0.28889,0.14079,0.17094,33.47652,0.01429,0.32729,3637.33451,1.41738,0.36207,536.5721,0.32746,0.33115,0.37366,0.17094,1164.66252,3044.477,4.15924,3.37465,2.88062,0.32761
1513.4844,7.79821,4.62727,317.37,-539.7242,0.32642,5.28261,0.15727,0.30977,-542.3172,0.27212,0.37737,0.29425,33.6,2.42013,8.5,0.37303,98.62743,0.12662,4.48723,0.26967,3.18794,0.22104,0.05722,0.28512,118.8122,3573.33365,0.23236,4.81123,8.77213,4.69934,0.32677,0.28541,0.32787,0.35623,0.09579,117.0797,11.46638,0.25532,539.7242,113.4235,0.29425,0.01247,2.91306,0.10274,3.20009,0.74677,0.27013,104.6251,0.28403,0.13932,0.16952,33.49424,0.03471,0.32677,3594.06329,2.85717,0.34079,542.3172,0.32642,0.32787,0.37271,0.16952,1175.59408,3090.418,4.16935,4.081,2.91065,0.30977
1513.6368,7.82281,4.63052,317.37,-540.5896,0.33485,5.32917,0.15232,0.3188,-540.2484,0.3035,0.35755,0.3141,33.6,2.41807,8.5,0.38022,97.89719,0.12149,4.4998,0.27731,3.74255,0.21647,0.05717,0.29221,116.1914,3571.66782,0.23347,4.82994,8.8035,4.72162,0.33463,0.29203,0.31129,0.36458,0.09559,116.1672,11.13603,0.27298,540.5896,109.0432,0.3141,0.0001,2.92015,0.10303,3.21272,0.73975,0.26748,114.8042,0.25945,0.14056,0.17072,33.50352,0.02957,0.33463,3561.00064,3.32541,0.35994,540.2484,0.33485,0.31129,0.38041,0.17072,1142.19939,3113.47,4.16721,4.18526,2.90923,0.3188
1513.7892,7.81819,4.27081,317.37,-539.5568,0.32535,4.86665,0.18691,0.34881,-538.8226,0.31918,0.35884,0.36367,33.6,2.41492,8.5,0.37193,98.98048,0.15734,4.14673,0.30611,2.53426,0.24844,0.05713,0.28421,113.6647,3547.66722,0.23518,4.44218,8.81918,4.34574,0.32557,0.2844,0.31236,0.39487,0.09194,111.962,11.3884,0.32003,539.5568,111.3501,0.36367,0.016,2.90825,0.10336,3.21471,0.7074,0.2714,107.7632,0.26104,0.14247,0.17256,33.48367,0.04726,0.32557,3554.26761,2.33397,0.40945,538.8226,0.32535,0.31236,0.37173,0.17256,1124.57976,3079.395,3.86158,3.59619,2.67749,0.34881
1513.9416,7.73013,4.09303,317.37,-542.7015,0.31771,4.60946,0.17979,0.31248,-543.2307,0.3035,0.35242,0.29412,33.6,2.41405,8.5,0.36491,98.20946,0.14997,3.97942,0.27291,0.94686,0.24186,0.05708,0.27777,106.1329,3624.99925,0.23565,4.24384,8.8035,4.14898,0.31792,0.27795,0.307,0.35952,0.09211,111.6581,11.64792,0.25591,542.7015,112.8319,0.29412,0.05168,2.89959,0.10325,3.17956,0.70506,0.26862,111.6544,0.25309,0.143,0.17307,33.47755,0.03529,0.31792,3618.9384,1.10173,0.34126,543.2307,0.31771,0.307,0.36471,0.17307,1155.21942,3103.571,3.71922,2.83756,2.58161,0.31248
1514.094,7.76227,4.32142,317.37,-545.1961,0.30357,4.96163,0.16876,0.30279,-548.2484,0.47604,0.34695,0.29983,33.6,2.4177,8.5,0.35168,99.38342,0.13853,4.19684,0.26509,0.82263,0.23166,0.05703,0.26581,116.3253,3624.50017,0.23368,4.48736,8.97604,4.38477,0.30363,0.26586,0.30242,0.35086,0.0922,114.204,12.30413,0.26234,545.1961,112.314,0.29983,0.05536,2.88687,0.1031,3.18831,0.72465,0.27283,120.1719,0.24631,0.14079,0.17094,33.47869,0.03139,0.30363,3585.19907,0.96325,0.3479,548.2484,0.30357,0.30242,0.35163,0.17094,1179.05142,3066.909,3.86598,2.8768,2.72239,0.30279
1514.2464,7.84074,4.43282,317.37,-541.0904,0.30535,5.10482,0.16528,0.31983,-540.9838,0.35055,0.34601,0.31923,33.6,2.41903,8.5,0.35302,98.78931,0.13493,4.30266,0.28079,2.16815,0.22845,0.05698,0.26732,120.3292,3572.66597,0.23296,4.58715,8.85056,4.48929,0.30507,0.26708,0.30163,0.36767,0.0933,116.0468,12.25816,0.28026,541.0904,111.6873,0.31923,0.03838,2.88984,0.10349,3.2189,0.73882,0.27071,103.9968,0.24513,0.13998,0.17016,33.48591,0.01592,0.30507,3562.86655,2.08376,0.3671,540.9838,0.30535,0.30163,0.35328,0.17016,1141.84374,3085.354,3.93777,3.53258,2.77414,0.31983
1514.3988,7.93565,4.51662,317.37,-540.9052,0.29723,5.18715,0.15068,0.28216,-541.9564,0.31918,0.33377,0.30083,33.6,2.43493,8.5,0.34544,96.26821,0.11979,4.39968,0.24649,2.6666,0.21495,0.05693,0.26043,113.4908,3612.66623,0.22436,4.67332,8.81918,4.57414,0.29693,0.26018,0.29139,0.33065,0.09567,116.5897,13.0079,0.2638,540.9052,107.8883,0.30083,0.02418,2.89266,0.10273,3.23812,0.743,0.26143,111.5486,0.22996,0.13035,0.16086,33.48225,0.01617,0.29693,3598.59993,2.52012,0.34934,541.9564,0.29723,0.29139,0.34572,0.16086,1156.41945,3166.154,4.02061,4.47794,2.84463,0.28216
1514.5512,7.92714,4.68009,317.37,-541.9883,0.29556,5.43629,0.15146,0.29184,-540.5547,0.3584,0.34898,0.31509,33.6,2.44778,8.5,0.34479,95.63646,0.1206,4.54728,0.25557,2.56087,0.21567,0.05688,0.25902,117.8468,3564.50091,0.21742,4.83548,8.8584,4.74392,0.29623,0.25959,0.30412,0.34045,0.09363,117.6487,13.41683,0.27713,541.9883,113.0381,0.31509,0.02684,2.90035,0.10127,3.21888,0.75114,0.25903,108.6195,0.24883,0.12256,0.15335,33.48466,0.03069,0.29623,3545.56301,2.4678,0.36358,540.5547,0.29556,0.30412,0.34416,0.15335,1159.50788,3187.069,4.11952,4.41926,2.91916,0.29184
1514.7036,7.73894,4.48985,317.37,-541.7747,0.31375,5.20615,0.16086,0.31011,-541.9005,0.40153,0.37405,0.32302,33.6,2.44295,8.5,0.36174,96.10378,0.13035,4.3462,0.27104,2.01496,0.22436,0.05683,0.27443,120.1481,3552.99969,0.22003,4.63562,8.90154,4.54485,0.31449,0.27505,0.32508,0.35744,0.08968,117.3946,12.4798,0.28299,541.7747,116.851,0.32302,0.04019,2.9162,0.10018,3.14822,0.74919,0.26081,119.1719,0.2799,0.12548,0.15617,33.47528,0.02322,0.31449,3551.07082,1.97883,0.3702,541.9005,0.31375,0.32508,0.36106,0.15617,1135.82268,3171.572,3.95076,4.13816,2.80207,0.31011
1514.856,7.54559,4.36009,317.37,-540.516,0.33522,5.0591,0.16741,0.34841,-539.092,0.42506,0.40106,0.37334,33.6,2.42678,8.5,0.38092,97.63192,0.13713,4.20611,0.30482,1.35553,0.23041,0.05678,0.29252,112.5951,3650.00025,0.22877,4.50791,8.92506,4.41563,0.3354,0.29268,0.34768,0.39373,0.08686,117.741,11.31392,0.32818,540.516,118.3628,0.37334,0.04673,2.92656,0.0989,3.08855,0.75185,0.26651,122.8843,0.31339,0.13528,0.16562,33.4567,0.01452,0.3354,3609.50092,1.48735,0.41816,539.092,0.33522,0.34768,0.38075,0.16562,1142.15487,3121.93,3.84141,3.49541,2.70894,0.34841
1515.0084,7.44432,4.15808,317.37,-538.1411,0.35524,4.71746,0.17587,0.35438,-537.7483,0.38977,0.39582,0.34138,33.6,2.40857,8.5,0.39812,99.50964,0.14591,4.02086,0.30852,1.28579,0.23824,0.05673,0.30932,118.6959,3561.00064,0.23861,4.29659,8.88977,4.2157,0.3544,0.30861,0.34329,0.39804,0.08757,119.9314,10.33103,0.2965,538.1411,116.5722,0.34138,0.04532,2.93351,0.09803,3.06846,0.7687,0.27328,112.585,0.30689,0.14632,0.17627,33.46849,0.0,0.3544,3544.8009,1.39986,0.38535,537.7483,0.35524,0.34329,0.39888,0.17627,1154.19002,3063.02,3.73827,3.43079,2.59068,0.35438
1515.1608,7.5329,4.33189,317.37,-540.9951,0.34419,4.94356,0.17765,0.35266,-545.752,0.26036,0.37321,0.35049,33.6,2.41059,8.5,0.38817,100.58912,0.14775,4.19262,0.30795,2.0147,0.23988,0.05669,0.30006,129.2273,3522.99893,0.23752,4.48131,8.76036,4.39692,0.34338,0.29938,0.32438,0.39721,0.08949,124.3671,10.68445,0.306,540.9951,116.6505,0.35049,0.04116,2.92423,0.09829,3.10257,0.80282,0.27705,113.6508,0.27886,0.1451,0.1751,33.48621,0.00537,0.34338,3541.7997,1.95073,0.39514,545.752,0.34419,0.32438,0.3889,0.1751,1142.75489,3030.149,3.88244,3.2526,2.69885,0.35266
1515.3132,7.65328,4.34744,317.37,-540.1967,0.31579,4.96646,0.16826,0.3206,-540.0811,0.3035,0.35323,0.32048,33.6,2.41662,8.5,0.36272,100.57504,0.13801,4.22416,0.28062,1.73261,0.2312,0.05663,0.27615,127.2906,3545.3337,0.23426,4.48752,8.8035,4.41613,0.31555,0.27595,0.30767,0.36771,0.09294,123.4344,11.7768,0.28053,540.1967,117.3784,0.32048,0.029,2.89941,0.09959,3.14484,0.79565,0.277,124.3514,0.25409,0.14144,0.17157,33.47594,0.0084,0.31555,3545.3337,1.70223,0.36761,540.0811,0.31579,0.30767,0.36294,0.17157,1127.60164,3030.573,3.88684,3.40824,2.7008,0.3206
1515.4656,7.73374,4.34637,317.37,-540.5275,0.29696,5.00042,0.15657,0.29571,-538.5585,0.27997,0.3627,0.28104,33.6,2.42521,8.5,0.345,99.87827,0.1259,4.23243,0.25904,2.24441,0.22039,0.05658,0.2602,114.6922,3573.00094,0.22961,4.49206,8.77997,4.41227,0.29646,0.25978,0.31559,0.34422,0.0935,116.5073,12.77952,0.24552,540.5275,118.4288,0.28104,0.0264,2.8851,0.10145,3.16746,0.74236,0.27457,112.7102,0.26583,0.13623,0.16654,33.47688,0.0084,0.29646,3568.3339,2.08693,0.32959,538.5585,0.29696,0.31559,0.34546,0.16654,1141.22169,3051.715,3.86565,3.45822,2.71293,0.29571
1515.618,7.73108,4.36149,317.37,-542.0488,0.30808,5.00363,0.16033,0.29772,-541.9891,0.29565,0.33538,0.31525,33.6,2.43083,8.5,0.35556,99.6664,0.12979,4.25066,0.26003,2.42134,0.22387,0.05653,0.26963,106.7059,3537.33275,0.22658,4.49903,8.79565,4.43575,0.3078,0.2694,0.29274,0.3455,0.09325,109.4174,12.41905,0.27632,542.0488,115.7116,0.31525,0.01827,2.90148,0.10259,3.15958,0.68783,0.27383,117.3042,0.23196,0.13283,0.16326,33.46205,0.00303,0.3078,3554.43846,2.25357,0.36295,541.9891,0.30808,0.29274,0.35581,0.16326,1159.15223,3058.202,3.88391,3.74354,2.71233,0.29772
1515.7704,7.72854,4.36942,317.37,-539.6801,0.29186,4.9797,0.16257,0.28642,-539.051,0.30742,0.33149,0.30385,33.6,2.42975,8.5,0.34044,99.10935,0.13212,4.25313,0.25084,2.33231,0.22594,0.05648,0.25588,105.8032,3558.3344,0.22716,4.50334,8.80742,4.43184,0.29158,0.25564,0.28929,0.33526,0.09313,107.2492,13.13633,0.26703,539.6801,117.7143,0.30385,0.01813,2.88276,0.10287,3.15985,0.67115,0.27185,115.9889,0.22826,0.13349,0.16389,33.46696,0.00635,0.29158,3557.79936,2.19138,0.35269,539.051,0.29186,0.28929,0.3407,0.16389,1143.37694,3075.391,3.90691,3.78114,2.71133,0.28642
1515.9228,7.71903,4.3021,317.37,-538.2934,0.29009,4.8227,0.16309,0.28739,-538.6208,0.36624,0.32683,0.29919,33.6,2.41957,8.5,0.33877,99.30564,0.13265,4.15927,0.25187,2.53192,0.22642,0.05644,0.25437,108.2357,3545.00098,0.23266,4.41698,8.86624,4.35405,0.2898,0.25413,0.28454,0.33633,0.09334,111.2533,12.97397,0.26284,538.2934,118.9804,0.29919,0.01683,2.87298,0.10283,3.16828,0.70195,0.27255,119.4688,0.22232,0.13965,0.16984,33.49073,0.02523,0.2898,3548.06738,2.34135,0.34815,538.6208,0.29009,0.28454,0.33904,0.16984,1142.17713,3069.312,3.88001,3.86099,2.66145,0.28739
1516.0752,7.72628,4.3144,317.37,-539.1932,0.28428,4.80274,0.17327,0.30315,-539.3,0.35448,0.35733,0.29276,33.6,2.41301,8.5,0.3333,100.04069,0.14321,4.17444,0.26696,2.64923,0.23584,0.05639,0.24942,119.2183,3509.00008,0.23621,4.42905,8.85448,4.37121,0.28399,0.24918,0.3111,0.35245,0.09277,115.4863,13.11355,0.25731,539.1932,117.047,0.29276,0.03078,2.86106,0.10225,3.17925,0.73451,0.27514,120.538,0.25917,0.14363,0.17368,33.4696,0.03293,0.28399,3540.81279,2.44371,0.34209,539.3,0.28428,0.3111,0.33357,0.17368,1131.2676,3046.76,3.91608,3.52459,2.68694,0.30315
1516.2276,7.74993,4.31975,317.37,-541.6795,0.30603,4.78917,0.19175,0.3028,-538.2188,0.31918,0.35943,0.30972,33.6,2.41238,8.5,0.35366,99.53683,0.16236,4.18893,0.2649,0.99267,0.25291,0.05634,0.26789,118.6976,3582.00004,0.23655,4.44098,8.81918,4.37687,0.30576,0.26766,0.31286,0.3507,0.09207,117.6721,12.07315,0.27134,541.6795,115.5621,0.30972,0.05152,2.88565,0.10186,3.18975,0.75132,0.27337,110.4223,0.26178,0.14401,0.17405,33.47312,0.03995,0.30576,3567.93374,1.18262,0.3576,538.2188,0.30603,0.31286,0.35391,0.17405,1132.77854,3062.183,3.94299,3.35464,2.71514,0.3028
1516.38,7.76759,4.31314,317.37,-543.1613,0.30855,4.80583,0.15573,0.29847,-540.8679,0.29565,0.36647,0.28694,33.6,2.42532,8.5,0.356,99.49147,0.12503,4.19809,0.26068,0.98717,0.21962,0.05629,0.27003,114.8527,3573.33365,0.22956,4.42912,8.79565,4.37537,0.30828,0.2698,0.31875,0.34622,0.09211,120.5622,12.26694,0.25005,543.1613,113.8698,0.28694,0.05891,2.89797,0.10167,3.18119,0.77356,0.27321,115.7876,0.27051,0.13617,0.16648,33.48553,0.03594,0.30828,3569.19942,1.19035,0.33474,540.8679,0.30855,0.31875,0.35625,0.16648,1136.04479,3063.579,3.91436,3.33908,2.70489,0.29847
1516.5324,7.79918,4.67643,317.37,-543.4634,0.32143,5.26583,0.16714,0.32271,-546.9596,0.29565,0.37732,0.31871,33.6,2.43456,8.5,0.3678,98.85993,0.13685,4.5457,0.2821,1.92408,0.23017,0.05624,0.28091,127.9429,3556.00088,0.22456,4.81033,8.79565,4.75198,0.32107,0.2806,0.32782,0.3694,0.09381,118.7129,11.97372,0.27841,543.4634,114.9604,0.31871,0.03576,2.91815,0.10159,3.18288,0.75933,0.27096,115.1649,0.28396,0.13057,0.16108,33.47001,0.04311,0.32107,3570.59998,1.92552,0.36547,546.9596,0.32143,0.32782,0.36814,0.16108,1134.73236,3083.15,4.22072,3.85187,2.88828,0.32271
1516.6848,7.7388,4.42222,317.37,-540.5665,0.32979,4.9042,0.16028,0.33672,-542.7789,0.31918,0.39099,0.36299,33.6,2.43601,8.5,0.37595,98.06461,0.12975,4.29164,0.29441,2.66685,0.22383,0.05619,0.28795,113.1441,3533.00068,0.22378,4.53511,8.81918,4.47251,0.32996,0.2881,0.33926,0.38263,0.09402,117.656,11.70497,0.31898,540.5665,117.2068,0.36299,0.02042,2.92757,0.1031,3.15649,0.7512,0.26809,113.6974,0.30091,0.12969,0.16023,33.45758,0.02975,0.32996,3532.53308,2.47329,0.40845,542.7789,0.32979,0.33926,0.37579,0.16023,1130.09005,3108.156,4.0232,4.06807,2.76416,0.33672
1516.8372,7.72404,4.28736,317.37,-541.2876,0.34009,4.70713,0.14679,0.34043,-536.5805,0.22507,0.3799,0.33616,33.6,2.43532,8.5,0.38535,98.83817,0.11577,4.16167,0.29694,2.85168,0.21136,0.05614,0.29661,111.3191,3582.33276,0.22415,4.39615,8.72507,4.32739,0.34028,0.29678,0.32998,0.38552,0.09511,111.3433,11.34555,0.29294,541.2876,114.3008,0.33616,0.0166,2.93714,0.10411,3.1513,0.70264,0.27089,121.8398,0.28716,0.13011,0.16063,33.45549,0.02016,0.34028,3577.00029,2.58708,0.3813,536.5805,0.34009,0.32998,0.38518,0.16063,1130.91218,3083.829,3.93002,4.12955,2.73337,0.34043
1516.9896,7.68652,4.22709,317.37,-545.32,0.32421,4.67388,0.16043,0.32228,-546.5903,0.53094,0.35867,0.30183,33.6,2.43163,8.5,0.3712,98.09613,0.1299,4.11062,0.28146,2.51119,0.22396,0.05609,0.28326,111.5097,3557.99944,0.22615,4.34101,9.03094,4.26367,0.32477,0.28372,0.31222,0.36877,0.09403,109.143,11.80173,0.26247,545.32,117.3264,0.30183,0.01971,2.91892,0.10431,3.14041,0.68572,0.26821,109.1423,0.26083,0.13235,0.16279,33.45731,0.00818,0.32477,3557.19912,2.37018,0.34847,546.5903,0.32421,0.31222,0.37069,0.16279,1155.86395,3107.156,3.85489,4.0841,2.6781,0.32228
1517.142,7.74445,4.35136,317.37,-542.9498,0.31072,4.86018,0.16617,0.31457,-545.0587,0.28781,0.34281,0.30912,33.6,2.43536,8.5,0.35836,98.81384,0.13585,4.23728,0.27545,2.41938,0.22927,0.05604,0.27186,102.2513,3602.99944,0.22413,4.4704,8.78781,4.38802,0.31083,0.27196,0.29896,0.36209,0.09355,112.0967,12.41546,0.27037,542.9498,114.68,0.30912,0.0225,2.90758,0.10555,3.15958,0.70844,0.2708,118.615,0.24117,0.13008,0.16061,33.46524,0.01345,0.31083,3557.19912,2.28238,0.35666,545.0587,0.31072,0.29896,0.35826,0.16061,1133.14453,3084.588,3.93472,4.06313,2.72858,0.31457
1517.2944,7.69993,4.4973,317.37,-540.473,0.29462,5.02206,0.1493,0.29359,-540.1191,0.27997,0.3371,0.31535,33.6,2.43664,8.5,0.34338,98.79037,0.11837,4.38364,0.25726,2.41883,0.21368,0.05599,0.25822,123.7015,3579.33381,0.22344,4.61794,8.77997,4.52354,0.29472,0.25831,0.29418,0.34225,0.09646,110.4185,13.17125,0.2775,540.473,115.978,0.31535,0.01816,2.89104,0.10444,3.13989,0.69553,0.27071,117.6142,0.23409,0.12931,0.15986,33.4737,0.00816,0.29472,3576.73277,2.27496,0.36394,540.1191,0.29462,0.29418,0.34328,0.15986,1145.2433,3085.321,4.05991,3.99553,2.82539,0.29359
1517.4468,7.67504,4.44414,317.37,-544.2134,0.29025,4.95575,0.15542,0.27865,-545.7975,0.31918,0.33386,0.27359,33.6,2.43554,8.5,0.33947,98.21921,0.12471,4.36122,0.24377,2.57793,0.21933,0.05594,0.25451,105.5077,3603.33441,0.22404,4.57805,8.81918,4.49199,0.29055,0.25476,0.29147,0.32757,0.09728,115.3418,13.36062,0.23908,544.2134,118.6265,0.27359,0.01813,2.8853,0.10447,3.13105,0.7334,0.26865,112.2239,0.23008,0.12998,0.16051,33.45166,0.00527,0.29055,3589.66602,2.39991,0.32247,545.7975,0.29025,0.29147,0.33919,0.16051,1157.30812,3103.262,4.04333,3.98908,2.81532,0.27865
1517.5992,7.62629,4.33515,317.37,-545.1281,0.29391,4.8209,0.1623,0.30256,-543.932,0.33487,0.35678,0.28679,33.6,2.43486,8.5,0.34297,99.8042,0.13184,4.25533,0.26565,2.229,0.22569,0.05589,0.25761,116.6903,3601.66633,0.2244,4.48396,8.83487,4.39007,0.29429,0.25794,0.31064,0.35126,0.094,112.7875,13.16063,0.25099,545.1281,115.0636,0.28679,0.02346,2.88891,0.10563,3.11197,0.71375,0.27431,125.9339,0.25849,0.13039,0.1609,33.43727,0.0,0.29429,3572.73341,2.13697,0.33548,543.932,0.29391,0.31064,0.34262,0.1609,1160.10767,3053.98,3.97588,3.91986,2.77355,0.30256
1517.7516,7.66919,4.27077,317.37,-544.5722,0.30798,4.71077,0.17462,0.313,-545.5685,0.31918,0.35724,0.29977,33.6,2.43133,8.5,0.3561,99.35974,0.1446,4.17601,0.27421,1.85867,0.23708,0.05584,0.26954,116.8756,3528.66637,0.22631,4.41633,8.81918,4.32253,0.30838,0.26989,0.31103,0.36071,0.09475,113.2928,12.4321,0.2619,544.5722,118.3955,0.29977,0.02748,2.90174,0.10538,3.13368,0.71764,0.27274,107.4599,0.25906,0.13253,0.16296,33.44828,0.0,0.30838,3546.66682,1.86762,0.34752,545.5685,0.30798,0.31103,0.35572,0.16296,1146.13219,3067.641,3.93825,3.9016,2.7718,0.313
1517.904,7.6971,4.52166,317.37,-544.2433,0.30417,5.01923,0.1597,0.31162,-544.8173,0.29565,0.39075,0.31048,33.6,2.42696,8.5,0.35249,99.41259,0.12915,4.39269,0.27325,2.27448,0.22329,0.05579,0.26632,107.1389,3584.49991,0.22867,4.67005,8.79565,4.56865,0.3045,0.2666,0.33906,0.3596,0.09621,112.2408,12.49113,0.27215,544.2433,114.0577,0.31048,0.02702,2.8944,0.10458,3.15034,0.70954,0.27293,122.3225,0.30062,0.13518,0.16552,33.44836,0.0151,0.3045,3576.73277,2.17019,0.35844,544.8173,0.30417,0.33906,0.35218,0.16552,1144.57674,3066.01,4.13812,3.97192,2.8727,0.31162
1518.0564,7.70279,4.53207,317.37,-543.8255,0.32954,5.03536,0.1633,0.31678,-538.1512,0.29565,0.38045,0.32204,33.6,2.42595,8.5,0.37462,99.47124,0.13287,4.4124,0.2759,2.38184,0.22661,0.05574,0.28774,113.2927,3629.49992,0.22921,4.68647,8.79565,4.58679,0.3285,0.28687,0.33044,0.36295,0.09666,109.7807,11.48182,0.28087,543.8255,115.9204,0.32204,0.02524,2.92032,0.10508,3.15389,0.69062,0.27314,113.0594,0.28784,0.13579,0.16611,33.42665,0.01951,0.3285,3614.9368,2.2774,0.36824,538.1512,0.32954,0.33044,0.37556,0.16611,1165.21802,3064.202,4.15346,4.10377,2.88579,0.31678
1518.2088,7.67011,4.53409,317.37,-541.7015,0.32741,5.02598,0.16131,0.33233,-542.0711,0.30742,0.38736,0.31811,33.6,2.43165,8.5,0.37269,98.14106,0.13081,4.41471,0.29053,2.39036,0.22478,0.05569,0.28595,108.5796,3579.50016,0.22613,4.68397,8.80742,4.59387,0.3264,0.28509,0.33622,0.37848,0.09524,110.7593,11.68552,0.2774,541.7015,112.761,0.31811,0.02195,2.92217,0.10568,3.13368,0.69815,0.26837,112.4331,0.29641,0.13233,0.16278,33.43253,0.01951,0.3264,3616.06759,2.27444,0.36449,542.0711,0.32741,0.33622,0.37362,0.16278,1173.81652,3105.734,4.15866,4.12863,2.89754,0.33233
1518.3612,7.67676,5.09561,317.37,-540.8417,0.33826,5.6328,0.15556,0.32844,-544.1931,0.29565,0.36021,0.34162,33.6,2.43625,8.5,0.38269,98.41748,0.12485,4.96727,0.28595,2.62097,0.21946,0.05564,0.29508,109.9123,3611.66583,0.22365,5.25434,8.79565,5.15798,0.33735,0.29431,0.31351,0.37384,0.09819,110.491,11.42314,0.29829,540.8417,113.3627,0.34162,0.01869,2.93602,0.10471,3.1309,0.69608,0.26937,113.1338,0.26275,0.12954,0.16009,33.4346,0.00909,0.33735,3608.33416,2.43378,0.38689,544.1931,0.33826,0.31351,0.38352,0.16009,1175.32746,3097.01,4.6727,4.06328,3.26301,0.32844
1518.5136,7.73693,5.17591,317.37,-543.4742,0.31902,5.67094,0.16206,0.31667,-542.5391,0.24075,0.36947,0.31002,33.6,2.42708,8.5,0.36589,98.86846,0.13159,5.04544,0.2767,2.57663,0.22547,0.05559,0.27887,112.7761,3567.3335,0.22861,5.32048,8.74075,5.23057,0.31899,0.27885,0.32126,0.36359,0.09756,113.0636,11.88746,0.27052,543.4742,112.3969,0.31002,0.02185,2.91035,0.10345,3.16651,0.71587,0.27099,114.7694,0.27423,0.1351,0.16545,33.41978,0.0292,0.31899,3583.33316,2.39025,0.35699,542.5391,0.31902,0.32126,0.36592,0.16545,1173.64768,3082.885,4.77308,3.97902,3.32885,0.31667
