DEPT,CGXT,SMTU,GRGC,NPRL,CLDC,DCOR,DEN,PDPE,DT35,DSLL,DDLL,SPDL,MRRS,HVOL,AVOL,NPOR,NPRS,NPRD,DPOR,DPRL,DPRS,DPRD,BIT
2161.5,48.574814,3291.015625,126.901474,0.341075,8.65934,0.043897,2.463245,3.297552,94.030426,4.365377,4.210166,93.191101,3.247884,0.134355,0.046673,0.325604,0.398719,0.310423,0.144301,0.144301,0.113185,0.217516,8.5
2161.6,48.704643,3310.546875,130.265549,0.350305,8.670745,0.039216,2.458806,3.302267,93.945839,4.373641,4.248972,93.16983,3.263545,0.134793,0.047112,0.334451,0.406756,0.318912,0.146897,0.146897,0.115875,0.21989,8.5
2161.7,48.707294,3315.429688,132.189865,0.353762,8.687579,0.033739,2.451465,3.343374,93.872917,4.382651,4.284935,93.215408,3.285733,0.135295,0.047613,0.337832,0.409696,0.322095,0.15119,0.15119,0.120324,0.223815,8.5
2161.8,48.622948,3291.015625,132.005325,0.349649,8.703007,0.028657,2.442685,3.369819,93.814743,4.392226,4.318448,93.175903,3.307807,0.135666,0.047984,0.334001,0.405901,0.318321,0.156325,0.156325,0.125646,0.228511,8.5
2161.9,48.589657,3295.898438,129.515335,0.33873,8.711417,0.026519,2.438248,3.407111,93.776413,4.403778,4.349553,93.181984,3.344362,0.135803,0.048121,0.323664,0.396117,0.308292,0.158919,0.158919,0.128334,0.230883,8.5
2162.0,48.65004,3291.015625,126.67495,0.324959,8.711777,0.025798,2.434296,3.432392,93.677643,4.423401,4.385152,93.172867,3.370871,0.135687,0.048006,0.310572,0.383933,0.295636,0.16123,0.16123,0.130729,0.232997,8.5
2162.1,48.638237,3305.664063,123.592918,0.312784,8.704031,0.027513,2.435538,3.453047,93.438057,4.458619,4.431573,93.075623,3.395859,0.135384,0.047703,0.298956,0.373245,0.284443,0.160504,0.160504,0.129977,0.232333,8.5
2162.2,48.502182,3315.429688,120.123215,0.306619,8.692313,0.029713,2.43943,3.446965,92.960129,4.509716,4.481204,92.929771,3.400954,0.135039,0.047358,0.293028,0.367856,0.278776,0.158228,0.158228,0.127618,0.230251,8.5
2162.3,48.745773,3320.3125,115.497452,0.306771,8.681842,0.032205,2.44694,3.434002,92.196175,4.584614,4.538633,92.847733,3.427639,0.134792,0.04711,0.293115,0.368059,0.278915,0.153836,0.153836,0.123067,0.226235,8.5
2162.4,48.593113,3339.84375,111.859367,0.308826,8.676373,0.032687,2.451992,3.422695,91.132561,4.705626,4.630289,92.726181,3.476311,0.134689,0.047008,0.29502,0.369972,0.2808,0.150882,0.150882,0.120005,0.223534,8.5
2162.5,48.665749,3291.015625,109.195656,0.309197,8.675249,0.031596,2.455726,3.431566,89.918282,4.868819,4.759549,92.631981,3.562071,0.13468,0.046998,0.295334,0.370341,0.281141,0.148698,0.148698,0.117742,0.221537,8.5
2162.6,48.584232,3315.429688,107.362022,0.307345,8.675765,0.030911,2.462399,3.456858,88.785423,5.036969,4.900348,92.574242,3.766448,0.134663,0.046982,0.29352,0.368646,0.279442,0.144796,0.144796,0.113698,0.217969,8.5
2162.7,48.656094,3315.429688,104.883621,0.304183,8.674186,0.031388,2.469964,3.501872,87.999352,5.191232,5.037396,92.568161,4.150575,0.134456,0.046775,0.290447,0.365732,0.27654,0.140372,0.140372,0.109113,0.213923,8.5
2162.8,48.682468,3320.3125,104.243683,0.300869,8.662437,0.034877,2.478723,3.530551,87.681839,5.31696,5.157025,92.556015,4.546748,0.13398,0.046299,0.287224,0.36266,0.2735,0.13525,0.13525,0.103804,0.209239,8.5
2162.9,48.710903,3315.429688,104.751701,0.297795,8.643474,0.038925,2.481553,3.542738,87.90744,5.372443,5.222503,92.628944,4.769517,0.133559,0.045878,0.284248,0.359813,0.270679,0.133595,0.133595,0.102089,0.207725,8.5
2163.0,48.637733,3339.84375,105.676247,0.298859,8.635224,0.044564,2.484708,3.528288,88.556755,5.331535,5.201908,92.598549,4.746352,0.133654,0.045972,0.285258,0.360725,0.271657,0.13175,0.13175,0.100177,0.206038,8.5
2163.1,48.620686,3344.726563,108.701202,0.305233,8.649571,0.046936,2.480021,3.494274,89.44751,5.216716,5.099549,92.601585,4.545431,0.134264,0.046582,0.291372,0.36643,0.277509,0.13449,0.13449,0.103017,0.208545,8.5
2163.2,48.788902,3354.492188,113.166328,0.31768,8.674642,0.046286,2.472446,3.46385,90.312798,5.066279,4.95013,92.647171,4.174953,0.134891,0.04721,0.303308,0.377605,0.288936,0.13892,0.13892,0.107608,0.212596,8.5
2163.3,48.669922,3344.726563,118.777901,0.333176,8.690007,0.040384,2.458283,3.454712,91.04306,4.908359,4.791352,92.677567,3.81354,0.135163,0.047481,0.318154,0.391507,0.303165,0.147203,0.147203,0.116192,0.22017,8.5
2163.4,48.733078,3325.195313,122.707436,0.348183,8.69211,0.033717,2.447734,3.471233,91.565086,4.765812,4.648964,92.622864,3.591201,0.135186,0.047505,0.332517,0.404961,0.316944,0.153372,0.153372,0.122586,0.225811,8.5
2163.5,48.64426,3325.195313,125.146904,0.358578,8.691512,0.027699,2.439549,3.45437,91.948349,4.658773,4.546344,92.653252,3.536012,0.135202,0.04752,0.342453,0.414248,0.32649,0.158158,0.158158,0.127546,0.230188,8.5
2163.6,48.728725,3325.195313,123.888596,0.361511,8.693091,0.025876,2.438846,3.421053,92.240547,4.593761,4.498283,92.738335,3.504918,0.135253,0.047571,0.345262,0.416879,0.329183,0.158569,0.158569,0.127972,0.230563,8.5
2163.7,48.785862,3320.3125,121.089767,0.359491,8.694817,0.026612,2.440048,3.366125,92.524094,4.55769,4.487794,92.76265,3.474562,0.135265,0.047584,0.343342,0.415112,0.327326,0.157866,0.157866,0.127243,0.229921,8.5
2163.8,48.704556,3300.78125,117.809738,0.356331,8.693871,0.031129,2.447625,3.350304,92.805634,4.533431,4.481281,92.738327,3.435603,0.135211,0.04753,0.340336,0.412354,0.324422,0.153436,0.153436,0.122651,0.225869,8.5
2163.9,48.664616,3295.898438,116.072655,0.355078,8.691364,0.036705,2.456185,3.366912,93.071655,4.511699,4.463297,92.850769,3.398222,0.135168,0.047487,0.339153,0.411266,0.323269,0.14843,0.14843,0.117464,0.221292,8.5
2164.0,48.672337,3295.898438,113.798126,0.355745,8.691085,0.042032,2.464082,3.419658,93.289688,4.492788,4.435218,92.865952,3.362062,0.13522,0.047538,0.339806,0.411843,0.323883,0.143812,0.143812,0.112678,0.217069,8.5
2164.1,48.766102,3320.3125,113.678429,0.358636,8.69468,0.044371,2.465808,3.470162,93.433189,4.481553,4.402337,92.868996,3.336381,0.135377,0.047696,0.342588,0.414364,0.326541,0.142803,0.142803,0.111632,0.216146,8.5
2164.2,48.607689,3339.84375,114.99012,0.362075,8.701203,0.044462,2.465504,3.501859,93.468582,4.47994,4.372574,92.908501,3.320601,0.135582,0.0479,0.345897,0.417366,0.329702,0.14298,0.14298,0.111816,0.216308,8.5
2164.3,48.699009,3344.726563,117.932335,0.363983,8.707808,0.040911,2.460517,3.493411,93.412209,4.487928,4.353423,92.948006,3.325108,0.135762,0.048081,0.347759,0.419044,0.331455,0.145897,0.145897,0.114838,0.218975,8.5
2164.4,48.70211,3315.429688,118.245285,0.363554,8.712803,0.035569,2.454083,3.449891,93.257004,4.505663,4.347005,92.905464,3.341162,0.135906,0.048224,0.347392,0.418677,0.33106,0.149659,0.149659,0.118737,0.222415,8.5
2164.5,48.706997,3315.429688,118.666985,0.360979,8.716998,0.031331,2.451007,3.407144,93.022102,4.533215,4.35522,92.850769,3.363507,0.136025,0.048344,0.344973,0.416445,0.328692,0.151458,0.151458,0.120602,0.22406,8.5
2164.6,48.772568,3305.664063,116.728645,0.355586,8.720481,0.029854,2.4529,3.38816,92.683456,4.569954,4.378918,92.78392,3.391643,0.136101,0.04842,0.33985,0.411695,0.323736,0.150351,0.150351,0.119454,0.223048,8.5
2164.7,48.784283,3310.546875,116.862602,0.345432,8.72186,0.029927,2.454561,3.394168,92.315132,4.610616,4.409557,92.750488,3.424055,0.136069,0.048387,0.33017,0.402631,0.314412,0.14938,0.14938,0.118448,0.22216,8.5
2164.8,48.779781,3291.015625,115.171883,0.331354,8.718411,0.031314,2.455322,3.39318,91.961006,4.64679,4.439466,92.628944,3.459927,0.135871,0.04819,0.316721,0.389946,0.301486,0.148934,0.148934,0.117987,0.221753,8.5
2164.9,48.704643,3310.546875,115.763046,0.317806,8.709193,0.03369,2.456779,3.380959,91.718376,4.674711,4.467212,92.513474,3.481002,0.135542,0.047861,0.303758,0.377723,0.289048,0.148083,0.148083,0.117104,0.220974,8.5
2165.0,48.730125,3310.546875,115.130096,0.308671,8.697305,0.034327,2.454777,3.376388,91.591278,4.691195,4.485816,92.543854,3.481297,0.135211,0.047529,0.295,0.369499,0.280662,0.149253,0.149253,0.118317,0.222044,8.5
2165.1,48.819897,3310.546875,116.678444,0.306821,8.687896,0.032586,2.448718,3.389786,91.640465,4.690223,4.48757,92.559052,3.456696,0.135023,0.047341,0.293209,0.367872,0.278963,0.152797,0.152797,0.121989,0.225285,8.5
2165.2,48.687031,3286.132813,115.310349,0.312638,8.685225,0.03123,2.444962,3.409048,91.833176,4.670795,4.478962,92.501305,3.418774,0.135119,0.047438,0.298765,0.373149,0.284301,0.154993,0.154993,0.124265,0.227293,8.5
2165.3,48.698177,3281.25,114.711601,0.325096,8.694071,0.03112,2.443996,3.427167,92.126884,4.638864,4.467982,92.677551,3.379907,0.135549,0.047867,0.310702,0.384413,0.295737,0.155558,0.155558,0.124851,0.22781,8.5
2165.4,48.702946,3315.429688,114.923805,0.339707,8.712845,0.033274,2.447315,3.443309,92.427322,4.600811,4.454335,92.793022,3.349555,0.136162,0.048481,0.324728,0.397554,0.309153,0.153617,0.153617,0.122839,0.226035,8.5
2165.5,48.702885,3334.960938,118.666862,0.350017,8.733401,0.036434,2.451938,3.425848,92.693245,4.562158,4.439385,92.817337,3.331025,0.136716,0.049034,0.334663,0.406787,0.318621,0.150914,0.150914,0.120038,0.223563,8.5
2165.6,48.723034,3339.84375,122.897118,0.354293,8.748289,0.040157,2.458573,3.382847,92.902992,4.528687,4.429156,92.859886,3.328553,0.137051,0.049369,0.338819,0.410569,0.322549,0.147033,0.147033,0.116016,0.220014,8.5
2165.7,48.796947,3339.84375,125.574638,0.353377,8.75481,0.04202,2.462532,3.324959,93.059242,4.503427,4.424643,92.905457,3.328313,0.137062,0.04938,0.337969,0.409764,0.321707,0.144718,0.144718,0.113617,0.217897,8.5
2165.8,48.774178,3330.078125,127.412521,0.350681,8.748971,0.042764,2.466074,3.31389,93.164406,4.485945,4.41928,92.881149,3.329813,0.136672,0.048991,0.335353,0.407401,0.31923,0.142647,0.142647,0.11147,0.216003,8.5
2165.9,48.73999,3334.960938,128.170837,0.348799,8.729911,0.041725,2.466946,3.331049,93.24678,4.474201,4.41101,92.847725,3.323472,0.136011,0.048329,0.333452,0.405739,0.317502,0.142137,0.142137,0.110942,0.215537,8.5
2166.0,48.817215,3339.84375,128.991364,0.348947,8.70662,0.039701,2.466444,3.370975,93.307365,4.465779,4.403316,92.832535,3.322713,0.135378,0.047697,0.333458,0.405861,0.317639,0.14243,0.14243,0.111246,0.215805,8.5
2166.1,48.798588,3325.195313,129.316986,0.351551,8.689334,0.036926,2.463924,3.414612,93.329788,4.461682,4.3956,92.802147,3.308605,0.135013,0.047331,0.335808,0.408133,0.320033,0.143904,0.143904,0.112773,0.217153,8.5
2166.2,48.832207,3300.78125,129.825836,0.351787,8.683128,0.035527,2.463825,3.481091,93.281807,4.467538,4.386899,92.750488,3.303715,0.134878,0.047196,0.335937,0.408303,0.320252,0.143962,0.143962,0.112833,0.217206,8.5
2166.3,48.784611,3300.78125,129.868332,0.3507,8.680654,0.033724,2.461438,3.515059,93.168617,4.483256,4.380768,92.653259,3.290171,0.134828,0.047146,0.334847,0.407309,0.319255,0.145358,0.145358,0.11428,0.218482,8.5
2166.4,48.789738,3300.78125,130.450806,0.3455,8.679905,0.031703,2.458304,3.520407,93.008408,4.501933,4.377045,92.583359,3.300792,0.134803,0.047122,0.329879,0.402729,0.314477,0.14719,0.14719,0.116179,0.220158,8.5
2166.5,48.771317,3295.898438,129.887466,0.341554,8.679059,0.028536,2.451887,3.490257,92.869637,4.52,4.371979,92.501312,3.322244,0.134784,0.047102,0.326123,0.399291,0.310848,0.150943,0.150943,0.120069,0.22359,8.5
2166.6,48.6749,3300.78125,128.420502,0.336465,8.678674,0.026396,2.446792,3.459325,92.807785,4.534131,4.363816,92.464851,3.328743,0.134805,0.047123,0.321295,0.394844,0.30617,0.153923,0.153923,0.123156,0.226314,8.5
2166.7,48.83012,3300.78125,127.478584,0.33436,8.680402,0.023585,2.437937,3.411278,92.909584,4.533473,4.350912,92.501312,3.323805,0.13491,0.047228,0.319319,0.392983,0.304236,0.159101,0.159101,0.128523,0.23105,8.5
2166.8,48.807617,3320.3125,127.972443,0.331239,8.685441,0.023592,2.434952,3.381097,93.159927,4.511394,4.32979,92.522583,3.302537,0.135116,0.047434,0.316391,0.3902,0.301371,0.160847,0.160847,0.130332,0.232646,8.5
2166.9,48.739544,3320.3125,128.598343,0.328029,8.693629,0.024969,2.434262,3.366532,93.541214,4.474706,4.297209,92.52562,3.296654,0.135382,0.0477,0.31339,0.387312,0.298425,0.16125,0.16125,0.13075,0.233015,8.5
2167.0,48.750095,3320.3125,127.986565,0.324586,8.702541,0.028376,2.438464,3.383957,93.929619,4.43127,4.256029,92.5317,3.271942,0.135628,0.047946,0.310172,0.384224,0.295264,0.158793,0.158793,0.128204,0.230768,8.5
2167.1,48.730694,3325.195313,126.030907,0.32107,8.709418,0.030959,2.4417,3.395884,94.281685,4.385542,4.213384,92.504349,3.267498,0.135803,0.048121,0.306883,0.381059,0.292038,0.156901,0.156901,0.126242,0.229037,8.5
2167.2,48.770126,3315.429688,125.658722,0.320298,8.713792,0.033295,2.446451,3.421334,94.484818,4.345386,4.173009,92.510422,3.268055,0.135914,0.048232,0.306197,0.380372,0.291329,0.154122,0.154122,0.123363,0.226497,8.5
2167.3,48.780796,3291.015625,123.749023,0.319524,8.716523,0.0339,2.448238,3.42199,94.559486,4.31968,4.14039,92.552963,3.286694,0.136003,0.048322,0.305498,0.37967,0.290618,0.153077,0.153077,0.12228,0.225541,8.5
2167.4,48.756683,3281.25,122.514114,0.321053,8.719535,0.033815,2.448596,3.415639,94.49791,4.309359,4.125756,92.638062,3.280631,0.136102,0.04842,0.306988,0.381054,0.292021,0.152868,0.152868,0.122063,0.22535,8.5
2167.5,48.776951,3286.132813,121.29525,0.320047,8.722853,0.03264,2.445158,3.398843,94.401405,4.309695,4.132634,92.674515,3.276662,0.136207,0.048526,0.306063,0.380163,0.291098,0.154879,0.154879,0.124147,0.227188,8.5
2167.6,48.705925,3286.132813,122.354004,0.322066,8.726288,0.032402,2.442492,3.373161,94.322952,4.315332,4.153387,92.674515,3.277797,0.13632,0.048639,0.308019,0.381991,0.29295,0.156437,0.156437,0.125762,0.228614,8.5
2167.7,48.807201,3291.015625,122.653915,0.324367,8.730087,0.033322,2.441719,3.330904,94.325996,4.321781,4.178797,92.759605,3.276262,0.136437,0.048756,0.310243,0.384059,0.295062,0.15689,0.15689,0.126231,0.229027,8.5
2167.8,48.726582,3344.726563,124.227852,0.33059,8.733766,0.034061,2.440889,3.299238,94.411201,4.326967,4.204412,92.777832,3.278702,0.136539,0.048857,0.316196,0.389634,0.300775,0.157375,0.157375,0.126734,0.229471,8.5
2167.9,48.79525,3310.546875,124.397079,0.336854,8.736607,0.035093,2.4426,3.306221,94.567291,4.329929,4.22701,92.79303,3.28293,0.136601,0.048919,0.322181,0.395205,0.306527,0.156374,0.156374,0.125697,0.228556,8.5
2168.0,48.773403,3291.015625,126.499184,0.345316,8.737725,0.03561,2.445409,3.319309,94.733498,4.330608,4.241293,92.911537,3.29712,0.136621,0.048939,0.33025,0.402694,0.3143,0.154732,0.154732,0.123995,0.227054,8.5
2168.1,48.799751,3286.132813,125.667625,0.352541,8.737874,0.037856,2.45509,3.338271,94.865463,4.33115,4.245527,93.039162,3.314254,0.136623,0.048941,0.337135,0.409042,0.320939,0.14907,0.14907,0.118127,0.221877,8.5
2168.2,48.782909,3286.132813,126.146996,0.356192,8.737845,0.037873,2.459718,3.359073,94.885376,4.335099,4.246345,93.027008,3.331739,0.136625,0.048944,0.340613,0.412229,0.324295,0.146364,0.146364,0.115323,0.219402,8.5
2168.3,48.7985,3295.898438,122.961502,0.354211,8.738059,0.037974,2.463812,3.384483,94.784554,4.345502,4.249004,93.07563,3.345517,0.136644,0.048962,0.338733,0.410431,0.322479,0.14397,0.14397,0.112841,0.217213,8.5
2168.4,48.765057,3364.257813,119.742302,0.347598,8.739034,0.037129,2.463876,3.371408,94.526009,4.363959,4.252402,93.048279,3.351566,0.136694,0.049012,0.332446,0.404545,0.316406,0.143932,0.143932,0.112802,0.217179,8.5
2168.5,48.807053,3344.726563,113.54557,0.337232,8.741237,0.037693,2.466263,3.346798,94.177879,4.388331,4.255008,92.966232,3.350075,0.136779,0.049097,0.322593,0.395327,0.306886,0.142536,0.142536,0.111356,0.215902,8.5
2168.6,48.786369,3310.546875,109.710823,0.326348,8.744462,0.035911,2.460876,3.341757,93.754951,4.414747,4.258413,92.905464,3.345384,0.136877,0.049195,0.312249,0.385683,0.296889,0.145686,0.145686,0.11462,0.218783,8.5
2168.7,48.805592,3315.429688,106.879318,0.317639,8.747502,0.035775,2.457874,3.350585,93.369789,4.440033,4.263766,92.90242,3.336787,0.136953,0.049271,0.303975,0.377948,0.28889,0.147442,0.147442,0.11644,0.220388,8.5
2168.8,48.726788,3325.195313,108.682129,0.314484,8.749337,0.036577,2.455681,3.358858,93.055466,4.459194,4.268817,92.853806,3.323866,0.13699,0.049308,0.300985,0.375162,0.285991,0.148725,0.148725,0.117769,0.221561,8.5
2168.9,48.798798,3315.429688,110.719734,0.313862,8.74986,0.037452,2.453338,3.351467,92.905502,4.467576,4.270556,92.859879,3.297968,0.136997,0.049316,0.300403,0.374597,0.285421,0.150095,0.150095,0.119189,0.222814,8.5
2169.0,48.823891,3320.3125,114.227028,0.315645,8.749795,0.035661,2.444536,3.343003,92.895737,4.464939,4.270615,92.926735,3.276638,0.136994,0.049313,0.302105,0.376217,0.287057,0.155242,0.155242,0.124523,0.227521,8.5
2169.1,48.793938,3295.898438,116.798561,0.31632,8.749675,0.033955,2.436403,3.332288,93.018356,4.454319,4.271168,92.948006,3.259938,0.136988,0.049306,0.302748,0.376833,0.287676,0.159998,0.159998,0.129453,0.23187,8.5
2169.2,48.76136,3286.132813,120.381226,0.317579,8.749402,0.034204,2.432938,3.319668,93.213646,4.438253,4.26615,92.923691,3.259539,0.136977,0.049296,0.303945,0.377984,0.288832,0.162025,0.162025,0.131553,0.233723,8.5
2169.3,48.85939,3295.898438,121.392448,0.317794,8.748996,0.036607,2.433767,3.301215,93.462715,4.417113,4.252455,92.929771,3.262938,0.136965,0.049284,0.304149,0.378177,0.289029,0.16154,0.16154,0.13105,0.23328,8.5
2169.4,48.750244,3300.78125,123.304268,0.318313,8.748635,0.04131,2.439287,3.291329,93.725861,4.391439,4.237044,92.951042,3.277062,0.136958,0.049276,0.304642,0.378648,0.289504,0.158312,0.158312,0.127705,0.230328,8.5
2169.5,48.823505,3271.484375,123.392548,0.319881,8.748501,0.047197,2.447931,3.310006,93.988991,4.36477,4.221883,92.954086,3.285572,0.136963,0.049282,0.306143,0.380052,0.290944,0.153257,0.153257,0.122466,0.225706,8.5
2169.6,48.781479,3286.132813,126.025185,0.321232,8.74899,0.051388,2.454838,3.321983,94.231171,4.340043,4.204156,93.048279,3.282517,0.137009,0.049328,0.307453,0.381263,0.292185,0.149217,0.149217,0.11828,0.222012,8.5
2169.7,48.820435,3295.898438,126.18248,0.324827,8.751441,0.050869,2.45463,3.332272,94.434715,4.318084,4.189852,93.096909,3.270609,0.137167,0.049486,0.310927,0.384474,0.295485,0.149339,0.149339,0.118406,0.222123,8.5
2169.8,48.831852,3286.132813,127.510094,0.328391,8.759091,0.046772,2.450512,3.330305,94.584106,4.302241,4.18324,93.236687,3.266043,0.137525,0.049843,0.3144,0.387651,0.298757,0.151747,0.151747,0.120902,0.224325,8.5
2169.9,48.77367,3271.484375,125.339684,0.335268,8.774235,0.039775,2.441071,3.355062,94.65551,4.296416,4.179645,93.306572,3.274175,0.138052,0.05037,0.321053,0.39378,0.305072,0.157268,0.157268,0.126624,0.229374,8.5
2170.0,48.889282,3271.484375,124.256271,0.342992,8.792633,0.033801,2.431657,3.374259,94.664917,4.30047,4.182839,93.364304,3.289079,0.138573,0.050892,0.328526,0.400575,0.31217,0.162774,0.162774,0.132329,0.234408,8.5
2170.1,48.840435,3271.484375,120.702194,0.354381,8.807397,0.032707,2.428742,3.385238,94.648529,4.311932,4.199779,93.355194,3.310744,0.138948,0.051266,0.339492,0.410547,0.32264,0.164478,0.164478,0.134096,0.235967,8.5
2170.2,48.906689,3300.78125,119.14782,0.365461,8.816416,0.037019,2.432781,3.39126,94.582436,4.330079,4.224035,93.379501,3.336486,0.139253,0.051571,0.350157,0.42015,0.332835,0.162116,0.162116,0.131648,0.233807,8.5
2170.3,48.8148,3291.015625,116.954239,0.373976,8.826703,0.044552,2.439784,3.397707,94.45359,4.355883,4.248966,93.352158,3.356516,0.139612,0.05193,0.358358,0.42754,0.340668,0.158021,0.158021,0.127403,0.230062,8.5
2170.4,48.783237,3300.78125,117.255013,0.376206,8.839167,0.05189,2.445068,3.401318,94.209152,4.391073,4.276482,93.364304,3.372811,0.139885,0.052203,0.360551,0.42944,0.342723,0.154931,0.154931,0.124201,0.227236,8.5
2170.5,48.801212,3300.78125,115.804581,0.371463,8.843965,0.057398,2.450189,3.398237,93.906845,4.439023,4.302648,93.352158,3.385928,0.139919,0.052238,0.356093,0.425307,0.338362,0.151936,0.151936,0.121098,0.224498,8.5
2170.6,48.880878,3295.898438,114.40834,0.361797,8.841332,0.057834,2.450237,3.409085,93.513763,4.497914,4.322291,93.440277,3.415083,0.139883,0.052202,0.346961,0.416894,0.329472,0.151908,0.151908,0.121068,0.224472,8.5
2170.7,48.913364,3295.898438,112.307907,0.348319,8.841694,0.054902,2.448949,3.409415,93.12986,4.557843,4.34928,93.504089,3.462879,0.140188,0.052506,0.334243,0.405158,0.317075,0.152661,0.152661,0.121849,0.225161,8.5
2170.8,48.850746,3295.898438,113.569336,0.336644,8.860579,0.05061,2.448214,3.414753,92.761864,4.611364,4.394497,93.558784,3.520951,0.141045,0.053363,0.323303,0.394958,0.306341,0.153091,0.153091,0.122295,0.225554,8.5
2170.9,48.846901,3320.3125,116.617714,0.328659,8.895688,0.047514,2.450996,3.391492,92.508759,4.653855,4.445389,93.625641,3.567769,0.142309,0.054627,0.315932,0.387948,0.299001,0.151464,0.151464,0.120608,0.224066,8.5
