DEPT,CGXT,SMTU,GRGC,NPRL,CLDC,DCOR,DEN,PDPE,DT35,SPDL,MRRS,HP01,HP02,HDP3,HDPT,HDP4,HDP5,HDP6,HVOL,AVOL,BIT
99.2,30.312247,688.480741,32.974792,0.668607,8.763147,-0.783943,1.466006,13.967749,49.071276,221.008318,0.156103,96597.854963,96597.854963,96597.854963,96597.854963,96597.854963,96597.854963,96597.854963,0.137411,0.049729,12.25
99.3,30.471431,693.359375,34.114472,0.674957,8.762896,-0.786096,1.46294,13.98066,49.10009,221.224114,0.156022,96878.332651,96878.332651,96878.332651,96878.332651,96878.332651,96878.332651,96878.332651,0.137403,0.049722,12.25
99.4,30.452652,693.359375,34.697255,0.69727,8.762689,-0.786623,1.462943,13.974794,49.117494,221.500538,0.155991,100188.232857,100188.232857,100188.232857,100188.232857,100188.232857,100188.232857,100188.232857,0.137399,0.049717,12.25
99.5,30.362364,693.355157,35.135062,0.755083,8.762584,-0.785643,1.46537,13.929936,49.096967,221.646481,0.156247,104616.150509,104616.150509,104616.150509,104616.150509,104616.150509,104616.150509,104616.150509,0.137393,0.049712,12.25
99.6,30.432748,688.485026,33.967912,0.854052,8.762354,-0.785508,1.466184,13.857541,49.090048,221.889701,0.156362,101506.485745,101506.485745,101506.485745,101506.485745,101506.485745,101506.485745,101506.485745,0.137382,0.0497,12.25
99.7,30.418075,698.225205,33.07138,0.99477,8.761855,-0.788321,1.46279,13.94738,49.052899,222.284779,0.156611,96941.700052,96941.700052,96941.700052,96941.700052,96941.700052,96941.700052,96941.700052,0.137365,0.049684,12.25
99.8,30.42601,678.723715,31.826107,1.124543,8.761305,-0.796244,1.45572,13.969834,49.023265,222.728466,0.156666,96725.420805,96725.420805,96725.420805,96725.420805,96725.420805,96725.420805,96725.420805,0.137352,0.04967,12.25
99.9,30.408839,693.359375,31.772588,1.19956,8.760984,-0.812478,1.44523,14.054188,49.267615,223.196491,0.156815,99832.439574,99832.439574,99832.439574,99832.439574,99832.439574,99832.439574,99832.439574,0.137347,0.049665,12.25
100.0,30.455377,693.355088,32.583699,1.174835,8.760986,-0.837678,1.431366,14.164357,49.819795,223.758583,0.156755,103356.830334,103356.830334,103356.830334,103356.830334,103356.830334,103356.830334,103356.830334,0.137342,0.04966,12.25
100.1,30.17643,688.485164,35.017872,1.065852,8.76066,-0.865711,1.421589,14.391325,50.677578,224.253828,0.156867,101871.414743,101871.414743,101871.414743,101871.414743,101871.414743,101871.414743,101871.414743,0.13732,0.049638,12.25
100.2,30.131789,698.233559,37.446458,0.906251,8.759592,-0.890779,1.418464,14.471938,51.557169,224.667068,0.15687,98336.56711,98336.56711,98336.56711,98336.56711,98336.56711,98336.56711,98336.56711,0.13728,0.049599,12.25
100.3,30.429785,688.480891,38.055782,0.770832,8.758139,-0.911385,1.413185,14.500745,52.43079,225.028572,0.15677,98890.402679,98890.402679,98890.402679,98890.402679,98890.402679,98890.402679,98890.402679,0.13724,0.049558,12.25
100.4,30.367473,693.359375,38.334114,0.70149,8.757025,-0.919625,1.413884,14.377491,52.972602,225.277766,0.156554,99933.900845,99933.900845,99933.900845,99933.900845,99933.900845,99933.900845,99933.900845,0.137218,0.049536,12.25
100.5,30.317934,693.363732,37.532039,0.698526,8.75673,-0.912226,1.420892,14.206437,53.194434,225.563359,0.156295,99595.41496,99595.41496,99595.41496,99595.41496,99595.41496,99595.41496,99595.41496,0.137209,0.049528,12.25
100.6,30.23089,698.229075,37.060897,0.711188,8.756472,-0.889983,1.441112,13.936449,53.372482,225.791301,0.156062,100828.641788,100828.641788,100828.641788,100828.641788,100828.641788,100828.641788,100828.641788,0.137187,0.049506,12.25
100.7,30.260851,683.60252,35.939843,0.717983,8.755328,-0.865027,1.45877,13.827199,53.828257,226.058745,0.155846,99391.30358,99391.30358,99391.30358,99391.30358,99391.30358,99391.30358,99391.30358,0.137141,0.049459,12.25
100.8,30.464581,693.359375,35.970414,0.705181,8.753508,-0.83991,1.480149,13.869822,54.561962,226.362726,0.155851,99555.683538,99555.683538,99555.683538,99555.683538,99555.683538,99555.683538,99555.683538,0.13709,0.049408,12.25
100.9,30.386556,693.359375,35.526217,0.691131,8.752063,-0.819593,1.498374,13.986826,55.349579,226.778943,0.15596,100080.64485,100080.64485,100080.64485,100080.64485,100080.64485,100080.64485,100080.64485,0.137073,0.049391,12.25
101.0,30.376843,693.354947,34.892317,0.689733,8.752431,-0.806609,1.512321,14.084815,56.167903,227.113331,0.156161,101069.837624,101069.837624,101069.837624,101069.837624,101069.837624,101069.837624,101069.837624,0.137094,0.049413,12.25
101.1,30.175339,688.481005,34.444758,0.735653,8.753428,-0.803124,1.513924,14.188131,56.751012,227.605629,0.156376,101208.360712,101208.360712,101208.360712,101208.360712,101208.360712,101208.360712,101208.360712,0.137097,0.049415,12.25
101.2,30.243171,693.354918,34.254999,0.803619,8.752589,-0.802342,1.514445,14.26504,57.078511,228.100955,0.156607,100060.366689,100060.366689,100060.366689,100060.366689,100060.366689,100060.366689,100060.366689,0.137042,0.049361,12.25
101.3,30.402779,688.472091,35.050342,0.867467,8.749947,-0.801655,1.515447,14.314091,57.142254,228.605409,0.156861,100161.220775,100161.220775,100161.220775,100161.220775,100161.220775,100161.220775,100161.220775,0.136959,0.049277,12.25
101.4,30.371675,683.598236,34.74677,0.878084,8.747244,-0.800645,1.518158,14.332306,57.217326,229.173772,0.157032,98842.954464,98842.954464,98842.954464,98842.954464,98842.954464,98842.954464,98842.954464,0.136903,0.049222,12.25
101.5,30.419257,688.476563,35.971934,0.840176,8.746415,-0.80071,1.519793,14.306455,57.265712,229.86053,0.157038,99440.40438,99440.40438,99440.40438,99440.40438,99440.40438,99440.40438,99440.40438,0.13689,0.049208,12.25
101.6,30.352132,688.476563,36.774271,0.74902,8.746384,-0.802613,1.520357,14.20743,57.422608,230.550405,0.156915,100911.83417,100911.83417,100911.83417,100911.83417,100911.83417,100911.83417,100911.83417,0.136872,0.049191,12.25
101.7,30.184202,688.476563,38.136437,0.653199,8.745309,-0.807414,1.517993,14.067601,57.848438,231.33139,0.156688,101136.514875,101136.514875,101136.514875,101136.514875,101136.514875,101136.514875,101136.514875,0.136824,0.049142,12.25
101.8,30.198034,688.476563,38.437283,0.580592,8.743258,-0.813618,1.514816,14.017847,58.682501,232.170155,0.156651,99772.091555,99772.091555,99772.091555,99772.091555,99772.091555,99772.091555,99772.091555,0.13676,0.049078,12.25
101.9,30.309759,688.476563,39.330543,0.574334,8.741224,-0.821278,1.507606,14.061481,59.65215,233.109131,0.156643,98731.257595,98731.257595,98731.257595,98731.257595,98731.257595,98731.257595,98731.257595,0.136714,0.049033,12.25
102.0,30.120537,688.476563,39.566055,0.602646,8.740348,-0.829385,1.498281,14.227672,60.620457,234.057283,0.156709,99908.805485,99908.805485,99908.805485,99908.805485,99908.805485,99908.805485,99908.805485,0.136702,0.04902,12.25
102.1,30.384515,688.476563,38.616954,0.656151,8.740447,-0.837074,1.488796,14.325202,61.051592,235.08439,0.156548,99450.933602,99450.933602,99450.933602,99450.933602,99450.933602,99450.933602,99450.933602,0.136705,0.049024,12.25
102.2,30.170603,688.471956,37.318221,0.686858,8.740563,-0.841849,1.484719,14.383874,60.878386,236.132757,0.156494,98758.491597,98758.491597,98758.491597,98758.491597,98758.491597,98758.491597,98758.491597,0.136706,0.049025,12.25
102.3,30.142732,683.598372,36.177394,0.709064,8.74052,-0.84425,1.483788,14.266224,59.938814,237.190112,0.156364,99487.184993,99487.184993,99487.184993,99487.184993,99487.184993,99487.184993,99487.184993,0.136703,0.049022,12.25
102.4,30.174265,688.481199,36.002648,0.699748,8.740367,-0.844809,1.485152,14.185152,58.791599,238.095474,0.156274,100797.119144,100797.119144,100797.119144,100797.119144,100797.119144,100797.119144,100797.119144,0.1367,0.049018,12.25
102.5,30.268828,693.354723,35.221973,0.686801,8.740283,-0.843187,1.489761,14.113452,57.421474,238.833807,0.156046,102294.650951,102294.650951,102294.650951,102294.650951,102294.650951,102294.650951,102294.650951,0.136696,0.049015,12.25
102.6,30.229322,688.48123,36.886844,0.657314,8.740153,-0.841251,1.493665,14.120878,56.347601,239.496064,0.155858,101893.279851,101893.279851,101893.279851,101893.279851,101893.279851,101893.279851,101893.279851,0.136674,0.048993,12.25
102.7,30.30058,693.354692,38.343276,0.641859,8.738879,-0.843328,1.506255,14.135542,55.228687,239.976065,0.155459,99163.692962,99163.692962,99163.692962,99163.692962,99163.692962,99163.692962,99163.692962,0.136587,0.048905,12.25
102.8,30.210361,688.476563,40.687221,0.633957,8.734563,-0.863816,1.517763,14.397997,54.732119,240.316237,0.15496,98066.354416,97997.860061,97966.113656,97878.236911,97937.337093,97905.633332,97893.420121,0.136414,0.048733,12.25
102.9,30.306803,688.476563,41.122671,0.636286,8.727834,-0.910662,1.527675,14.717869,54.660097,240.489293,0.154405,203860.49607,132174.593068,99089.300744,7766.166713,69152.85248,36212.003873,23529.532428,0.136215,0.048534,12.25
103.0,30.180744,688.476563,41.869467,0.631938,8.721806,-0.953879,1.527772,14.903104,55.756618,240.525438,0.154268,836853.608944,231558.186229,98565.007031,251.491997,33920.214939,4976.685864,1384.607385,0.136131,0.048449,12.25
103.1,30.345334,688.476563,40.817801,0.619084,8.72244,-0.914162,1.707853,14.908514,56.909778,240.227584,0.154498,6660445.200523,521269.200769,95610.274423,0.673123,11487.568878,253.574287,19.956911,0.136272,0.04859,12.25
103.2,30.305334,688.476563,41.005205,0.595485,8.730828,-0.84341,1.880527,14.747272,58.321377,239.865808,0.15491,54431833.116394,1230232.285236,98549.002291,0.002101,4203.450391,14.383624,0.326672,0.136557,0.048875,12.25
103.3,30.20156,688.48134,41.842377,0.551724,8.740678,-0.76417,2.022634,14.493939,59.173807,239.32798,0.155122,392200413.351074,2692743.34093,97330.60926,8e-06,1534.535544,0.875201,0.00602,0.136809,0.049127,12.25
103.4,30.194824,693.349787,44.793671,0.497199,8.746935,-0.667861,2.13736,14.107188,59.794684,238.805196,0.154983,1501899740.84045,4941397.375685,109314.400998,0.0,932.677184,0.176064,0.000579,0.136922,0.049241,12.25
103.5,30.129081,683.59856,47.173535,0.447407,8.747943,-0.607829,2.1701,13.86839,59.280107,238.15804,0.154517,2419046693.03101,6090273.541643,112711.916716,0.0,769.382166,0.097201,0.000245,0.136937,0.049255,12.25
103.6,30.340704,688.481388,50.918932,0.415808,8.747875,-0.588768,2.139336,13.84441,58.511213,237.589678,0.153839,1591758857.76965,4705852.772484,96935.751605,0.0,756.479868,0.121614,0.00036,0.136934,0.049252,12.25
103.7,30.259462,693.359375,54.509461,0.394838,8.747745,-0.61799,2.04706,13.962887,57.656726,236.896817,0.153299,1181319646.52634,4080753.06322,93252.112128,0.0,828.534231,0.168227,0.000581,0.13693,0.049248,12.25
103.8,30.214501,693.354517,57.486007,0.379721,8.747602,-0.637685,1.983909,13.943912,57.074698,236.170403,0.152967,998169898.989532,3877455.872028,95817.544295,1e-06,938.79726,0.227307,0.000883,0.136925,0.049244,12.25
103.9,30.304809,688.481437,58.566066,0.372985,8.747471,-0.64687,1.953827,13.827223,56.352335,235.27408,0.152867,859578118.556549,3761043.247984,100614.330559,1e-06,1088.560924,0.315073,0.001379,0.136924,0.049243,12.25
104.0,30.335049,693.364266,59.629342,0.370281,8.747534,-0.648254,1.948761,13.68462,55.895908,234.496248,0.152746,701923808.191101,3443343.221747,99412.967707,2e-06,1183.108531,0.406519,0.001994,0.136936,0.049255,12.25
104.1,30.235166,698.232373,58.551716,0.365967,8.748227,-0.647683,1.949649,13.592464,55.759011,233.797192,0.152752,588720433.884659,3212284.380225,99560.044238,3e-06,1294.718482,0.521846,0.002847,0.136977,0.049296,12.25
104.2,30.393887,688.476563,56.62663,0.361479,8.75015,-0.647162,1.948183,13.614039,55.770641,232.943537,0.152625,522830226.107651,3064728.97465,99635.337586,4e-06,1375.436356,0.617292,0.003618,0.137048,0.049366,12.25
104.3,30.059477,688.476563,53.951289,0.362734,8.752748,-0.646847,1.942985,13.626515,55.672214,232.317669,0.152467,488892079.595012,2988182.362293,99893.341587,5e-06,1427.901852,0.682323,0.00417,0.13712,0.049438,12.25
104.4,30.108575,688.476563,52.823175,0.368157,8.754747,-0.648531,1.928852,13.812637,55.339719,231.786065,0.152083,484729358.91391,2994979.547216,100845.678322,5e-06,1454.577943,0.70645,0.004365,0.137167,0.049485,12.25
104.5,30.137868,688.481536,52.397813,0.377011,8.755749,-0.649115,1.915277,13.918794,54.728201,231.433567,0.151843,508379109.066879,3016557.718259,98869.327179,4e-06,1378.795103,0.630217,0.00374,0.13719,0.049509,12.25
104.6,30.278885,693.359375,53.815037,0.39816,8.756248,-0.65054,1.897606,14.019715,53.954716,231.078242,0.151559,557488329.473709,3143428.072058,99582.385976,3e-06,1330.935002,0.563524,0.003177,0.137208,0.049527,12.25
104.7,30.226943,693.359375,56.200791,0.434259,8.756898,-0.652927,1.878775,13.932144,53.239626,230.923242,0.151514,609129270.801491,3284329.069726,100988.460376,3e-06,1300.329454,0.514827,0.002776,0.137226,0.049544,12.25
104.8,30.180816,693.354367,58.626881,0.475679,8.757359,-0.655986,1.862589,14.026338,52.696734,230.737955,0.151577,649123195.910522,3387062.503712,101895.332001,2e-06,1276.640164,0.481188,0.002511,0.137229,0.049547,12.25
104.9,30.116791,688.481588,60.403086,0.505116,8.757086,-0.657567,1.85567,14.012009,52.677026,230.613286,0.151836,682609543.732658,3432335.638595,100739.920388,2e-06,1223.817403,0.436359,0.002194,0.137209,0.049527,12.25
105.0,30.222647,693.359375,60.426915,0.523275,8.756103,-0.658379,1.854754,14.106988,53.168047,230.424897,0.151836,699235167.834377,3413138.169029,98214.222866,2e-06,1163.992511,0.39696,0.001938,0.137176,0.049494,12.25
105.1,30.231568,693.359375,59.613945,0.517368,8.754944,-0.659909,1.854816,14.090559,54.074136,230.233551,0.151669,730978006.650436,3490266.51229,98967.998932,1e-06,1151.569278,0.379946,0.001814,0.137143,0.049462,12.25
105.2,30.134388,693.359375,57.707971,0.488734,8.754054,-0.660784,1.85954,14.221053,54.715564,230.145393,0.151327,749755040.10439,3561632.139382,100647.310997,1e-06,1166.120858,0.381802,0.001814,0.137122,0.04944,12.25
105.3,30.250138,693.359375,55.912994,0.438393,8.753553,-0.660856,1.869054,14.21612,55.043899,230.00569,0.151211,754074536.263515,3596561.864007,101906.778179,1e-06,1184.67039,0.390218,0.001861,0.137101,0.049419,12.25
105.4,30.155854,693.364492,54.500279,0.392109,8.752724,-0.660164,1.884177,14.229781,54.812739,229.960124,0.151313,741152503.863762,3582168.935554,102401.203648,2e-06,1203.660148,0.404447,0.001955,0.13707,0.049388,12.25
105.5,30.192753,698.242188,54.837885,0.355627,8.751586,-0.659421,1.903128,14.21084,54.017402,229.926772,0.151783,703215546.013649,3439237.103733,99093.392751,2e-06,1176.3136,0.402332,0.001968,0.137038,0.049357,12.25
105.6,30.286765,698.247343,56.83088,0.333663,8.750709,-0.657303,1.928187,14.179873,52.681647,229.969274,0.1522,664155870.525017,3331747.704301,97635.361652,2e-06,1183.794464,0.420612,0.00211,0.13702,0.049339,12.25
105.7,30.330274,703.109476,58.91238,0.323888,8.750425,-0.65968,1.939915,14.067213,51.300285,229.960275,0.152556,635685118.756775,3306117.798616,99243.732281,2e-06,1240.037059,0.465108,0.002419,0.137018,0.049336,12.25
105.8,30.173673,688.486952,60.401969,0.326234,8.75056,-0.665679,1.939726,13.909341,50.443902,230.069604,0.152394,599673901.056206,3268809.723972,101244.955511,3e-06,1315.539774,0.529446,0.002886,0.137019,0.049337,12.25
105.9,30.289505,698.236972,61.153949,0.334206,8.750497,-0.675591,1.925088,13.88411,50.147523,230.12127,0.152229,547195741.571533,3154511.033694,101420.446547,4e-06,1380.759368,0.604375,0.003484,0.137013,0.049332,12.25
106.0,30.303652,693.359375,61.507866,0.339606,8.750192,-0.684043,1.911868,13.817195,50.399415,230.200412,0.15208,491832719.00597,2975616.846575,98798.475448,4e-06,1400.286719,0.658958,0.003987,0.137005,0.049323,12.25
106.1,30.225448,693.359375,59.411804,0.343935,8.749947,-0.693922,1.894326,13.840526,51.229102,230.373633,0.152176,471483616.469513,2926658.239512,98849.789364,5e-06,1431.299669,0.699987,0.004345,0.137,0.049318,12.25
106.2,30.260052,693.359375,56.858595,0.344832,8.74989,-0.701397,1.886114,13.932498,52.343297,230.549806,0.152257,496902325.15229,3012419.682774,100156.540419,4e-06,1421.952308,0.671209,0.004069,0.137001,0.049319,12.25
106.3,30.186183,693.364675,55.673358,0.344624,8.75,-0.70613,1.887411,14.077772,52.971041,230.692649,0.152334,554510033.202744,3176989.412879,101723.551023,4e-06,1377.781485,0.597517,0.003423,0.137003,0.049321,12.25
106.4,30.264382,698.242188,56.457252,0.34395,8.750033,-0.709346,1.892971,14.093192,52.779091,230.853811,0.152327,623214349.380508,3314123.460049,100969.72055,2e-06,1285.200748,0.498401,0.00265,0.137001,0.04932,12.25
106.5,30.170256,698.242188,58.066935,0.349902,8.749886,-0.714209,1.892131,14.016705,51.994651,231.09676,0.152143,691834450.05658,3403400.036404,98443.863045,2e-06,1174.316305,0.405194,0.001993,0.136996,0.049315,12.25
106.6,30.210257,698.242188,59.824462,0.367642,8.749729,-0.721255,1.880549,14.004169,50.861312,231.212303,0.151929,788208586.476517,3580468.69349,98206.496528,1e-06,1096.205278,0.33562,0.001525,0.136992,0.04931,12.25
106.7,30.118623,698.242188,60.987567,0.391105,8.749598,-0.727007,1.866555,13.953282,49.663863,231.385434,0.151681,891992787.283218,3796848.681514,99723.746084,1e-06,1054.431498,0.29283,0.001246,0.136989,0.049307,12.25
106.8,30.229991,698.242188,60.315704,0.414421,8.749518,-0.733594,1.84558,13.963132,48.741485,231.479671,0.151572,978762056.505997,3970158.774713,100978.49348,1e-06,1025.665441,0.264975,0.001075,0.136982,0.0493,12.25
106.9,30.328536,698.242188,58.649469,0.427852,8.749167,-0.738056,1.829236,13.918193,48.345785,231.613361,0.151477,1054317102.39063,4097172.330695,101272.883324,1e-06,992.555245,0.240451,0.000934,0.136957,0.049276,12.25
107.0,30.197773,698.247653,55.905602,0.428642,8.747933,-0.742574,1.812765,13.950936,48.237693,231.725805,0.151456,1091891822.33673,4104412.12897,99227.459844,0.0,945.927935,0.218004,0.000819,0.136909,0.049227,12.25
107.1,30.243801,703.108528,54.032279,0.417029,8.746098,-0.743755,1.806785,13.957471,48.421203,231.853528,0.151304,1098606105.73638,4100097.718222,98649.695713,0.0,934.808698,0.213133,0.000795,0.136856,0.049175,12.25
107.2,30.140356,688.482079,52.95881,0.402161,8.744566,-0.743442,1.805367,13.990729,48.671392,232.081482,0.151177,1089963069.74045,4129120.185034,100343.219246,1e-06,962.778165,0.224489,0.00085,0.136822,0.049141,12.25
107.3,30.200823,693.359375,54.194219,0.405119,8.743914,-0.74133,1.809254,13.940714,48.91231,232.351846,0.150963,1068415528.68513,4092409.180139,100185.516611,1e-06,970.146572,0.229983,0.000881,0.13681,0.049129,12.25
107.4,30.280969,693.364945,54.575344,0.423822,8.743799,-0.739406,1.812519,13.905349,48.880462,232.56147,0.150689,1080095660.17211,4125949.059886,100824.236904,1e-06,974.128606,0.22999,0.000879,0.136802,0.049121,12.25
107.5,30.12672,698.242188,54.815369,0.453788,8.743418,-0.737124,1.816464,13.963268,48.866652,232.72872,0.150311,1068845367.44212,4077214.892194,99539.667811,1e-06,960.587715,0.226314,0.000863,0.13679,0.049108,12.25
107.6,30.199078,698.230937,54.280536,0.474321,8.74298,-0.733874,1.822203,14.101107,48.605448,232.986907,0.150023,1096466186.04482,4104929.23739,98972.122237,0.0,940.312491,0.215397,0.000806,0.136778,0.049096,12.25
107.7,30.161408,688.482216,53.964318,0.492092,8.74266,-0.731776,1.824349,14.23434,48.359324,233.144958,0.149795,1165277856.53659,4228661.802442,99858.638565,0.0,924.409713,0.202082,0.000733,0.136771,0.04909,12.25
107.8,30.101077,693.359375,52.573191,0.495723,8.742564,-0.731085,1.822857,14.39885,48.110918,233.342536,0.149677,1257684792.24406,4395080.124004,101211.605204,0.0,907.945869,0.187566,0.000655,0.13677,0.049088,12.25
107.9,30.188484,693.365088,52.465826,0.491596,8.74258,-0.73083,1.820021,14.462898,48.135624,233.597713,0.14962,1317344610.41781,4480208.009234,101320.587088,0.0,888.581945,0.176237,0.000599,0.136767,0.049085,12.25
108.0,30.012661,698.230702,53.938931,0.479687,8.742361,-0.72984,1.819381,14.458394,48.158102,233.776865,0.149704,1378808809.88924,4529775.83895,100105.70905,0.0,852.97629,0.16062,0.000528,0.136755,0.049074,12.25
108.1,30.187715,688.482336,56.26059,0.469346,8.741836,-0.728189,1.82197,14.229577,48.176307,233.849848,0.149688,1441683198.74164,4565833.705684,98466.153745,0.0,813.758807,0.145035,0.000459,0.136738,0.049056,12.25
108.2,30.244909,693.36518,57.700214,0.457114,8.741234,-0.727486,1.822835,14.05689,48.175625,233.974423,0.14958,1494544527.53432,4651765.714133,99164.714979,0.0,807.758164,0.140264,0.000437,0.136722,0.04904,12.25
108.3,30.176202,698.23635,59.441054,0.433051,8.740813,-0.72471,1.827934,13.82498,48.149956,234.086836,0.149297,1486860993.89257,4669536.690161,100140.469938,0.0,821.825538,0.144639,0.000454,0.136712,0.049031,12.25
108.4,30.275803,693.359375,59.957015,0.405425,8.740641,-0.72161,1.831108,13.778309,48.121178,234.187172,0.148868,1435255727.88589,4626485.535228,100956.162751,0.0,846.711072,0.15496,0.0005,0.136702,0.04902,12.25
108.5,30.220566,693.359375,58.215093,0.377985,8.740138,-0.716948,1.838857,13.778118,48.095951,234.320875,0.148324,1340292473.22002,4474658.311459,99954.139677,0.0,863.18255,0.166513,0.000556,0.136681,0.049,12.25
108.6,30.281647,693.365312,54.935304,0.365747,8.739336,-0.716306,1.836679,13.952842,48.076694,234.457547,0.147673,1221848116.82048,4283124.67564,98837.978516,0.0,888.9528,0.184502,0.000647,0.136657,0.048976,12.25
108.7,30.082858,698.236215,52.430443,0.360037,8.738602,-0.716865,1.832868,14.120305,48.063728,234.542575,0.147113,1129715082.39983,4175172.122411,99803.365321,0.0,938.06773,0.210764,0.000779,0.13664,0.048958,12.25
108.8,30.231608,693.359375,50.410963,0.370573,8.738235,-0.719113,1.825482,14.36283,48.048166,234.581882,0.146767,1066641749.54412,4104979.011824,100810.570695,1e-06,980.054609,0.233986,0.000901,0.136634,0.048953,12.25
108.9,30.18251,693.365419,49.364353,0.387364,8.738229,-0.721019,1.820815,14.52211,48.046723,234.460322,0.146686,1023041081.73936,4051450.242337,101411.94858,1e-06,1009.689255,0.251632,0.000997,0.136633,0.048951,12.25
109.0,30.270231,698.236107,48.453006,0.412718,8.738133,-0.72504,1.810915,14.502945,48.059551,234.320399,0.146762,957842432.329201,3919144.496686,100258.9144,1e-06,1025.741325,0.268464,0.001098,0.136628,0.048946,12.25
