TVD,ROP,GR
94.9278,19.2067,65.1966
95.0532,20.009,66.003
95.1786,20.2046,66.1554
95.304,20.0472,66.3078
95.4294,20.3991,67.4014
95.5548,20.9496,67.01
95.6802,20.8111,67.0862
95.8056,21.4511,66.0296
95.931,23.302,63.895
96.0564,23.668,63.2748
96.1818,24.0903,63.9441
96.3072,25.4113,63.8139
96.4326,25.8447,64.6497
96.558,24.1386,65.2379
96.6834,24.1115,65.6143
96.8088,23.8843,65.1785
96.9342,23.8314,64.7565
97.0596,23.3331,64.5544
97.185,23.8179,64.4
97.3104,24.4148,65.2887
97.4358,25.5769,66.4484
97.5612,26.5337,67.4105
97.6866,27.6465,66.8
97.812,28.2045,66.7819
97.9374,29.6865,65.0772
98.0628,30.1978,64.4675
98.1882,30.4111,64.0
98.3136,30.0217,62.7562
98.439,30.3214,62.8396
98.5644,31.2447,62.3082
98.6898,31.7674,61.7901
98.8152,31.3839,60.6919
98.9406,31.3066,61.4278
99.066,31.7423,62.4947
99.1914,30.5909,63.6561
99.3168,29.3207,65.165
99.4422,28.4912,66.6738
99.5676,28.0665,66.7426
99.693,27.2219,66.4143
99.8184,27.1216,66.086
99.9438,26.9833,65.7576
100.0692,27.1578,65.4293
100.1946,28.631,65.1009
100.32,29.2572,64.7726
100.4454,29.6379,64.4443
100.5708,30.8718,64.1159
100.6962,31.764,62.9283
100.8216,30.152,61.3577
100.947,29.186,59.9767
101.0724,29.5667,59.6471
101.1978,28.6659,58.3138
101.3232,28.6201,57.3494
101.4486,28.788,58.1805
101.574,30.1633,60.0394
101.6994,30.7069,60.3872
101.8248,31.2614,60.735
101.9502,31.1189,61.0827
102.0756,31.8969,61.4305
102.201,31.7054,61.7783
102.3264,31.8005,62.126
102.4518,31.03,62.4
102.5772,29.7725,62.3336
102.7026,27.6085,62.0
102.828,25.8478,62.0
102.9534,22.1937,62.0
103.0788,19.4204,60.79
103.2042,16.9798,59.3461
103.3296,14.8784,57.9022
103.455,12.3892,56.4583
103.5804,18.3349,55.3333
103.7058,21.9263,55.1696
103.8312,24.8524,55.5652
103.9566,28.6296,55.2464
104.082,32.5292,56.0821
104.2074,29.6772,56.9989
104.3328,27.9621,57.3037
104.4582,28.9244,57.0847
104.5836,28.7106,59.0591
104.709,27.9118,59.7683
104.8344,28.6657,59.6
104.9598,29.0325,59.8289
105.0852,28.1488,63.6392
105.2106,27.6069,67.4494
105.336,26.8943,68.4
105.4614,24.8077,69.0261
105.5868,23.7174,69.5125
105.7122,23.2988,69.9181
105.8376,22.4246,68.6773
105.963,23.1811,68.6
106.0884,23.6757,68.5963
106.2138,23.4123,69.3013
106.3392,23.2621,69.9491
106.4646,23.3446,70.5968
106.59,22.1357,71.192
106.7154,22.0807,68.2191
106.8408,21.2455,64.8805
106.9662,23.6824,61.5516
107.0916,25.3553,59.6
107.217,25.5831,60.6109
107.3424,26.8679,60.2831
107.4678,28.8042,61.7596
107.5932,28.4159,61.5804
107.7186,31.2675,61.9122
107.844,31.7226,63.0921
107.9694,31.0017,63.7322
108.0948,30.6612,60.5333
108.2202,30.0732,60.3737
108.3456,26.5854,60.2769
108.471,27.3946,59.5104
108.5964,28.9224,60.8764
108.7218,29.11,61.8488
108.8472,29.6044,64.0158
108.9726,28.8312,64.415
109.098,28.5074,64.0027
109.2234,28.4939,64.272
109.3488,28.8651,65.1172
109.4742,28.4989,65.7443
109.5996,28.2315,66.1945
109.725,28.4521,68.9954
109.8504,27.2135,71.6408
109.9758,26.8161,74.2015
110.1012,25.5605,76.7731
110.2266,24.1268,75.5818
110.352,22.106,74.0421
110.4774,20.9563,73.2
110.6028,19.2174,71.659
110.7282,17.735,67.6944
110.8536,17.5454,63.7298
110.979,18.1597,60.6102
111.1044,18.5806,59.3266
111.2298,18.4753,57.367
111.3552,19.2009,59.5909
111.4806,20.3354,61.1445
111.606,22.6613,62.4618
111.7314,25.1638,65.0986
111.8568,28.6826,67.9071
111.9822,30.7848,69.9973
112.1076,31.8525,72.6179
112.233,31.1653,75.7658
112.3584,33.4866,74.4436
112.4838,34.0181,72.68
112.6092,32.0831,68.5766
112.7346,31.1491,68.0
112.86,28.5173,67.1497
112.9854,22.3739,66.1014
113.1108,18.1619,66.243
113.2362,16.9871,66.3846
113.3616,19.8251,66.4
113.487,24.2659,66.4
113.6124,32.0624,64.7384
113.7378,40.9852,62.5437
113.8632,48.1345,60.349
113.9886,52.7165,61.252
114.114,55.9408,62.7706
114.2394,56.3365,63.5136
114.3648,56.1193,64.8239
114.4902,56.4177,64.2942
114.6156,56.1119,63.8533
114.741,56.9327,62.9698
114.8664,56.854,61.8312
114.9918,57.343,61.2825
115.1172,57.4639,60.7339
115.2426,58.3099,60.8
115.368,58.4293,61.2301
115.4934,58.2409,62.9721
115.6188,57.9112,64.7279
115.7442,57.2763,65.9858
115.8696,57.2733,66.1829
115.995,56.88,67.0246
116.1204,56.9213,67.5169
116.2458,56.7283,67.1323
116.3712,57.7224,65.938
116.4966,58.0822,65.0909
116.622,58.2984,64.3065
116.7474,57.8754,64.2
116.8728,56.0969,64.4998
116.9982,47.3922,64.8003
117.1236,39.7736,63.1733
117.249,34.027,62.0915
117.3744,32.958,60.5551
117.4998,34.9837,59.4897
117.6252,39.0514,58.9637
117.7506,43.5542,59.5767
117.876,48.4715,58.9889
118.0014,48.214,58.8204
118.1268,44.8151,58.9716
118.2522,37.9804,58.5144
118.3776,33.3422,58.6477
118.503,27.2597,58.8762
118.6284,22.0308,58.6802
118.7538,17.0059,60.9572
118.8792,17.3815,60.8175
119.0046,17.5426,60.2245
119.13,18.1118,59.3417
119.2554,19.4497,59.8376
119.3808,21.5845,60.5724
119.5062,22.9274,61.6803
119.6316,24.3208,61.4392
119.757,25.4738,62.1251
119.8824,26.1823,62.8109
120.0078,25.3992,62.0066
120.1332,25.1403,61.0172
120.2586,24.6894,61.3136
120.384,24.2951,61.6
120.5094,23.9505,60.8696
120.6348,24.1112,59.6504
120.7602,24.2678,58.4312
120.8856,24.5276,58.0
121.011,24.527,57.6333
121.1364,24.65,57.4809
121.2618,24.7439,57.3333
121.3872,24.5839,57.2
121.5126,23.941,63.6339
121.638,23.0441,65.9853
121.7634,23.0193,68.0
121.8888,21.7922,71.6
122.0142,19.0393,72.0606
122.1396,16.8305,72.1978
122.265,16.8298,72.3056
122.3904,16.0364,71.2
122.5158,16.778,73.0097
122.6412,18.3688,73.1523
122.7666,19.8932,73.2949
122.892,20.3078,73.2
123.0174,20.0827,73.1262
123.1428,19.7099,73.0634
123.2682,19.5749,73.1549
123.3936,19.5223,72.8805
123.519,19.8231,73.7277
123.6444,20.1891,73.5843
123.7698,20.3804,74.1474
123.8952,20.4485,75.6955
124.0206,20.5105,73.9677
124.146,20.7001,73.4083
124.2714,20.8269,73.67
124.3968,21.3453,72.1411
124.5222,21.9886,70.6122
124.6476,22.7999,72.0777
124.773,23.4125,73.599
124.8984,23.78,74.1337
125.0238,23.9899,76.9989
125.1492,24.1691,76.5037
125.2746,24.093,76.0794
125.4,24.1252,73.4421
125.5254,24.0815,71.2565
125.6508,23.9393,70.9518
125.7762,23.3303,70.6471
125.9016,23.2014,70.4
126.027,22.6873,70.4
126.1524,22.7461,71.0205
126.2778,22.9318,71.1576
126.4032,23.6993,71.2948
126.5286,24.0091,70.3333
126.654,24.3307,70.1161
126.7794,24.4643,69.685
126.9048,24.4573,69.8854
127.0302,24.0323,70.2408
127.1556,24.4035,70.5962
127.281,24.9881,70.9515
127.4064,25.1936,71.3069
127.5318,27.6778,72.0289
127.6572,29.1718,73.4931
127.7826,29.5686,71.8309
127.908,30.4931,70.5909
128.0334,33.2356,68.9664
128.1588,33.7919,62.4153
128.2842,33.9009,57.1917
128.4096,33.9075,54.5943
128.535,32.705,53.7778
128.6604,28.9776,55.2857
128.7858,25.6072,57.4136
128.9112,22.8658,59.5416
129.0366,21.4578,60.4435
129.162,19.6269,61.3543
129.2874,19.3585,61.3087
129.4128,21.056,61.2369
129.5382,23.4665,61.2607
129.6636,24.7869,62.8134
129.789,26.5362,63.4899
129.9144,28.4132,64.0593
130.0398,28.7657,64.288
130.1652,27.7863,64.8831
130.2906,27.2996,64.8522
130.416,27.2636,63.4728
130.5414,26.8828,63.7156
130.6668,26.4794,65.2598
130.7922,25.8958,64.4642
130.9176,23.9533,63.6685
131.043,21.27,64.3171
131.1684,18.7267,64.0084
131.2938,16.1339,63.6998
131.4192,13.884,63.3911
131.5446,10.8468,63.2
131.67,13.7449,62.2857
131.7954,17.1311,62.0927
131.9208,21.2451,62.75
132.0462,20.4296,64.1609
132.1716,20.3618,65.6
132.297,21.4176,65.8694
132.4224,20.7008,65.6667
132.5478,18.495,67.7021
132.6732,18.4187,68.2926
132.7986,19.21,67.6559
132.924,18.5548,68.1392
133.0494,18.1842,68.8251
133.1748,18.4069,67.4789
133.3002,18.4959,67.0383
133.4256,18.668,67.6698
133.551,19.1776,68.5203
133.6764,19.6835,69.3155
133.8018,19.8511,66.7888
133.9272,21.8424,63.9613
134.0526,22.5166,61.703
134.178,23.2771,61.9836
134.3034,24.5,61.5866
134.4288,25.8131,64.4317
134.5542,25.2115,65.5511
134.6796,25.8891,65.514
134.805,26.3086,65.5532
134.9304,26.0295,63.8124
135.0558,25.8192,63.2006
135.1812,25.883,61.3657
135.3066,25.1594,62.9175
135.432,25.0221,64.5947
135.5574,24.9732,66.7375
135.6828,24.4485,67.5
135.8082,24.0659,67.8033
135.9336,24.2084,70.0
136.059,24.2588,70.0
136.1844,24.155,70.0
136.3098,24.4399,70.0
136.4352,24.6677,70.0
136.5606,25.1613,70.0
136.686,25.8321,70.0
136.8114,26.4473,70.5047
136.9368,27.5131,71.1143
137.0622,27.9719,71.2
137.1876,27.9676,71.3754
137.313,27.827,70.9942
137.4384,27.5108,70.0289
137.5638,26.9789,68.3198
137.6892,26.9006,67.8
137.8146,26.6245,67.5744
137.94,26.1177,65.9902
138.0654,25.0004,63.1096
138.1908,22.8777,60.2291
138.3162,22.1333,60.4
138.4416,21.9496,60.6584
138.567,20.626,61.6717
138.6924,20.5518,62.7081
