DEPT,TENS:1,TENS:2,DT_BHC,RLA5,RLA3,RSOZ,TNPH:1,CALI,BS,RLA4,RHOZ,PEFZ,RXO,GR:1,DTSM,RT,RLA1,NPHI,TNPH:2,GR:2,GR:3,DTCO,RLA2,RLA0,GR:4,RXOZ
1239.012,2985.0,2963.667,109.25,21.281,11.951,0.0,0.318,8.488,8.5,16.208,2.309,2.775,1.506,89.288,,30.27,3.615,0.3,0.318,99.686,91.447,109.25,7.178,0.127,100.041,1.528
1239.164,2994.999,2976.333,108.25,21.279,11.971,0.0,0.31,8.568,8.5,16.244,2.31,2.813,1.545,90.106,,30.442,3.661,0.289,0.308,98.539,89.301,108.25,7.137,0.127,96.848,1.564
1239.317,2980.2,3015.0,108.333,21.273,11.988,0.0,0.29,8.592,8.5,16.339,2.321,2.812,1.581,88.367,,30.607,3.709,0.292,0.289,102.875,89.339,108.333,7.138,0.128,100.295,1.615
1239.469,2951.438,2957.0,107.5,20.647,11.688,0.0,0.293,8.592,8.5,15.927,2.324,2.805,1.618,89.434,,29.754,3.729,0.3,0.291,104.588,93.051,107.5,7.101,0.128,112.107,1.596
1239.622,3009.266,3004.333,108.334,21.309,11.955,0.0,0.3,8.584,8.5,16.336,2.33,2.776,1.651,101.201,,30.775,3.79,0.286,0.3,102.841,96.066,108.334,7.196,0.128,102.514,1.585
1239.774,3080.735,3118.001,108.0,21.375,12.137,0.0,0.29,8.536,8.5,16.387,2.332,2.761,1.691,97.347,,30.833,3.875,0.291,0.291,100.242,103.013,108.0,7.303,0.128,93.985,1.575
1239.926,3041.6,3063.334,108.416,20.784,12.026,0.0,0.295,8.44,8.5,15.979,2.34,2.749,1.72,110.024,,29.933,3.919,0.286,0.295,101.427,101.154,108.416,7.28,0.128,104.497,1.602
1240.079,2953.749,2967.5,108.25,20.829,12.082,0.0,0.292,8.464,8.5,16.027,2.337,2.766,1.736,96.591,,29.876,3.96,0.3,0.291,106.846,102.69,108.25,7.431,0.128,106.299,1.605
1240.231,3026.133,3060.0,110.0,21.235,12.264,0.0,0.298,8.464,8.5,16.322,2.332,2.788,1.735,101.581,,30.189,4.003,0.3,0.296,107.301,100.663,110.0,7.743,0.128,109.933,1.59
1240.384,3146.134,3161.666,106.75,21.403,12.407,0.0,0.298,8.524,8.5,16.498,2.324,2.824,1.805,104.36,,30.462,4.121,0.305,0.297,107.025,97.752,106.75,7.927,0.128,106.447,1.618
1240.536,3141.467,3176.667,108.25,21.354,12.344,0.0,0.303,8.512,8.5,16.435,2.326,2.838,1.861,87.507,,30.513,4.174,0.305,0.304,104.489,96.134,108.25,7.919,0.128,104.875,1.645
1240.688,2997.187,3020.0,109.166,20.606,12.04,0.0,0.302,8.392,8.5,15.924,2.331,2.834,1.938,96.307,,29.623,4.231,0.302,0.305,104.128,91.771,109.166,7.779,0.127,102.596,1.649
1240.841,2969.4,2976.5,106.0,20.205,11.936,0.0,0.294,8.272,8.5,15.705,2.332,2.848,1.994,91.496,,29.269,4.292,0.298,0.296,102.45,90.3,106.0,7.62,0.128,105.259,1.642
1240.993,3009.601,3042.0,96.0,20.429,12.056,0.0,0.281,8.272,8.5,15.905,2.361,2.881,1.948,83.398,,29.538,4.252,0.282,0.283,99.904,86.633,96.0,7.646,0.13,100.212,1.924
1241.146,3035.134,3037.666,89.166,25.467,14.861,0.0,0.267,8.28,8.5,19.785,2.404,2.918,2.241,84.748,,36.837,5.01,0.268,0.267,98.871,86.747,89.166,9.282,0.137,94.116,2.251
1241.298,3056.875,3025.0,92.0,24.377,14.365,0.0,0.27,8.416,8.5,18.955,2.407,2.928,2.219,92.478,,35.064,4.948,0.271,0.268,96.246,86.238,92.0,9.144,0.138,103.667,2.252
1241.45,3048.0,3037.0,108.666,20.358,12.182,0.0,0.296,8.352,8.5,15.873,2.37,2.902,1.962,81.019,,29.178,4.319,0.294,0.293,96.959,89.717,108.666,7.869,0.133,91.148,1.815
1241.603,3052.667,3025.0,109.084,20.743,12.253,0.0,0.323,8.256,8.5,16.098,2.319,2.864,1.998,95.848,,29.98,4.34,0.314,0.322,94.627,87.604,109.084,7.797,0.128,96.302,1.66
1241.755,3038.938,3006.334,109.166,19.525,11.594,0.0,0.324,8.248,8.5,15.173,2.31,2.819,2.03,86.447,,28.374,4.284,0.306,0.325,96.981,90.206,109.166,7.454,0.125,96.148,1.591
1241.908,2971.666,2952.333,110.834,19.774,11.578,0.0,0.301,8.32,8.5,15.296,2.319,2.795,1.887,88.497,,28.41,4.111,0.302,0.302,96.428,92.302,110.834,7.501,0.123,96.865,1.578
1242.06,2954.533,2926.333,108.416,20.232,11.757,0.0,0.297,8.368,8.5,15.657,2.333,2.786,1.795,102.689,,28.712,4.046,0.295,0.297,100.719,97.182,108.416,7.756,0.123,94.83,1.692
1242.212,3004.666,2996.501,107.5,20.742,12.114,0.0,0.291,8.44,8.5,16.093,2.341,2.786,1.795,100.986,,29.145,4.138,0.299,0.291,102.372,102.91,107.5,8.151,0.126,108.612,1.776
1242.365,2974.688,2955.999,107.625,21.231,12.554,0.0,0.301,8.544,8.5,16.581,2.341,2.789,1.81,105.705,,30.012,4.212,0.303,0.3,104.477,99.235,107.625,8.191,0.126,103.193,1.774
1242.517,2935.868,2912.333,109.25,21.071,12.72,0.0,0.31,8.568,8.5,16.608,2.337,2.8,1.775,90.531,,30.031,4.179,0.295,0.309,104.125,97.429,109.25,7.943,0.127,99.707,1.743
1242.67,2924.067,2921.999,110.0,20.532,12.228,0.0,0.3,8.608,8.5,16.024,2.33,2.831,1.726,96.373,,29.408,4.0,0.303,0.3,107.468,95.057,110.0,7.512,0.123,108.283,1.737
1242.822,2931.124,2931.0,109.25,20.47,12.072,0.0,0.306,8.428,8.5,16.014,2.324,2.859,1.765,97.575,,29.551,4.013,0.276,0.307,106.546,96.383,109.25,7.425,0.124,112.125,1.745
1242.974,2964.733,2963.0,110.0,20.284,11.802,0.0,0.276,8.224,8.5,15.899,2.321,2.862,1.778,94.797,,29.513,3.975,0.3,0.277,102.488,93.307,110.0,7.264,0.124,98.868,1.71
1243.127,2949.875,2969.0,109.25,19.637,11.391,0.0,0.296,8.127,8.5,15.438,2.324,2.824,1.766,87.712,,28.609,3.908,0.304,0.296,96.515,92.191,109.25,7.111,0.125,97.089,1.723
1243.279,2961.734,2973.667,109.166,18.582,10.919,0.0,0.3,8.175,8.5,14.635,2.324,2.802,1.766,94.54,,26.958,3.862,0.319,0.3,94.238,90.598,109.166,6.976,0.125,93.221,1.704
1243.432,2953.068,2969.0,109.25,18.425,10.832,0.0,0.317,8.264,8.5,14.486,2.318,2.807,1.787,90.012,,26.673,3.884,0.306,0.317,94.472,93.673,109.25,6.992,0.125,91.529,1.7
1243.584,2929.562,2974.0,110.0,18.894,11.02,0.0,0.304,8.272,8.5,14.674,2.311,2.842,1.676,96.471,,27.105,3.759,0.309,0.304,96.983,93.068,110.0,7.004,0.125,95.887,1.671
1243.736,3027.601,3072.999,110.0,18.699,10.893,0.0,0.306,8.207,8.5,14.462,2.308,2.87,1.59,92.267,,26.707,3.627,0.313,0.305,102.95,95.97,110.0,6.869,0.124,102.157,1.682
1243.889,3045.534,3051.334,110.0,18.498,10.73,0.0,0.316,8.127,8.5,14.225,2.313,2.886,1.566,98.208,,26.438,3.562,0.339,0.315,104.725,93.619,110.0,6.717,0.123,109.628,1.682
1244.041,2989.125,3025.0,109.25,19.119,10.981,0.0,0.335,8.087,8.5,14.65,2.316,2.888,1.593,89.651,,27.479,3.608,0.35,0.335,102.265,93.195,109.25,6.754,0.123,103.122,1.652
1244.194,2948.466,2945.0,110.0,20.031,11.201,0.0,0.35,8.079,8.5,15.256,2.32,2.87,1.555,91.019,,28.855,3.559,0.355,0.349,96.822,89.117,110.0,6.79,0.122,94.386,1.628
1244.346,2937.5,2926.001,107.75,21.355,11.554,0.0,0.355,8.079,8.5,16.111,2.32,2.863,1.51,86.388,,30.779,3.508,0.338,0.355,95.705,90.812,107.75,6.888,0.12,92.48,1.637
1244.498,2971.001,2997.0,110.0,21.557,11.54,0.0,0.334,8.151,8.5,16.261,2.313,2.901,1.497,95.627,,31.205,3.478,0.317,0.334,99.947,93.841,110.0,6.803,0.118,99.221,1.627
1244.651,2949.188,2923.0,109.25,21.285,11.399,0.0,0.322,8.175,8.5,16.07,2.311,2.921,1.508,99.981,,30.932,3.471,0.32,0.323,99.6,95.687,109.25,6.696,0.119,106.625,1.631
1244.803,2931.0,2920.001,110.0,21.909,11.748,0.0,0.324,8.211,8.5,16.505,2.307,2.943,1.534,91.545,,31.794,3.547,0.321,0.325,107.372,92.756,110.0,6.867,0.119,92.345,1.627
1244.956,2999.437,2997.499,110.75,22.264,11.903,0.0,0.321,8.175,8.5,16.746,2.314,2.913,1.526,85.879,,32.205,3.555,0.331,0.321,103.303,89.865,110.75,6.977,0.12,122.779,1.596
1245.108,2951.332,2913.333,110.0,21.749,11.679,0.0,0.329,8.211,8.5,16.375,2.317,2.895,1.46,92.374,,31.298,3.448,0.323,0.329,103.118,95.231,110.0,6.857,0.12,94.144,1.591
1245.26,2915.938,2887.001,110.0,22.212,12.096,0.0,0.323,8.236,8.5,16.776,2.32,2.857,1.505,107.484,,31.864,3.577,0.324,0.322,99.196,99.826,110.0,7.132,0.121,91.42,1.56
1245.413,2983.667,2952.668,110.75,22.408,12.235,0.0,0.332,8.256,8.5,16.922,2.312,2.845,1.526,99.676,,32.18,3.62,0.314,0.332,103.671,100.967,110.75,7.181,0.121,111.07,1.523
1245.565,3026.688,2977.001,110.0,22.319,12.17,0.0,0.319,8.224,8.5,16.866,2.303,2.845,1.503,95.057,,32.083,3.578,0.335,0.318,111.923,97.128,110.0,7.095,0.122,108.222,1.48
1245.718,3001.199,3031.0,110.0,22.138,12.101,0.0,0.34,8.232,8.5,16.741,2.301,2.863,1.511,96.904,,31.869,3.582,0.332,0.339,106.226,92.154,110.0,7.044,0.121,117.164,1.555
1245.87,2985.688,3013.0,110.0,21.861,11.949,0.0,0.34,8.28,8.5,16.53,2.309,2.872,1.515,84.726,,31.473,3.568,0.344,0.338,106.091,92.16,110.0,7.01,0.121,92.733,1.66
1246.022,2980.25,2963.333,109.25,21.235,11.76,0.0,0.346,8.296,8.5,16.191,2.31,2.918,1.577,94.221,,30.67,3.646,0.324,0.346,103.389,90.394,109.25,7.027,0.12,107.532,1.698
1246.175,2972.134,3005.999,110.0,21.336,11.84,0.0,0.327,8.32,8.5,16.318,2.311,2.933,1.59,91.665,,30.817,3.679,0.326,0.328,104.398,95.936,110.0,7.101,0.119,108.724,1.711
1246.327,2953.666,2974.667,109.25,21.692,12.024,0.0,0.321,8.304,8.5,16.552,2.309,2.927,1.609,101.239,,31.253,3.73,0.318,0.322,103.003,96.346,109.25,7.247,0.119,96.86,1.745
1246.48,2956.937,2976.666,109.25,21.075,11.993,0.0,0.311,8.308,8.5,16.127,2.315,2.883,1.66,96.561,,30.185,3.827,0.332,0.311,102.457,100.06,109.25,7.373,0.12,103.614,1.764
1246.632,2979.438,3024.0,110.0,20.594,11.96,0.0,0.325,8.272,8.5,15.741,2.316,2.856,1.693,102.559,,29.409,3.886,0.322,0.325,102.164,100.405,110.0,7.364,0.121,106.34,1.768
1246.784,3001.937,2995.334,109.166,20.187,11.93,0.0,0.321,8.296,8.5,15.476,2.318,2.836,1.689,102.395,,28.759,3.896,0.309,0.32,101.239,96.433,109.166,7.331,0.121,96.345,1.749
1246.937,3023.667,3053.333,111.875,20.588,12.006,0.0,0.311,8.304,8.5,15.88,2.325,2.815,1.704,84.239,,29.244,3.942,0.32,0.311,99.13,94.602,111.875,7.609,0.12,99.627,1.735
1247.089,2958.688,2986.0,106.584,20.003,11.613,0.0,0.321,8.352,8.5,15.466,2.337,2.801,1.747,97.301,,28.385,3.954,0.33,0.322,99.212,91.327,106.584,7.639,0.12,100.794,1.744
1247.242,3048.688,3023.5,108.416,20.046,11.721,0.0,0.33,8.392,8.5,15.523,2.345,2.812,1.85,92.719,,28.736,4.08,0.334,0.331,98.474,94.271,108.416,7.605,0.121,96.375,1.81
1247.394,3139.333,3185.334,105.001,20.133,11.874,0.0,0.332,8.4,8.5,15.642,2.343,2.837,2.074,92.866,,29.499,4.36,0.328,0.333,100.319,93.094,105.001,7.488,0.123,98.038,1.81
1247.546,3015.187,3024.0,105.75,20.566,12.045,0.0,0.321,8.404,8.5,15.957,2.338,2.895,1.967,93.884,,29.89,4.262,0.327,0.323,99.853,98.22,105.75,7.557,0.124,106.212,1.722
1247.699,2943.626,2887.334,100.666,20.62,12.011,0.0,0.299,8.432,8.5,15.998,2.376,2.959,1.745,108.311,,29.549,3.986,0.333,0.3,100.765,100.546,100.666,7.502,0.124,95.086,1.727
1247.851,3015.933,3020.333,88.5,20.308,11.742,0.012,0.281,8.464,8.5,15.71,2.46,3.077,1.651,99.481,,29.035,3.813,0.292,0.282,96.487,100.385,88.5,7.3,0.126,100.788,2.61
1248.004,3000.437,2974.667,75.755,27.724,16.06,0.044,0.248,8.536,8.5,21.485,2.518,3.12,2.326,93.513,,40.073,5.26,0.242,0.248,92.854,98.107,75.755,9.95,0.135,93.681,5.686
1248.156,2963.25,2923.0,82.817,31.043,18.14,0.023,0.243,8.576,8.5,24.162,2.501,3.102,2.679,100.418,,44.903,6.059,0.216,0.242,90.156,95.724,82.817,11.284,0.142,83.676,4.576
1248.308,2956.874,2958.0,94.5,17.932,10.622,0.0,0.253,8.56,8.5,13.926,2.421,2.958,1.656,92.369,,25.716,3.686,0.231,0.253,89.396,95.957,94.5,6.698,0.129,92.862,2.311
1248.461,2957.2,2925.666,108.251,20.714,11.94,0.0,0.27,8.512,8.5,15.955,2.362,2.846,1.81,94.924,,29.934,4.019,0.258,0.271,93.503,93.451,108.251,7.416,0.126,90.977,1.581
1248.613,2925.437,2899.667,107.5,22.208,12.52,0.0,0.283,8.404,8.5,16.956,2.328,2.781,2.01,93.379,,32.587,4.315,0.268,0.284,97.949,92.943,107.5,7.679,0.123,96.062,1.587
1248.766,2932.75,2932.999,108.25,22.115,12.418,0.0,0.278,8.392,8.5,16.915,2.326,2.769,1.917,91.665,,31.948,4.216,0.307,0.279,101.855,88.282,108.25,7.886,0.123,106.761,1.59
1248.918,3033.75,3030.0,106.75,21.762,12.318,0.0,0.309,8.472,8.5,16.72,2.333,2.765,1.827,80.287,,30.708,4.151,0.319,0.309,104.964,85.9,106.75,8.315,0.123,103.245,1.679
1249.07,3034.375,3045.334,106.5,21.683,12.374,0.0,0.315,8.596,8.5,16.721,2.346,2.782,1.847,86.056,,30.654,4.191,0.32,0.314,102.314,88.192,106.5,8.305,0.123,105.367,1.765
1249.223,2991.438,2996.501,109.25,21.199,12.465,0.0,0.315,8.632,8.5,16.456,2.353,2.828,1.841,98.313,,30.281,4.188,0.298,0.316,100.188,94.056,109.25,7.91,0.123,98.023,1.855
1249.375,3043.875,3030.0,106.582,21.651,12.849,0.0,0.311,8.56,8.5,16.769,2.354,2.861,1.814,97.823,,31.069,4.181,0.297,0.311,100.762,99.352,106.582,7.793,0.123,96.207,1.965
1249.528,3066.25,3107.5,106.584,21.42,12.622,0.0,0.309,8.56,8.5,16.727,2.348,2.856,1.863,102.571,,30.994,4.211,0.302,0.309,103.042,96.2,106.584,7.724,0.123,107.642,2.049
1249.68,2987.749,2999.001,106.584,21.339,12.468,0.0,0.304,8.472,8.5,16.664,2.344,2.794,1.82,87.26,,30.935,4.123,0.291,0.303,106.07,93.029,106.584,7.596,0.123,104.336,2.004
1249.832,3010.124,3033.001,106.584,21.647,12.538,0.0,0.291,8.424,8.5,16.917,2.334,2.737,1.818,88.404,,31.477,4.12,0.289,0.29,103.399,90.332,106.584,7.601,0.123,105.818,1.99
1249.985,3034.062,3086.332,107.5,21.575,12.52,0.003,0.286,8.392,8.5,16.867,2.323,2.706,1.849,94.413,,31.346,4.166,0.304,0.285,101.221,91.48,107.5,7.667,0.123,99.394,1.867
1250.137,2991.562,3006.667,108.5,19.639,11.528,0.017,0.297,8.4,8.5,15.372,2.315,2.729,1.796,91.403,,28.367,3.986,0.295,0.296,93.712,89.852,108.5,7.294,0.121,97.979,1.747
1250.29,3009.063,3007.0,108.25,18.843,11.023,0.034,0.291,8.452,8.5,14.701,2.311,2.756,1.699,83.426,,27.086,3.792,0.298,0.29,93.123,81.86,108.25,7.031,0.12,83.906,1.623
1250.442,2976.625,2982.999,109.916,18.737,10.997,0.04,0.294,8.512,8.5,14.58,2.315,2.739,1.708,70.411,,26.836,3.806,0.286,0.294,93.928,77.168,109.916,7.081,0.12,98.381,1.605
1250.594,2985.625,2981.0,109.166,19.028,11.294,0.027,0.29,8.548,8.5,14.84,2.321,2.715,1.757,77.325,,27.182,3.929,0.294,0.29,92.543,78.284,109.166,7.301,0.12,99.564,1.653
1250.747,2981.933,2959.333,109.25,19.698,11.625,0.0,0.3,8.536,8.5,15.314,2.332,2.697,1.687,86.927,,28.068,3.879,0.292,0.3,91.699,86.22,109.25,7.353,0.117,79.95,1.713
1250.899,2935.187,2927.667,109.25,21.408,12.443,0.0,0.295,8.536,8.5,16.566,2.341,2.721,1.626,94.332,,30.513,3.872,0.294,0.294,91.25,92.629,109.25,7.585,0.119,96.293,1.726
1251.052,3027.001,3001.667,108.334,22.184,12.683,0.0,0.294,8.488,8.5,17.061,2.335,2.742,1.712,96.356,,31.981,3.973,0.305,0.296,97.319,92.838,108.334,7.571,0.121,98.585,1.695
1251.204,3073.062,3055.333,108.416,22.605,12.827,0.0,0.318,8.496,8.5,17.374,2.324,2.751,1.777,88.367,,32.734,4.07,0.314,0.319,99.172,88.124,108.416,7.672,0.122,97.586,1.615
1251.356,3074.375,3056.667,109.25,22.457,12.709,0.0,0.321,8.504,8.5,17.296,2.313,2.759,1.814,80.536,,32.573,4.109,0.331,0.322,101.996,84.959,109.25,7.701,0.122,99.562,1.55
1251.509,3065.126,3002.333,109.25,21.896,12.229,0.0,0.332,8.544,8.5,16.815,2.312,2.755,1.804,86.684,,31.796,4.02,0.33,0.331,102.054,87.771,109.25,7.555,0.122,107.203,1.584
1251.661,3015.25,2966.334,109.25,22.153,12.383,0.0,0.325,8.548,8.5,16.959,2.317,2.762,1.849,96.354,,32.095,4.106,0.327,0.325,102.526,93.976,109.25,7.714,0.121,97.316,1.626
1251.814,3092.117,3089.999,109.25,21.509,12.132,0.0,0.335,8.528,8.5,16.459,2.324,2.762,1.807,98.533,,31.02,4.027,0.326,0.334,103.853,96.797,109.25,7.603,0.121,102.151,1.678
1251.966,3131.874,3103.667,109.25,21.002,11.916,0.0,0.34,8.528,8.5,16.084,2.326,2.768,1.764,95.423,,30.25,3.95,0.325,0.34,106.471,98.762,109.25,7.434,0.12,111.506,1.631
1252.118,3047.532,3037.333,109.625,21.718,12.264,0.0,0.334,8.5,8.5,16.551,2.323,2.778,1.696,102.169,,31.098,3.901,0.329,0.333,110.214,98.15,109.625,7.543,0.121,106.095,1.633
1252.271,3001.705,2988.666,109.25,21.27,12.168,0.0,0.329,8.52,8.5,16.21,2.317,2.789,1.663,97.103,,30.306,3.863,0.306,0.327,107.46,99.791,109.25,7.481,0.123,113.533,1.628
1252.423,3098.438,3086.667,109.25,21.365,12.215,0.0,0.305,8.524,8.5,16.26,2.305,2.808,1.641,100.283,,30.46,3.834,0.308,0.304,106.796,98.827,109.25,7.424,0.12,102.742,1.575
1252.576,3090.687,3118.001,110.0,21.665,12.387,0.0,0.313,8.576,8.5,16.517,2.298,2.795,1.645,99.503,,30.917,3.86,0.308,0.313,100.296,93.98,110.0,7.483,0.119,103.818,1.452
1252.728,3025.625,3052.334,110.0,21.542,12.353,0.0,0.319,8.6,8.5,16.456,2.299,2.793,1.634,82.195,,30.625,3.857,0.332,0.32,99.026,88.642,110.0,7.554,0.118,92.775,1.403
1252.88,3022.374,3035.332,110.75,21.741,12.456,0.0,0.351,8.584,8.5,16.61,2.307,2.797,1.617,84.297,,30.852,3.848,0.335,0.351,97.704,86.088,110.75,7.611,0.117,99.469,1.392
1253.033,2952.562,3007.667,109.625,21.829,12.511,0.0,0.344,8.592,8.5,16.679,2.311,2.827,1.604,92.253,,30.898,3.844,0.336,0.345,100.303,89.415,109.625,7.671,0.117,99.625,1.426
1253.185,2943.999,2943.999,109.25,21.163,12.264,0.0,0.337,8.572,8.5,16.265,2.31,2.846,1.667,91.828,,30.1,3.904,0.319,0.339,99.01,95.359,109.25,7.59,0.121,101.794,1.456
1253.338,3003.688,3022.667,110.0,20.311,11.877,0.0,0.321,8.544,8.5,15.688,2.31,2.856,1.706,101.594,,29.017,3.91,0.337,0.322,102.198,89.618,110.0,7.41,0.123,95.17,1.474
1253.49,3034.813,3084.667,110.0,20.321,11.864,0.0,0.334,8.528,8.5,15.731,2.308,2.859,1.739,74.851,,29.149,3.948,0.351,0.335,104.125,88.532,110.0,7.394,0.124,108.954,1.504
1253.642,3010.001,3012.667,110.0,19.977,11.692,0.0,0.352,8.56,8.5,15.494,2.309,2.848,1.761,89.045,,28.695,3.954,0.356,0.353,106.433,84.598,110.0,7.346,0.124,108.005,1.528
1253.795,2954.812,2963.333,112.25,19.655,11.662,0.0,0.347,8.648,8.5,15.352,2.306,2.829,1.843,90.57,,28.276,4.076,0.339,0.348,101.675,91.129,112.25,7.43,0.123,102.605,1.505
1253.947,2937.601,2963.0,110.0,20.056,11.902,0.0,0.341,8.656,8.5,15.666,2.306,2.802,1.852,93.725,,28.842,4.121,0.318,0.34,103.885,91.344,110.0,7.549,0.123,95.311,1.425
1254.1,2972.53,2954.666,110.0,19.515,11.586,0.0,0.332,8.632,8.5,15.236,2.302,2.762,1.814,90.105,,27.994,4.036,0.325,0.33,103.962,95.02,110.0,7.409,0.123,113.944,1.38
1254.252,2965.376,2938.999,109.25,19.904,11.703,0.0,0.341,8.56,8.5,15.547,2.306,2.741,1.794,101.297,,28.606,4.014,0.307,0.34,106.501,93.664,109.25,7.445,0.124,102.471,1.411
1254.404,2946.625,2942.0,109.166,20.559,12.007,0.0,0.318,8.56,8.5,16.023,2.307,2.758,1.803,90.442,,29.559,4.059,0.304,0.317,101.711,96.112,109.166,7.585,0.123,103.08,1.507
1254.557,2922.75,2895.332,109.25,20.245,11.85,0.0,0.301,8.572,8.5,15.802,2.311,2.802,1.775,96.101,,29.141,4.002,0.297,0.3,101.42,96.96,109.25,7.444,0.123,99.602,1.562
1254.709,2931.812,2927.667,112.625,19.937,11.635,0.0,0.295,8.592,8.5,15.574,2.315,2.843,1.663,104.226,,28.656,3.821,0.306,0.295,100.591,97.773,112.625,7.205,0.12,100.783,1.576
1254.862,2906.6,2878.332,109.25,19.856,11.528,0.0,0.307,8.64,8.5,15.464,2.319,2.851,1.62,91.42,,28.487,3.746,0.309,0.308,102.281,97.822,109.25,7.12,0.12,100.617,1.524
1255.014,2884.177,2841.0,109.25,20.591,11.85,0.0,0.315,8.705,8.5,15.907,2.325,2.839,1.609,96.828,,29.511,3.757,0.304,0.315,105.306,94.374,109.25,7.201,0.121,104.557,1.515
1255.166,2965.812,2969.0,111.25,21.122,12.135,0.005,0.31,8.729,8.5,16.228,2.318,2.807,1.633,92.933,,30.222,3.822,0.306,0.31,107.937,99.19,111.25,7.34,0.121,109.988,1.567
1255.319,2937.437,2914.666,110.0,20.376,11.797,0.015,0.307,8.801,8.5,15.625,2.312,2.784,1.603,107.691,,29.039,3.747,0.31,0.306,107.338,101.838,110.0,7.198,0.121,108.721,1.596
1255.471,2976.601,2960.001,109.167,20.167,11.677,0.012,0.308,8.825,8.5,15.474,2.312,2.77,1.604,104.102,,28.729,3.736,0.312,0.308,105.723,99.435,109.167,7.171,0.121,102.802,1.622
1255.624,3048.353,3098.0,108.334,19.978,11.517,0.009,0.312,8.813,8.5,15.245,2.319,2.764,1.571,86.679,,28.339,3.674,0.301,0.312,105.095,97.64,108.334,7.109,0.121,105.457,1.597
1255.776,3038.563,3028.999,109.166,20.093,11.41,0.009,0.3,8.909,8.5,15.27,2.334,2.785,1.558,102.892,,28.564,3.624,0.284,0.301,105.511,95.911,109.166,7.03,0.123,107.168,1.638
1255.928,3074.375,3090.999,109.166,19.863,11.198,0.01,0.288,8.993,8.5,15.089,2.336,2.817,1.583,98.767,,28.407,3.615,0.29,0.288,105.634,98.543,109.166,6.903,0.123,103.514,1.617
1256.081,3113.563,3182.0,109.25,19.748,11.024,0.015,0.293,9.097,8.5,15.028,2.337,2.853,1.635,94.052,,28.478,3.646,0.283,0.293,100.666,91.62,109.25,6.829,0.123,105.196,1.615
1256.233,3100.686,3104.0,105.75,20.021,11.111,0.018,0.281,9.169,8.5,15.194,2.331,2.87,1.676,81.902,,28.966,3.701,0.294,0.281,102.597,90.496,105.75,6.877,0.123,92.785,1.591
1256.386,3091.824,3151.666,106.75,20.549,11.267,0.029,0.295,9.065,8.5,15.589,2.335,2.88,1.684,95.815,,29.849,3.721,0.282,0.296,100.07,91.266,106.75,6.914,0.124,108.413,1.611
1256.538,3025.499,3086.334,106.25,23.873,12.424,0.043,0.287,9.029,8.5,17.888,2.342,2.884,1.633,97.015,,34.882,3.744,0.283,0.287,104.511,95.856,106.25,7.187,0.129,99.326,1.672
1256.69,2996.688,2991.333,106.125,24.388,12.757,0.048,0.284,8.961,8.5,18.226,2.346,2.88,1.631,95.35,,35.619,3.781,0.286,0.284,100.681,96.011,106.125,7.218,0.133,106.779,1.76
1256.843,3106.437,3146.334,112.422,24.404,12.771,0.039,0.287,8.945,8.5,18.226,2.342,2.876,1.593,96.038,,35.529,3.735,0.282,0.286,105.365,100.061,112.422,7.187,0.133,97.132,1.845
1256.995,3077.5,3106.001,107.5,23.723,12.58,0.01,0.282,8.933,8.5,17.77,2.335,2.862,1.535,109.304,,34.334,3.644,0.296,0.281,106.935,101.13,107.5,7.107,0.134,113.82,1.867
1257.148,2970.063,2948.0,109.25,21.398,11.691,0.0,0.296,9.009,8.5,16.196,2.324,2.824,1.539,98.893,,30.816,3.585,0.289,0.296,112.595,103.397,109.25,6.914,0.131,110.521,1.837
1257.3,2981.938,3000.999,108.334,19.913,11.112,0.0,0.291,9.041,8.5,15.192,2.316,2.781,1.592,102.21,,28.67,3.609,0.298,0.292,111.58,103.252,108.334,6.807,0.13,113.518,1.762
1257.452,2948.25,2938.001,109.166,19.172,10.803,0.0,0.303,9.073,8.5,14.684,2.305,2.747,1.643,108.695,,27.705,3.644,0.303,0.304,109.598,105.975,109.166,6.701,0.129,110.375,1.709
1257.605,2950.534,2935.667,109.25,19.116,10.757,0.0,0.309,9.089,8.5,14.628,2.3,2.727,1.647,106.987,,27.633,3.64,0.306,0.308,110.796,106.695,109.25,6.684,0.13,104.79,1.697
1257.757,2982.563,2989.334,109.25,19.227,10.799,0.0,0.311,9.145,8.5,14.71,2.295,2.718,1.632,104.848,,27.837,3.616,0.301,0.309,111.748,104.234,109.25,6.664,0.13,116.865,1.653
1257.91,2924.688,2868.666,107.5,19.699,10.97,0.001,0.311,9.001,8.5,15.015,2.307,2.738,1.644,100.579,,28.614,3.643,0.287,0.308,112.334,100.114,107.5,6.689,0.131,112.527,1.689
1258.062,2987.938,2987.333,107.416,20.056,11.081,0.004,0.306,8.536,8.5,15.213,2.325,2.783,1.634,94.317,,29.219,3.625,0.296,0.304,109.97,92.279,107.416,6.651,0.132,106.074,1.726
1258.214,2985.75,2972.999,107.584,20.902,11.638,0.007,0.308,8.672,8.5,15.867,2.342,2.829,1.719,84.346,,30.494,3.812,0.292,0.307,110.49,90.294,107.584,6.93,0.13,114.805,1.75
1258.367,2894.438,2836.333,109.25,21.218,11.887,0.0,0.299,8.705,8.5,16.14,2.34,2.842,1.707,91.747,,30.788,3.844,0.314,0.299,111.853,92.405,109.25,7.087,0.129,110.491,1.661
